regulator-target	rank_importance	Rank	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	auroc
('fhla', 'ccmd')	61.0	61	False												fhla	ccmd	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('hyfr', 'ccme')	62.0	62	False												hyfr	ccme	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('fhla', 'mode')	63.0	63	False												fhla	mode	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('fhla', 'ccmg')	64.0	64	False												fhla	ccmg	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('fhla', 'hypb')	65.0	65	True	1461.0	('fhla', 'hypb')		[(0, 0.28063582962403433, 0.0012203383799929285), (10, 0.15847948792891081, 0.22650374498489645), (20, 0.014379752726412707, 0.91545145381337045), (30, 0.090417882502912994, 0.45332137960554619), (60, 0.080898026569281981, 0.65448551143008227), (90, 0.077240175962122487, 0.77616288937643119)]	['+']	fhla	hypb	fhla	48.0	hypb	48.0	fhla	hypb	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('hyfr', 'hyce')	66.0	66	False												hyfr	hyce	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('mode', 'hypf')	67.0	67	False												mode	hypf	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('hyfr', 'hycg')	68.0	68	False												hyfr	hycg	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('mode', 'modb')	69.0	69	True	2162.0	('mode', 'modb')		[(0, 0.35139663116554792, 4.1429416868027103e-05), (10, 0.40458456675053084, 0.0013447314834015723), (20, 0.10031698102649901, 0.45780070647848214), (30, 0.13774829732757143, 0.25197876932924801), (60, 0.32765130950844246, 0.062688554720403952), (90, -0.14412325128851819, 0.59436379786322957)]	['-']	mode	modb	mode	48.0	modb	48.0	mode	modb	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('fhla', 'moae')	70.0	70	False												fhla	moae	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('hyfr', 'dmsa')	71.0	71	False												hyfr	dmsa	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('fhla', 'hyca')	72.0	72	True	1440.0	('fhla', 'hyca')		[(0, 0.27597815554941518, 0.00148191142280912), (10, 0.063184954795428808, 0.63150285350495938), (20, 0.08790916483709954, 0.51552664635642087), (30, 0.087368765492950931, 0.46875748153424701), (60, 0.27025022077403116, 0.12824177642875836), (90, 0.20817067555001276, 0.43912493655540752)]	['+']	fhla	hyca	fhla	48.0	hyca	48.0	fhla	hyca	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('mode', 'moda')	73.0	73	True	2161.0	('mode', 'moda')		[(0, 0.30293996077463653, 0.00045938758798306508), (10, 0.41775312136909531, 0.00089662436739929821), (20, 0.091216801322223082, 0.49978795719475266), (30, 0.083364958106552589, 0.48945131670005837), (60, 0.25878784807649863, 0.14588889580346129), (90, 0.002752496415586338, 0.99192810401276954)]	['-']	mode	moda	mode	48.0	moda	48.0	mode	moda	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('mode', 'moaa')	74.0	74	True	2156.0	('mode', 'moaa')		[(0, 0.3381708556401663, 8.3168367203783684e-05), (10, 0.1777589194977881, 0.17421014749310149), (20, 0.15481963741363663, 0.25017833002775325), (30, 0.48467869035470051, 1.8425711845153129e-05), (60, 0.12688404350065066, 0.48165678400363532), (90, -0.37196715190480489, 0.15598973352598597)]	['+']	mode	moaa	mode	48.0	moaa	48.0	mode	moaa	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('mode', 'modc')	75.0	75	True	2163.0	('mode', 'modc')		[(0, 0.14506888692464159, 0.099601567071145203), (10, 0.27826647169751945, 0.031332970399886008), (20, 0.0998360064336236, 0.45997052901204805), (30, 0.094699412576786574, 0.43212792781288634), (60, 0.17908272943875475, 0.3186789787521494), (90, -0.15861712797690469, 0.55738065747990606)]	['-']	mode	modc	mode	48.0	modc	48.0	mode	modc	48	5	0	0	76	0.4300131874382419	0.5345394736842105
('gade', 'cusr')	0.0	0	False												gade	cusr	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'gade')	1.0	1	False												cusr	gade	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'yedw')	2.0	2	False												cusr	yedw	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'yedw')	3.0	3	False												gade	yedw	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'yedx')	4.0	4	False												gade	yedx	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('yedw', 'gade')	5.0	5	False												yedw	gade	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'cusc')	6.0	6	True	1039.0	('cusr', 'cusc')	0.0	[(0, 0.44604505868127742, 1.0460571729101556e-07), (10, 0.3501739724303678, 0.0060916716458562616), (20, 0.26311209602673663, 0.047992225978783012), (30, 0.085202455056048454, 0.47989489486408654), (60, -0.43243977204761413, 0.011958411113899753), (90, 0.18010708659144514, 0.50446517772386046)]	['+']	cusr	cusc	cusr	49.0	cusc	49.0	cusr	cusc	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('yedw', 'cusr')	7.0	7	True	202.0	('yedw', 'cusr')		[(0, -0.13933942798930637, 0.11385675506028906), (10, -0.39895454705833172, 0.0015912874862403987), (20, -0.53483588064520693, 1.8201317458100003e-05), (30, -0.3034739363998758, 0.010090570775537313), (60, 0.11568989375636479, 0.52144423576783705), (90, 0.22159240063380847, 0.40948636355031631)]	['+']	yedw	cusr	yedw	49.0	cusr	49.0	yedw	cusr	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('yedw', 'flic')	8.0	8	False												yedw	flic	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'cusf')	9.0	9	True	1040.0	('cusr', 'cusf')	0.0	[(0, 0.39917513667307603, 2.5460261596147117e-06), (10, 0.41189114002102911, 0.0010760849686564445), (20, 0.33728945422118878, 0.010295900980686813), (30, 0.072408352825390473, 0.5484512861555555), (60, -0.38709033101289742, 0.026048299562478745), (90, 0.060333730024670469, 0.82434540547775415)]	['+']	cusr	cusf	cusr	49.0	cusf	49.0	cusr	cusf	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'gnd')	10.0	10	True	1762.0	('gade', 'gnd')	60.0	[(0, 0.031801564452853877, 0.71945856650301176), (10, 0.33166218708915379, 0.0096331790007424759), (20, 0.28178772158755605, 0.033707163888059131), (30, 0.50496060886863747, 7.0959231836505451e-06), (60, -0.70356064261125084, 4.9423617491685989e-06), (90, -0.11276066266674166, 0.67756695376650722)]	['+']	gade	gnd	gade	49.0	gnd	49.0	gade	gnd	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'cuss')	11.0	11	True	1041.0	('cusr', 'cuss')		[(0, 0.29175824310335613, 0.0007571170575469303), (10, 0.0060653119497347582, 0.96331519321146442), (20, 0.076856517883503242, 0.56987184196723728), (30, 0.15764089420457164, 0.1891981853585408), (60, 0.081343233230791304, 0.65270270489294746), (90, 0.62360291016475589, 0.0098444176651050225)]	['+']	cusr	cuss	cusr	49.0	cuss	49.0	cusr	cuss	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'lpxd')	12.0	12	False												cusr	lpxd	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'fabz')	13.0	13	False												cusr	fabz	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('yedw', 'cusa')	14.0	14	True	2834.0	('yedw', 'cusa')		[(0, 0.018322256276956692, 0.83608360237896417), (10, 0.27330115663089616, 0.034613099691648302), (20, 0.22459193544409337, 0.093035465328679193), (30, -0.07830527514476962, 0.51627495653418065), (60, -0.32138182736366205, 0.068192149072272987), (90, -0.33474262985803482, 0.20504630268982965)]	['+']	yedw	cusa	yedw	49.0	cusa	49.0	yedw	cusa	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'lpxa')	15.0	15	False												cusr	lpxa	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'cusb')	16.0	16	True	1038.0	('cusr', 'cusb')		[(0, 0.19227648096081359, 0.028407839451486075), (10, 0.2542444242688493, 0.04996259903408741), (20, 0.21231882895433249, 0.11283104000778481), (30, -0.14392524270043586, 0.23112892981622657), (60, -0.48933579892964657, 0.0038516169114403962), (90, 0.23002255557532189, 0.39142665076705696)]	['+']	cusr	cusb	cusr	49.0	cusb	49.0	cusr	cusb	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'cyoe')	17.0	17	True	1046.0	('cusr', 'cyoe')	60.0	[(0, 0.14525427595799092, 0.099164969302058412), (10, 0.025727018696495997, 0.84529837548285969), (20, 0.26825933368650923, 0.043634013629315682), (30, 0.51761386795267106, 3.7908717778315403e-06), (60, 0.71200005481838191, 3.3740433482188106e-06), (90, 0.57083529944634415, 0.020922597785187087)]	['+']	cusr	cyoe	cusr	49.0	cyoe	49.0	cusr	cyoe	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'cyod')	18.0	18	True	1045.0	('cusr', 'cyod')	30.0	[(0, 0.14991959534984489, 0.088666737225760142), (10, 0.050089620139770197, 0.70389386600476556), (20, 0.29554319992764289, 0.025615916347507144), (30, 0.54829215608002535, 7.4335917070460972e-07), (60, 0.67187848626770463, 1.8572699166836522e-05), (90, 0.47590920010222776, 0.062411071039614401)]	['+']	cusr	cyod	cusr	49.0	cyod	49.0	cusr	cyod	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('yedw', 'rcsa')	19.0	19	False												yedw	rcsa	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'rcsa')	20.0	20	True	122.0	('gade', 'rcsa')		[(0, -0.1502059930184248, 0.088052274540005346), (10, -0.056929425007263536, 0.66570667288329244), (20, 0.0078613679055199222, 0.95371838212307503), (30, -0.024675730341938554, 0.83814886929117194), (60, -0.42490786433258326, 0.013706481434163973), (90, -0.24818794176252362, 0.35400983674563458)]	['+']	gade	rcsa	gade	49.0	rcsa	49.0	gade	rcsa	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'cyob')	21.0	21	True	1043.0	('cusr', 'cyob')	30.0	[(0, 0.081536257894411532, 0.35641682623224324), (10, -0.0098636519249583193, 0.94037536979432401), (20, 0.23409345745161203, 0.079661323253856692), (30, 0.52082011296800212, 3.2210502187046988e-06), (60, 0.63106988409224563, 8.2326362826487168e-05), (90, 0.41299899517671879, 0.11185094251815098)]	['+']	cusr	cyob	cusr	49.0	cyob	49.0	cusr	cyob	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'cyoc')	22.0	22	True	1752.0	('gade', 'cyoc')		[(0, -0.061921666106654095, 0.48400923922528516), (10, 0.016566309083129404, 0.9000238128051864), (20, -0.00476263209239114, 0.97195164000866485), (30, 0.1243033016599866, 0.30168852337668334), (60, -0.50748333206800456, 0.0025738183207604372), (90, -0.21733663084465679, 0.41876752604843803)]	['+']	gade	cyoc	gade	49.0	cyoc	49.0	gade	cyoc	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'cyoa')	23.0	23	True	1750.0	('gade', 'cyoa')		[(0, -0.15324693402166065, 0.081735171685817676), (10, 0.20277907782963975, 0.12021533681180131), (20, 0.12830230502999196, 0.34153351258347298), (30, 0.24481734445062489, 0.039621040639492199), (60, -0.45753582324520092, 0.0074245219341678558), (90, -0.3385074077133346, 0.19968083305516071)]	['+']	gade	cyoa	gade	49.0	cyoa	49.0	gade	cyoa	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('yedw', 'cusb')	24.0	24	True	2835.0	('yedw', 'cusb')	60.0	[(0, -0.12328418669035525, 0.16228825109837816), (10, -0.038153957213169012, 0.7722540981195265), (20, 0.021697964403718035, 0.87271914957951191), (30, -0.071116820613851592, 0.55562553912018875), (60, -0.70912021983927154, 3.8491837489298468e-06), (90, -0.73345415412912796, 0.0012232049453910943)]	['+']	yedw	cusb	yedw	49.0	cusb	49.0	yedw	cusb	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'cyoc')	25.0	25	True	1044.0	('cusr', 'cyoc')	30.0	[(0, 0.11573039128469832, 0.18979166652452725), (10, 0.029605868027146157, 0.82232847734089154), (20, 0.27945900839723109, 0.035267768100457113), (30, 0.53941682512937172, 1.210891338419185e-06), (60, 0.67475073464584467, 1.6580803462868635e-05), (90, 0.46785608041889737, 0.067621519043030265)]	['+']	cusr	cyoc	cusr	49.0	cyoc	49.0	cusr	cyoc	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'cyoe')	26.0	26	True	1754.0	('gade', 'cyoe')		[(0, -0.07443969429489268, 0.39994782572570675), (10, 0.026233939673035209, 0.84228875699922257), (20, -0.0017415132687956583, 0.98974200218813169), (30, 0.074494254583682099, 0.53695979067720623), (60, -0.62656738915700616, 9.5785566708513564e-05), (90, -0.40165254521347504, 0.12305596245169935)]	['+']	gade	cyoe	gade	49.0	cyoe	49.0	gade	cyoe	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'cyod')	27.0	27	True	1753.0	('gade', 'cyod')		[(0, -0.026295002470676208, 0.766493307265108), (10, 0.004434608985427347, 0.97317388286749773), (20, -0.020305588286731891, 0.88082548995342669), (30, 0.11419931278653614, 0.3429831303976294), (60, -0.52901863910047886, 0.0015490820191679713), (90, -0.35900520214675291, 0.17207094977786522)]	['+']	gade	cyod	gade	49.0	cyod	49.0	gade	cyod	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('yedw', 'cyoa')	28.0	28	True	2839.0	('yedw', 'cyoa')		[(0, 0.075108428548660774, 0.39571584590529274), (10, -0.28420991021387076, 0.027752190136137313), (20, -0.41144123710804781, 0.0014748149861012218), (30, -0.035568965130572346, 0.76838902159853228), (60, 0.3950121903608152, 0.022900602190524307), (90, 0.16848920779711135, 0.53277722461333099)]	['-']	yedw	cyoa	yedw	49.0	cyoa	49.0	yedw	cyoa	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('cusr', 'cyoa')	29.0	29	True	1042.0	('cusr', 'cyoa')		[(0, 0.083246842536802132, 0.34638283768666256), (10, -0.071211780578764039, 0.58872282188219094), (20, 0.10939418302527527, 0.41791398593632889), (30, 0.4288852440859815, 0.00019013754005475138), (60, 0.5696214829710351, 0.00054011735555997741), (90, 0.61359969070029063, 0.0114688164991132)]	['+']	cusr	cyoa	cusr	49.0	cyoa	49.0	cusr	cyoa	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'cyob')	30.0	30	True	1751.0	('gade', 'cyob')		[(0, -0.11803425878016409, 0.18106595570840583), (10, 0.025933467480541466, 0.84407240944805551), (20, 0.0050518851524829567, 0.97024890062122005), (30, 0.12066538613022933, 0.31616695893086905), (60, -0.46781393554515338, 0.0060455284361504106), (90, -0.20167107787650984, 0.45385992323645852)]	['+']	gade	cyob	gade	49.0	cyob	49.0	gade	cyob	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'fabz')	31.0	31	True	1755.0	('gade', 'fabz')		[(0, 0.095156758257028115, 0.28151551304060862), (10, 0.419391273294838, 0.00085155374278822265), (20, 0.24238533244615179, 0.069275100697565803), (30, 0.3384144313676456, 0.0038941743955515904), (60, -0.2459236357218498, 0.16772671329089636), (90, -0.33175680075684555, 0.20936715200970973)]	['+']	gade	fabz	gade	49.0	fabz	49.0	gade	fabz	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'lpxd')	32.0	32	True	1767.0	('gade', 'lpxd')	30.0	[(0, -0.018682305272970021, 0.83290899454999989), (10, 0.33125396676650165, 0.0097281191450260297), (20, 0.32825489102987582, 0.012671768293302606), (30, 0.48641228217592447, 1.7022471170216176e-05), (60, -0.33128282211732624, 0.05966414195832398), (90, -0.33373960333766856, 0.2064913284692442)]	['+']	gade	lpxd	gade	49.0	lpxd	49.0	gade	lpxd	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('gade', 'cusa')	33.0	33	False												gade	cusa	49	5	0	0	34	0.5387727751163351	0.5012787723785166
('accb', 'accc')	0.0	0	True	206.0	('accb', 'accc')	0.0	[(0, 0.91717963834775662, 5.440009560485284e-53), (10, 0.57808573863492851, 1.3189706766956486e-06), (20, 0.49234671319981155, 0.00010017468397185183), (30, 0.49389709597133352, 1.2031834166359116e-05), (60, 0.77567405781854804, 1.1442036672763961e-07), (90, 0.75575119565736026, 0.00070827959719183746)]	['-']	accb	accc	accb	57.0	accc	57.0	accb	accc	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('hipb', 'hipa')	1.0	1	True	134.0	('hipb', 'hipa')	0.0	[(0, 0.7899016731879448, 5.8081243124179993e-29), (10, 0.63251601161914561, 5.9128409646402513e-08), (20, 0.53224420841623465, 2.0331430644072423e-05), (30, 0.45271465590145088, 7.3709919347483079e-05), (60, 0.23172467021200099, 0.19443336621422092), (90, 0.025656890942067138, 0.92485712269577092)]	['-']	hipb	hipa	hipb	57.0	hipa	57.0	hipb	hipa	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'fadh')	2.0	2	False												accb	fadh	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('fadr', 'faba')	3.0	3	True	1423.0	('fadr', 'faba')	0.0	[(0, 0.67493916950550636, 1.3061447579270551e-18), (10, 0.67166729808624082, 4.2388017085154286e-09), (20, 0.53756637656571449, 1.6182038631080989e-05), (30, 0.44528234772887709, 9.9807515159055864e-05), (60, 0.037604357811687361, 0.83541286956077143), (90, -0.24824090220407702, 0.35390378786465171)]	['+']	fadr	faba	fadr	57.0	faba	57.0	fadr	faba	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'accd')	4.0	4	False												accb	accd	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'fada')	5.0	5	False												accb	fada	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'fabg')	6.0	6	False												accb	fabg	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'fabd')	7.0	7	False												accb	fabd	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'fadb')	8.0	8	False												accb	fadb	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'fabh')	9.0	9	False												accb	fabh	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'acca')	10.0	10	False												accb	acca	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'fabr')	11.0	11	False												accb	fabr	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('fabr', 'uspa')	12.0	12	False												fabr	uspa	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('fabr', 'accb')	13.0	13	False												fabr	accb	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('fabr', 'hipb')	14.0	14	False												fabr	hipb	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'fadr')	15.0	15	False												accb	fadr	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('fabr', 'fadr')	16.0	16	False												fabr	fadr	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('hipb', 'accb')	17.0	17	False												hipb	accb	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'hipb')	18.0	18	False												accb	hipb	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('fadr', 'fabr')	19.0	19	False												fadr	fabr	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('accb', 'fade')	20.0	20	False												accb	fade	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('fadr', 'hipb')	21.0	21	False												fadr	hipb	57	5	0	0	22	0.2894489217794368	0.46081504702194376
('norr', 'narp')	0.0	0	False												norr	narp	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narp', 'norr')	1.0	1	False												narp	norr	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narp', 'narl')	2.0	2	False												narp	narl	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'narl')	3.0	3	False												norr	narl	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'norr')	4.0	4	False												narl	norr	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'hybo')	5.0	5	True	2306.0	('narl', 'hybo')	0.0	[(0, 0.61535767899281768, 6.6971044407458016e-15), (10, 0.5500729856375749, 5.2954532942514762e-06), (20, 0.28490327086910083, 0.031709452319104527), (30, 0.40423888537653652, 0.00047193190362662652), (60, 0.30893796591771427, 0.080228224667884623), (90, 0.71568396146629865, 0.0018237647960964263)]	['-']	narl	hybo	narl	58.0	hybo	58.0	narl	hybo	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'moea')	6.0	6	True	2307.0	('narl', 'moea')	0.0	[(0, 0.59431691532599007, 9.0425166111161052e-14), (10, 0.37003377915888791, 0.0036138705270296408), (20, 0.26356543775070829, 0.047594626174578769), (30, 0.27530040146163759, 0.020144611089449826), (60, -0.10964648354817086, 0.54357205050779711), (90, 0.26937441390488448, 0.31302109278391604)]	['+']	narl	moea	narl	58.0	moea	58.0	narl	moea	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'narp')	7.0	7	False												narl	narp	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'nuoi')	8.0	8	False												norr	nuoi	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'norv')	9.0	9	True	2429.0	('norr', 'norv')		[(0, 0.34456407284760543, 5.9614399737706744e-05), (10, 0.51240262718687646, 2.8474236073790184e-05), (20, 0.44156136178201238, 0.00058515491760980037), (30, 0.23280375732645991, 0.050730137162310368), (60, 0.33100745227432188, 0.059889366885249401), (90, -0.047522880346920877, 0.86126095332878982)]	['+']	norr	norv	norr	58.0	norv	58.0	norr	norv	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'nuok')	10.0	10	False												norr	nuok	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'hyba')	11.0	11	True	2299.0	('narl', 'hyba')	0.0	[(0, 0.47457599269465306, 1.1686581764777984e-08), (10, 0.42641713137988596, 0.00068055346200202428), (20, 0.47240764749105979, 0.00020702199820556432), (30, 0.45690950275019326, 6.1926649423091668e-05), (60, 0.18008526334254218, 0.31593246622239579), (90, 0.41680374974388151, 0.1082590973744635)]	['-']	narl	hyba	narl	58.0	hyba	58.0	narl	hyba	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'yoag')	12.0	12	False												norr	yoag	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'hybd')	13.0	13	False												norr	hybd	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'ytfe')	14.0	14	False												norr	ytfe	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'nrff')	15.0	15	False												norr	nrff	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'ydhy')	16.0	16	True	2364.0	('narl', 'ydhy')	0.0	[(0, 0.39484344129098048, 3.3396343815710407e-06), (10, 0.16844021355555694, 0.19826845107536356), (20, 0.32201957697070049, 0.014574326758931028), (30, 0.3987711799596923, 0.00057205647167410975), (60, 0.63883952351245676, 6.30380012464541e-05), (90, 0.40343580708389803, 0.12124543398714419)]	['-']	narl	ydhy	narl	58.0	ydhy	58.0	narl	ydhy	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'ynfg')	17.0	17	True	2368.0	('narl', 'ynfg')	0.0	[(0, 0.39894367291012306, 2.5834585944837488e-06), (10, 0.39444203664350785, 0.0018173680560964012), (20, 0.2333899887220309, 0.080596251195601057), (30, 0.25154007203823658, 0.034340980026092094), (60, 0.52142514208736668, 0.001859818841731113), (90, 0.37524271378286422, 0.15209207405508549)]	['-']	narl	ynfg	narl	58.0	ynfg	58.0	narl	ynfg	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'ynff')	18.0	18	True	2367.0	('narl', 'ynff')	0.0	[(0, 0.42998539395761315, 3.2983278262912971e-07), (10, 0.29438992199841368, 0.022417491713400694), (20, 0.2942977010901891, 0.026273951471553425), (30, 0.43690426656466763, 0.00013930228345317866), (60, 0.47771241261581404, 0.0049308587824026633), (90, 0.40280545169377524, 0.12188330140171209)]	['-']	narl	ynff	narl	58.0	ynff	58.0	narl	ynff	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'nuol')	19.0	19	False												norr	nuol	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'hybb')	20.0	20	True	2300.0	('narl', 'hybb')	0.0	[(0, 0.42674858427957479, 4.1279823632416665e-07), (10, 0.20571280927761493, 0.11483203991378531), (20, 0.23108864999211126, 0.083715448622463134), (30, 0.34838162935432526, 0.0029081356429840636), (60, 0.24429835096564462, 0.17064327799315124), (90, 0.56209633962442396, 0.02343721373737331)]	['-']	narl	hybb	narl	58.0	hybb	58.0	narl	hybb	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'nuog')	21.0	21	False												norr	nuog	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'fdni')	22.0	22	True	2284.0	('narl', 'fdni')		[(0, 0.17096622247781207, 0.051795211689569569), (10, 0.36122118620999982, 0.004574368942781481), (20, 0.18784004347216499, 0.1617431891968058), (30, -0.11255600163977557, 0.35001838342453528), (60, -0.26194543571719181, 0.14086056178875636), (90, -0.67519926985454115, 0.0041040818898712937)]	['+']	narl	fdni	narl	58.0	fdni	58.0	narl	fdni	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'nrfg')	23.0	23	False												norr	nrfg	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'nrfa')	24.0	24	True	2331.0	('narl', 'nrfa')		[(0, 0.11113668764370439, 0.20809593721177796), (10, -0.36451192722838716, 0.0041921507502023234), (20, -0.41253198238047956, 0.0014283468462774483), (30, 0.0098997672745071812, 0.93469581385475198), (60, 0.064169969936194352, 0.72275388614502045), (90, 0.38027806181192375, 0.14622964996659557)]	['+']	narl	nrfa	narl	58.0	nrfa	58.0	narl	nrfa	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'nrfe')	25.0	25	False												norr	nrfe	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'dmsd')	26.0	26	False												norr	dmsd	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'nrfd')	27.0	27	True	2334.0	('narl', 'nrfd')		[(0, 0.1733638551730188, 0.048549825664417859), (10, 0.065489960055570895, 0.61908603169226939), (20, 0.25207941234640763, 0.058535284032975816), (30, 0.11284971355703612, 0.3487544323282068), (60, -0.14118163699291802, 0.43322069325662393), (90, -0.28046078807135078, 0.29273228536218804)]	['+']	narl	nrfd	narl	58.0	nrfd	58.0	narl	nrfd	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('narl', 'nirb')	28.0	28	True	2326.0	('narl', 'nirb')		[(0, 0.26451027171693481, 0.0023570782261564866), (10, 0.27737095291015251, 0.031904571806081375), (20, 0.14146551089648321, 0.29387019732625674), (30, 0.10654261044192589, 0.37651823390940764), (60, 0.057575041277834568, 0.75029179768549747), (90, -0.02852466038872422, 0.91648405246100595)]	['+']	narl	nirb	narl	58.0	nirb	58.0	narl	nirb	58	5	0	0	83	0.4442955814716143	0.48907718787236854
('norr', 'fdnh')	29.0	29	False												norr	fdnh	58	5	0	0	83	0.4442955814716143	0.48907718787236854
