"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.0616547	0.2622891	0.0920009	0.7165302	0.9429976	1.0119375	0.3994360	0.0774497	0.2664480	0.5411003	0.5521119	0.7032441	0.5969398	0.4939417	0.5782105	0.0147796	0.6698398	0.2458621	0.5906637	0.2610791	0.7719897	0.9690155	0.7885291	0.7204462	0.9406991	0.8953210	0.4351308	0.9837625	0.0568316	0.8856567	0.1360193	0.7720695	0.5315687	0.7863163	0.9584806	0.9031839	0.8681674	0.2001517	0.5207645	0.8783283	0.6062271	0.1504722	0.2801538	0.5155276	0.0272426	0.1187556	0.9322376	0.6803688	0.2724535	1.0036704	0.0188653	0.2410580	0.5216510	0.0007427	0.0627221	0.1220938	0.7621178	0.4766067	0.5957125	0.7923130	0.8111999	0.2642223	0.7737522	0.7983672	0.6099691	0.3386890	0.9675290	0.9250162	0.8526758	0.5260079	0.2318762	0.3918490	0.8448915	0.3795888	1.0560628	0.4273463	0.1906587	0.6101638	0.9735047	1.0192886	0.7846537	0.0221165	0.1385597	0.4649330	0.6969590	0.2305721	0.0033105	0.3576888	0.1411272	1.0304307	0.3423492	0.8853701	0.2947388	0.4584448	0.5040831	0.4933206	0.5568573	0.6616221	0.9135119	0.0304910
650	0.0712048	0.2687264	0.2153999	0.7091986	0.9247761	0.9811962	0.3920231	0.0401269	0.2104003	0.4722042	0.4515896	0.7134511	0.5276998	0.3695386	0.5201182	0.0134738	0.5901983	0.2522320	0.5003646	0.3465967	0.9426294	0.9783194	0.7072492	0.5642994	0.9519833	0.9183378	0.4222589	1.0144316	0.0855735	0.8283737	0.1155143	0.8080236	0.4433151	0.8550586	1.0143897	0.8609218	0.9201307	0.1652951	0.4343995	0.9357489	0.6122975	0.1714128	0.2405529	0.4273844	0.0098311	0.1434386	0.9078212	0.7235504	0.2756166	1.0080490	0.0274365	0.1596101	0.4023321	0.0001849	0.0417471	0.1059408	0.6424044	0.4965285	0.4309581	0.9013591	0.7540330	0.2337695	0.9154673	0.7623067	0.5653758	0.3265537	0.9225303	0.9339142	0.8232297	0.4627897	0.2272546	0.3806952	0.8509631	0.4465998	1.0762684	0.3585856	0.2616125	0.7198942	1.0126104	0.9941409	0.9608611	0.0146467	0.1818852	0.5396423	0.6017341	0.5034722	0.0014120	0.3685004	0.1105614	1.0013512	0.3033031	0.9165857	0.2876278	0.5059768	0.5449629	0.4943355	0.6169509	0.6726587	0.7970149	0.0365623
700	0.0559193	0.3094320	0.2800494	0.7479150	0.8673171	0.9702533	0.4269826	0.0672430	0.1659757	0.5398216	0.3872822	0.6880665	0.4657726	0.2808487	0.6072089	0.0052811	0.6058794	0.2893626	0.4096720	0.4194476	0.9034185	1.0451446	0.7041816	0.4434151	0.9906412	0.8625962	0.3454381	1.0316505	0.0689595	0.9302498	0.0788381	0.7437770	0.4769868	0.8090258	1.0133245	0.8125538	0.9369956	0.1953482	0.4716866	0.7971709	0.6032131	0.2024684	0.2285700	0.3654894	0.0069687	0.1365704	0.9431076	0.6339731	0.2813122	1.0538140	0.0310977	0.1795219	0.2985825	0.0003110	0.0867378	0.1322238	0.4526579	0.5417887	0.4607958	0.8982134	0.7272752	0.2691749	1.0172906	0.7285448	0.5175034	0.2908409	0.9426896	0.9146233	0.9351002	0.4226525	0.2913604	0.4450152	0.8933636	0.3613542	0.9512853	0.4041485	0.3995090	0.5113868	0.9957365	1.0074246	0.9832698	0.0176359	0.1757004	0.6454657	0.5343723	0.6360530	0.0109862	0.1539079	0.1022579	0.9026178	0.3234187	0.9460762	0.3261436	0.5011317	0.5822256	0.4699170	0.6126020	0.6960040	0.7331315	0.0246217
750	0.0560576	0.3493454	0.2844716	0.7177845	0.9532879	0.9625451	0.3784969	0.0260956	0.1064290	0.5507040	0.3298007	0.7946605	0.4826714	0.2971105	0.5476245	0.0087321	0.5941449	0.2486530	0.4288969	0.6232635	0.9027049	0.9943148	0.6562668	0.3314384	1.0345052	0.8293095	0.4254736	0.9300698	0.0834778	0.9913828	0.0973018	0.7916543	0.4968652	0.7884539	0.8834994	0.7775512	1.0395800	0.1292043	0.4057990	0.8285346	0.6771400	0.2634149	0.1496084	0.3698762	0.0024784	0.1618710	0.9784780	0.6528617	0.2994889	1.0357099	0.0371796	0.1774553	0.2187735	0.0000575	0.2143860	0.1609242	0.2039901	0.6097885	0.4469489	0.8893891	0.6143202	0.2511333	0.8962442	0.7282808	0.5436979	0.3077080	0.9974839	0.9713559	0.8847646	0.3884553	0.2897437	0.4632054	0.8676673	0.4056187	0.8852030	0.2950504	0.5213830	0.3595081	1.0354197	0.9879082	1.0019403	0.0200705	0.2192854	0.7404319	0.5005063	0.5513422	0.0072703	0.0993173	0.0877146	1.0556788	0.1898420	1.0585814	0.3034354	0.5222436	0.5578490	0.4447863	0.5946607	0.6601895	0.7610941	0.0415943
800	0.0792925	0.3867805	0.3099540	0.7760070	0.9338618	1.0146772	0.3918356	0.0162231	0.1366536	0.5637457	0.3664105	0.6496938	0.5293287	0.3382468	0.5197143	0.0050408	0.5610169	0.3099408	0.3953756	0.8890510	0.8473543	1.0277052	0.5659668	0.3410521	0.9362546	0.8108720	0.4902911	1.0303645	0.0707019	0.9561980	0.1157490	0.8411520	0.4579898	0.7651945	0.9084541	0.7187795	0.9752668	0.1315340	0.4843690	0.8692695	0.7511531	0.3969904	0.1496250	0.2661398	0.0125219	0.1519912	1.0430311	0.6483302	0.3201258	1.0526434	0.0546670	0.1876590	0.2495745	0.0000000	0.1698280	0.1603564	0.1226257	0.5567309	0.5191204	0.8893503	0.6129830	0.2524492	0.9390466	0.8035622	0.5077826	0.2843415	0.9743621	0.9289028	0.9112657	0.3617165	0.4153494	0.5531546	0.9032330	0.3789837	0.8366282	0.3267962	0.5032090	0.2637303	1.0370681	0.9971969	0.9647704	0.0411110	0.2421608	0.8577663	0.4646547	0.5934592	0.0411399	0.0949196	0.1087333	0.9770951	0.1086929	0.9726438	0.3046003	0.5107340	0.8393568	0.4193477	0.5698964	0.6613966	0.7466204	0.0478776
850	0.0635750	0.4783643	0.2788892	0.6976128	0.9343520	1.0065717	0.4115225	0.0295606	0.1669730	0.5489190	0.4013029	0.7213853	0.5837862	0.3226921	0.5456858	0.0297121	0.6179145	0.3369937	0.4238350	0.8824859	0.7582256	0.9520543	0.4871666	0.3908003	0.8937053	0.8666983	0.4242198	0.9756701	0.0803239	1.0110216	0.1132906	0.8025547	0.4647131	0.8362512	0.9516544	0.7525505	1.0154585	0.1653639	0.4815970	0.7200653	0.7840888	0.4780841	0.1047906	0.1680559	0.0141083	0.1529340	1.1012837	0.6017899	0.3031213	1.0520086	0.0322599	0.1943766	0.2288056	0.0000965	0.1470801	0.1472725	0.0573918	0.5621259	0.4691930	0.8207412	0.5486999	0.3018767	0.9606007	0.9285486	0.5432970	0.3557834	0.9809328	0.9974168	0.9086738	0.4160274	0.4445499	0.5585617	0.9892259	0.4115751	0.8186975	0.4310931	0.6673435	0.2270416	1.0731915	1.0175649	1.0041488	0.0570119	0.2261572	0.8928074	0.4493551	0.6055394	0.0557764	0.0727255	0.1076270	0.9690673	0.0583268	0.9775605	0.3081556	0.5552972	0.8666790	0.4322159	0.5463381	0.7271292	0.7648082	0.0713101
900	0.0360167	0.4517195	0.2757947	0.7410332	0.9842931	0.9627282	0.4829002	0.0291573	0.1461103	0.6165197	0.4245923	0.6437777	0.4415392	0.3265851	0.5392104	0.0168197	0.6805184	0.2440359	0.3870551	0.8603709	0.8877156	0.8889917	0.4678007	0.3918987	0.9160358	0.8870458	0.4700225	1.0272171	0.0895473	0.9341280	0.1007045	0.8211400	0.5158664	0.7629617	0.8312091	0.6946799	0.9379026	0.1902439	0.4748648	0.8019964	0.7406678	0.3998949	0.0925423	0.2264091	0.0129853	0.1254507	1.0752215	0.5756436	0.1945501	1.0399958	0.0542926	0.2127094	0.2035359	0.0023906	0.0888718	0.1180844	0.1761848	0.5756907	0.4292070	0.8906341	0.6034774	0.2631502	0.9220967	0.9055808	0.5623037	0.2752965	0.9671039	0.9794347	0.9268433	0.3994514	0.3771408	0.5908227	1.0112761	0.3815285	0.8947584	0.5032193	0.5466035	0.1823014	1.0310221	1.0403745	0.9811069	0.0659148	0.1707908	0.8310441	0.4741843	0.7148027	0.0597886	0.0655415	0.1027264	1.0656240	0.0679151	0.9666473	0.3105404	0.4984749	0.8032282	0.5111922	0.5130484	0.7501152	0.8226905	0.0567213
950	0.0763063	0.4436324	0.2285348	0.7736249	0.9941813	0.8873633	0.4594201	0.0176209	0.1230634	0.6027963	0.4364486	0.6755633	0.4516200	0.3809154	0.5802810	0.0184467	0.6142213	0.3108915	0.3449921	0.8416240	0.8082328	0.7876437	0.4172933	0.3987452	0.9659070	0.9246996	0.4597795	0.9773303	0.0611470	0.8409178	0.1069874	0.8109423	0.4768793	0.7298378	0.9478052	0.7519291	1.0352685	0.1547032	0.5257703	0.8062651	0.8089607	0.4226759	0.0863850	0.2147823	0.0074731	0.1368735	1.1195509	0.6123667	0.2465656	1.0220479	0.1051347	0.1838656	0.2152660	0.0000083	0.0514819	0.1309822	0.1179398	0.5740560	0.3737576	0.8785820	0.7168652	0.3123698	0.9054228	0.8865452	0.5676425	0.3284502	0.9319889	0.9375611	0.9060208	0.3919413	0.3140069	0.5069624	1.0035925	0.3660694	0.9057554	0.4330611	0.5633692	0.2733529	1.0489577	1.0409391	1.0098350	0.0572168	0.1436401	0.7772067	0.5284747	0.5802323	0.0132633	0.1448503	0.1346164	1.0393702	0.0553684	1.0019656	0.3205219	0.5212041	0.7924522	0.5126361	0.4626426	0.7320702	0.8340618	0.0355255
1000	0.0815468	0.3893300	0.2377296	0.7546642	0.9499461	0.9451588	0.4633307	0.0263069	0.1910793	0.6843984	0.4558062	0.6327184	0.5071608	0.3798607	0.6189790	0.0140057	0.6235913	0.3093227	0.3523774	0.8749204	0.8505816	0.6790284	0.4747249	0.4154589	1.0148137	0.8854738	0.4694982	0.9750772	0.0601247	0.8549465	0.1179445	0.7794736	0.4348827	0.7372385	0.9349285	0.8147738	0.9597379	0.1635055	0.5455375	0.8002203	0.7947026	0.3644670	0.1041183	0.2163584	0.0278114	0.1021359	1.0697241	0.6948600	0.2754952	0.9695635	0.1781804	0.2074241	0.2436724	0.0000659	0.0575269	0.0832260	0.1453018	0.6747973	0.3806307	0.8035055	0.6635126	0.2435352	0.9109358	0.8890369	0.6190833	0.3193426	1.0052956	0.9066830	0.8627895	0.3728286	0.2940826	0.6028661	0.8833878	0.3749450	0.9128029	0.4794942	0.5170899	0.2754745	0.9673419	1.0441581	1.0071887	0.0609264	0.1225065	0.7023592	0.5043839	0.5755010	0.0088825	0.1489707	0.1266460	1.0092741	0.0734150	0.9726803	0.3072207	0.5328550	0.7805201	0.5281324	0.5105725	0.7799537	0.9233298	0.0306432

0	0.0900759	0.4572933	0.2505315	0.6766303	0.8775158	0.9821165	0.4838091	0.0281004	0.2371908	0.7627270	0.4941542	0.6867014	0.5189249	0.3742609	0.5267258	0.0153341	0.7196119	0.2301399	0.4267066	0.9271803	0.7953530	0.6140140	0.4450798	0.3491845	1.0666322	0.8323027	0.3116342	1.0789702	0.0477693	1.0069418	0.1339479	0.8371891	0.4298116	0.7634874	0.8851417	0.7592373	1.0097909	0.1476569	0.5665588	0.8815486	0.8444218	0.4028500	0.0928907	0.2050954	0.0294332	0.1339373	0.9643997	0.5292919	0.2750610	1.0435370	0.1895235	0.2256046	0.2487142	0.0008864	0.1026187	0.1609062	0.1534804	0.6034327	0.4778664	0.9039939	0.6472396	0.2619237	0.9700164	0.8583238	0.5142027	0.3108159	0.9261591	0.9904846	0.8730587	0.4290671	0.3633771	0.7043548	0.8168470	0.3403630	1.0122572	0.5004716	0.5761236	0.3304826	1.0551811	1.0371428	0.9596286	0.1303348	0.1653823	0.7549219	0.5382335	0.6998856	0.0102184	0.1610517	0.1658566	1.0116333	0.0524790	1.0275945	0.3734865	0.5022527	0.8219531	0.4472486	0.5513220	0.6705688	0.9091686	0.0367435
50	0.1503550	0.4006028	0.3119442	0.7440984	0.9930099	0.8705436	0.3743047	0.2832908	0.1391667	0.6776427	0.4163926	0.7242973	0.0772342	0.2086441	0.5241825	0.2738216	0.6899168	0.2726821	0.4006018	0.8955016	0.9007337	0.6529788	0.4551075	0.3541211	1.0723747	0.8268931	0.4017405	1.0628541	0.0607118	0.3594309	0.0612185	0.6501563	0.6639924	0.8373949	0.8842795	0.9209236	0.9908506	0.0672957	0.4728941	0.5857472	0.9055008	0.3855999	0.1769602	0.8614166	0.2766323	0.1435517	1.0554017	0.5359583	0.3766582	1.0020889	0.1001215	0.1760527	0.1839448	0.2051905	0.3408216	0.1333607	0.1871348	0.3657360	0.3683274	0.8828195	0.5982170	0.2632213	0.7678840	0.7698618	0.4808871	0.2478683	0.6896766	0.9493004	0.8809737	0.3734319	0.2847821	0.5387351	0.9190176	0.4319979	0.9078487	0.1858834	0.5090533	0.4144721	1.0290709	1.0000590	1.0279013	0.1085596	0.5610922	0.7149938	0.5769577	0.6587760	0.1223013	0.1159356	0.1314437	0.5366867	0.1029333	0.3732964	0.3615024	0.5730635	0.8189630	0.4321298	0.2849679	0.7089671	0.9592749	0.0500818
100	0.1731769	0.4013819	0.4157574	0.7111729	0.9732721	0.4844546	0.2808530	0.3765579	0.2994382	0.6377173	0.4215641	0.8334120	0.0673164	0.1200771	0.5249000	0.2837455	0.6283274	0.2703919	0.4557970	0.9412102	0.9324936	0.7426626	0.4684289	0.3109601	0.9267832	0.8676477	0.3487975	1.0649075	0.0560094	0.1802476	0.0321502	0.5826055	0.6141835	0.8786567	0.9998029	0.7267499	1.0020998	0.0641271	0.4462641	0.4726762	0.8951204	0.4378075	0.4396949	1.0440408	0.3270334	0.1738201	1.0819068	0.5652693	0.4960438	0.9387502	0.1202377	0.1554904	0.2289668	0.3348952	0.4626588	0.2244710	0.1348199	0.2697997	0.3613663	0.8368764	0.4379123	0.2344718	0.7701377	0.7379712	0.4495889	0.2191888	0.5891721	0.9582182	0.8510541	0.3971711	0.2830416	0.6120977	0.9049503	0.4218178	0.9715605	0.1210672	0.6415178	0.3034365	0.9476435	0.9648408	0.9235464	0.0661799	0.7120843	0.8385380	0.6062111	0.6323084	0.1466733	0.0678281	0.1031305	0.4345397	0.0682998	0.2284562	0.3426145	0.5762970	0.8472027	0.3723260	0.2251056	0.7878989	0.9344708	0.0349848
150	0.2118868	0.4384747	0.4562125	0.5429104	0.9994155	0.2523484	0.2270123	0.4977147	0.4491313	0.5933565	0.4636413	0.9128910	0.0503179	0.0720839	0.5576856	0.3730991	0.7057539	0.2538903	0.4583430	0.9192915	0.9123273	0.6484152	0.4328898	0.3242920	0.9363356	0.8355804	0.2999498	1.0495769	0.0617891	0.1408208	0.0328635	0.5687818	0.5666752	0.8133858	1.0044964	0.7521066	1.0253023	0.0410434	0.5090316	0.4291659	0.8492056	0.4407927	0.5425791	0.9955973	0.3746267	0.2493862	1.0032977	0.5800930	0.4161760	1.0083696	0.1206349	0.1676470	0.3433881	0.3211619	0.4877527	0.3816800	0.0521074	0.2625861	0.3641276	0.8966050	0.3606942	0.2197593	0.7341409	0.8325627	0.3410065	0.2485587	0.5108629	0.9423281	0.9492165	0.4391429	0.4119950	0.6297045	0.8317345	0.3453280	0.9027772	0.0836369	0.6302697	0.2710268	1.0496445	1.0218206	0.8834580	0.0398437	0.7040771	0.8933785	0.5406507	0.6248266	0.1484426	0.0197832	0.0973378	0.3967932	0.0584990	0.2389286	0.3482436	0.5825090	0.9713989	0.4085895	0.1948424	0.7855492	0.8891784	0.0390584
200	0.1859814	0.4324934	0.4274219	0.5843792	0.8786580	0.2476585	0.2894204	0.4868444	0.5614291	0.5105973	0.4656408	0.8870407	0.0550539	0.0738411	0.5138193	0.3913513	0.7679997	0.2179482	0.3777941	1.0027763	0.9251762	0.6324684	0.3993666	0.3374309	0.9897182	0.7691978	0.3481155	1.0215695	0.0617314	0.1044384	0.0271756	0.6175469	0.4936104	0.8278978	1.0060433	0.7447958	1.0698494	0.0361767	0.4734616	0.3482018	0.8136057	0.4582307	0.5956084	0.9455198	0.3968837	0.2285900	0.9551924	0.5656223	0.3126860	1.0740058	0.1087169	0.1633927	0.3058144	0.3611850	0.4840052	0.4425042	0.0656069	0.2440323	0.3930772	0.8628707	0.3630180	0.2905645	0.7275638	0.7963263	0.3513967	0.1976244	0.3689178	0.8407302	0.8421647	0.3732752	0.4476790	0.5220704	0.8679039	0.4005189	0.8812031	0.0865036	0.5882757	0.2630170	0.9705067	0.9523964	0.7164533	0.0353319	0.7530001	0.9949769	0.4689027	0.5811755	0.1516676	0.0075958	0.1172102	0.3699993	0.0551095	0.2130895	0.3757081	0.6040566	0.9711098	0.4423603	0.2866890	0.6637827	0.9276745	0.0792287
250	0.1419338	0.4029170	0.4322113	0.6833711	0.8146732	0.1892808	0.2266123	0.4975672	0.5476850	0.6327295	0.4501151	0.9209576	0.0736662	0.0706807	0.5802425	0.3555429	0.7226903	0.2338227	0.3930460	0.9495913	0.9195132	0.5998538	0.3971703	0.3592510	1.0295994	0.8562857	0.3947512	1.0111093	0.0371118	0.0922965	0.0317431	0.6502510	0.6259914	0.8812160	0.9651686	0.6329234	1.0280928	0.0313381	0.4618575	0.3485428	0.8782180	0.5444892	0.6426513	0.8978385	0.3868879	0.2530340	0.9452759	0.5657508	0.2837364	0.9633762	0.1061101	0.2211600	0.3361465	0.3197490	0.4338072	0.4035961	0.0818513	0.2878562	0.3360799	0.8050290	0.3523083	0.3097685	0.6667452	0.7590482	0.4008308	0.1816542	0.3714938	0.8555496	0.8817998	0.3773692	0.4781947	0.5740355	0.9296707	0.4012414	1.0668161	0.0867692	0.6126543	0.2602368	0.9568929	0.9218232	0.8040840	0.0540326	0.7761822	0.9921918	0.4556785	0.6259269	0.1222064	0.0158568	0.1036400	0.3090863	0.0615970	0.1996765	0.3700495	0.4994499	0.9830807	0.3680829	0.2617701	0.7025767	0.8802468	0.0535102
300	0.1539037	0.4612709	0.4808071	0.7003072	0.6844184	0.1683165	0.2640836	0.4446118	0.6027225	0.6653574	0.4007491	0.8418370	0.0599581	0.0513482	0.5278755	0.3884198	0.6729501	0.2174587	0.3722568	0.8954836	0.9678599	0.6292410	0.4217386	0.3658718	0.8994087	0.7978069	0.4001426	1.0542083	0.0659696	0.1046753	0.0336118	0.5946455	0.5284626	0.8759603	0.9736356	0.6687631	0.8812437	0.0617706	0.5497568	0.3414036	0.8678210	0.5455232	0.6673576	0.8816103	0.3499327	0.2285489	1.0080351	0.5666700	0.3224903	0.9109685	0.1434171	0.1796512	0.3737256	0.3279726	0.4393408	0.3805381	0.0416995	0.3129154	0.3881662	0.7782339	0.3290490	0.3546973	0.6927638	0.7306597	0.3785753	0.2321520	0.3255227	0.8397276	0.9312194	0.4474053	0.4587666	0.5217842	0.8684423	0.4153779	1.0026857	0.1019650	0.6240464	0.2615573	1.0053584	0.9369669	0.7716456	0.0461014	0.7663982	0.9531162	0.4309997	0.6904413	0.1423223	0.0059497	0.0997045	0.2846417	0.0333633	0.2556062	0.4086449	0.4886562	0.9876991	0.4254213	0.2067736	0.7476281	0.8292182	0.0299491
350	0.1681444	0.4580560	0.4900208	0.6541913	0.7017659	0.1717124	0.2534168	0.4341293	0.6423409	0.7024469	0.3831318	0.8665664	0.0587851	0.0873940	0.5436178	0.4219327	0.7203241	0.2393957	0.3239507	0.8787987	0.9910926	0.6394391	0.3674591	0.3883752	0.9308387	0.9154554	0.3776377	1.0797481	0.0714718	0.0939862	0.0261336	0.6795838	0.6283435	0.9410375	0.9933162	0.6106088	0.9387325	0.0429551	0.5315419	0.3547074	0.8839849	0.6019606	0.7141929	1.0176368	0.4368000	0.2386021	1.0622966	0.5096947	0.2805785	1.0135548	0.1522014	0.2163555	0.3807521	0.2913284	0.4360178	0.4076293	0.0868243	0.2964664	0.3474235	0.7450998	0.3708338	0.3436674	0.6538938	0.8356188	0.4257316	0.2461110	0.3519555	0.8482825	0.9284194	0.4682267	0.4978797	0.4731075	0.8745649	0.3668392	0.9294785	0.1110389	0.6204702	0.2410987	0.8565919	0.8425452	0.7168904	0.0609756	0.7820261	0.9311382	0.4330004	0.7595698	0.1264910	0.0014796	0.1267785	0.3109965	0.0402755	0.2925603	0.4332372	0.5413466	0.9100892	0.4403777	0.2273773	0.6190626	0.8410347	0.0256851
400	0.1905911	0.4971957	0.4106852	0.6677155	0.6736109	0.2138469	0.2856894	0.4359543	0.6371196	0.6787201	0.3857285	0.8401939	0.0429106	0.1065618	0.5546178	0.3963883	0.6667926	0.2184536	0.4195977	0.9066047	0.9434236	0.4885446	0.3636125	0.3642950	0.9853060	0.8783344	0.3302664	1.0762943	0.0738091	0.0933903	0.0164717	0.6924738	0.6160365	0.8806836	0.9424049	0.6967548	0.9019314	0.0403584	0.5852300	0.3128441	0.8838552	0.5333419	0.7243661	1.0036333	0.4461958	0.2606437	1.0163847	0.6046660	0.2736974	0.9861815	0.1552352	0.2285760	0.3104942	0.2847763	0.4436802	0.5018263	0.1187531	0.2811333	0.3580350	0.8281162	0.4614342	0.3954777	0.6025691	0.7168113	0.4949546	0.2038662	0.3279481	0.9047676	0.9560603	0.4289668	0.4180748	0.5183249	0.8778505	0.3981273	0.9389520	0.1475399	0.5991563	0.2376492	1.0526121	0.8900744	0.7002278	0.0796907	0.7754878	0.9965878	0.4347478	0.6864558	0.1143484	0.0025733	0.0794017	0.3375492	0.0575304	0.2649842	0.4313392	0.4805703	1.0246355	0.4723885	0.1929204	0.6121024	0.9441264	0.0182688
450	0.1789453	0.5109028	0.4281909	0.6924528	0.5647926	0.1958748	0.2724756	0.4321452	0.7395515	0.7322710	0.4246251	0.7693540	0.0372113	0.0949970	0.6695955	0.3669111	0.7242774	0.1831275	0.3601728	0.9582753	0.8685622	0.5198806	0.4018723	0.3445355	1.0090376	0.8195534	0.2846307	0.9987835	0.0624664	0.1149235	0.0215169	0.6069997	0.5501213	0.8745511	0.9913770	0.7751543	0.9876370	0.0640286	0.5004406	0.3667256	0.8508999	0.5121287	0.6726961	0.9930522	0.4403292	0.2089408	0.9753918	0.6622832	0.2666705	0.9877505	0.1688487	0.1997037	0.3178537	0.3068483	0.5212892	0.4575439	0.1216112	0.2674451	0.4258926	0.7973674	0.3832043	0.3462738	0.6440658	0.7178088	0.4961060	0.2310105	0.3771903	0.9028930	0.8760565	0.4461024	0.3903564	0.6516170	0.9463238	0.3492983	0.8780447	0.0904645	0.5985933	0.2292441	1.0828971	0.8623707	0.7357572	0.0412236	0.8024821	1.0377310	0.4509232	0.7913738	0.1419026	0.0035271	0.0891330	0.3108364	0.0446460	0.2360774	0.4586946	0.4839062	1.1654876	0.3995118	0.1844973	0.6655142	0.9527107	0.0403404
500	0.2050279	0.4050753	0.4036428	0.7133130	0.6273571	0.2092987	0.2451610	0.4699140	0.6920990	0.6456141	0.4310829	0.8245659	0.0634457	0.1385688	0.5446741	0.3506636	0.6856317	0.1959546	0.3628521	0.9205628	0.9148798	0.4409805	0.4351134	0.3394128	1.0325657	0.7764122	0.2885237	1.0287185	0.0616894	0.1152086	0.0182410	0.6103177	0.5532192	0.8594283	0.9494384	0.6820043	0.9371995	0.0503818	0.5622420	0.3696705	0.8750169	0.5574556	0.6761133	0.9645398	0.4789386	0.2046989	0.9624928	0.6242304	0.3063645	1.0252821	0.1409044	0.2254354	0.2578353	0.3030499	0.5052991	0.4131396	0.1137685	0.2592369	0.3613083	0.7603836	0.3838025	0.3442826	0.5952765	0.7501950	0.4926277	0.2083267	0.3669888	0.8281055	0.8840840	0.4269793	0.3705245	0.5475040	0.9071076	0.3792259	0.9345165	0.0987022	0.5556547	0.1935389	1.0268260	0.9393580	0.7387508	0.0385769	0.7648734	0.9667679	0.4652706	0.7391363	0.1213951	0.0194418	0.1066915	0.3037750	0.0294583	0.2563532	0.4758175	0.4317375	1.0336085	0.4306256	0.1980389	0.6953513	0.9721154	0.0673609
550	0.1199973	0.4958902	0.3402686	0.6308598	0.5633073	0.2167673	0.3139241	0.1291667	0.6694470	0.6729985	0.4036509	0.9295231	0.4783678	0.2631833	0.5921801	0.1594627	0.7449575	0.1631279	0.4218074	0.9799954	0.7400497	0.5764018	0.4682533	0.3185570	1.1281583	0.8010756	0.2576476	1.0258035	0.0576564	0.5263494	0.0218069	0.7483431	0.5184948	0.9245881	0.8551166	0.6921440	0.9878039	0.1944654	0.4902320	0.6588440	0.8868506	0.6457651	0.6543026	0.3849264	0.2214489	0.1772385	0.9535395	0.6046854	0.2829222	0.9913786	0.2280103	0.2103367	0.2965290	0.1122705	0.1709367	0.2286866	0.1868913	0.4029402	0.4436267	0.7904567	0.3799401	0.3119766	0.8420824	0.8070524	0.4810223	0.1973958	0.5979151	0.8037902	0.8774105	0.4052895	0.3673489	0.7035373	0.9368462	0.3475583	0.9243815	0.0860514	0.5571076	0.2196555	0.9364371	0.8653930	0.8910273	0.0483956	0.2840039	0.9887144	0.4285441	0.6076752	0.0469239	0.1810789	0.1426071	0.7975989	0.0260143	0.7214171	0.4645028	0.3121489	1.0517973	0.3736598	0.4171741	0.6619605	0.9372565	0.0696872
600	0.0963917	0.5226890	0.3080929	0.7343669	0.6586461	0.4113726	0.4267258	0.0450389	0.7417905	0.7503243	0.3905871	0.7614158	0.5283671	0.3377202	0.5150119	0.0634857	0.8306110	0.1780856	0.4432512	1.0244915	0.7175746	0.6827907	0.3850435	0.3240095	1.0524325	0.8129068	0.3061163	0.9254442	0.0453947	0.7266136	0.0980349	0.7493704	0.4792014	0.9672237	0.8747057	0.7069222	1.0137422	0.1664551	0.5744411	0.7947047	0.8647009	0.5652501	0.4421100	0.3520056	0.0969050	0.2144127	1.0466857	0.5653486	0.3001217	1.0880632	0.2442231	0.2309450	0.3372336	0.0248827	0.0754449	0.1312988	0.2944606	0.5244621	0.4323197	0.8405200	0.4670860	0.3182257	0.9393022	0.8354820	0.4955760	0.2741952	0.6239578	0.8249661	0.9710397	0.4334441	0.3685216	0.6571164	0.9392981	0.3639739	0.9006007	0.0652160	0.5836862	0.2829542	0.9923907	0.8864352	0.9092860	0.0604779	0.1899803	0.9061392	0.4880808	0.6715765	0.0698568	0.2987816	0.1373930	0.9036590	0.0222152	0.9386404	0.3671343	0.3484528	1.0264941	0.3398234	0.4761086	0.5954755	0.9244700	0.0523000
