Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
650	0.3097404	0.4550895	0.0727966	0.3139656	0.9959929	0.0987173	0.0463720	0.2800181	0.2555048	0.8376228	0.4757450	0.9405489	0.4219385	0.6034168	0.0324748	0.7689508	0.4179213	0.8153780	0.8754422	0.4967406	0.1266535	0.5760331	0.9710373	0.2732902	0.6785697	0.4229549	0.3855512	0.0410202	0.1362413	0.1168135	0.1267705	0.5847144	0.9668123	0.4987964	0.3277887	0.0081143	0.8607250	0.1718314	0.1938209	0.2090687	0.6601492	0.6791707	0.3157186	0.5103558	0.8768927	0.9681965	0.9260371	0.8917770	0.4356730	0.3741675	0.7156704	0.5663795	0.7354240	0.5961537	0.6304330	0.1263052	0.5993336	0.0077314	0.0008389	0.0607110	0.0626398	0.2677469	0.3920462	0.4443488	0.3618855	0.9118141	0.2424660	0.5493183	0.0384185	0.1560233	0.8367684	0.8405639	0.2492120	0.4466572	0.5178998	0.1269524	0.8422494	0.7886469	0.4430834	0.0263560	0.9976666	0.6707653	0.0022632	0.7452764	0.5077114	0.2158930	0.6738895	0.8007245	0.6723761	0.7044265	0.5349450	0.5432513	0.8010582	0.9116686	0.0955328	0.4672959	0.9948866	0.6410251	0.4356284	0.9818591
700	0.2547005	0.5038637	0.0586350	0.2921035	0.9962587	0.0946099	0.0162098	0.3503952	0.2565123	0.8312242	0.4805068	0.9279309	0.2904815	0.7062448	0.0325501	0.7697046	0.4116826	0.7989973	0.7441873	0.7822706	0.1143935	0.5783861	0.9759305	0.2747424	0.7128811	0.4062727	0.3771066	0.0387379	0.1070310	0.0544738	0.1277328	0.5849046	0.9669646	0.4991030	0.3290250	0.0081044	0.8796576	0.1722996	0.2078493	0.2093892	0.6716522	0.6513114	0.3248227	0.5044482	0.8782938	0.9684529	0.9224812	0.8508172	0.6538027	0.2458912	0.7432136	0.5380296	0.6786293	0.6518932	0.6154106	0.1040551	0.6076550	0.0086316	0.0004849	0.0605070	0.0650116	0.3327489	0.3358151	0.4878635	0.3466044	0.8815403	0.2179936	0.5983627	0.0415787	0.1587628	0.7821993	0.8394649	0.2643591	0.5018437	0.5162946	0.1214240	0.8550982	0.8737610	0.5638845	0.0094681	0.9982297	0.6722831	0.0050507	0.7739677	0.4947572	0.1691238	0.6692090	0.7897435	0.7671164	0.6983100	0.5142442	0.5427823	0.7611022	0.9326067	0.1112114	0.4344512	0.9932257	0.6523438	0.4521836	0.9748028
750	0.2041299	0.5731803	0.0494988	0.2792567	0.9964012	0.0935685	0.0075047	0.3852294	0.2573893	0.8259924	0.4829526	0.9148252	0.2373481	0.7580523	0.0327556	0.7687194	0.4093230	0.7682910	0.6724624	0.8994390	0.1118492	0.5907947	0.9765980	0.2772758	0.7023573	0.3718100	0.3694642	0.0367221	0.0761602	0.0302154	0.1280453	0.5850422	0.9670247	0.4966086	0.3328499	0.0080973	0.8875422	0.1804835	0.2095852	0.2040425	0.6820033	0.6380619	0.3281781	0.5007485	0.8784268	0.9637599	0.9167710	0.8179078	0.8712200	0.1939998	0.7790148	0.5227270	0.5661562	0.7043840	0.6062958	0.0820875	0.6208427	0.0147970	0.0003446	0.0608771	0.0644496	0.3436580	0.2797110	0.3716135	0.2845667	0.8634398	0.1849059	0.6399412	0.0475067	0.1693216	0.7116054	0.8260869	0.2671843	0.5844607	0.5152897	0.1177603	0.8619607	0.9141529	0.7087985	0.0034556	0.9985569	0.6744689	0.0105874	0.8021947	0.4825951	0.1424555	0.6672546	0.7662564	0.8924275	0.6957917	0.5063143	0.5420968	0.7113768	0.9484081	0.1383310	0.3563898	0.9879546	0.6632566	0.4477768	0.9702908
800	0.1575470	0.6281737	0.0443967	0.2724348	0.9964090	0.0951174	0.0049117	0.4015636	0.2581634	0.8225113	0.4835528	0.9045527	0.2338389	0.7809442	0.0330687	0.7650216	0.4099308	0.7360137	0.6356403	0.9445316	0.1137334	0.6053279	0.9761298	0.2803993	0.6812997	0.3453137	0.3653186	0.0355430	0.0603715	0.0213173	0.1268074	0.5851151	0.9668745	0.4887678	0.3381542	0.0080933	0.8874967	0.1879751	0.2074957	0.1946751	0.6890818	0.6337530	0.3315886	0.4988162	0.8767353	0.9589438	0.9113918	0.7993626	0.9496917	0.1773722	0.8027441	0.5190450	0.3356610	0.7352585	0.6016282	0.0609496	0.6295396	0.0240033	0.0002973	0.0620994	0.0665571	0.3400033	0.2475948	0.2772296	0.2339058	0.8540813	0.1576212	0.6765316	0.0479103	0.1777908	0.6742685	0.7978960	0.2533735	0.6546170	0.5138133	0.1150421	0.8642966	0.9233928	0.8007629	0.0012865	0.9988091	0.6754900	0.0156953	0.8219413	0.4748507	0.1182782	0.6663647	0.7468766	0.9328776	0.6958342	0.5037784	0.5411235	0.6751047	0.9552958	0.1636359	0.2969497	0.9769497	0.6698001	0.4401323	0.9675992
850	0.1223287	0.6513945	0.0417499	0.2699403	0.9963071	0.0977213	0.0039839	0.4094183	0.2587484	0.8204533	0.4832278	0.8985456	0.2480989	0.7883922	0.0333887	0.7589519	0.4118906	0.7094824	0.6192655	0.9622118	0.1172149	0.6173757	0.9752510	0.2833505	0.6641600	0.3389521	0.3642369	0.0351461	0.0555997	0.0180760	0.1229765	0.5850727	0.9663485	0.4767444	0.3411575	0.0080951	0.8843148	0.1924472	0.2054165	0.1854647	0.6928504	0.6338386	0.3330238	0.4991206	0.8747303	0.9580684	0.9077146	0.7905240	0.9736823	0.1752708	0.8145922	0.5219090	0.2179350	0.7482576	0.6015727	0.0512904	0.6323063	0.0337323	0.0002877	0.0631205	0.0751446	0.3363905	0.2327766	0.2475987	0.2153415	0.8495404	0.1423832	0.7045878	0.0469066	0.1821862	0.6596312	0.7730784	0.2270190	0.6902703	0.5108438	0.1130713	0.8639472	0.9253389	0.8398682	0.0004996	0.9989876	0.6758145	0.0190885	0.8331672	0.4714059	0.0989831	0.6659208	0.7379959	0.9365734	0.6968546	0.5029876	0.5401540	0.6613518	0.9573820	0.1730882	0.2695198	0.9630054	0.6733608	0.4361592	0.9661482
900	0.1009361	0.6515716	0.0405096	0.2701935	0.9961616	0.1001880	0.0036251	0.4134606	0.2591325	0.8195077	0.4826845	0.8961895	0.2616735	0.7886266	0.0336234	0.7516938	0.4138192	0.6902911	0.6137018	0.9691675	0.1205244	0.6243466	0.9742860	0.2853664	0.6535110	0.3439316	0.3648180	0.0352149	0.0557265	0.0169177	0.1170000	0.5848425	0.9654449	0.4660599	0.3412073	0.0081061	0.8810697	0.1944218	0.2044412	0.1797270	0.6942769	0.6354709	0.3315856	0.5014004	0.8739559	0.9598249	0.9056719	0.7868850	0.9807214	0.1782987	0.8191903	0.5259205	0.1820131	0.7521700	0.6047006	0.0515634	0.6317698	0.0415227	0.0002957	0.0633194	0.0888654	0.3349460	0.2268185	0.2377255	0.2182745	0.8480382	0.1371306	0.7217166	0.0485337	0.1838641	0.6543782	0.7636557	0.2034536	0.6990875	0.5068777	0.1118507	0.8624821	0.9285399	0.8500291	0.0002153	0.9990873	0.6759712	0.0210671	0.8385532	0.4703314	0.0885474	0.6656780	0.7368595	0.9344965	0.6978775	0.5027410	0.5394208	0.6630732	0.9576486	0.1696069	0.2579304	0.9531419	0.6751189	0.4350608	0.9655417
950	0.0906641	0.6435964	0.0400611	0.2717515	0.9960301	0.1018862	0.0034910	0.4156788	0.2593401	0.8193785	0.4822609	0.8957991	0.2687003	0.7864432	0.0337511	0.7445675	0.4151722	0.6776550	0.6130697	0.9712775	0.1226652	0.6267061	0.9734881	0.2862902	0.6477996	0.3501135	0.3658791	0.0354515	0.0573000	0.0165205	0.1109754	0.5844056	0.9644311	0.4602737	0.3403080	0.0081274	0.8788659	0.1950648	0.2044074	0.1776796	0.6944276	0.6371933	0.3291297	0.5043806	0.8743640	0.9616778	0.9047170	0.7858142	0.9825617	0.1822224	0.8201062	0.5285737	0.1748899	0.7522451	0.6089517	0.0549556	0.6307506	0.0465830	0.0003101	0.0630873	0.1000284	0.3347985	0.2249620	0.2340540	0.2290660	0.8486647	0.1369769	0.7293288	0.0527887	0.1842384	0.6526337	0.7654325	0.1913678	0.6963580	0.5033465	0.1112370	0.8609505	0.9326434	0.8483435	0.0001148	0.9991267	0.6761073	0.0222254	0.8405838	0.4702773	0.0853061	0.6655380	0.7385112	0.9340085	0.6985748	0.5026640	0.5389691	0.6700282	0.9574597	0.1627830	0.2518973	0.9495657	0.6756585	0.4353628	0.9654256
1000	0.0873181	0.6364650	0.0400348	0.2735470	0.9959383	0.1027912	0.0034464	0.4169127	0.2594122	0.8197003	0.4820231	0.8961008	0.2704363	0.7840677	0.0337998	0.7385480	0.4159814	0.6702101	0.6142251	0.9708539	0.1235437	0.6266056	0.9729828	0.2864985	0.6448047	0.3538239	0.3667945	0.0356808	0.0586595	0.0163806	0.1066991	0.5838486	0.9636297	0.4587242	0.3395866	0.0081551	0.8776746	0.1952526	0.2048317	0.1777788	0.6940704	0.6384828	0.3270904	0.5067927	0.8751332	0.9627095	0.9043684	0.7858763	0.9827925	0.1854109	0.8196556	0.5296846	0.1762583	0.7511305	0.6129381	0.0576826	0.6304369	0.0495429	0.0003231	0.0628308	0.1043953	0.3349925	0.2248242	0.2331035	0.2391525	0.8504428	0.1382158	0.7309169	0.0580557	0.1841527	0.6521546	0.7705180	0.1887342	0.6918466	0.5011756	0.1110172	0.8598584	0.9360326	0.8442919	0.0000815	0.9991320	0.6762351	0.0229407	0.8409856	0.4705433	0.0858449	0.6654590	0.7398051	0.9349927	0.6989599	0.5026400	0.5387354	0.6760471	0.9572782	0.1579199	0.2477938	0.9497954	0.6755167	0.4359711	0.9655165

0	0.0912196	0.6289059	0.0408069	0.2766497	0.9958714	0.1028982	0.0034446	0.4173410	0.2591385	0.8214127	0.4814781	0.8977893	0.2715880	0.7753368	0.0337171	0.7295981	0.4180134	0.6676838	0.6212837	0.9652796	0.1234195	0.6294963	0.9728485	0.2858493	0.6323384	0.3569702	0.3686851	0.0361948	0.0600739	0.0162084	0.1055346	0.5826924	0.9632968	0.4625560	0.3388817	0.0082159	0.8751843	0.1973459	0.2068121	0.1806504	0.6920154	0.6419056	0.3247406	0.5081611	0.8760907	0.9629553	0.9048998	0.7888445	0.9809168	0.1949820	0.8184836	0.5291436	0.1824410	0.7475933	0.6183471	0.0607362	0.6293737	0.0533320	0.0003302	0.0625870	0.0993277	0.3371669	0.2274782	0.2358043	0.2484039	0.8549328	0.1410289	0.7247843	0.0696575	0.1830375	0.6522759	0.7782689	0.1915580	0.6844752	0.5015696	0.1115020	0.8598046	0.9401804	0.8362082	0.0000721	0.9991014	0.6769366	0.0237005	0.8384555	0.4711885	0.0903706	0.6654491	0.7396131	0.9380632	0.6997704	0.5026292	0.5387208	0.6817273	0.9569576	0.1541202	0.2430041	0.9545049	0.6741747	0.4369342	0.9660232
50	0.0906557	0.6371011	0.0404467	0.2464558	0.5715862	0.0790572	0.0023240	0.6656453	0.2594488	0.8011457	0.2080752	0.9027036	0.3875601	0.7515703	0.0096857	0.7195274	0.4176245	0.6654082	0.6241045	0.9755290	0.1120106	0.6302859	0.9799938	0.1765802	0.2215340	0.9639905	0.1493357	0.0361898	0.0850757	0.2004250	0.1920760	0.5827053	0.9641677	0.5878640	0.1095839	0.0062118	0.8752668	0.1955502	0.1578659	0.4157240	0.6915594	0.6574286	0.6804601	0.5051628	0.8758295	0.9588252	0.9065421	0.8141635	0.9185984	0.2505820	0.8063545	0.4947414	0.3611608	0.7385070	0.6236939	0.0656744	0.4682163	0.0268509	0.0003169	0.0635140	0.1598237	0.3302362	0.2283183	0.2479749	0.3209296	0.8549030	0.3569124	0.7526975	0.0459083	0.1826237	0.6536508	0.8769183	0.1780928	0.7913223	0.4889644	0.0850302	0.8654471	0.9420395	0.8268046	0.0000713	0.8018675	0.6779126	0.0419631	0.8385278	0.4964288	0.0813366	0.6654393	0.8829088	0.9368050	0.9407147	0.7924398	0.5387554	0.7911627	0.9627163	0.1574970	0.2492357	0.9567472	0.7102426	0.2935393	0.9659588
100	0.0921066	0.5561983	0.0376311	0.1711599	0.4955631	0.0318756	0.0011912	0.7373839	0.2628865	0.7474875	0.1221338	0.9219533	0.6955494	0.5859271	0.0028327	0.6892953	0.4125382	0.6794047	0.6601565	0.9863263	0.0769950	0.6388920	0.9909913	0.1391702	0.1415854	0.9921431	0.1164060	0.0361648	0.2931506	0.2463573	0.2731290	0.5834701	0.9711981	0.8275015	0.0519880	0.0053318	0.8771429	0.1795799	0.0918144	0.5189170	0.6860802	0.7090768	0.7638001	0.4743898	0.8740709	0.9542354	0.9097191	0.8348210	0.8852793	0.5285244	0.7446128	0.4278547	0.6610411	0.7109726	0.6284663	0.0871426	0.3842156	0.0119372	0.0002217	0.0629631	0.4143479	0.3239812	0.2417262	0.2577705	0.4006592	0.8521110	0.4713315	0.8054569	0.0294766	0.1755040	0.7038882	0.9260008	0.1597881	0.7177512	0.5059064	0.0805990	0.8744699	0.9541426	0.7056068	0.0000734	0.7373324	0.6764180	0.0912498	0.8309368	0.5069818	0.0696986	0.6652752	0.9349940	0.9367235	0.9882926	0.8844088	0.5390377	0.8494313	0.9694794	0.1252984	0.2652932	0.9777082	0.8085714	0.2475103	0.9667799
150	0.1147094	0.4171035	0.0348344	0.1070768	0.4826979	0.0120782	0.0003994	0.7600989	0.2704115	0.7019500	0.0955875	0.9447884	0.8701520	0.4208381	0.0008581	0.6633379	0.4024021	0.7146359	0.7358104	0.9896841	0.0453352	0.6434512	0.9963787	0.1188854	0.1447382	0.9960154	0.1107218	0.0359450	0.5919442	0.2569048	0.3966805	0.5863053	0.9791829	0.9373934	0.0346886	0.0048854	0.8855629	0.1496254	0.0606770	0.5653727	0.6738431	0.7466617	0.8156243	0.4258147	0.8712745	0.9420684	0.9143546	0.8780409	0.7807065	0.7935773	0.6574277	0.3775821	0.7847394	0.6973381	0.6271490	0.1117310	0.3569120	0.0099076	0.0001285	0.0636782	0.5505771	0.3853609	0.2770458	0.2556039	0.4412706	0.8573275	0.5564359	0.8287715	0.0332866	0.1645540	0.8826015	0.9479928	0.1299516	0.6043997	0.5556564	0.0612816	0.8574569	0.9327312	0.5076503	0.0001235	0.7160663	0.6686548	0.1228154	0.8130568	0.5275475	0.0759857	0.6645206	0.9584949	0.9469067	0.9976877	0.9136026	0.5395804	0.8855512	0.9491457	0.2087392	0.2941882	0.9919947	0.8767663	0.3004728	0.9698049
200	0.1795337	0.2772936	0.0335197	0.0648684	0.4804881	0.0062599	0.0001449	0.7709311	0.2796366	0.6677403	0.0872968	0.9616111	0.9348589	0.3486741	0.0002741	0.6531483	0.3906431	0.7513706	0.7938215	0.9883508	0.0273580	0.6190551	0.9984398	0.1071392	0.1616281	0.9970655	0.1075440	0.0352194	0.7469186	0.2589980	0.4954863	0.5902349	0.9839549	0.9775893	0.0240835	0.0046191	0.9015215	0.1186966	0.0483330	0.5870850	0.6656767	0.6765011	0.8503406	0.3888053	0.8633303	0.9076636	0.9206169	0.9148244	0.6500997	0.9044594	0.6124375	0.3428768	0.8372921	0.6956226	0.6314215	0.1405291	0.3533442	0.0132324	0.0000770	0.0667557	0.4822512	0.4373697	0.3102151	0.2574508	0.4630578	0.8919278	0.6194083	0.8122627	0.0502136	0.1752682	0.9429608	0.9558973	0.0722128	0.5206224	0.5897505	0.0188938	0.8151072	0.8878243	0.3403758	0.0004549	0.7087333	0.6595670	0.1283398	0.7955051	0.5753835	0.1066455	0.6628739	0.9710049	0.9552712	0.9995430	0.9228978	0.5404619	0.8702153	0.9197490	0.3537911	0.3064103	0.9953405	0.9150555	0.3810698	0.9722327
250	0.2831235	0.1586896	0.0330162	0.0406851	0.4800921	0.0044208	0.0001149	0.7796995	0.2887553	0.6430940	0.0849531	0.9717172	0.9572544	0.3522213	0.0000979	0.6536671	0.3789574	0.7790121	0.8191206	0.9819883	0.0191101	0.5719550	0.9992025	0.1004105	0.1754043	0.9974019	0.1032115	0.0339205	0.8053368	0.2593543	0.5510672	0.5936885	0.9862865	0.9919925	0.0173518	0.0044556	0.9206639	0.0945618	0.0427748	0.5970669	0.6765766	0.5771446	0.8678291	0.3668671	0.8430406	0.8563175	0.9256082	0.9332851	0.5734708	0.9356774	0.6121930	0.3210560	0.8664412	0.6939296	0.6658427	0.1661047	0.3537133	0.0328241	0.0000512	0.0699667	0.4122309	0.4350657	0.3296874	0.2619210	0.4760310	0.9194221	0.6977688	0.7512355	0.0616677	0.2312206	0.8889344	0.9590199	0.0438475	0.4699790	0.6056989	0.0051965	0.7623231	0.8607827	0.2403125	0.0036346	0.7056691	0.6527353	0.1237855	0.7780553	0.6462354	0.1352771	0.6605552	0.9768441	0.9461838	0.9999093	0.9260330	0.5415272	0.8376723	0.9006659	0.4222486	0.3085917	0.9944986	0.9349003	0.4360408	0.9706650
300	0.3740688	0.0965532	0.0328309	0.0278742	0.4800206	0.0037049	0.0001856	0.7881402	0.2966745	0.6267246	0.0845005	0.9772270	0.9648153	0.3894601	0.0000443	0.6577900	0.3688244	0.7961442	0.8257935	0.9700418	0.0161714	0.5233518	0.9994989	0.0966197	0.1834958	0.9975177	0.0982055	0.0323360	0.8259479	0.2594694	0.5776144	0.5960823	0.9873364	0.9971400	0.0140025	0.0043594	0.9381292	0.0781992	0.0393160	0.5998770	0.7008526	0.5382812	0.8771486	0.3548343	0.8087102	0.8121413	0.9283869	0.9398259	0.5420700	0.9373578	0.6349821	0.3088770	0.8846085	0.6904545	0.7387439	0.1817895	0.3556631	0.0813037	0.0000372	0.0743598	0.3875708	0.4005912	0.3395362	0.2624793	0.4843882	0.9302567	0.7864446	0.6518295	0.0642093	0.2630173	0.7497921	0.9604491	0.0337723	0.4468681	0.6121061	0.0019202	0.7144361	0.8462694	0.1946979	0.0400312	0.7038918	0.6484564	0.1295346	0.7242577	0.6909876	0.1452695	0.6580266	0.9699141	0.9231016	0.9999815	0.9278065	0.5424091	0.8163560	0.8914346	0.4469867	0.3316071	0.9927347	0.9439209	0.4671217	0.9698975
350	0.4256465	0.0739954	0.0327631	0.0213485	0.4800077	0.0033626	0.0003451	0.7959323	0.3028316	0.6164614	0.0845700	0.9800416	0.9672154	0.4214814	0.0000281	0.6618394	0.3610782	0.8054915	0.8256726	0.9580703	0.0158003	0.4860087	0.9996239	0.0945748	0.1874770	0.9975582	0.0935962	0.0308302	0.8331468	0.2596018	0.5892541	0.5975262	0.9877886	0.9989786	0.0125308	0.0043057	0.9515565	0.0677722	0.0365665	0.5985550	0.7220367	0.5275189	0.8820499	0.3486784	0.7701809	0.7859678	0.9295530	0.9405712	0.5330323	0.9307756	0.6584614	0.3026453	0.8940318	0.6881335	0.8093704	0.1915526	0.3598959	0.1102290	0.0000292	0.0791756	0.3801486	0.3709746	0.3439512	0.2583695	0.4905853	0.9299768	0.8428884	0.5559898	0.0643475	0.2656186	0.6612651	0.9612199	0.0306209	0.4412293	0.6144050	0.0010919	0.6751693	0.8381358	0.1785312	0.1543013	0.7028442	0.6459253	0.1791399	0.6665244	0.7042047	0.1465585	0.6556133	0.9330836	0.9026456	0.9999956	0.9299181	0.5429556	0.8061831	0.8877363	0.4556032	0.3693220	0.9912674	0.9472877	0.4852181	0.9750131
400	0.4505615	0.0667502	0.0327382	0.0180844	0.4800054	0.0031767	0.0005363	0.8025322	0.3071989	0.6102970	0.0847288	0.9814004	0.9677277	0.4400844	0.0000233	0.6647560	0.3556766	0.8101438	0.8239627	0.9540608	0.0164663	0.4615806	0.9996809	0.0935289	0.1892830	0.9975716	0.0899732	0.0296158	0.8356050	0.2597537	0.5940995	0.5983229	0.9879775	0.9996352	0.0119230	0.0042771	0.9608618	0.0611954	0.0342960	0.5960181	0.7344378	0.5248005	0.8844660	0.3457980	0.7391534	0.7729272	0.9298482	0.9392526	0.5327481	0.9240560	0.6725464	0.2996462	0.8981447	0.6880286	0.8513490	0.2016435	0.3640219	0.1189478	0.0000247	0.0829715	0.3780634	0.3549169	0.3452851	0.2531501	0.4950291	0.9241394	0.8708841	0.4923758	0.0646162	0.2396041	0.6258238	0.9614637	0.0297966	0.4421713	0.6151384	0.0008463	0.6451308	0.8335326	0.1751657	0.2415522	0.7023233	0.6443962	0.2657449	0.6347313	0.7057064	0.1458436	0.6534939	0.8893907	0.8922352	0.9999983	0.9321878	0.5432211	0.8020157	0.8865722	0.4586459	0.3973303	0.9902729	0.9481834	0.4970323	0.9780061
450	0.4620859	0.0644490	0.0327292	0.0164634	0.4800050	0.0030680	0.0006793	0.8076783	0.3100771	0.6067364	0.0848630	0.9820208	0.9676198	0.4492481	0.0000221	0.6665755	0.3521081	0.8122832	0.8222460	0.9579046	0.0173967	0.4468039	0.9997080	0.0930203	0.1900952	0.9975752	0.0874005	0.0287353	0.8363624	0.2598955	0.5960469	0.5987361	0.9880545	0.9998697	0.0116820	0.0042624	0.9669663	0.0569590	0.0325211	0.5939069	0.7402663	0.5241934	0.8855478	0.3445609	0.7193450	0.7670061	0.9297789	0.9377110	0.5349921	0.9193668	0.6784364	0.2982891	0.8998177	0.6892905	0.8712536	0.2127795	0.3665457	0.1211000	0.0000224	0.0853607	0.3775437	0.3479426	0.3451499	0.2491080	0.4972002	0.9165251	0.8822976	0.4577796	0.0651207	0.1944967	0.6131195	0.9613178	0.0296703	0.4441432	0.6153440	0.0007598	0.6262875	0.8310776	0.1761555	0.2810298	0.7020898	0.6434159	0.3319489	0.6182570	0.7041852	0.1450716	0.6517699	0.8638210	0.8893037	0.9999988	0.9340097	0.5433145	0.8004924	0.8863952	0.4597368	0.4107431	0.9896517	0.9482385	0.5051355	0.9785604
500	0.4673431	0.0637028	0.0327258	0.0156590	0.4800049	0.0030003	0.0007573	0.8114158	0.3118636	0.6047602	0.0849567	0.9822872	0.9673955	0.4533820	0.0000219	0.6676122	0.3498021	0.8131704	0.8208453	0.9646079	0.0182555	0.4380724	0.9997213	0.0927839	0.1904764	0.9975755	0.0856803	0.0281375	0.8365235	0.2600096	0.5968098	0.5989411	0.9880853	0.9999534	0.0115904	0.0042551	0.9708951	0.0541439	0.0312220	0.5926058	0.7426531	0.5241554	0.8859757	0.3440661	0.7085499	0.7645172	0.9296170	0.9365700	0.5373560	0.9165840	0.6798600	0.2977279	0.9005033	0.6908932	0.8798224	0.2226848	0.3678278	0.1215487	0.0000212	0.0866541	0.3774464	0.3453193	0.3445605	0.2466039	0.4972691	0.9093235	0.8849585	0.4408030	0.0656226	0.1606745	0.6087046	0.9610043	0.0297116	0.4455164	0.6153961	0.0007259	0.6141904	0.8299452	0.1780366	0.2968443	0.7019888	0.6427517	0.3651701	0.6100044	0.7023278	0.1445808	0.6504702	0.8521353	0.8897584	0.9999989	0.9352045	0.5433247	0.8000172	0.8865179	0.4601261	0.4157154	0.9892794	0.9481140	0.5104339	0.9783826
550	0.4696899	0.0836369	0.0327246	0.0243031	0.9059528	0.0054477	0.0008382	0.6178872	0.3124426	0.6135499	0.5702264	0.9754512	0.8968296	0.5916664	0.0233477	0.6870975	0.3507312	0.8137482	0.8044404	0.9759231	0.0196836	0.4328896	0.9994960	0.1576349	0.8087677	0.4527937	0.2968456	0.0277457	0.8341186	0.0735013	0.5556074	0.5990392	0.9880974	0.9999755	0.0907882	0.0060597	0.9734127	0.0532006	0.0665259	0.3867402	0.7437264	0.5242992	0.6490386	0.3439339	0.7178088	0.8528109	0.9290560	0.9239467	0.6138175	0.6750091	0.6692439	0.3204693	0.9740212	0.7135693	0.8806644	0.2235046	0.5369990	0.1212141	0.0000238	0.0854026	0.3773062	0.3445847	0.3397291	0.2449384	0.4476014	0.8987534	0.7491233	0.4315486	0.0686557	0.1350224	0.6152762	0.9591883	0.0326876	0.1877216	0.6263063	0.0009490	0.6114282	0.8305149	0.1904661	0.3021868	0.8991833	0.6427075	0.3547136	0.6058281	0.6817004	0.1537182	0.6508872	0.7728224	0.9037966	0.7294068	0.6641149	0.5432958	0.6737764	0.8873997	0.4514680	0.4121992	0.9892664	0.9380388	0.6523917	0.9791462
600	0.4695459	0.1609556	0.0327242	0.0660966	0.9829903	0.0164158	0.0007085	0.5636211	0.3104978	0.6182906	0.6099270	0.9561717	0.6871407	0.8081066	0.0300241	0.7357726	0.3543385	0.8187590	0.7611416	0.9850764	0.0234456	0.4310382	0.9984132	0.1859302	0.9514746	0.4337941	0.3277711	0.0274989	0.7901345	0.0239891	0.5464790	0.5990850	0.9881016	0.9996701	0.1110231	0.0068329	0.9741700	0.0624017	0.1262240	0.2919118	0.7444248	0.5247315	0.5899967	0.3438085	0.7835990	0.9334694	0.9271049	0.8861729	0.7580938	0.3203027	0.6594822	0.3742540	0.9865326	0.7637529	0.8587580	0.1873953	0.6055786	0.1194169	0.0000298	0.0795476	0.3770656	0.3465854	0.3096805	0.2550660	0.3925463	0.8379961	0.6731164	0.4404253	0.0819804	0.1217721	0.7240205	0.9707722	0.0395952	0.2144885	0.6450098	0.0010243	0.7002488	0.8362962	0.2858636	0.2725355	0.9638299	0.6466705	0.2099765	0.6210342	0.6587284	0.1730733	0.6510420	0.8409363	0.9360102	0.6758523	0.5571702	0.5431741	0.6367092	0.9065280	0.4493071	0.3804959	0.9914137	0.9035841	0.6933325	0.9821811
650	0.4609157	0.2377645	0.0327259	0.1128906	0.9969149	0.0381104	0.0004531	0.5467762	0.3092010	0.6167017	0.5608748	0.9313718	0.5460783	0.8866860	0.0320196	0.7686424	0.3578906	0.8239949	0.6937814	0.9904566	0.0276390	0.4369499	0.9965761	0.2027983	0.9696000	0.4299530	0.3323017	0.0274133	0.6778486	0.0110815	0.5442418	0.5991055	0.9880986	0.9984093	0.1244702	0.0071643	0.9704567	0.0849597	0.1592975	0.2423372	0.7446465	0.5260426	0.5642259	0.3432923	0.8381319	0.9569916	0.9213635	0.8265354	0.9039662	0.1866723	0.6730014	0.4181055	0.9068964	0.7931345	0.8037281	0.1401107	0.6291405	0.1171575	0.0000335	0.0783858	0.3763469	0.3508949	0.2672247	0.2731041	0.3573926	0.7505920	0.5734106	0.4839683	0.1174417	0.1427350	0.8826081	0.9659077	0.0660942	0.2942051	0.6552136	0.0013670	0.7936467	0.8434730	0.4218468	0.1487337	0.9854153	0.6551867	0.0915864	0.6701746	0.6281333	0.1834890	0.6513245	0.8679526	0.9681828	0.6671519	0.5201557	0.5427530	0.6319207	0.9436000	0.4453422	0.3453202	0.9951886	0.8673201	0.6470364	0.9788460
