Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
400	0.0803124	0.5101089	0.4817127	0.5461760	0.2079248	0.2197054	0.0626480	0.0368718	0.4852463	0.0215023	0.0077345	0.0338627	0.6029793	0.0960896	0.3090109	0.3724316	0.3240649	0.4444639	0.6687484	0.6997890	0.3149312	0.5126198	0.0645876	0.0306113	0.5864325	0.5139819	0.1905496	0.5629572	0.4140854	0.0401034	0.0731683	0.6985002	0.2469652	0.7083146	0.7566416	0.3590693	0.6739973	0.3783283	0.1988269	0.5548045	0.3061058	0.4258464	0.3494853	0.5066136	0.0448595	0.6151891	0.6599531	0.6597788	0.4383352	0.5694054	0.0250492	0.5865670	0.2886514	0.6342740	0.3261979	0.0542451	0.0009288	0.3321517	0.1368418	0.6916247	0.0990439	0.4175657	0.0697208	0.3650992	0.3866686	0.4874349	0.1000914	0.3211573	0.4397747	0.3830211	0.5765449	0.1675015	0.0279256	0.6210766	0.6416439	0.2288630	0.3200577	0.6098385	0.1090950	0.3452948	0.2268794	0.0208525	0.1335865	0.1999343	0.4616573	0.5753616	0.6280627	0.5809889	0.6567963	0.5292099	0.0506708	0.1737817	0.4242028	0.7057204	0.3288218	0.0009660	0.0332504	0.2312438	0.0026205	0.0523810
450	0.0425325	0.5241318	0.5305281	0.5446531	0.2274490	0.1303814	0.0281754	0.0082034	0.5123557	0.0506638	0.0038963	0.0210793	0.7305117	0.0733396	0.3555167	0.2791499	0.4177925	0.6057183	0.6551134	0.5094793	0.4518792	0.6984290	0.0351429	0.0055913	0.7240461	0.6610112	0.2790335	0.4946808	0.3776881	0.0389835	0.0902239	0.7353495	0.1788327	0.8159563	0.6219073	0.4930146	0.5249744	0.3786551	0.1757584	0.6946230	0.3096370	0.5569665	0.3785177	0.7069569	0.0196961	0.7674147	0.6952973	0.6265719	0.4708708	0.5364747	0.0094904	0.5868081	0.3349596	0.6630861	0.3351120	0.0619383	0.0012412	0.4163150	0.0549639	0.7117466	0.0523835	0.5263627	0.0760966	0.2238877	0.3685585	0.4316841	0.1321413	0.2867297	0.3397472	0.3424616	0.5521635	0.1347857	0.0612807	0.4180961	0.5922796	0.2017553	0.3317528	0.6536174	0.0212164	0.3880811	0.4173962	0.0209724	0.3079869	0.3274083	0.5360135	0.4884048	0.4474446	0.6101629	0.5969539	0.5370173	0.0195274	0.2114424	0.4767185	0.7916260	0.3495604	0.0070262	0.0798074	0.2405330	0.0094987	0.0371181
500	0.0794641	0.6149303	0.5473152	0.5647724	0.1884828	0.1058166	0.0388347	0.0105431	0.5974879	0.0108250	0.0045924	0.0133189	0.6716373	0.0377331	0.3112999	0.3163820	0.3945083	0.4809195	0.6256781	0.5003845	0.2906314	0.7043973	0.0586173	0.0004024	0.5343524	0.5801869	0.3104850	0.6121748	0.4230864	0.0115742	0.1804924	0.5120841	0.2309676	0.5399397	0.7140069	0.5759316	0.7077232	0.3331826	0.1479174	0.7195074	0.2878612	0.4892445	0.2797118	0.6294007	0.0081350	0.6796466	0.6664945	0.7382680	0.3810588	0.4752036	0.0161058	0.4988329	0.3422043	0.6104904	0.3249833	0.0539205	0.0012507	0.3925765	0.0333504	0.7283104	0.0201103	0.4754399	0.0951772	0.2287002	0.4392940	0.5152775	0.1187537	0.3112812	0.2705187	0.3498118	0.6051623	0.0832672	0.0922276	0.5563526	0.7062934	0.1134444	0.2388927	0.6310120	0.0112102	0.5396951	0.4113018	0.0320475	0.2637938	0.2319236	0.6430360	0.5174293	0.4400816	0.5748497	0.6654123	0.5575470	0.0482259	0.3036485	0.4033384	0.7610537	0.3816645	0.0077754	0.0758096	0.2023199	0.0132953	0.0775177
550	0.0574089	0.4491569	0.3957654	0.5500171	0.1968501	0.1711142	0.0757220	0.0051680	0.5233843	0.0349120	0.0568936	0.0265440	0.7298760	0.0301328	0.4574353	0.2582395	0.3816606	0.4186706	0.6597168	0.4861437	0.3867177	0.6958326	0.0502703	0.0426703	0.7206061	0.6240411	0.2703678	0.4068611	0.4500192	0.0117483	0.1332624	0.4512171	0.2387653	0.6712458	0.7357710	0.5703273	0.5571232	0.3309014	0.4683129	0.6619928	0.3399567	0.4587573	0.3165217	0.8254560	0.0012085	0.6032879	0.7226705	0.7482095	0.4778835	0.6657428	0.0126201	0.5856558	0.2561948	0.5779006	0.4536746	0.0884304	0.0087567	0.4672204	0.0943926	0.7100812	0.0257145	0.4952783	0.1363918	0.1475275	0.3342537	0.5322995	0.0759467	0.3110706	0.2625348	0.3204181	0.5315617	0.0814377	0.1297912	0.6027136	0.5886992	0.1046326	0.3127273	0.6185954	0.0328646	0.5194902	0.2984755	0.0432124	0.3282355	0.2743147	0.5202457	0.5034930	0.4220888	0.4513542	0.8155430	0.5892466	0.1238714	0.3171777	0.4311793	0.6892466	0.4108011	0.0408263	0.0678256	0.1936828	0.0021110	0.1056944
600	0.0619097	0.5530090	0.5010050	0.4043387	0.2298008	0.1990577	0.1834384	0.0101661	0.5306569	0.0342676	0.0930227	0.0564032	0.6545830	0.0514644	0.3824636	0.1914172	0.3879838	0.5680064	0.6000716	0.3221066	0.3619005	0.6051113	0.0300470	0.0588746	0.7405318	0.6331643	0.2222334	0.2936094	0.4510963	0.0231894	0.0983558	0.4989899	0.2585527	0.7144687	0.7223507	0.4239318	0.6581249	0.3572941	0.7234724	0.6544546	0.3724413	0.4660817	0.3080250	0.7412098	0.0106049	0.4646618	0.7461782	0.5851400	0.3863608	0.7228950	0.0102432	0.6638268	0.3742339	0.5188763	0.5221096	0.0856703	0.0090826	0.4392175	0.0156732	0.6302628	0.0001964	0.5038710	0.1418537	0.2721735	0.3847485	0.5239211	0.1588605	0.1846543	0.3729556	0.4178396	0.4909637	0.0657926	0.1295480	0.5112571	0.5378411	0.1168107	0.2649062	0.6508681	0.1902254	0.6840159	0.1745578	0.0473983	0.4402563	0.3177939	0.6266377	0.4860542	0.5274700	0.1592858	0.6403661	0.6783919	0.1103684	0.2654040	0.4109332	0.6427970	0.2714299	0.0486124	0.0883830	0.2046464	0.0191169	0.0351151
650	0.0319980	0.6429669	0.5178325	0.4007506	0.2342076	0.1641705	0.1500640	0.0144474	0.6816601	0.0485469	0.0810890	0.0304865	0.7674422	0.0427663	0.3657157	0.2837362	0.4041717	0.5049456	0.5451185	0.2461862	0.3749472	0.5888192	0.0422030	0.1012485	0.5811387	0.6598846	0.1393952	0.1603241	0.4945511	0.0170642	0.1381515	0.6735370	0.2111332	0.7264812	0.6374000	0.4158838	0.5599557	0.3078466	0.7041157	0.5590491	0.1539956	0.5162421	0.2358911	0.7073650	0.0127130	0.3649512	0.6471197	0.6171206	0.4676054	0.6784965	0.0128068	0.6814484	0.2930895	0.4077320	0.5745820	0.0620912	0.0023524	0.4317383	0.0303177	0.5804048	0.0006429	0.3569410	0.1752990	0.2339790	0.2711333	0.5210926	0.0899161	0.1216681	0.3846292	0.3475818	0.5123473	0.0509724	0.1265983	0.4502697	0.6732927	0.1244194	0.3275572	0.6798068	0.2274370	0.6275017	0.1262667	0.0662170	0.4253416	0.2134273	0.5799335	0.3836056	0.5600661	0.1426892	0.7185211	0.5732385	0.0574898	0.4869871	0.4542070	0.7117143	0.3530265	0.0609396	0.0960546	0.2218921	0.0024940	0.0898382
700	0.0399837	0.5476453	0.4124253	0.3481993	0.2016768	0.2165172	0.2189379	0.0067895	0.4913707	0.0470713	0.0656323	0.0820996	0.7976776	0.0738607	0.3584988	0.2519777	0.3994786	0.3774820	0.4057987	0.1652560	0.4121980	0.6465454	0.0226392	0.0821556	0.6898855	0.5457075	0.1397341	0.1857755	0.3596000	0.0141307	0.0941350	0.4995234	0.2534845	0.6491439	0.7369948	0.1175404	0.5880013	0.2652476	0.8604725	0.7009042	0.1098665	0.4547171	0.3407813	0.7601846	0.0658700	0.3504170	0.6712873	0.6431230	0.3422100	0.6443951	0.0238701	0.5793318	0.3453005	0.4871387	0.5523361	0.0730738	0.0197013	0.3932897	0.0382044	0.5969785	0.0088950	0.3564755	0.1706980	0.2837594	0.2108856	0.6114265	0.0857174	0.1115585	0.4799036	0.3555011	0.5480160	0.0569989	0.1210461	0.5171943	0.6107590	0.1917798	0.3234633	0.7032919	0.2374380	0.6565788	0.1207373	0.0837455	0.3179372	0.2311894	0.5885293	0.4010246	0.3870645	0.1040737	0.7294403	0.6875141	0.0266284	0.4772820	0.4333478	0.6977780	0.3067390	0.0852139	0.0690335	0.1873873	0.0131688	0.0911491
750	0.0638220	0.5770593	0.5566709	0.3473280	0.1573861	0.2679490	0.2802680	0.0171115	0.6148109	0.0171281	0.0757287	0.0617041	0.6987444	0.0606139	0.3473653	0.3300274	0.3859838	0.5297062	0.3577052	0.1052495	0.3818290	0.6745018	0.0228510	0.0897957	0.6276422	0.4437600	0.0965199	0.3127007	0.4956948	0.0269996	0.1192387	0.4210907	0.2017186	0.5721664	0.8806182	0.0325600	0.6139459	0.2484956	0.6174862	0.6712186	0.0805323	0.5107222	0.2597804	0.4727205	0.2902059	0.4405981	0.6299873	0.7011947	0.4400022	0.6459276	0.0373719	0.7412001	0.2968459	0.4864796	0.6363965	0.1248000	0.0106202	0.4426905	0.0104311	0.7132818	0.0050208	0.4193278	0.1123318	0.2063437	0.1915856	0.4559375	0.0764410	0.0732816	0.4961092	0.2537866	0.7458133	0.0649894	0.0720578	0.5818958	0.5340585	0.2461836	0.3200737	0.6974286	0.3498613	0.6731684	0.1439997	0.0678239	0.1682431	0.2656152	0.5110544	0.4368639	0.4367496	0.0716020	0.5732994	0.7720345	0.0827836	0.5013153	0.4380890	0.6577405	0.3508092	0.0744358	0.0479893	0.2353240	0.0358703	0.1366406
800	0.0699993	0.5288237	0.6158276	0.3676761	0.1975585	0.4212467	0.3709067	0.0084787	0.6979082	0.0490799	0.1399647	0.1136552	0.6522166	0.0558180	0.3064528	0.2706112	0.3965058	0.5271241	0.2435145	0.0983285	0.4314027	0.6594839	0.0677655	0.0751930	0.7649179	0.5692317	0.0915683	0.3478251	0.4221424	0.0165440	0.1368053	0.4593668	0.1722341	0.7245090	0.7805543	0.0079223	0.5578261	0.3355297	0.5944601	0.5203842	0.0655821	0.6704194	0.1639454	0.3911504	0.3201241	0.3126738	0.6967953	0.6803232	0.4937127	0.4516298	0.0322321	0.6173297	0.2520885	0.4141680	0.5748525	0.0687302	0.0547102	0.5845767	0.0127800	0.6677781	0.0112803	0.3607288	0.1681541	0.2679800	0.1876596	0.3880578	0.0605997	0.0527281	0.5548914	0.3055440	0.6971237	0.0555612	0.0404148	0.6213657	0.5254500	0.3529512	0.2232877	0.7736874	0.3741950	0.4722800	0.1524802	0.0742710	0.0998133	0.1869485	0.3254234	0.5668063	0.3986738	0.0356778	0.6385490	0.6400171	0.0964589	0.4453915	0.4072104	0.6327353	0.3750048	0.0798256	0.0373253	0.3142428	0.0307801	0.0977976
850	0.0542613	0.5580637	0.4753003	0.4498050	0.1534647	0.3958190	0.4241886	0.0039980	0.5826638	0.0238719	0.1462989	0.1183048	0.7023323	0.0709791	0.4598617	0.2199201	0.3718655	0.4480812	0.2548039	0.1455149	0.3860172	0.6383257	0.0423890	0.0741085	0.7124098	0.4923738	0.0977134	0.3568631	0.4869597	0.0179724	0.1468095	0.6145741	0.2702303	0.6347339	0.6550166	0.0093345	0.5933681	0.2744185	0.6254720	0.2257074	0.0196268	0.7043643	0.1488018	0.3801771	0.3852533	0.4213210	0.5858333	0.8094011	0.5573383	0.4352935	0.0419330	0.5522495	0.2793234	0.4505146	0.5313539	0.0539798	0.0257218	0.5451338	0.0089815	0.5598336	0.0169738	0.3946170	0.2034742	0.3262260	0.1345008	0.3171965	0.0581258	0.0470548	0.5088097	0.2579098	0.5350950	0.1852094	0.0155559	0.5819766	0.5416112	0.3368537	0.2818727	0.8155765	0.3449111	0.6795233	0.1129608	0.1202615	0.0417443	0.2587548	0.2219101	0.4094382	0.4490179	0.0825745	0.6192582	0.7212418	0.1446712	0.4404932	0.4473729	0.6564853	0.2788399	0.0912990	0.0171978	0.3449778	0.0167857	0.0400321
900	0.0870513	0.5426420	0.5902516	0.4511897	0.2071329	0.4528499	0.5125029	0.0057767	0.5769670	0.0239718	0.1260205	0.1276951	0.6950433	0.0477555	0.4961274	0.2303990	0.4095931	0.4255714	0.1900391	0.1058360	0.3181460	0.5348149	0.0510073	0.0664069	0.7085044	0.4927794	0.0804508	0.3882777	0.3968363	0.0089454	0.0929032	0.4911706	0.2263117	0.7827128	0.6092654	0.0078946	0.6482068	0.2927651	0.5682524	0.0702382	0.0329516	0.6659191	0.2152040	0.2716920	0.3437631	0.4155475	0.7610048	0.6171363	0.3583758	0.6096385	0.0252366	0.5567185	0.1752895	0.4096081	0.4972672	0.0502609	0.0352850	0.4680388	0.0214554	0.6420166	0.0163819	0.4451490	0.1975971	0.2257773	0.1712140	0.4964810	0.0372720	0.0552090	0.6387476	0.1445893	0.5952015	0.1601276	0.0122244	0.5482406	0.5095554	0.3728321	0.2733584	0.6991753	0.4277813	0.6708060	0.1135058	0.1579933	0.0147119	0.1568475	0.1153264	0.3558676	0.3315533	0.0656124	0.6925993	0.6870886	0.0871663	0.4996228	0.4871509	0.6553251	0.4172464	0.0878407	0.0075499	0.4196426	0.0688429	0.0495308
950	0.0827930	0.4956774	0.4621548	0.4797043	0.4342644	0.5171257	0.4659977	0.0060275	0.6010827	0.0369117	0.1037291	0.0477479	0.6778221	0.0484198	0.4191176	0.2736266	0.3886408	0.4308001	0.1631232	0.1010166	0.3867374	0.6548539	0.0354188	0.0756550	0.6440191	0.5071753	0.0902421	0.3631879	0.4079398	0.0084551	0.1032119	0.5059043	0.2151913	0.6206539	0.6210135	0.0016724	0.6766398	0.2714694	0.6236654	0.0380707	0.0176750	0.7066738	0.2528682	0.2773799	0.3439186	0.3284460	0.6387822	0.5273681	0.3809342	0.4493715	0.0939385	0.5525246	0.2098931	0.5603720	0.6349898	0.0437426	0.0315036	0.5116275	0.0279841	0.6934727	0.0228917	0.4438131	0.1437232	0.2579822	0.1521212	0.3920941	0.0450284	0.0481112	0.4978720	0.1402377	0.6405792	0.2086102	0.0061204	0.6717580	0.5233693	0.4827907	0.3342584	0.7596018	0.4709603	0.7178819	0.0771814	0.1406685	0.0228826	0.1743195	0.1467621	0.3968284	0.4029344	0.0878597	0.6322049	0.6862924	0.0696602	0.4429571	0.4185518	0.5198357	0.3839072	0.1028307	0.0304904	0.4356448	0.0557180	0.0658927
1000	0.0475304	0.4365049	0.3604169	0.4326885	0.2723928	0.6180822	0.5568475	0.0054591	0.5845552	0.0079195	0.0919800	0.0761140	0.8395391	0.0976071	0.5371449	0.2589546	0.5453334	0.4166765	0.1864066	0.1042049	0.3750143	0.6203110	0.0340673	0.0915686	0.7395128	0.5605902	0.1069061	0.3914059	0.4763528	0.0169967	0.0709880	0.4563165	0.2365044	0.5822370	0.6839162	0.0040558	0.7117819	0.3886527	0.4767836	0.0124350	0.0285972	0.6950085	0.4561521	0.3287090	0.3071288	0.3645622	0.6025946	0.6811593	0.3979999	0.4998322	0.0313578	0.5174732	0.2523479	0.4676412	0.5853501	0.0796381	0.0226443	0.5338895	0.0086918	0.6840287	0.0179446	0.4919808	0.1938036	0.2359663	0.0858900	0.4772961	0.0853910	0.0585345	0.6990919	0.1706683	0.6104168	0.2706552	0.0007280	0.7359895	0.4592633	0.4793139	0.3830635	0.6668724	0.5232894	0.5963222	0.1141712	0.1312948	0.0380260	0.1880120	0.1596893	0.5178136	0.4995364	0.0860609	0.5558452	0.7568673	0.1293902	0.3487419	0.4212588	0.7219853	0.3168540	0.0993619	0.0094302	0.4465565	0.0239702	0.0950953

0	0.1428185	0.5199488	0.6214912	0.4838169	0.1759538	0.2874954	0.3203800	0.2244345	0.2938811	0.0321653	0.1208419	0.7127299	0.5199109	0.2720323	0.4399102	0.3084584	0.4736141	0.6613746	0.2212422	0.0842878	0.2902469	0.6612645	0.0459051	0.2180744	0.0669184	0.0057981	0.0009473	0.2864190	0.2251664	0.1951365	0.1071647	0.5775006	0.3584780	0.7326036	0.6876292	0.0061462	0.5248921	0.0003214	0.5939362	0.0167716	0.0031978	0.5861533	0.3987135	0.4290208	0.0458770	0.4610372	0.6604739	0.7302540	0.4583398	0.5910888	0.0346790	0.5817936	0.5277840	0.5488274	0.1834065	0.0696922	0.0491722	0.3435278	0.0723038	0.3427471	0.3382312	0.5364596	0.2073278	0.3295489	0.1965568	0.3904707	0.1235829	0.1058523	0.5506613	0.4213999	0.6119943	0.3832040	0.0157856	0.5319246	0.5142643	0.4915876	0.4199072	0.6414492	0.5491588	0.5530124	0.0157424	0.1090801	0.5902201	0.4796282	0.1312243	0.6246315	0.4749539	0.0743178	0.6371238	0.3935076	0.3063096	0.4949856	0.4074221	0.7164843	0.2815676	0.1230688	0.0046653	0.3804356	0.0608606	0.3152421
50	0.1148569	0.4244106	0.3580195	0.4090346	0.2046068	0.2970479	0.2035216	0.4469189	0.3060801	0.0384999	0.1149146	0.7028578	0.4017208	0.2571666	0.3907721	0.3172832	0.3951413	0.4373261	0.1489593	0.1267964	0.3301519	0.7077405	0.0366071	0.1051937	0.0903121	0.0875804	0.0008223	0.2346871	0.1944946	0.2411526	0.0840601	0.6231608	0.3977947	0.5961558	0.8194130	0.0234018	0.6627943	0.0000000	0.4039852	0.0912087	0.1624954	0.5905479	0.4181886	0.5419323	0.0491681	0.5828082	0.6439425	0.4417892	0.4651256	0.6188643	0.0181057	0.4310186	0.5762088	0.5683987	0.1699059	0.0301001	0.0297680	0.2366916	0.1853621	0.3447114	0.3989276	0.4252934	0.2017567	0.4226109	0.2804674	0.4133207	0.1514862	0.1885509	0.5877251	0.5545680	0.6116529	0.2252357	0.0034529	0.5382149	0.4822343	0.4939069	0.5573642	0.6627902	0.3711478	0.5311495	0.0027046	0.1452906	0.6527346	0.4765702	0.1241676	0.5799222	0.4111926	0.0728105	0.6122823	0.3797712	0.2766281	0.6053938	0.4389223	0.6614398	0.2687868	0.0537108	0.0097262	0.3577184	0.0515674	0.3107627
100	0.1007861	0.5161997	0.6267832	0.4630837	0.1611839	0.2152358	0.1609422	0.4048467	0.3304736	0.0489020	0.0804462	0.6051588	0.2901931	0.3129537	0.3415051	0.2202361	0.4698645	0.4445179	0.2063661	0.1629687	0.4719034	0.6313905	0.0475724	0.0739929	0.4100857	0.1875696	0.0224084	0.4015181	0.2555201	0.1658906	0.0629092	0.7894831	0.4194492	0.6256388	0.7542681	0.0084312	0.5944149	0.0003985	0.4781372	0.1657185	0.1814303	0.7116901	0.3940716	0.7103121	0.0274849	0.4455579	0.7844897	0.2630482	0.3938432	0.5144172	0.0146486	0.6225534	0.5073225	0.6720869	0.1541811	0.0617746	0.0242889	0.2697530	0.3132064	0.2644165	0.3220733	0.3819693	0.3024617	0.3610236	0.2103002	0.4862685	0.1170937	0.1994352	0.6424635	0.4309385	0.4912261	0.1534206	0.0008264	0.5601384	0.5393446	0.4782281	0.5291321	0.7077436	0.4789122	0.6900112	0.0038112	0.2038696	0.6186985	0.4723953	0.0816092	0.7947799	0.5060538	0.1274936	0.6902991	0.3540047	0.2553519	0.4804139	0.4284359	0.6724391	0.2973978	0.0207273	0.0044385	0.3001835	0.0241011	0.2770336
150	0.1377735	0.5992710	0.4732641	0.3913850	0.1977536	0.1642418	0.2009322	0.3095760	0.3995571	0.0515856	0.1115143	0.3908635	0.3183005	0.4125879	0.3693228	0.2804772	0.4521229	0.4190679	0.1258799	0.1482775	0.4945809	0.6603960	0.0425946	0.0106615	0.5959614	0.2551197	0.1649226	0.3495578	0.1268803	0.1058196	0.0446287	0.6306721	0.4015524	0.6278910	0.6332959	0.0279531	0.3468048	0.0054971	0.3989376	0.3125854	0.2259435	0.6801454	0.3323834	0.4898963	0.0504124	0.3791418	0.7249792	0.1080061	0.3834080	0.6359888	0.0490367	0.5000182	0.4326399	0.6555480	0.2198638	0.0626341	0.0414132	0.3272219	0.2900295	0.1204342	0.5346864	0.3435539	0.3267192	0.4901633	0.2494437	0.3931002	0.1078474	0.2727728	0.6189086	0.6304813	0.5363525	0.1630462	0.0028085	0.5539617	0.5298347	0.6927626	0.4928185	0.7251182	0.4310151	0.5120894	0.0028022	0.1440007	0.5473366	0.5455741	0.0646810	0.4545840	0.3434295	0.0534239	0.6201573	0.3421772	0.2355626	0.3599477	0.4053158	0.7877159	0.3351040	0.0011388	0.0092305	0.1895733	0.0304759	0.2723938
200	0.1295560	0.6092359	0.5972445	0.3125819	0.1715624	0.1994584	0.2644578	0.1868658	0.4378597	0.0298231	0.1140177	0.2845491	0.2152654	0.3515954	0.3355874	0.2780563	0.4195492	0.4371012	0.1304444	0.1273336	0.4464073	0.6050279	0.0213608	0.0060224	0.4855860	0.2570140	0.3128335	0.3208263	0.1454539	0.0480857	0.0488150	0.6206471	0.5256488	0.5986323	0.6420067	0.0081854	0.3828575	0.0069129	0.2478354	0.3461119	0.1621587	0.7607884	0.1942105	0.4968843	0.1944657	0.3883310	0.4227286	0.0952181	0.3922486	0.5310375	0.0969165	0.5472429	0.3786876	0.5650865	0.2298791	0.0362261	0.0169433	0.3436798	0.4323945	0.0684413	0.4613589	0.3781264	0.3266118	0.4871162	0.3562857	0.3917042	0.0345904	0.2072037	0.6220518	0.5037562	0.4654461	0.1220484	0.0014236	0.5536323	0.5688108	0.5194633	0.4150823	0.6404717	0.4437981	0.5801681	0.0016743	0.1831411	0.4646394	0.4822146	0.0493668	0.3449936	0.3244786	0.0620022	0.7205149	0.4638979	0.1530398	0.3831467	0.4709907	0.7194028	0.3702321	0.0021315	0.0064319	0.2571613	0.0178400	0.3220953
250	0.0881758	0.5156710	0.5827409	0.3861704	0.1536138	0.1553939	0.3636601	0.1276599	0.4697598	0.0159037	0.1832590	0.1582537	0.1987743	0.3049849	0.3148889	0.2882608	0.3956354	0.4538636	0.2002636	0.1482500	0.5665580	0.6628938	0.0371206	0.0049876	0.5770274	0.4158804	0.3962179	0.2487872	0.1135796	0.0559057	0.0549476	0.6663280	0.4175808	0.6574634	0.5802623	0.0003744	0.4508880	0.0648402	0.1780950	0.4329050	0.2660038	0.6703168	0.1055081	0.6115022	0.2290963	0.1657586	0.1731249	0.0450684	0.4169104	0.6155281	0.0836088	0.6976281	0.2966832	0.5073652	0.5174906	0.0430266	0.0305794	0.4007948	0.5392510	0.1070805	0.4558969	0.3973302	0.2758924	0.4912138	0.2475334	0.4794801	0.1267631	0.2088180	0.6245275	0.3423863	0.5056467	0.1353851	0.0006761	0.5852391	0.5278838	0.4563787	0.5000433	0.6085864	0.2801979	0.5877294	0.0104938	0.1058678	0.5795143	0.5211304	0.0694671	0.2975993	0.2866393	0.0210342	0.5932635	0.4579485	0.1553581	0.4450515	0.3869192	0.7318794	0.3213442	0.0020309	0.0077985	0.1062840	0.0478058	0.2763167
300	0.0600616	0.5451970	0.6570330	0.5076290	0.1667986	0.3947990	0.5297264	0.0627761	0.5496302	0.0383112	0.1035053	0.1099860	0.2131810	0.3257770	0.3875414	0.2717079	0.3664295	0.4307239	0.3624282	0.2339708	0.3980416	0.6912628	0.0377400	0.0007823	0.6578747	0.3571847	0.4412386	0.1585153	0.1112398	0.0727147	0.0378344	0.6347521	0.3786976	0.6919206	0.6909020	0.0001863	0.4154514	0.1316690	0.2991567	0.5196434	0.2588945	0.5969695	0.0753183	0.3892521	0.2912484	0.0841144	0.0882986	0.0719260	0.3332146	0.5997890	0.1007682	0.5219156	0.2640013	0.5839054	0.5137351	0.0782070	0.0191761	0.5224842	0.6320178	0.1532170	0.3791828	0.4670585	0.3319733	0.3407816	0.3485069	0.4698110	0.1129545	0.1761790	0.6296735	0.2043859	0.5825052	0.1407850	0.0025074	0.4746427	0.4925370	0.5796643	0.6117295	0.6911571	0.2099404	0.6331019	0.0111687	0.1257875	0.6352632	0.4183435	0.0673745	0.3347752	0.3547714	0.0653763	0.5653073	0.4537518	0.1338555	0.5397920	0.4487077	0.6080001	0.3553153	0.0032068	0.0070142	0.1064089	0.0190153	0.2295879
350	0.1008995	0.7097310	0.5848974	0.3260560	0.1412816	0.3579205	0.5306730	0.0493359	0.4983871	0.0275256	0.0893442	0.1043356	0.2778794	0.3340879	0.3863458	0.2097744	0.3792606	0.3844397	0.3087899	0.2485616	0.5159598	0.7476020	0.0321924	0.0002762	0.5119865	0.3772038	0.3798121	0.1435628	0.1065130	0.0472013	0.0350284	0.5801521	0.3205236	0.6109609	0.5106471	0.0019127	0.3753266	0.1743421	0.4349289	0.6436658	0.2661045	0.4566294	0.0514729	0.4567730	0.4133708	0.0920725	0.0584320	0.0346027	0.4492761	0.6349929	0.0504871	0.5931164	0.3319365	0.6001803	0.5894196	0.0481650	0.0552890	0.3723696	0.6438990	0.3511523	0.3044458	0.3472300	0.3204354	0.4128042	0.3122485	0.4858311	0.0470850	0.2240178	0.6671825	0.1045016	0.4066635	0.2342365	0.0013504	0.5998107	0.7195242	0.5720344	0.5772989	0.5270203	0.2483151	0.5283158	0.0145454	0.1323132	0.4358416	0.3846171	0.0809388	0.3282624	0.4062913	0.1404466	0.6230997	0.5893062	0.0968908	0.5841547	0.4045084	0.6229455	0.3896532	0.0055333	0.0137506	0.1455359	0.0301946	0.2456050
400	0.1115601	0.7266600	0.5676823	0.3404447	0.1267626	0.3597555	0.3797834	0.0318881	0.5926436	0.0368557	0.0897509	0.0601824	0.1620373	0.4044343	0.3766546	0.2565633	0.5329653	0.3593215	0.3702138	0.1442068	0.5746534	0.6839019	0.0807525	0.0003087	0.5888238	0.4501573	0.4300018	0.1277467	0.0993018	0.0399353	0.0244464	0.6294475	0.3944531	0.5863764	0.5876431	0.0029283	0.3644430	0.2088940	0.4361203	0.6134323	0.1937701	0.3688060	0.0600609	0.3154399	0.4181468	0.1156080	0.0427478	0.0259482	0.3768101	0.5591284	0.0357377	0.4295220	0.2991887	0.5478507	0.5202889	0.0263424	0.0422905	0.5089729	0.5465828	0.4312961	0.2086204	0.4926301	0.2964696	0.5780019	0.3402303	0.5743454	0.0718927	0.2719569	0.7382650	0.0915269	0.5706732	0.2378985	0.0003208	0.5217657	0.5070454	0.5603161	0.6442557	0.6165411	0.2257935	0.5890734	0.0245199	0.0649133	0.2852128	0.3961680	0.1415212	0.4107706	0.3617048	0.2651618	0.6805248	0.5145483	0.0776435	0.5725277	0.3446020	0.7115757	0.3617611	0.0020639	0.0206643	0.1136444	0.0362756	0.2525356
