Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.5254258	0.8824031	0.6026819	0.5158426	0.2864533	0.3922211	0.8946114	0.4558884	0.4526964	0.0473905	0.0819671	0.9989634	0.6726959	0.3764635	0.5116740	0.3805451	0.7579590	0.2721357	0.2696955	0.1623427	0.5020140	0.9241417	0.0963085	0.3052289	0.0770282	0.0092145	0.0005155	0.3405915	0.3476377	0.3915884	0.3393106	0.9202477	0.7100689	0.9733921	0.9734076	0.0040536	0.6605938	0.0000909	0.8540966	0.3679684	0.1761089	0.8771754	0.1635685	0.8939402	0.0745795	0.7118613	0.9999875	0.9999838	0.6157052	0.7654469	0.1271995	0.7668298	0.8825997	0.9120127	0.1892152	0.0526364	0.0937085	0.6604102	0.2370454	0.1705704	0.6440565	0.7758683	0.2799972	0.6495212	0.3327342	0.5537227	0.1743024	0.0855380	0.8147876	0.1638447	0.8276430	0.9614598	0.1072798	0.7843934	0.7109874	0.7247808	0.7020132	0.9994719	0.9031942	0.8475409	0.1154325	0.2074926	0.9327532	0.7055725	0.1831065	0.9378316	0.6267240	0.2254583	0.6402221	0.5671924	0.4519274	0.8409809	0.5797196	0.9999831	0.5738936	0.1697897	0.0067790	0.7209159	0.0681329	0.4914525
600	0.3412545	0.8790389	0.7373489	0.5027976	0.2919931	0.3933294	0.6290728	0.4560997	0.4527541	0.0456061	0.1295241	0.9989634	0.7483852	0.3724743	0.5116739	0.4038701	0.6684665	0.5314026	0.2710649	0.1653426	0.4902861	0.9263673	0.0882071	0.3052289	0.0770282	0.0092145	0.0005712	0.4211185	0.3475618	0.4325995	0.2020230	0.9159316	0.6337407	0.9655181	0.9800099	0.0040761	0.8468706	0.0001602	0.8538575	0.3211872	0.0816073	0.8779648	0.1860598	0.8939402	0.0745795	0.7262152	0.9999875	0.9999900	0.6151670	0.7672202	0.0682644	0.7541144	0.8658756	0.9096289	0.1749629	0.0567330	0.1049367	0.6095889	0.2185656	0.2476932	0.6072449	0.7385082	0.2799710	0.5854378	0.3195004	0.5540361	0.1776485	0.1051809	0.8163183	0.1672676	0.8260860	0.9450802	0.0721907	0.7975235	0.6926902	0.7194677	0.7024327	0.9989023	0.8938592	0.8449904	0.0445302	0.2069275	0.9326374	0.7042840	0.1839651	0.9373632	0.6409080	0.2071307	0.7765962	0.5675693	0.4615369	0.8212388	0.5888826	0.9999854	0.4537878	0.1736486	0.0072325	0.6936497	0.0603011	0.4835710
650	0.2428843	0.8769537	0.7774239	0.5354740	0.2972654	0.3961108	0.4610105	0.4571442	0.4527109	0.0434368	0.1451932	0.9989634	0.7741076	0.3700844	0.5116737	0.4110426	0.6172105	0.6610558	0.2748432	0.1694839	0.4869361	0.9296700	0.0849334	0.3052289	0.0770282	0.0092145	0.0005830	0.4583380	0.3475755	0.4455471	0.1455475	0.9033190	0.5473283	0.9619633	0.9876728	0.0043105	0.9396112	0.0001909	0.8523867	0.1887448	0.0466324	0.8879371	0.2325100	0.8939402	0.0745795	0.7404776	0.9999875	0.9999952	0.6139220	0.7718764	0.0531229	0.7625348	0.8471165	0.9030409	0.1586377	0.0632298	0.1042280	0.5538771	0.1886576	0.3455897	0.5632879	0.7087257	0.2796219	0.5304309	0.3216648	0.5549509	0.1801529	0.1152093	0.8153844	0.1903705	0.8249297	0.9027185	0.0379773	0.8161696	0.6678955	0.7081685	0.7032808	0.9972995	0.8621709	0.8398492	0.0159005	0.2055149	0.9324778	0.7023399	0.1859180	0.9368724	0.6564528	0.1911024	0.8589491	0.5682208	0.4658859	0.7813171	0.5942757	0.9999881	0.4065828	0.1739571	0.0076403	0.6560764	0.0533862	0.4758322
700	0.1988692	0.8723338	0.7817734	0.6118721	0.3028235	0.4437316	0.3824154	0.4588678	0.4524983	0.0417818	0.1495110	0.9989634	0.7832238	0.3688979	0.5116735	0.4119121	0.5929185	0.7150794	0.2806432	0.1727765	0.4876262	0.9326851	0.0836855	0.3052289	0.0770282	0.0092145	0.0005817	0.4725852	0.3477234	0.4479779	0.1262414	0.8837311	0.4833032	0.9606625	0.9929463	0.0053768	0.9778036	0.0002027	0.8512865	0.0933173	0.0361508	0.9031142	0.3104509	0.8939402	0.0745795	0.7491884	0.9999875	0.9999979	0.6115244	0.7783051	0.0483561	0.7912416	0.8288143	0.8926234	0.1497752	0.0693025	0.0929454	0.5076338	0.1555476	0.4221278	0.5311954	0.6935816	0.2789628	0.4736684	0.3285170	0.5569828	0.1809682	0.1182942	0.8107590	0.2574964	0.8245759	0.8434658	0.0178695	0.8296067	0.6471954	0.6957916	0.7049594	0.9951829	0.8220306	0.8332566	0.0073105	0.2029689	0.9323546	0.7008304	0.1886407	0.9365573	0.6687432	0.1825561	0.8988062	0.5688965	0.4699921	0.7420693	0.5969197	0.9999899	0.3911728	0.1716043	0.0079254	0.6244452	0.0487984	0.4712414
750	0.1804701	0.8577331	0.7726105	0.6629593	0.3127410	0.4707183	0.3496977	0.4607379	0.4521270	0.0407591	0.1505697	0.9989634	0.7868193	0.3683594	0.5116735	0.4110351	0.5827901	0.7352102	0.2865540	0.1745163	0.4895312	0.9349067	0.0832081	0.3052289	0.0770282	0.0092145	0.0005807	0.4775816	0.3480231	0.4442635	0.1199922	0.8623565	0.4430495	0.9602780	0.9958893	0.0076767	0.9921862	0.0002070	0.8509426	0.0477251	0.0336203	0.9173796	0.4153985	0.8939402	0.0745795	0.7532302	0.9999875	0.9999991	0.6082431	0.7841081	0.0436139	0.8236295	0.8124133	0.8813645	0.1464613	0.0735971	0.0797622	0.4998810	0.1269248	0.4705622	0.5123334	0.6871039	0.2782173	0.4346331	0.3282947	0.5598790	0.1807606	0.1184709	0.8043337	0.3814996	0.8247194	0.7750224	0.0083095	0.8370594	0.6329378	0.6811511	0.7072748	0.9935518	0.7893215	0.8270636	0.0062788	0.1997153	0.9322837	0.7002959	0.1910489	0.9363953	0.6801782	0.1781526	0.9152808	0.5694483	0.4757064	0.7134943	0.5981110	0.9999918	0.3865448	0.1680034	0.0081564	0.6035844	0.0457572	0.4691689
800	0.1725809	0.8397130	0.7549714	0.6856902	0.3218890	0.4761933	0.3368622	0.4623492	0.4516825	0.0401963	0.1507794	0.9989634	0.7883265	0.3681274	0.5116734	0.4099691	0.5792187	0.7417085	0.2909871	0.1749780	0.4913937	0.9363797	0.0830240	0.3052289	0.0770282	0.0092145	0.0005819	0.4792483	0.3484296	0.4272053	0.1178767	0.8440833	0.4238200	0.9602095	0.9973704	0.0104412	0.9973280	0.0002087	0.8508624	0.0289945	0.0332705	0.9273766	0.5166291	0.8939402	0.0745794	0.7536939	0.9999875	0.9999996	0.6049462	0.7878804	0.0384175	0.8486846	0.7984706	0.8719229	0.1475434	0.0759505	0.0720540	0.5086584	0.1064158	0.4978233	0.5024816	0.6845194	0.2775596	0.4143688	0.3164819	0.5628151	0.1802091	0.1180536	0.7983086	0.5130754	0.8250567	0.7009643	0.0042295	0.8408724	0.6236327	0.6646126	0.7095606	0.9928735	0.7679922	0.8223414	0.0076420	0.1965813	0.9322526	0.7006102	0.1923600	0.9363207	0.6917073	0.1734650	0.9204786	0.5698426	0.4827670	0.6953588	0.5986230	0.9999939	0.3852172	0.1645398	0.0083567	0.5922238	0.0437352	0.4684350
850	0.1687221	0.8258559	0.7369188	0.6948030	0.3265052	0.4739931	0.3319968	0.4635571	0.4512568	0.0399084	0.1507902	0.9989634	0.7889677	0.3680308	0.5116734	0.4091301	0.5783798	0.7431749	0.2934468	0.1747193	0.4928234	0.9373039	0.0829543	0.3052289	0.0770282	0.0092145	0.0005842	0.4797866	0.3488637	0.3899634	0.1170565	0.8329320	0.4276330	0.9602277	0.9980741	0.0126882	0.9991051	0.0002092	0.8508440	0.0218522	0.0333287	0.9332706	0.5909591	0.8939403	0.0745793	0.7494206	0.9999875	0.9999998	0.6023968	0.7895527	0.0340295	0.8647401	0.7858019	0.8658467	0.1556288	0.0763513	0.0683936	0.5186527	0.0937640	0.5114011	0.4977442	0.6835188	0.2770556	0.4059765	0.2945354	0.5650650	0.1796715	0.1180665	0.7940936	0.6104260	0.8254208	0.6278247	0.0025928	0.8428462	0.6175175	0.6511100	0.7112386	0.9933058	0.7545169	0.8195943	0.0090397	0.1942163	0.9322458	0.7012998	0.1924930	0.9362881	0.6983179	0.1633203	0.9209328	0.5701023	0.4898004	0.6846104	0.5988367	0.9999955	0.3848468	0.1620219	0.0085134	0.5885026	0.0424692	0.4682717
900	0.1665436	0.8180699	0.7251411	0.6984727	0.3273653	0.4704000	0.3301916	0.4643862	0.4509053	0.0397685	0.1507660	0.9989634	0.7892382	0.3679916	0.5116734	0.4085574	0.5785217	0.7430127	0.2942614	0.1741914	0.4938039	0.9378657	0.0829299	0.3052289	0.0770282	0.0092145	0.0005867	0.4799565	0.3492524	0.3435239	0.1166897	0.8322717	0.4554308	0.9602576	0.9983972	0.0140372	0.9997049	0.0002094	0.8508386	0.0192441	0.0333531	0.9365647	0.6362710	0.8939405	0.0745790	0.7387547	0.9999875	0.9999999	0.6008804	0.7897471	0.0316614	0.8741675	0.7719797	0.8641567	0.1732586	0.0750110	0.0664984	0.5237063	0.0874629	0.5156202	0.4956657	0.6831427	0.2767012	0.4049757	0.2718059	0.5663462	0.1792647	0.1188271	0.7924817	0.6701542	0.8257499	0.5598550	0.0019598	0.8439226	0.6134993	0.6457883	0.7121091	0.9946482	0.7445373	0.8194048	0.0091774	0.1928411	0.9322506	0.7018737	0.1918120	0.9362743	0.6966546	0.1465573	0.9199843	0.5702647	0.4947779	0.6784756	0.5989241	0.9999965	0.3847453	0.1606045	0.0086153	0.5912777	0.0417464	0.4683073
950	0.1652704	0.8149505	0.7205412	0.7000441	0.3264532	0.4678174	0.3295310	0.4649234	0.4506431	0.0397034	0.1507434	0.9989634	0.7893505	0.3679760	0.5116734	0.4081924	0.5789129	0.7424764	0.2940516	0.1736511	0.4944352	0.9381999	0.0829234	0.3052289	0.0770282	0.0092145	0.0005887	0.4800092	0.3495531	0.3045545	0.1165223	0.8418199	0.4965345	0.9602802	0.9985423	0.0145132	0.9999038	0.0002095	0.8508363	0.0183163	0.0332994	0.9384696	0.6599073	0.8939408	0.0745788	0.7230854	0.9999875	0.9999999	0.6002740	0.7891726	0.0318115	0.8794727	0.7559787	0.8671173	0.1973843	0.0727444	0.0654761	0.5224444	0.0863469	0.5122749	0.4949161	0.6830110	0.2764656	0.4103867	0.2574496	0.5667612	0.1789919	0.1200743	0.7935227	0.7024236	0.8260332	0.5003693	0.0017194	0.8445405	0.6109831	0.6490766	0.7122928	0.9962112	0.7362415	0.8223201	0.0078886	0.1923335	0.9322577	0.7020012	0.1907607	0.9362687	0.6893005	0.1289237	0.9190489	0.5703629	0.4958593	0.6750727	0.5989594	0.9999971	0.3847179	0.1600710	0.0086664	0.5987164	0.0413698	0.4683912
1000	0.1645872	0.8143709	0.7205900	0.7007869	0.3252189	0.4667221	0.3292914	0.4652580	0.4504613	0.0396743	0.1507279	0.9989634	0.7893963	0.3679698	0.5116734	0.4079687	0.5792866	0.7419738	0.2933733	0.1732054	0.4948256	0.9383953	0.0829235	0.3052289	0.0770282	0.0092145	0.0005902	0.4800252	0.3497578	0.2796382	0.1164603	0.8562300	0.5351088	0.9602943	0.9986066	0.0143567	0.9999690	0.0002095	0.8508350	0.0179898	0.0332079	0.9396425	0.6697970	0.8939411	0.0745787	0.7065985	0.9999875	0.9999999	0.6002761	0.7883461	0.0339726	0.8823227	0.7396020	0.8733702	0.2211141	0.0704179	0.0649743	0.5163375	0.0894743	0.5028457	0.4948144	0.6829737	0.2763151	0.4218140	0.2534870	0.5665933	0.1788211	0.1213453	0.7963339	0.7172453	0.8262696	0.4541500	0.0016288	0.8449054	0.6095775	0.6564643	0.7120455	0.9974318	0.7297046	0.8280982	0.0060496	0.1924200	0.9322623	0.7015908	0.1896670	0.9362667	0.6810569	0.1157611	0.9184993	0.5704210	0.4930507	0.6732670	0.5989734	0.9999975	0.3847105	0.1601000	0.0086810	0.6079865	0.0411878	0.4684720

0	0.1640601	0.8138564	0.7248652	0.7017500	0.3243597	0.4687499	0.3291570	0.4657425	0.4501519	0.0396565	0.1507047	0.9989634	0.7894300	0.3679655	0.5116735	0.4076541	0.5800892	0.7409522	0.2901552	0.1722627	0.4953834	0.9386497	0.0829337	0.3052289	0.0770282	0.0092145	0.0005927	0.4800317	0.3501265	0.2687887	0.1165280	0.8902598	0.5875480	0.9603103	0.9986560	0.0126986	1.0000000	0.0002095	0.8508331	0.0177939	0.0328664	0.9416802	0.6632327	0.8939408	0.0745791	0.6796298	0.9999875	0.9999999	0.6024572	0.7855204	0.0428311	0.8847929	0.7165605	0.8957495	0.2551169	0.0652619	0.0649009	0.4925569	0.1163913	0.4499491	0.4958659	0.6830129	0.2760853	0.4677298	0.2803823	0.5639016	0.1785798	0.1236282	0.8072875	0.7132047	0.8267778	0.4100082	0.0015789	0.8454117	0.6104328	0.6741005	0.7096657	0.9987333	0.7204329	0.8572863	0.0024048	0.1952831	0.9322522	0.6969259	0.1862098	0.9362678	0.6692813	0.1020655	0.9184149	0.5705036	0.4759262	0.6723747	0.5989822	0.9999977	0.3847079	0.1622192	0.0085858	0.6298152	0.0410345	0.4686589
50	0.1642091	0.8020511	0.7037452	0.7017384	0.3886429	0.6651568	0.3292252	0.4659599	0.5932941	0.0396569	0.1506897	0.9578822	0.7894280	0.3679658	0.4302760	0.2266658	0.5800888	0.4937706	0.2847172	0.1432475	0.4956390	0.9431965	0.0829652	0.3052289	0.0770282	0.0092145	0.0006724	0.4800309	0.3516910	0.2585256	0.1165477	0.8950966	0.7234519	0.9603103	0.9986560	0.0126794	1.0000000	0.0002495	0.5580948	0.0177919	0.0319383	0.9586934	0.7302280	0.9022723	0.0469463	0.6793729	0.9999875	0.9999999	0.6027039	0.7774451	0.0509569	0.8844570	0.7162369	0.8978783	0.2557466	0.0703922	0.0752396	0.4875194	0.1449988	0.4501244	0.5230770	0.4553732	0.2760122	0.4841788	0.2568250	0.5636443	0.1561525	0.2005250	0.8374583	0.7134514	0.7514559	0.4774205	0.1554361	0.8560506	0.6103930	0.7800743	0.7094399	0.9987576	0.7059648	0.8521286	0.0021615	0.2017992	0.9315293	0.6958667	0.1832213	0.9361312	0.5780052	0.3290984	0.9179215	0.5094401	0.5927442	0.6722280	0.5989822	0.9999977	0.3847076	0.1625625	0.0566121	0.6777060	0.0413525	0.4690656
100	0.1638384	0.7397114	0.5830217	0.7016856	0.4942205	0.7954799	0.3307454	0.4691978	0.7125406	0.0396641	0.1504495	0.9117705	0.7894272	0.3679659	0.3346251	0.0945300	0.5803188	0.2501841	0.2565364	0.1248750	0.5000270	0.9615771	0.0830852	0.3052289	0.0770282	0.0092145	0.0018394	0.4800196	0.3628259	0.2102294	0.1169817	0.9133185	0.8576014	0.9603103	0.9986559	0.0124132	1.0000000	0.0006316	0.3793834	0.0177549	0.0284092	0.9777078	0.8145522	0.9314731	0.0282111	0.6745776	0.9999875	0.9999999	0.6083315	0.7393697	0.0758015	0.8838357	0.7039425	0.9075722	0.2658303	0.1162662	0.1506289	0.4618098	0.1634289	0.4508091	0.5536223	0.3585167	0.2747491	0.5580490	0.2774702	0.5577109	0.1316582	0.2935909	0.8962041	0.7138929	0.6777592	0.5652347	0.3177699	0.9018917	0.6111221	0.7666616	0.7036440	0.9989890	0.6039934	0.8293630	0.0013965	0.2440892	0.9274924	0.6944129	0.1655602	0.9354365	0.5015159	0.5290682	0.9150964	0.4512564	0.6739775	0.6712979	0.5989816	0.9999979	0.3847053	0.1714362	0.0849857	0.7611083	0.0426636	0.4769281
150	0.1599008	0.6558150	0.4176426	0.7016872	0.5794033	0.8435099	0.3467840	0.4774730	0.7605372	0.0396829	0.1498957	0.8856933	0.7894269	0.3679659	0.2785408	0.0483450	0.5818402	0.1318588	0.2310892	0.1433818	0.5110458	0.9794405	0.0831594	0.3052289	0.0770282	0.0092145	0.0080899	0.4799024	0.3844707	0.1556327	0.1185437	0.9302419	0.9235353	0.9603103	0.9986555	0.0114972	1.0000000	0.0015528	0.3184217	0.0176805	0.0262219	0.9877627	0.8680802	0.9553945	0.0230854	0.6604474	0.9999875	0.9999999	0.6237365	0.7134022	0.0767783	0.8867418	0.6753248	0.9187890	0.2899292	0.2106028	0.2800394	0.4351147	0.1662602	0.4487682	0.5711670	0.3381050	0.2715454	0.6287120	0.3303555	0.5409553	0.1160519	0.3504635	0.9377235	0.7124539	0.6647169	0.6221876	0.4020199	0.9468340	0.6151822	0.5917379	0.6843561	0.9993942	0.4804673	0.8097904	0.0007983	0.3121366	0.9216912	0.6939389	0.1385715	0.9345104	0.4504319	0.6129186	0.9109928	0.4255982	0.6993771	0.6677559	0.5989799	0.9999981	0.3847004	0.1980868	0.0937438	0.8401814	0.0431691	0.5089349
200	0.1516414	0.5846562	0.2924900	0.7021215	0.6347347	0.8628472	0.4222240	0.4872989	0.7756851	0.0396996	0.1493165	0.8732786	0.7894268	0.3679659	0.2512963	0.0345508	0.5853971	0.0835350	0.2372711	0.1764720	0.5236114	0.9902401	0.0831062	0.3052289	0.0770282	0.0092146	0.0237502	0.4790358	0.4101084	0.1190462	0.1214602	0.9401033	0.9503808	0.9603103	0.9986544	0.0090071	1.0000000	0.0026367	0.2968539	0.0176229	0.0278429	0.9899181	0.8962728	0.9666501	0.0224954	0.6417765	0.9999875	1.0000000	0.6363957	0.7323136	0.0539045	0.8937056	0.6615735	0.9269686	0.3144739	0.3175042	0.3723636	0.4246810	0.1616071	0.4405031	0.5804660	0.3337275	0.2677857	0.6670070	0.3639412	0.5238004	0.1077410	0.3796662	0.9594266	0.7084035	0.6755877	0.6555907	0.4382080	0.9726856	0.6233007	0.4757854	0.6586374	0.9997124	0.4082228	0.8043958	0.0004912	0.3666047	0.9166910	0.6910113	0.1187606	0.9337594	0.4245488	0.6418315	0.9070801	0.4172351	0.7057471	0.6558952	0.5989783	0.9999983	0.3846946	0.2214000	0.0962534	0.8993574	0.0416611	0.5442268
250	0.1413211	0.5355672	0.2195717	0.7032742	0.6666212	0.8649280	0.5593630	0.4952104	0.7788671	0.0396969	0.1489037	0.8677887	0.7894267	0.3679659	0.2391938	0.0305746	0.5901944	0.0649902	0.2724985	0.2054088	0.5333047	0.9955901	0.0829404	0.3052289	0.0770282	0.0092150	0.0435473	0.4760463	0.4332249	0.0994896	0.1253766	0.9447656	0.9591994	0.9603103	0.9986532	0.0061135	1.0000000	0.0034865	0.2885613	0.0176247	0.0334145	0.9867012	0.9098894	0.9703940	0.0228212	0.6257152	0.9999875	1.0000000	0.6327634	0.7777245	0.0308217	0.9013792	0.6659222	0.9318827	0.3309505	0.4101742	0.4009269	0.4262881	0.1544697	0.4266711	0.5859136	0.3322510	0.2647405	0.6832687	0.3701707	0.5174665	0.1035554	0.3934771	0.9689007	0.7013204	0.6871272	0.6840000	0.4524730	0.9843580	0.6307198	0.4288702	0.6398468	0.9998818	0.4003354	0.8098371	0.0003589	0.3828331	0.9133529	0.6889478	0.1188377	0.9332786	0.4245430	0.6511269	0.9022279	0.4154016	0.7075233	0.6312391	0.5989782	0.9999986	0.3846902	0.2118952	0.0972916	0.9374818	0.0387460	0.5638059
300	0.1317004	0.5069245	0.1820624	0.7049517	0.6813260	0.8539313	0.6887329	0.5003037	0.7784112	0.0396684	0.1486654	0.8654511	0.7894267	0.3679659	0.2340918	0.0294025	0.5948582	0.0579486	0.3177939	0.2250128	0.5392967	0.9979862	0.0827300	0.3052289	0.0770282	0.0092155	0.0594837	0.4706837	0.4506556	0.0900626	0.1295340	0.9466640	0.9601818	0.9603102	0.9986528	0.0046807	1.0000000	0.0040167	0.2852107	0.0177725	0.0411499	0.9812396	0.9161924	0.9711793	0.0231391	0.6150175	0.9999875	0.9999999	0.6147993	0.8210788	0.0169934	0.9080004	0.6707803	0.9345366	0.3401392	0.4799555	0.3767790	0.4315488	0.1478229	0.4111734	0.5894874	0.3312064	0.2627300	0.6889468	0.3556902	0.5213701	0.1015096	0.3996636	0.9716671	0.6909618	0.6945161	0.7166195	0.4578906	0.9888431	0.6314688	0.4160891	0.6312477	0.9999555	0.4434476	0.8196151	0.0003105	0.3663263	0.9114311	0.6912338	0.1357983	0.9330014	0.4410910	0.6542005	0.8937752	0.4154714	0.7083711	0.5981041	0.5989803	0.9999989	0.3846876	0.1838438	0.0984363	0.9597308	0.0357105	0.5720029
350	0.1244300	0.4944654	0.1648414	0.7067155	0.6843115	0.8372061	0.7748850	0.5031498	0.7772810	0.0396206	0.1485447	0.8644765	0.7894267	0.3679660	0.2320137	0.0290376	0.5985269	0.0552205	0.3580738	0.2366356	0.5425230	0.9989991	0.0825390	0.3052289	0.0770282	0.0092163	0.0693692	0.4645633	0.4622688	0.0857291	0.1332091	0.9472700	0.9580859	0.9603102	0.9986540	0.0042195	1.0000000	0.0043061	0.2838321	0.0182774	0.0486220	0.9760514	0.9189974	0.9711206	0.0233247	0.6089651	0.9999875	0.9999999	0.5928561	0.8511589	0.0103869	0.9133989	0.6723035	0.9358369	0.3448352	0.5281067	0.3228099	0.4358703	0.1428325	0.3976480	0.5919092	0.3302665	0.2615590	0.6900516	0.3333395	0.5289904	0.1005630	0.4023091	0.9712468	0.6787183	0.6984941	0.7468748	0.4599686	0.9902511	0.6237525	0.4180995	0.6284801	0.9999837	0.5040830	0.8290933	0.0003000	0.3385826	0.9104207	0.6968641	0.1573670	0.9328454	0.4613008	0.6554114	0.8829093	0.4158719	0.7089504	0.5663880	0.5989841	0.9999991	0.3846864	0.1608929	0.1001331	0.9718731	0.0333541	0.5749744
400	0.1199402	0.4931992	0.1588545	0.7082153	0.6805033	0.8215146	0.8227156	0.5045947	0.7763533	0.0395664	0.1484887	0.8640751	0.7894267	0.3679660	0.2311875	0.0289163	0.6010208	0.0541258	0.3876237	0.2429851	0.5441073	0.9994124	0.0823966	0.3052289	0.0770282	0.0092169	0.0746491	0.4593778	0.4693537	0.0838051	0.1360324	0.9473210	0.9552645	0.9603102	0.9986569	0.0040948	1.0000000	0.0044512	0.2832642	0.0193698	0.0543747	0.9722041	0.9200051	0.9709371	0.0234166	0.6059083	0.9999875	0.9999998	0.5743927	0.8690368	0.0075549	0.9174235	0.6731690	0.9363853	0.3470632	0.5593760	0.2677609	0.4379815	0.1395406	0.3876939	0.5935015	0.3294906	0.2609314	0.6893425	0.3126022	0.5357483	0.1001603	0.4033842	0.9697285	0.6672302	0.7004546	0.7683535	0.4608265	0.9904971	0.6103192	0.4252161	0.6275752	0.9999937	0.5565245	0.8363112	0.0003055	0.3144413	0.9099173	0.7030475	0.1748854	0.9327568	0.4773099	0.6560484	0.8734044	0.4161936	0.7093496	0.5432717	0.5989884	0.9999993	0.3846859	0.1478042	0.1022097	0.9781967	0.0318160	0.5759206
450	0.1178888	0.4981866	0.1589424	0.7092892	0.6739671	0.8098368	0.8467160	0.5052799	0.7757624	0.0395167	0.1484641	0.8639110	0.7894267	0.3679659	0.2308649	0.0288736	0.6025456	0.0536705	0.4068515	0.2462668	0.5448367	0.9995773	0.0823033	0.3052289	0.0770282	0.0092174	0.0772373	0.4557734	0.4734065	0.0830514	0.1379819	0.9471711	0.9528656	0.9603103	0.9986610	0.0040624	1.0000000	0.0045200	0.2830315	0.0210091	0.0581738	0.9697298	0.9198630	0.9708017	0.0234585	0.6045076	0.9999875	0.9999997	0.5615923	0.8788273	0.0064396	0.9199139	0.6748691	0.9365505	0.3480148	0.5787831	0.2271677	0.4382167	0.1375527	0.3812166	0.5944943	0.3289270	0.2606143	0.6881196	0.2970672	0.5403209	0.1000065	0.4037923	0.9681402	0.6586022	0.7013703	0.7811014	0.4612319	0.9903745	0.5954753	0.4322940	0.6269669	0.9999971	0.5927936	0.8410715	0.0003162	0.2979044	0.9096736	0.7081088	0.1864646	0.9327060	0.4873297	0.6564621	0.8670667	0.4163895	0.7096055	0.5304563	0.5989924	0.9999993	0.3846858	0.1412347	0.1042419	0.9813794	0.0309175	0.5761587
500	0.1175911	0.5054771	0.1619392	0.7099322	0.6673967	0.8022265	0.8580722	0.5055889	0.7754314	0.0394772	0.1484539	0.8638442	0.7894267	0.3679659	0.2307407	0.0288578	0.6034064	0.0534759	0.4183770	0.2478965	0.5451572	0.9996421	0.0822474	0.3052289	0.0770282	0.0092177	0.0784514	0.4535827	0.4756186	0.0829478	0.1392224	0.9469888	0.9513195	0.9603105	0.9986654	0.0040535	1.0000000	0.0045514	0.2829368	0.0228403	0.0604284	0.9682775	0.9188546	0.9707251	0.0234768	0.6039583	0.9999875	0.9999995	0.5536952	0.8839412	0.0060839	0.9209435	0.6772694	0.9365499	0.3483372	0.5904087	0.2020720	0.4373491	0.1364283	0.3773875	0.5950801	0.3285594	0.2604611	0.6869923	0.2867802	0.5430110	0.0999556	0.4039306	0.9668625	0.6534850	0.7017827	0.7879855	0.4614528	0.9901805	0.5824321	0.4374174	0.6263834	0.9999983	0.6148629	0.8439052	0.0003265	0.2878147	0.9095574	0.7116751	0.1933426	0.9326771	0.4926534	0.6567466	0.8636022	0.4164951	0.7097602	0.5260740	0.5989956	0.9999994	0.3846857	0.1380295	0.1059047	0.9829357	0.0304310	0.5761778
550	0.1183802	0.5247787	0.1714014	0.7102726	0.6031504	0.5834724	0.7592029	0.5057015	0.6321107	0.0394474	0.1484512	0.9048983	0.7894267	0.3679659	0.3120909	0.1962184	0.6038629	0.2891205	0.4357281	0.2982476	0.5452682	0.9990529	0.0820960	0.3052289	0.0770282	0.0092178	0.0623176	0.4530402	0.4731805	0.0883449	0.1399131	0.9444503	0.7864467	0.9603107	0.9986695	0.0040526	1.0000000	0.0036704	0.5728015	0.0247168	0.0670938	0.9232685	0.8491481	0.9595312	0.0602889	0.6040014	0.9999875	0.9999994	0.5488926	0.8944846	0.0058146	0.9209319	0.6818801	0.9352420	0.3482682	0.5792512	0.1802370	0.4493195	0.1010403	0.3749950	0.5685981	0.5541565	0.2603907	0.6746844	0.3157034	0.5447643	0.1150200	0.3268795	0.9587376	0.6498066	0.7723415	0.7306936	0.3077273	0.9864936	0.5724929	0.4674130	0.6262030	0.9999986	0.6346344	0.8460989	0.0003803	0.2783695	0.9105016	0.7235060	0.2020145	0.9329161	0.6030252	0.4294713	0.8601211	0.4779124	0.5901523	0.5273623	0.5989980	0.9999994	0.3846881	0.1364496	0.0585071	0.9509119	0.0295179	0.5570591
