Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
550	0.6657611	0.1872994	0.4207882	0.6043300	0.9468033	0.0973723	0.0113391	0.0346351	0.1166552	0.8184473	0.3906342	0.8650540	0.6178641	0.4655161	0.0330084	0.7370706	0.5709179	0.7819703	0.8242488	0.0023095	0.0303186	0.9647319	0.6470911	0.2619722	0.0150694	0.5166678	0.5435267	0.0875147	0.4619797	0.1376836	0.6883981	0.5992228	0.9881565	0.9131374	0.2061481	0.0074066	0.6085143	0.6134326	0.6736080	0.1191657	0.9210559	0.3564395	0.2744371	0.7043901	0.8965741	0.8576394	0.3541808	0.4065907	0.5226275	0.5860764	0.6655186	0.8518011	0.8894373	0.4517215	0.9023388	0.1088180	0.4870615	0.0618130	0.0000405	0.0725738	0.2734808	0.1857875	0.3985990	0.2878305	0.4024406	0.8256532	0.6349500	0.4376163	0.4082086	0.2988251	0.9807043	0.9764949	0.0457188	0.2347140	0.6959807	0.1306171	0.5992275	0.6078402	0.3319327	0.2738376	0.9652316	0.9357066	0.0045765	0.6254766	0.5621982	0.4321477	0.7063532	0.8331013	0.5024298	0.7404757	0.6010429	0.3281191	0.8403572	0.9250582	0.3380360	0.5554551	0.9991661	0.6756362	0.8456588	0.9868032
600	0.5723060	0.1751568	0.4502072	0.5262255	0.9336117	0.1299235	0.0202163	0.0948959	0.2008523	0.8268473	0.4001389	0.8970916	0.5959242	0.4572690	0.0327904	0.7419190	0.5684235	0.8045291	0.9237185	0.0022717	0.0309218	0.9630729	0.9023049	0.2601865	0.0189033	0.5199748	0.5467929	0.0886874	0.4340573	0.1417668	0.5721202	0.5992200	0.9870779	0.9098392	0.2224144	0.0074084	0.6130950	0.5671118	0.4766595	0.1346382	0.8706840	0.4592941	0.3019792	0.4925723	0.8408953	0.8868961	0.6377523	0.7231094	0.4575306	0.8579042	0.6980671	0.7768873	0.8565741	0.5156096	0.8251258	0.1164806	0.4253364	0.0612112	0.0000465	0.0720586	0.2736168	0.1957706	0.3744373	0.1670293	0.3838220	0.8914743	0.6276046	0.3789042	0.3239122	0.2387617	0.9664910	0.9757696	0.0365780	0.2820823	0.6808851	0.1310249	0.7666796	0.5978990	0.3550171	0.2059478	0.9784428	0.8677973	0.0095170	0.6242926	0.5593124	0.4071008	0.6864423	0.8303095	0.7348774	0.7508555	0.5635633	0.2679132	0.7945987	0.9099860	0.3487274	0.5028542	0.9986034	0.6691935	0.7061157	0.9864817
650	0.5151298	0.2226234	0.3757496	0.4213128	0.9655289	0.1349485	0.0164819	0.2091331	0.2365071	0.8280676	0.4129821	0.9239119	0.5958995	0.4365105	0.0326219	0.7481331	0.5580930	0.8280947	0.9642340	0.0080768	0.0353754	0.9561048	0.9644315	0.2583708	0.0323275	0.5207965	0.5440562	0.0878478	0.3892240	0.1057342	0.5110706	0.5988952	0.9865237	0.8887064	0.2368122	0.0074247	0.6322361	0.4958740	0.3905840	0.1557907	0.8139948	0.5091312	0.3975813	0.4059134	0.8335758	0.9274979	0.8205942	0.8579426	0.3826019	0.9571503	0.7374490	0.6701207	0.7628606	0.5576124	0.7748562	0.1276335	0.3885860	0.0647096	0.0000496	0.0690246	0.2590909	0.2230631	0.3554459	0.1353903	0.3863173	0.8662573	0.6193958	0.3438443	0.1845056	0.1916840	0.9605804	0.9678420	0.0263522	0.2976452	0.6700024	0.1374194	0.8295158	0.5889689	0.3614059	0.1333717	0.9876013	0.8104240	0.0120098	0.6342980	0.5617130	0.3206984	0.6770930	0.8275551	0.7730713	0.7617194	0.5381771	0.3948963	0.7526199	0.9021608	0.3430966	0.5318961	0.9984411	0.6658173	0.6362134	0.9865325
700	0.4775204	0.2934394	0.2539855	0.3601073	0.9847119	0.1300101	0.0083925	0.3058120	0.2503783	0.8147998	0.4212805	0.9394114	0.6367308	0.4138032	0.0325308	0.7547963	0.5403433	0.8451879	0.9781364	0.1002707	0.0443410	0.9418795	0.9782483	0.2570394	0.0572250	0.5200142	0.5314113	0.0837437	0.3515882	0.0619832	0.4750831	0.5985109	0.9859981	0.8560710	0.2518685	0.0074430	0.6647997	0.4274784	0.3510104	0.1749471	0.7744538	0.5391183	0.4705061	0.3809635	0.8475241	0.9508405	0.8929935	0.9064645	0.3364753	0.9875820	0.7613699	0.5890832	0.6574615	0.5708023	0.7364190	0.1357443	0.3356962	0.0738364	0.0000531	0.0653753	0.2346443	0.2683774	0.3559109	0.1328086	0.4160307	0.8202490	0.6023519	0.3559430	0.1039608	0.1621659	0.9693104	0.9557377	0.0213181	0.2808010	0.6523508	0.1391947	0.8484100	0.5830353	0.3568889	0.0743995	0.9927034	0.7701124	0.0101724	0.6528809	0.5683935	0.2254138	0.6722096	0.8274274	0.7205109	0.7593823	0.5207165	0.4884809	0.7398824	0.8968986	0.3224208	0.5740729	0.9984707	0.6737300	0.6134599	0.9846334
750	0.4392578	0.3525907	0.1587556	0.3292144	0.9921535	0.1225795	0.0036208	0.3643488	0.2569474	0.7936551	0.4279090	0.9471249	0.6985287	0.3923487	0.0324892	0.7602399	0.5190819	0.8548708	0.9812790	0.3810446	0.0575310	0.9204202	0.9813551	0.2571000	0.0918057	0.5173986	0.5094987	0.0767342	0.3282679	0.0344162	0.4442465	0.5981251	0.9852719	0.8149041	0.2655802	0.0074611	0.7022332	0.3745744	0.3280925	0.1892285	0.7485812	0.5855764	0.5030030	0.3803804	0.8617207	0.9619510	0.9174219	0.9235643	0.3167338	0.9951695	0.7617930	0.5509890	0.5711986	0.5700235	0.6981549	0.1394600	0.2972047	0.0828910	0.0000583	0.0628732	0.2051270	0.3116628	0.3738520	0.1317060	0.4493727	0.8029859	0.5595274	0.4130687	0.0761091	0.1442309	0.9792958	0.9417734	0.0237760	0.2661146	0.6320298	0.1258965	0.8571514	0.6132567	0.3437739	0.0371007	0.9954170	0.7443784	0.0092487	0.6694766	0.5693883	0.1612187	0.6694110	0.8313095	0.6622282	0.7510266	0.5106686	0.5256942	0.7532633	0.8878851	0.2949831	0.5957312	0.9986000	0.6922906	0.6229968	0.9787180
800	0.3942507	0.3942375	0.1021161	0.3117805	0.9946927	0.1150737	0.0015522	0.3962573	0.2614994	0.7743659	0.4350296	0.9506956	0.7488673	0.3664379	0.0324733	0.7641837	0.4987738	0.8585310	0.9624232	0.6690627	0.0729060	0.8933758	0.9819168	0.2582778	0.1337036	0.5118321	0.4835179	0.0686387	0.3131770	0.0209582	0.4107794	0.5976913	0.9842683	0.7702902	0.2760197	0.0074816	0.7365651	0.3371530	0.3095849	0.1990732	0.7241302	0.6623051	0.5102861	0.3900245	0.8709047	0.9673864	0.9252596	0.9299794	0.3821409	0.9919765	0.7430417	0.5467977	0.4631982	0.5721380	0.6663901	0.1410521	0.2790834	0.0899351	0.0000663	0.0614908	0.1795583	0.3510455	0.3919205	0.1564530	0.4515786	0.8148269	0.4920055	0.4891555	0.0773822	0.1326039	0.9858605	0.9260739	0.0375699	0.2599474	0.6127612	0.1062693	0.8650109	0.7108546	0.3276372	0.0173558	0.9968613	0.7284632	0.0106867	0.6801348	0.5631395	0.1257289	0.6674711	0.8378242	0.6377098	0.7418297	0.5058942	0.5379037	0.7760603	0.8761670	0.2690990	0.5957541	0.9987566	0.7133152	0.6474615	0.9736732
850	0.3479430	0.4211961	0.0721992	0.2998263	0.9955799	0.1082956	0.0007586	0.4147557	0.2652173	0.7613581	0.4423939	0.9522163	0.7774754	0.3342710	0.0324771	0.7669818	0.4819308	0.8563373	0.9101782	0.8458059	0.0876400	0.8627469	0.9817482	0.2598515	0.1804602	0.5036697	0.4589036	0.0611848	0.3003926	0.0152845	0.3742446	0.5971514	0.9830148	0.7287728	0.2834227	0.0075074	0.7642318	0.3105345	0.2920681	0.2062893	0.6972498	0.7299499	0.5060487	0.4042546	0.8759683	0.9696413	0.9278027	0.9327505	0.4912983	0.9744999	0.7148112	0.5622673	0.3258835	0.5972767	0.6442527	0.1432105	0.2743430	0.0940889	0.0000771	0.0607756	0.1668554	0.3937154	0.3852545	0.1905902	0.4157039	0.8393077	0.4263121	0.5599086	0.0983307	0.1249557	0.9894271	0.9078952	0.0655697	0.2591379	0.5955294	0.0933728	0.8732544	0.8044135	0.3130041	0.0079015	0.9976372	0.7182392	0.0134090	0.6871735	0.5536359	0.1074979	0.6660311	0.8443756	0.7006442	0.7339494	0.5038823	0.5416565	0.7959406	0.8658862	0.2478783	0.5705324	0.9988789	0.7336164	0.6729460	0.9722467
900	0.3073683	0.4367409	0.0570378	0.2903990	0.9959645	0.1024931	0.0004716	0.4269672	0.2680459	0.7545794	0.4492172	0.9525323	0.7879034	0.3112590	0.0325039	0.7688015	0.4688814	0.8479742	0.8599145	0.9321542	0.0997475	0.8303765	0.9813641	0.2613662	0.2299012	0.4946231	0.4385710	0.0551961	0.2882000	0.0132003	0.3378697	0.5964797	0.9816278	0.6941526	0.2889266	0.0075397	0.7853877	0.2902689	0.2757661	0.2122159	0.6748184	0.7601554	0.4968563	0.4192107	0.8784181	0.9698997	0.9286732	0.9334529	0.5570079	0.9319750	0.6870849	0.5811841	0.2241942	0.6284908	0.6305631	0.1470744	0.2787096	0.0954117	0.0000897	0.0604417	0.1674997	0.4326295	0.3685021	0.2055458	0.3719634	0.8630991	0.3798283	0.6140413	0.1294831	0.1231184	0.9910178	0.8897982	0.1043059	0.2606374	0.5808084	0.0903442	0.8800947	0.8639281	0.3021171	0.0036311	0.9980570	0.7110319	0.0164697	0.6937258	0.5444989	0.0986473	0.6649491	0.8492560	0.7963351	0.7277469	0.5030933	0.5428016	0.8088213	0.8595132	0.2305225	0.5300833	0.9989438	0.7486250	0.6923265	0.9730942
950	0.2761024	0.4448741	0.0492594	0.2825336	0.9962043	0.0977311	0.0003736	0.4355442	0.2698747	0.7524568	0.4550868	0.9517090	0.7850849	0.3167041	0.0325480	0.7696202	0.4588489	0.8357098	0.8269390	0.9699362	0.1086127	0.7982932	0.9809485	0.2627205	0.2803937	0.4861819	0.4229782	0.0507235	0.2763159	0.0125887	0.3050569	0.5956959	0.9802474	0.6666532	0.2934011	0.0075773	0.8017155	0.2736734	0.2615979	0.2169504	0.6616225	0.7605273	0.4854791	0.4324025	0.8793358	0.9696184	0.9289014	0.9311843	0.5981820	0.8559686	0.6656673	0.5925116	0.1771219	0.6507079	0.6230323	0.1508389	0.2906126	0.0948239	0.0001030	0.0603354	0.1740405	0.4566083	0.3550919	0.2085687	0.3388311	0.8793476	0.3506203	0.6503265	0.1548388	0.1344422	0.9913525	0.8756736	0.1457105	0.2639001	0.5689249	0.0932933	0.8841319	0.8963810	0.2973710	0.0017697	0.9982829	0.7054370	0.0194161	0.7013170	0.5373178	0.0948969	0.6641508	0.8520105	0.8592737	0.7228755	0.5027977	0.5431589	0.8158929	0.8576732	0.2155801	0.4904280	0.9989555	0.7560868	0.7033757	0.9743560
1000	0.2540285	0.4491913	0.0450484	0.2759569	0.9963956	0.0940823	0.0003468	0.4413057	0.2707865	0.7534363	0.4599655	0.9494635	0.7700364	0.3567921	0.0325969	0.7695406	0.4509121	0.8227371	0.8042987	0.9855722	0.1145435	0.7684641	0.9805519	0.2640012	0.3303774	0.4789363	0.4113153	0.0474611	0.2644399	0.0125179	0.2774697	0.5948525	0.9789696	0.6447249	0.2973077	0.0076178	0.8148422	0.2595848	0.2500121	0.2200774	0.6568865	0.7465700	0.4729650	0.4429512	0.8796201	0.9702931	0.9286403	0.9243196	0.6415059	0.7505558	0.6520150	0.5939051	0.1652653	0.6663249	0.6194412	0.1509396	0.3092852	0.0932634	0.0001158	0.0603169	0.1790011	0.4636653	0.3438496	0.2074697	0.3176437	0.8850740	0.3285961	0.6721952	0.1708883	0.1555938	0.9907881	0.8675984	0.1825920	0.2703358	0.5597487	0.0981645	0.8855189	0.9135952	0.3010027	0.0009760	0.9984019	0.7008447	0.0220184	0.7101414	0.5320832	0.0939305	0.6636057	0.8528087	0.8939183	0.7189093	0.5026903	0.5432567	0.8196065	0.8604812	0.2020894	0.4566381	0.9989225	0.7571639	0.7061763	0.9751352

0	0.0912779	0.6288424	0.0408026	0.2766383	0.9958720	0.1028901	0.0034451	0.4173333	0.2591354	0.8214228	0.4814625	0.8978019	0.2716452	0.7752250	0.0337158	0.7296554	0.4180324	0.6678112	0.6213346	0.9653091	0.1234285	0.6295301	0.9728506	0.2858389	0.6321321	0.3570519	0.3687122	0.0362009	0.0600951	0.0162081	0.1055850	0.5827009	0.9633024	0.4626044	0.3388711	0.0082155	0.8751549	0.1973836	0.2068440	0.1806872	0.6919922	0.6419513	0.3247347	0.5081467	0.8760949	0.9629599	0.9049070	0.7888647	0.9809005	0.1950583	0.8184762	0.5291334	0.1823643	0.7475798	0.6182975	0.0607997	0.6293374	0.0533435	0.0003302	0.0625850	0.0993143	0.3372273	0.2275085	0.2357737	0.2483313	0.8549195	0.1410722	0.7247148	0.0696919	0.1830281	0.6522802	0.7783666	0.1915257	0.6843089	0.5015907	0.1115120	0.8598286	0.9402076	0.8360933	0.0000722	0.9991010	0.6769532	0.0236955	0.8384111	0.4711978	0.0903932	0.6654498	0.7396663	0.9380791	0.6997802	0.5026292	0.5387227	0.6817804	0.9569548	0.1540459	0.2430400	0.9545433	0.6741662	0.4369452	0.9660322
50	0.0962402	0.5633369	0.3041933	0.2764021	0.9958897	0.0980083	0.0034312	0.3818934	0.1578256	0.8213164	0.4800392	0.8978092	0.2682766	0.7749941	0.0337173	0.8247846	0.4234569	0.6686096	0.6212738	0.9734856	0.1202459	0.6571277	0.9728453	0.2858498	0.6079918	0.6084380	0.2298491	0.0385026	0.0600229	0.0158148	0.1055380	0.5826923	0.9632939	0.4625504	0.3388939	0.0082159	0.7141605	0.3134382	0.1905926	0.1933785	0.5931955	0.6421056	0.3248286	0.5081463	0.9263775	0.9629279	0.9081326	0.8785714	0.9809443	0.1957435	0.8177562	0.5182198	0.1301429	0.7429590	0.6219879	0.0598856	0.6080110	0.0540253	0.0002625	0.0625459	0.0956138	0.3370971	0.2254756	0.2118633	0.2484025	0.8594669	0.1676705	0.6315344	0.0464474	0.2886869	0.7097923	0.7152818	0.1396829	0.6777828	0.5015597	0.1154052	0.8595834	0.9320909	0.8353428	0.0000760	0.9990950	0.5662844	0.0703617	0.8382038	0.4715116	0.0938027	0.6678487	0.7408686	0.9443251	0.7030966	0.5026292	0.6125307	0.7303957	0.9765364	0.1542177	0.2542564	0.9716722	0.7443013	0.3419132	0.9510008
100	0.1352981	0.4710622	0.6063101	0.2710965	0.9962744	0.0736881	0.0045841	0.2409423	0.0739155	0.8208966	0.4687247	0.8984709	0.2598301	0.7655182	0.0337173	0.9107923	0.4545987	0.6729558	0.6226460	0.9486480	0.1041939	0.7599457	0.9728417	0.2858471	0.5010005	0.7798773	0.1050397	0.0555909	0.0593043	0.0172382	0.1054974	0.5826851	0.9632864	0.4624406	0.3390954	0.0082163	0.5514882	0.4630762	0.1305064	0.2516904	0.5054893	0.6464897	0.3256458	0.5081374	0.9693441	0.9624892	0.9186295	0.9394274	0.9803943	0.2149298	0.8134517	0.4707160	0.0739162	0.7152535	0.6404034	0.0554529	0.5827460	0.0577108	0.0002277	0.0620126	0.0791891	0.3351572	0.2113742	0.1844606	0.2477729	0.8637468	0.1993342	0.4789598	0.0324792	0.4159457	0.7620018	0.6402720	0.0803718	0.6510912	0.5015055	0.1381363	0.8546556	0.8564771	0.8328635	0.0001151	0.9990471	0.4274797	0.1107214	0.8322986	0.4738346	0.1187656	0.6766180	0.7423929	0.9561327	0.7197305	0.5026293	0.6578704	0.7486054	0.9910591	0.1559926	0.3208401	0.9850362	0.8424853	0.2540925	0.9332332
150	0.2111906	0.4130620	0.7790384	0.2534532	0.9976031	0.0436375	0.0157303	0.1220116	0.0377835	0.8210584	0.4465454	0.9016012	0.2818142	0.7249644	0.0336978	0.9484777	0.4986696	0.6784288	0.6327918	0.9149870	0.0844519	0.8542926	0.9728493	0.2857274	0.4081252	0.8499628	0.0494460	0.0921580	0.0587868	0.0342031	0.1054273	0.5826787	0.9632718	0.4620913	0.3390440	0.0082168	0.4549663	0.5555805	0.0739212	0.3228481	0.4665730	0.6593980	0.3260870	0.5084892	0.9870169	0.9620154	0.9270325	0.9626789	0.9753620	0.2855195	0.8092684	0.4174771	0.0365014	0.6671513	0.6658731	0.0509043	0.5266561	0.0610144	0.0002156	0.0613444	0.0626098	0.3153334	0.1859566	0.1691238	0.2499990	0.8662751	0.2212908	0.3424352	0.0307108	0.4948776	0.7849041	0.5982706	0.0428346	0.6161924	0.5013695	0.1672705	0.8278102	0.7843884	0.8270397	0.0002414	0.9989533	0.3352530	0.1247093	0.8138442	0.4787852	0.1691109	0.6803874	0.7429444	0.9673839	0.7402516	0.5026274	0.6717068	0.7055609	0.9963972	0.1577245	0.4247866	0.9864719	0.9125907	0.2134885	0.9243628
200	0.2896837	0.3745984	0.8609583	0.2268892	0.9990123	0.0229177	0.0598286	0.0642992	0.0238839	0.8229161	0.4219646	0.9089843	0.3474872	0.6539109	0.0336093	0.9621856	0.5351237	0.6843721	0.6579585	0.8971845	0.0694318	0.9112111	0.9729230	0.2851158	0.3579321	0.8853638	0.0289115	0.1393079	0.0631052	0.0883435	0.1053171	0.5826703	0.9632496	0.4625246	0.3370458	0.0082174	0.4029596	0.5991571	0.0398443	0.3777383	0.4497834	0.6727014	0.3225378	0.5095011	0.9930575	0.9636323	0.9313954	0.9726241	0.9584818	0.3936701	0.8046290	0.3789733	0.0476322	0.6165916	0.6887577	0.0522644	0.4280906	0.0566887	0.0002122	0.0610311	0.0529440	0.2692896	0.1618549	0.1979725	0.2607475	0.8695747	0.2489068	0.2417225	0.0250965	0.5351982	0.7931996	0.5822771	0.0218776	0.5716434	0.5013220	0.1898747	0.7623769	0.7609605	0.7974665	0.0004747	0.9988547	0.2815392	0.1286567	0.7887506	0.4861889	0.2220360	0.6796401	0.7475634	0.9723264	0.7554406	0.5025922	0.6758803	0.6524777	0.9974291	0.1494572	0.5173589	0.9710281	0.9541565	0.1998256	0.9242767
250	0.3507109	0.3364940	0.8965160	0.2012581	0.9996886	0.0129361	0.1198982	0.0419664	0.0186448	0.8266532	0.4017398	0.9189583	0.4217452	0.5815823	0.0334348	0.9668974	0.5571921	0.6929527	0.6908396	0.8896879	0.0601751	0.9396968	0.9731958	0.2835678	0.3337939	0.9107521	0.0221737	0.1837600	0.0759552	0.1684684	0.1056029	0.5826627	0.9633193	0.4664476	0.3329831	0.0082182	0.3772003	0.6158802	0.0225475	0.4126474	0.4416065	0.6747535	0.3160612	0.5106054	0.9949791	0.9667548	0.9334195	0.9783436	0.9242280	0.4933148	0.7932792	0.3547966	0.1414570	0.5771943	0.7053939	0.0592537	0.3622962	0.0425621	0.0002367	0.0607926	0.0494700	0.2357907	0.1474893	0.3196834	0.2711271	0.8729133	0.3038395	0.1738579	0.0169655	0.5511981	0.7970984	0.5827760	0.0111881	0.5159858	0.5020254	0.2040502	0.6789247	0.7705523	0.7265662	0.0008466	0.9987619	0.2519380	0.1299647	0.7625919	0.4965809	0.2566823	0.6796859	0.7592053	0.9664674	0.7642457	0.5027513	0.6773145	0.6193580	0.9960295	0.1300094	0.5790802	0.9596654	0.9766905	0.1971831	0.9279006
300	0.3930398	0.3023048	0.9111731	0.1825952	0.9999139	0.0092999	0.1596679	0.0342040	0.0166051	0.8314485	0.3878909	0.9282299	0.4757393	0.5304816	0.0332305	0.9689206	0.5656760	0.7048656	0.7198096	0.8868203	0.0550437	0.9524762	0.9737727	0.2811662	0.3228566	0.9290437	0.0202326	0.2172373	0.0946979	0.2349488	0.1072918	0.5826907	0.9636840	0.4754411	0.3278456	0.0082170	0.3655940	0.6208736	0.0143809	0.4333377	0.4387368	0.6640768	0.3112220	0.5105309	0.9955918	0.9692190	0.9344251	0.9820682	0.8801290	0.5614327	0.7747875	0.3398756	0.2591440	0.5513184	0.7165856	0.0678574	0.4010972	0.0292726	0.0003734	0.0605208	0.0506231	0.2213263	0.1424131	0.3976623	0.2682943	0.8748596	0.3876032	0.1291245	0.0112623	0.5543618	0.8039849	0.5924784	0.0063544	0.4604662	0.5041405	0.2119666	0.6121339	0.7887521	0.6332488	0.0014950	0.9986563	0.2362412	0.1306878	0.7378108	0.5092116	0.2743117	0.6813444	0.7742900	0.9476660	0.7687039	0.5063232	0.6778759	0.6067037	0.9933794	0.1096836	0.6162404	0.9659504	0.9882555	0.1974851	0.9312384
350	0.4206485	0.2777229	0.9170162	0.1712342	0.9999778	0.0080972	0.1743051	0.0316508	0.0157277	0.8360274	0.3795333	0.9351337	0.5061276	0.5042871	0.0330575	0.9704960	0.5658530	0.7184846	0.7398981	0.8857781	0.0523044	0.9578334	0.9746003	0.2784237	0.3181973	0.9406758	0.0197852	0.2385318	0.1135119	0.2735656	0.1113272	0.5828302	0.9644796	0.4889733	0.3224960	0.0082098	0.3609150	0.6216315	0.0106653	0.4449305	0.4401889	0.6482272	0.3107914	0.5083793	0.9958001	0.9704518	0.9349849	0.9843003	0.8402926	0.6002953	0.7557847	0.3306135	0.3620779	0.5360792	0.7241928	0.0755544	0.4602187	0.0222773	0.0005802	0.0602967	0.0547684	0.2169922	0.1425575	0.4257995	0.2558783	0.8753943	0.4737078	0.0996781	0.0082501	0.5537739	0.8192329	0.6060520	0.0046052	0.4154382	0.5078089	0.2156619	0.5711653	0.8026549	0.5510458	0.0025762	0.9985342	0.2281787	0.1313723	0.7168829	0.5215999	0.2826227	0.6836835	0.7879280	0.9217432	0.7708150	0.5184309	0.6781227	0.6053876	0.9907851	0.0961259	0.6395796	0.9771834	0.9939498	0.2046924	0.9333804
400	0.4377409	0.2627269	0.9192921	0.1649725	0.9999944	0.0074909	0.1698975	0.0308326	0.0152897	0.8393506	0.3749457	0.9396201	0.5207153	0.4960044	0.0329370	0.9721470	0.5637592	0.7317812	0.7518622	0.8854107	0.0507888	0.9599875	0.9755177	0.2758302	0.3163592	0.9473342	0.0197354	0.2503871	0.1289580	0.2907405	0.1180454	0.5831605	0.9656706	0.5052663	0.3176472	0.0081925	0.3592974	0.6212140	0.0090150	0.4505375	0.4443031	0.6338600	0.3148773	0.5041821	0.9958763	0.9709177	0.9353056	0.9854391	0.8121116	0.6199519	0.7418957	0.3249341	0.4240266	0.5279886	0.7296496	0.0811917	0.4937698	0.0201868	0.0006882	0.0601640	0.0600370	0.2165012	0.1444501	0.4322022	0.2429665	0.8744882	0.5394191	0.0806592	0.0068181	0.5535138	0.8408750	0.6199502	0.0043375	0.3826927	0.5126950	0.2164428	0.5487073	0.8094916	0.4954615	0.0040611	0.9984120	0.2241445	0.1320927	0.7013454	0.5317364	0.2860953	0.6858093	0.7978329	0.8978035	0.7718205	0.5372670	0.6782432	0.6081790	0.9889764	0.0905018	0.6556105	0.9855969	0.9966454	0.2150750	0.9345755
450	0.4478385	0.2547076	0.9201634	0.1616053	0.9999986	0.0069346	0.1547984	0.0305712	0.0150482	0.8409601	0.3726154	0.9422806	0.5272798	0.4970591	0.0328628	0.9738041	0.5622717	0.7435274	0.7582460	0.8852837	0.0498576	0.9608424	0.9763746	0.2736622	0.3157108	0.9508703	0.0197602	0.2562775	0.1404427	0.2956989	0.1270761	0.5837136	0.9670914	0.5221120	0.3137343	0.0081637	0.3588841	0.6206654	0.0082947	0.4523023	0.4491831	0.6231636	0.3218099	0.4986216	0.9959052	0.9711035	0.9354773	0.9858953	0.7952347	0.6290127	0.7342407	0.3215372	0.4448905	0.5243147	0.7337706	0.0845875	0.5112733	0.0204467	0.0006391	0.0601018	0.0649776	0.2173048	0.1462274	0.4326935	0.2348999	0.8721386	0.5797250	0.0689236	0.0061553	0.5539063	0.8623823	0.6321940	0.0046702	0.3591864	0.5182220	0.2153602	0.5367355	0.8108174	0.4645769	0.0056789	0.9983078	0.2221675	0.1327591	0.6910544	0.5391920	0.2866150	0.6873309	0.8040766	0.8806674	0.7723422	0.5558261	0.6783051	0.6115483	0.9879845	0.0905220	0.6670772	0.9904941	0.9978674	0.2244192	0.9351959
500	0.4535589	0.2509738	0.9204925	0.1596982	0.9999996	0.0063746	0.1369933	0.0304859	0.0149227	0.8409578	0.3715117	0.9437551	0.5306383	0.5014917	0.0328209	0.9753113	0.5618180	0.7532952	0.7613221	0.8852403	0.0492144	0.9611974	0.9770868	0.2720028	0.3155254	0.9526684	0.0197822	0.2588998	0.1486249	0.2947676	0.1375017	0.5844567	0.9685397	0.5375709	0.3108487	0.0081254	0.3588732	0.6202533	0.0079841	0.4519157	0.4535877	0.6157183	0.3295812	0.4925635	0.9959167	0.9712446	0.9355565	0.9859919	0.7862685	0.6328433	0.7312208	0.3195503	0.4352936	0.5231857	0.7368686	0.0862012	0.5234118	0.0214647	0.0005082	0.0600745	0.0689579	0.2186122	0.1472475	0.4327561	0.2325865	0.8685871	0.5996053	0.0621843	0.0058486	0.5543352	0.8797201	0.6419867	0.0051468	0.3416977	0.5237660	0.2133680	0.5303195	0.8090143	0.4503304	0.0071001	0.9982306	0.2212143	0.1332781	0.6848135	0.5444617	0.2851873	0.6882538	0.8076809	0.8703765	0.7726492	0.5693136	0.6783358	0.6142709	0.9875384	0.0933764	0.6751603	0.9931115	0.9983945	0.2316852	0.9355035
550	0.4552027	0.2838768	0.6550879	0.1586551	0.9999998	0.0091883	0.1210174	0.0345427	0.1153365	0.8404883	0.3733961	0.9445204	0.5342861	0.5064965	0.0327985	0.8787041	0.5571253	0.7606121	0.7640185	0.5711767	0.0504030	0.9578572	0.9776309	0.2708157	0.3184089	0.6973426	0.3164614	0.2469019	0.1544275	0.2912596	0.1481671	0.5853091	0.9698533	0.5504483	0.3089548	0.0080818	0.4769630	0.4807422	0.0315039	0.4379543	0.5558375	0.6109637	0.3371230	0.4867636	0.9474519	0.9714091	0.9349025	0.9536292	0.7742124	0.6338663	0.7335434	0.3271883	0.5400606	0.5321845	0.7351357	0.0875020	0.5545068	0.0215135	0.0005354	0.0600587	0.0719790	0.2203485	0.1534275	0.4768942	0.2434267	0.8609296	0.5801342	0.1037882	0.0307976	0.4520352	0.8685292	0.7145633	0.0132475	0.3295154	0.5288101	0.2121628	0.5321765	0.8028474	0.4467230	0.0076602	0.9981692	0.3313741	0.0863837	0.6812174	0.5472788	0.2821209	0.6886273	0.8097065	0.8600532	0.7704622	0.5768174	0.6045935	0.5603427	0.9536017	0.0970386	0.6502242	0.9793945	0.9289122	0.3167641	0.9507034
