Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
700	0.5747091	0.7172228	0.1619085	0.1114792	0.6146704	0.6345137	0.9885888	0.8233771	0.1713265	0.0732050	0.5657187	0.3521997	0.4507103	0.5949000	0.4958079	0.6761120	0.4962340	0.9864468	0.8218554	0.3698323	0.0682710	1.0049084	0.1024227	0.4181304	0.4974024	0.5993846	0.9184325	0.9861852	0.6895912	0.3439813	0.4794416	0.0747024	0.0850452	0.5164111	0.0431947	0.4955188	0.1574544	0.5550233	1.0222828	0.0951399	0.6498032	0.2129757	0.7118876	0.0611498	0.1053364	0.9147689	0.4082260	0.2049796	0.6017388	0.2454854	0.1464131	0.9263826	0.5517293	0.3688656	0.9905033	0.5475106	0.6926952	0.5013011	0.0026604	0.8028976	0.9961763	0.3703965	0.8610995	0.6179795	0.7543660	0.8781201	0.5065100	0.1429812	0.5791685	0.3499010	0.7660148	0.3810074	0.8449726	0.1640913	0.5881614	0.5904275	0.3746137	0.0029379	0.0332437	0.7538946	0.5579630	0.4834216	0.0009252	0.3468050	1.1342286	0.7235594	0.2871291	0.2439613	0.2282082	0.9999485	0.3287608	0.7151132	0.0798719	0.5417101	0.5510935	0.1318074	0.9719545	0.0792276	0.5246724	0.8539725
750	0.4720172	0.6957373	0.1652250	0.1626379	0.6690863	0.7552460	0.9572815	0.9235387	0.3451680	0.0790606	0.5188925	0.5344751	0.4863179	0.6201713	0.5101206	0.6959193	0.5759952	0.9767979	0.8243563	0.3838201	0.0508928	1.0811272	0.1081146	0.4562394	0.5132242	0.6701677	0.9083264	0.9411897	0.6639035	0.5114322	0.5204408	0.0429652	0.0421846	0.4762769	0.0289672	0.6141304	0.1707092	0.6248427	1.0843444	0.0650796	0.6880207	0.2176667	0.8414924	0.0359098	0.1198225	1.0567529	0.4804155	0.1233973	0.4900229	0.3249910	0.3000568	1.0169729	0.5228771	0.3412927	1.0794960	0.5374958	0.7736703	0.3678712	0.0056027	0.9171518	1.0271197	0.3806687	1.0037048	0.6615184	0.7990251	1.0493763	0.5000848	0.1094987	0.6213271	0.2977500	0.5851779	0.3795828	0.8641567	0.0838060	0.3937695	0.4463026	0.5629593	0.0018715	0.0304130	0.8441443	0.5804841	0.4525471	0.0022974	0.3035127	1.0304041	0.8262192	0.2035026	0.2520457	0.2952050	1.0588000	0.3446956	0.7255533	0.0549554	0.5391521	0.5940595	0.1131123	0.9952808	0.0553958	0.4041110	0.9760300
800	0.4136485	0.7872155	0.1995854	0.2250169	0.6956041	0.8658106	0.9992559	0.8951107	0.6106655	0.0398266	0.6098487	0.5683016	0.4841621	0.5064009	0.5654830	0.7702076	0.5695175	1.0056692	0.8569386	0.5078262	0.0450675	1.0745098	0.1131434	0.4853036	0.5392698	0.6831173	0.9458214	0.9390694	0.6395227	0.5296647	0.5711610	0.0405402	0.0492624	0.5013496	0.0150129	0.6463629	0.1089065	0.7114339	1.0248350	0.0512404	0.6146031	0.2505722	0.7652189	0.0107893	0.0912134	0.9311878	0.5714853	0.1891045	0.3642649	0.3821647	0.3514959	1.0083275	0.4436606	0.3888077	1.0019585	0.5666714	0.8554432	0.2858227	0.0060647	0.9022728	1.0142874	0.3887525	1.0619595	0.6615205	0.8503906	1.0471830	0.5318242	0.0710441	0.6656888	0.2952426	0.5879877	0.4189939	0.9861115	0.0819494	0.3179340	0.2757284	0.6774097	0.0025295	0.0368498	0.6986360	0.6124593	0.4204471	0.0084691	0.2300163	0.9775694	0.9201659	0.1861194	0.2954713	0.3039880	1.0400335	0.4492193	0.6982434	0.0475934	0.5798057	0.5766559	0.0903418	1.1099629	0.0359138	0.2714720	0.9157152
850	0.4371596	0.6674459	0.2067779	0.2317353	0.7643129	0.8973227	0.9292569	0.8148251	0.7417851	0.0216955	0.7548345	0.7509119	0.6090843	0.4950221	0.7363140	0.6987776	0.6210476	0.9574901	0.9164661	0.5317285	0.0511735	1.0854008	0.0813832	0.4445456	0.5647651	0.6021145	0.9968354	1.0060718	0.6181701	0.6071950	0.5603270	0.0752084	0.0737690	0.5078688	0.0097461	0.7202320	0.1291293	0.7102122	0.9626983	0.0240405	0.5525907	0.2314710	0.6717382	0.0185643	0.0915575	0.9084098	0.4624959	0.2433643	0.2819148	0.3652948	0.4522072	1.0210497	0.5083651	0.3235085	1.0556265	0.4930961	0.9127812	0.2779818	0.0152686	0.8426893	1.0140693	0.4441487	0.9803804	0.6848334	0.7288243	0.9904852	0.5672411	0.0825357	0.6496783	0.2641018	0.5589519	0.3829252	1.0942489	0.0517990	0.2274836	0.2632757	0.8371407	0.0023399	0.0188691	0.7491934	0.7127126	0.4645601	0.0055619	0.1495965	1.0161070	0.9434484	0.1992093	0.3189633	0.3225986	1.0436751	0.4740678	0.8188668	0.0594214	0.5870379	0.4687296	0.0993711	1.0498457	0.0263941	0.1951047	0.9155728
900	0.4150623	0.7157006	0.2361971	0.2498907	0.7857429	0.8312096	0.9000968	0.9741169	0.9536491	0.0296715	0.8427303	0.8513212	0.6947614	0.4120740	0.8172897	0.6503762	0.6550094	0.9247231	0.9245910	0.5078252	0.0461491	1.0195078	0.0552550	0.4680111	0.5456680	0.6655087	1.0314098	1.0008823	0.6341101	0.6218284	0.5729562	0.0907713	0.0920259	0.4412045	0.0178766	0.6673374	0.1276854	0.5191816	0.9651707	0.0359983	0.5139302	0.2388807	0.6984881	0.0116274	0.0993492	0.8787185	0.4006510	0.2569209	0.2078252	0.3447486	0.4642551	0.9805476	0.5493853	0.3139498	0.9635672	0.5234945	0.9261123	0.2365809	0.0017291	0.9118767	0.9143024	0.3861756	0.9483628	0.6770242	0.7955446	0.9407955	0.4730321	0.1288957	0.6769247	0.2265934	0.5457427	0.4023144	1.0339624	0.0534720	0.2354093	0.2354392	0.8220144	0.0031412	0.0099601	0.8165554	0.8967505	0.4344869	0.0105055	0.1412162	0.9066451	0.8581358	0.1931272	0.2858121	0.3613716	1.0282835	0.4640593	0.7847255	0.0858966	0.5229738	0.4793515	0.0904554	1.0458590	0.0092230	0.2403114	0.9694225
950	0.4637112	0.6981031	0.2858681	0.3012852	0.6429779	0.9145304	0.9043878	1.0286747	0.9779313	0.0248590	0.6900764	0.9145100	0.6857818	0.4668462	0.9051811	0.6820582	0.6504699	0.9230332	1.0276851	0.4692662	0.0502922	1.0464635	0.0600731	0.4042428	0.5193425	0.6477895	1.0090853	1.0880335	0.6588319	0.6150418	0.6267003	0.0478965	0.0946292	0.4267197	0.0144979	0.5983614	0.1262521	0.6323030	0.9541356	0.0432494	0.4742498	0.1527033	0.5996564	0.0067623	0.0948294	0.8657395	0.3987719	0.3221355	0.1490895	0.4026684	0.4742247	0.9434311	0.4888615	0.3089558	0.9332571	0.5572469	0.8945578	0.2197774	0.0126712	0.8804654	0.9702709	0.3204887	0.9425943	0.6664547	0.7840284	0.9063188	0.4057269	0.1186907	0.7248422	0.2217422	0.5285738	0.3908047	0.9858359	0.0921670	0.2493860	0.3066380	0.8935261	0.0094083	0.0140962	0.7883455	0.9774792	0.3728667	0.0045656	0.1314353	0.9816494	0.9006434	0.2577107	0.3517261	0.3738746	1.0430056	0.4717078	0.8262068	0.1130192	0.4939966	0.3906314	0.0797146	1.0110255	0.0100521	0.1699242	0.8965308
1000	0.4053267	0.7243775	0.3028140	0.2158485	0.7554953	0.8650639	0.9066085	1.0042125	1.0235621	0.0074367	0.6865516	0.8672079	0.6877134	0.5026492	0.8555042	0.7151619	0.7311111	1.0055526	0.9559244	0.5474349	0.0456465	1.1440360	0.0659484	0.4763414	0.6132338	0.7017131	0.9673549	1.0241999	0.6433682	0.5735227	0.6925248	0.0441617	0.1032499	0.4165156	0.0146344	0.6658296	0.1139092	0.5686138	1.0715061	0.0318346	0.5774880	0.1833814	0.6108135	0.0134238	0.0877990	0.8980846	0.4615864	0.3055300	0.1553166	0.3500122	0.4377322	0.9798864	0.4879491	0.3344893	1.0373606	0.4791369	0.9032124	0.2179823	0.0175133	0.9004483	1.0147793	0.2318116	0.9732811	0.6557250	0.7328898	0.9869258	0.4556915	0.0973453	0.7177728	0.2383287	0.5649050	0.4586260	0.9106563	0.0769560	0.2919062	0.2126952	0.8781134	0.0029089	0.0198555	0.8114660	0.9184903	0.4485186	0.0082974	0.1585548	0.9116937	0.8995240	0.2681386	0.2094319	0.4275791	1.0005889	0.4079532	0.8107889	0.0888997	0.5979822	0.4657996	0.1178013	0.9224883	0.0100502	0.1874777	0.9498134

0	0.4830237	0.8225740	0.2004092	0.3065379	0.8417933	0.9666667	1.0824702	1.1709331	1.0422280	0.0182568	0.7006440	1.0304232	0.8446714	0.4702443	0.9050569	0.8593267	0.6846574	1.0285845	1.0754949	0.5187722	0.0434105	1.0181207	0.0945660	0.6003905	0.5995097	0.5439936	0.9814110	1.0620328	0.6239707	0.6061490	0.6749440	0.0673558	0.0522862	0.2868248	0.0155775	0.8858169	0.1032380	0.5000987	0.9293273	0.0264697	0.6533522	0.2182937	0.6992224	0.0004930	0.0896037	0.9787631	0.5025206	0.3757805	0.1320211	0.4481985	0.5670169	1.0919162	0.5297466	0.3392956	1.0754539	0.5769851	1.0223376	0.2195754	0.0175375	0.7933433	1.0915401	0.1823588	1.0852430	0.6899623	0.7650973	0.9164368	0.4539660	0.2193320	0.8091296	0.1364221	0.4162617	0.4682533	0.9268414	0.0833107	0.1630281	0.2265877	0.9342377	0.0002404	0.0168634	0.8940850	1.0171952	0.5404779	0.0079797	0.1510925	1.0072787	0.8516832	0.2299206	0.2020029	0.4194840	0.9073540	0.3531559	0.8586604	0.0469904	0.5248325	0.5077880	0.0774138	1.0086127	0.0139554	0.1132796	1.1087736
50	0.5887386	0.7400479	0.2605178	0.2698558	0.8414222	1.0592638	0.9853160	0.9245446	0.7713962	0.0034867	0.6569232	0.9037583	0.5647497	0.3948633	0.8543214	0.7437085	0.7451742	0.9755599	0.6629687	0.4998413	0.0388877	0.9096807	0.1274463	0.5991817	0.4586699	0.6720673	1.0901846	1.0116124	0.7159072	0.7718986	0.5174958	0.0722978	0.0759391	0.3571026	0.0062118	0.9388283	0.0585246	0.5162430	0.7027220	0.0359256	0.5550988	0.1922907	0.6643787	0.0040756	0.0770306	0.9091207	0.6750439	0.4425080	0.1697679	0.3876316	0.6131949	0.8744374	0.5316881	0.3595183	0.9557071	0.4194243	0.9180808	0.1789480	0.0194678	0.8417831	1.0308896	0.2036701	0.8802337	0.6873070	0.7660747	0.9456577	0.3679672	0.1906849	0.8215504	0.1131566	0.5078262	0.4047254	0.8868796	0.2070199	0.1064602	0.2607257	0.8636545	0.0014026	0.0233225	0.8948880	0.7979708	0.5321104	0.0077576	0.1889016	1.0379929	0.8228238	0.2710422	0.1738116	0.5312503	0.7430713	0.3126182	0.7008071	0.0798979	0.5925249	0.4429640	0.0808607	1.0041293	0.0228723	0.1249903	0.8897213
100	0.7233828	0.7590198	0.3068234	0.4402753	1.0141784	1.0240007	1.1267290	1.0000274	0.6111895	0.0087266	0.6714371	0.8332797	0.3843523	0.3445385	0.8698113	0.8416149	0.7193140	0.8768753	0.3658240	0.3806180	0.0301840	0.6704708	0.2152428	0.5641786	0.4760832	0.6461701	0.9700842	0.9157666	0.7412897	0.7972299	0.5133548	0.0624203	0.0700097	0.4332871	0.0031703	0.8934129	0.0721464	0.4285645	0.6431493	0.0395661	0.4637544	0.1756762	0.7578170	0.0003090	0.1166578	0.8865098	0.7861773	0.3901572	0.1735335	0.4645236	0.5187777	0.8826529	0.4825568	0.3701499	0.9343615	0.2924803	0.8581293	0.2234292	0.0224740	0.8321275	0.9249473	0.1671249	0.8358293	0.6302875	0.6737638	0.9434184	0.3177438	0.2029631	0.7540386	0.1196890	0.4860919	0.3932504	0.7505579	0.2820879	0.1007442	0.2127112	0.9207963	0.0032451	0.0213753	0.8722697	0.9147900	0.6048024	0.0027452	0.1861516	1.0566927	0.9251511	0.2978580	0.1238174	0.4529792	0.5834041	0.3631411	0.5713015	0.0718274	0.6087769	0.5105610	0.1079140	0.8516377	0.0267501	0.1793269	0.9667730
150	0.7733102	0.6963725	0.2393691	0.4953510	0.9488915	0.9609424	0.9133323	1.0597823	0.5896605	0.0026271	0.7035454	0.6901648	0.3378356	0.3015046	0.8967054	0.9681735	0.6698327	0.8203919	0.1945475	0.3436698	0.0448755	0.5671843	0.2475850	0.5484413	0.4224316	0.7100258	0.9448325	0.9459318	0.7206338	0.7551580	0.6533142	0.0857119	0.0749087	0.4890008	0.0081583	0.8302452	0.0708830	0.3660067	0.5734729	0.0605237	0.3986800	0.2070708	0.6978408	0.0057541	0.0932793	0.8847715	0.8902278	0.3680511	0.1265500	0.5017896	0.5400956	0.7882009	0.4382441	0.3442623	0.9538748	0.2125195	0.9248826	0.2229978	0.0307790	0.7850522	0.8949222	0.2084445	0.7851971	0.6109615	0.6544344	0.8701388	0.3546971	0.1982037	0.6208462	0.1731292	0.4797718	0.4047146	0.8299422	0.3054672	0.1004518	0.1550912	0.8715217	0.0014151	0.0170563	0.8122340	0.9145459	0.5702361	0.0003134	0.2194540	0.9870966	0.9285542	0.2982093	0.1039042	0.5269583	0.5553601	0.3649624	0.4793141	0.1701035	0.6120646	0.5120079	0.0811142	0.9471592	0.0195308	0.1741159	1.0328072
200	0.8691537	0.7420038	0.2990383	0.4794176	0.9402310	0.9539505	1.0135272	0.9575674	0.5501586	0.0044155	0.7110179	0.5922575	0.3210098	0.2208936	0.9302724	1.1483852	0.7329748	0.7814090	0.0847083	0.2173724	0.0231731	0.4759951	0.2960508	0.5385098	0.4156597	0.6922384	0.8513295	1.0429823	0.6544401	0.6899085	0.6680325	0.0483121	0.0785779	0.5288939	0.0179190	0.8341517	0.0387823	0.3808031	0.6245321	0.0287125	0.4242312	0.2089380	0.6637512	0.0018197	0.1042177	0.8907558	0.8101870	0.3820388	0.0839967	0.5807687	0.5719649	0.7350693	0.3885597	0.2843029	0.9493973	0.1875683	0.8355498	0.1956737	0.0524038	0.8365039	0.9812911	0.2559538	0.7448709	0.5540471	0.6479374	0.8174410	0.3823812	0.1974154	0.5956339	0.2153985	0.4996123	0.3964387	0.7880060	0.2603945	0.0920387	0.1601388	0.8392006	0.0057821	0.0237486	0.7911095	0.8554729	0.5126051	0.0029060	0.2070708	0.9448691	0.9227002	0.3806682	0.0823434	0.6204658	0.5878347	0.3294795	0.4766056	0.1395923	0.6096294	0.4449464	0.0555578	0.9829187	0.0131669	0.2129545	0.9622209
250	0.8914973	0.8184674	0.2501608	0.4902685	0.9204085	0.9185491	1.0094600	1.0381704	0.5320548	0.0131456	0.8407688	0.5241649	0.2605585	0.2477050	0.9728085	1.1061927	0.8217178	0.6953989	0.0541295	0.1555566	0.0202483	0.4049354	0.2742515	0.6082801	0.3632633	0.7042298	0.8990286	0.9249195	0.5480347	0.7232141	0.8030542	0.0407231	0.0398116	0.4247377	0.0160841	0.8391350	0.0400755	0.2994953	0.5962821	0.0403813	0.3737460	0.2407573	0.6756481	0.0021855	0.0868657	0.9161746	0.8169779	0.4607318	0.0810625	0.6321113	0.6029909	0.7479479	0.3657608	0.2739813	1.0549554	0.1972314	0.8785579	0.1699076	0.1119523	0.8045213	1.0437868	0.2134767	0.6583212	0.4651883	0.6480524	0.8172837	0.3809008	0.2137602	0.5778377	0.2938772	0.4532655	0.3956461	0.8816086	0.2500117	0.0458423	0.1481962	0.9240282	0.0051438	0.0181411	0.7194354	0.8523470	0.4725479	0.0115577	0.2055069	0.9643864	0.9387400	0.3679260	0.0983444	0.6429219	0.4105228	0.3172260	0.4894591	0.1466785	0.6121201	0.5232087	0.0400207	0.8989739	0.0160622	0.2038197	1.0180619
300	0.8674735	0.7634945	0.2487925	0.5234322	0.9760623	1.0649871	0.9863358	0.9365949	0.5225573	0.0074016	0.8822422	0.4755168	0.2497314	0.2496081	0.9687847	1.0305879	0.7084568	0.6170898	0.0236387	0.1393272	0.0407625	0.4296614	0.3085117	0.5455286	0.4047932	0.7104858	0.9228436	0.9472984	0.6678987	0.7495403	0.7443121	0.0543879	0.0424893	0.4484119	0.0149389	0.8462649	0.0464952	0.3140309	0.5937903	0.0503448	0.3356504	0.1583970	0.6238364	0.0062075	0.0992852	0.8459276	0.8614408	0.4982821	0.0837707	0.5824896	0.6778668	0.7832017	0.3554589	0.3750648	1.0144127	0.2102352	0.7208214	0.1479009	0.1412978	0.7859020	0.9924030	0.2164601	0.6829553	0.4370204	0.6475941	0.8155799	0.4283737	0.2626233	0.6178865	0.3053688	0.4187911	0.3920559	0.9101953	0.2556662	0.0237737	0.1283454	0.9047135	0.0064869	0.0156419	0.6844802	0.8272807	0.4549705	0.0500849	0.1787265	1.0477063	0.9437766	0.4392129	0.1216124	0.6455258	0.3880576	0.3391898	0.4198323	0.1467354	0.5415674	0.5245456	0.0489526	1.0413831	0.0227917	0.1671532	0.9369602
350	0.9184568	0.7828121	0.2924829	0.5084459	0.9287136	1.0270565	0.9657530	0.8988930	0.5050176	0.0038547	0.7950123	0.3625551	0.2785532	0.3130927	0.9637021	0.9799834	0.7620801	0.6964882	0.0205808	0.1568833	0.0335819	0.4909063	0.2922887	0.5309937	0.3599180	0.6561703	1.0384457	1.0739884	0.6947617	0.7388151	0.8075933	0.0617537	0.0569341	0.4436433	0.0147564	0.8374047	0.0305481	0.2908255	0.5895279	0.0276167	0.4022850	0.1604996	0.5481697	0.0036598	0.1054641	0.9215101	0.8749463	0.4688468	0.0564292	0.5110679	0.6028790	0.8031118	0.3116341	0.4045763	0.9292875	0.2140434	0.7368953	0.1255066	0.1445210	0.7912089	0.9832216	0.1712347	0.6379938	0.3520471	0.7155704	0.8192597	0.3820600	0.1976668	0.6666123	0.3088653	0.3604451	0.3807034	0.8936185	0.2374670	0.0210570	0.1705350	0.7943072	0.0019828	0.0222767	0.6935318	0.8791226	0.5493061	0.0555881	0.2412978	0.9740096	0.9031782	0.5128715	0.0772500	0.6354252	0.4040667	0.3480236	0.3969292	0.1122883	0.5258381	0.5314974	0.0381993	0.8893364	0.0194324	0.1904425	1.0365024
400	0.8996675	0.8216189	0.3100688	0.5170556	1.0065910	1.1281115	0.9023826	0.9147812	0.5516921	0.0072934	0.8584123	0.3899016	0.3046079	0.2111589	1.0067778	1.0458925	0.7533579	0.6894784	0.0129366	0.1598484	0.0367918	0.4564190	0.2779205	0.4676094	0.3701703	0.6494714	1.0474640	1.0100955	0.6719786	0.6627844	0.8390098	0.0646318	0.0563590	0.4192906	0.0172718	0.8467405	0.0436164	0.3308509	0.5494325	0.0366528	0.4186977	0.1398091	0.5277454	0.0012829	0.0895336	0.9291385	0.8723456	0.4175828	0.0963798	0.5569575	0.6655151	0.8223048	0.3385943	0.4547589	0.9192092	0.2084596	0.8995282	0.1725453	0.1197829	0.7647757	0.9058455	0.1780868	0.6399369	0.2459265	0.6890102	0.8185053	0.3604561	0.1877837	0.7329871	0.3127495	0.4616268	0.4427673	0.8761899	0.2502228	0.0842950	0.1265523	0.7893441	0.0009650	0.0225260	0.5936965	0.8281739	0.5444372	0.0377156	0.2680613	1.0931069	0.8880525	0.5249653	0.0907198	0.5874060	0.4171393	0.3426167	0.4391842	0.1101023	0.5683884	0.4461811	0.0450275	1.0773339	0.0294245	0.2081752	1.0397469
450	0.8567314	0.8034757	0.2554880	0.5846279	1.0249422	1.0506657	1.0544754	0.9606681	0.5348226	0.0052864	0.8249903	0.3707027	0.3396896	0.2022393	0.9146190	1.0257877	0.7692408	0.6293142	0.0132428	0.1275106	0.0430673	0.4579233	0.3013921	0.4723378	0.3534895	0.6022668	0.9959589	0.9659861	0.6645810	0.7116585	0.8468133	0.0490702	0.0711830	0.5152259	0.0211486	0.8833287	0.0421632	0.3498619	0.5780912	0.0372194	0.4788855	0.0793424	0.5550990	0.0012769	0.1143066	0.9855469	0.8712623	0.3722823	0.0719473	0.6045884	0.5929686	0.8509955	0.3516399	0.4133327	0.9177057	0.1362984	0.8354758	0.1444466	0.1174449	0.7830448	1.0117135	0.2138516	0.6775974	0.2749811	0.7024416	0.7066446	0.3796361	0.1550322	0.6439175	0.2715435	0.4357758	0.3756384	0.9542763	0.2279542	0.0554918	0.1575161	0.8127082	0.0036659	0.0110615	0.7008691	0.8546763	0.5177814	0.0327629	0.2314098	1.0482433	0.9082936	0.5658095	0.1242992	0.5724864	0.3735253	0.3287107	0.4304249	0.0989748	0.5896380	0.5198293	0.0378831	1.0379878	0.0117546	0.1386003	1.0177061
500	0.8596330	0.7575555	0.2895003	0.5492581	1.0715250	1.0816333	1.0207663	1.0775772	0.4182863	0.0003057	0.7661023	0.4503653	0.3117663	0.1675334	0.9273711	0.9868309	0.7168152	0.6387041	0.0047410	0.1057804	0.0347980	0.3561145	0.2677482	0.4732037	0.3569102	0.6067767	0.9898778	0.9684277	0.7162635	0.7120956	0.7255942	0.0498552	0.0832079	0.5077125	0.0190791	0.9579617	0.0517729	0.2791083	0.5645432	0.0454778	0.4367149	0.0768109	0.5285927	0.0011491	0.0841405	0.9693893	0.7935367	0.3641266	0.0766105	0.6451242	0.7112991	0.8034262	0.3898028	0.3665673	0.7821984	0.1426511	0.8112612	0.1713662	0.1238348	0.8395095	1.0323115	0.1755623	0.6010013	0.3113817	0.7038961	0.7374147	0.3545995	0.1373052	0.5968035	0.2471645	0.4228555	0.3608562	0.9066256	0.2532160	0.0478625	0.1798684	0.7995914	0.0067966	0.0238090	0.6660126	0.8881452	0.4867001	0.0288594	0.2340919	0.9382193	0.8954084	0.4368154	0.0953251	0.6261784	0.4353906	0.3811363	0.3775589	0.1204049	0.6473747	0.5942237	0.0548473	0.9813514	0.0211894	0.1285520	1.0341297
550	0.6288525	0.9302894	0.2532329	0.5819082	0.9691188	0.9961087	0.9695503	0.9553614	0.6489526	0.0060307	0.7229258	0.5054655	0.4758937	0.2258321	0.9079371	0.9260240	0.6942942	0.6115238	0.1170550	0.0908854	0.0373250	0.5506955	0.2108178	0.5351550	0.3520613	0.6772119	1.0149107	1.0340700	0.7497385	0.7494719	0.7628670	0.0434491	0.0714664	0.4741569	0.0161204	0.9035842	0.0249691	0.2485590	0.8048056	0.0372990	0.5741589	0.1192111	0.5374135	0.0035768	0.0857823	0.9814638	0.6665569	0.4376500	0.0477609	0.6454318	0.7387773	0.8487040	0.3534880	0.4014383	0.8715782	0.3298103	0.8781558	0.1367060	0.1533442	0.8226428	1.0617658	0.2584640	0.7103697	0.2929123	0.6989372	0.7324195	0.3503351	0.1669232	0.5379007	0.2645640	0.4516442	0.3411603	0.9183135	0.2005016	0.0332902	0.1487466	0.8003354	0.0219166	0.0191985	0.6062218	0.8137489	0.4609302	0.0335686	0.1418264	0.9325881	0.9159683	0.3613642	0.1771199	0.6353292	0.5534649	0.3223614	0.5163037	0.1259684	0.6255405	0.5763817	0.0531379	1.0235847	0.0232396	0.1552051	0.9295844
600	0.4653064	0.8666642	0.2092592	0.5638917	0.9274595	0.8858326	1.0042323	0.9821996	0.7952042	0.0180231	0.7752123	0.6138001	0.6883769	0.3203748	0.8687947	0.8440833	0.7078108	0.7862503	0.2510505	0.1934767	0.0386295	0.7674064	0.1270344	0.5673328	0.3608516	0.6913287	0.9133036	1.0428245	0.7154044	0.6886933	0.7245472	0.0334833	0.0872767	0.4542515	0.0227907	0.9849212	0.0141532	0.2654640	0.8747415	0.0196969	0.7400918	0.0769300	0.5183461	0.0008938	0.0816330	0.9705376	0.6252760	0.4454450	0.0629395	0.4475293	0.6839550	0.8840392	0.4332693	0.4241234	0.8818263	0.5109337	0.9117411	0.1764099	0.0851624	0.6992836	1.0419457	0.3222799	0.8586791	0.2797816	0.7011466	0.8675264	0.3351299	0.1942431	0.6713300	0.2052612	0.4267392	0.3596974	0.8095012	0.2132835	0.0661450	0.1467179	0.8522340	0.0090168	0.0104692	0.6590151	0.7799772	0.4085205	0.0116571	0.1293932	0.9382966	0.9754412	0.4683633	0.2825535	0.6735070	0.6999521	0.2786175	0.6309847	0.1689540	0.5698977	0.4864084	0.0409065	0.9514144	0.0259582	0.1390224	0.9390900
650	0.4390196	0.9055725	0.2306226	0.4304258	0.8395072	0.9575845	1.0539256	0.9164626	0.8760876	0.0070068	0.7581611	0.7454899	0.8036547	0.3551694	0.8856693	0.7920304	0.6621591	0.8936440	0.5715386	0.3325933	0.0467895	0.8764975	0.1033850	0.4988366	0.4415811	0.6463485	0.9427486	1.0030570	0.7059343	0.7120569	0.5837862	0.0586256	0.0953431	0.4500055	0.0231275	1.0501099	0.0104517	0.2951592	0.9672504	0.0143849	0.8700396	0.0600498	0.5999972	0.0007923	0.0824639	0.8651497	0.4719609	0.4531372	0.0827826	0.3990695	0.6579469	1.0403830	0.3819773	0.3762216	0.9739385	0.4860557	0.8002902	0.1728446	0.0448126	0.6531897	1.0919389	0.3122941	0.9083985	0.3175047	0.7017303	0.9580279	0.3899188	0.1731954	0.7576826	0.1188083	0.3376755	0.3547556	0.8962156	0.1970725	0.1143299	0.1308762	0.8972687	0.0123473	0.0220486	0.7559917	0.8575263	0.4640875	0.0115295	0.1227759	0.8731940	0.9343679	0.4485921	0.2663057	0.6580698	0.7569995	0.3444497	0.7166035	0.1215839	0.5356094	0.4370104	0.0594771	0.9918418	0.0232943	0.1664101	0.9380145
700	0.4392563	0.8884482	0.1800959	0.3547559	0.8705377	0.9073865	0.9858031	0.9529770	0.8979961	0.0116557	0.6984685	0.9291328	0.8017892	0.3895381	0.8514637	0.7168276	0.6249907	0.9756793	0.7835583	0.4173763	0.0428627	1.0220381	0.0720774	0.5144381	0.5106767	0.5817604	0.9128615	1.0639766	0.7070301	0.7387607	0.5007137	0.0642307	0.0801037	0.4563903	0.0256050	1.0470229	0.0499285	0.4756110	0.9133699	0.0398631	1.0274785	0.1100929	0.6293944	0.0056778	0.0994661	0.9019372	0.4226371	0.4476084	0.0906596	0.3554930	0.6492589	1.0685699	0.4360518	0.3467794	1.0053005	0.5675123	0.9271019	0.2018660	0.0149610	0.8029453	0.9975865	0.3129490	1.0027355	0.4055865	0.6450771	0.8491708	0.3982388	0.2202809	0.8761273	0.1240267	0.3542277	0.4186081	0.9102307	0.2754363	0.1561921	0.1107463	0.8270993	0.0111227	0.0235665	0.7803962	0.8861221	0.5273909	0.0077456	0.1205046	0.8337919	0.8868284	0.4013301	0.2390604	0.6089553	0.8253210	0.2678994	0.7705825	0.0976808	0.5964237	0.4733974	0.0733105	1.0609345	0.0210489	0.2184886	0.9206294
