"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
700	0.8369455	0.5124432	0.9545966	0.6961633	0.3371415	0.2090968	0.3007221	0.5070325	0.8469416	0.5072266	1.0258405	0.2721912	0.7699053	0.0559524	0.0805734	0.9217713	0.3144961	0.0309515	0.1163586	0.2893263	0.4501614	0.4373859	0.5456724	0.7284523	0.4138738	0.2844729	0.1977469	0.0209045	0.0610552	0.1123019	0.0516731	0.0089511	0.8270870	0.5100392	0.1871430	0.1792856	0.5293236	0.1218697	0.1383507	0.3444559	0.7838188	0.6447635	0.4535634	0.8756625	0.0492658	0.1839722	0.7970863	0.7691169	0.8002957	0.5773101	1.0738287	0.2180028	0.8353792	0.5032447	0.0347317	0.3142743	0.0270636	0.2595232	0.7302209	0.2796450	0.0257466	0.5018691	0.0359518	0.0167234	0.5272725	0.0673415	0.8390058	0.3323475	0.8721246	0.1362355	0.0291616	0.0365166	0.4675056	0.3459771	0.2303236	0.8683154	0.3928584	0.6248056	0.6924619	0.0179323	0.2712659	0.6387820	0.8468088	0.5217044	0.9895135	0.2407792	0.7906707	0.6064466	0.4110384	0.7318867	0.8247659	0.1329606	0.8732834	0.1218860	0.5730647	0.5677465	1.1020542	0.6660686	0.8394028	0.3801905
750	0.7864228	0.4310678	1.0454261	0.5865904	0.4236757	0.1999430	0.2444604	0.5129893	0.7586598	0.4687642	1.0192620	0.3014321	0.7757442	0.0711741	0.0671175	1.0484047	0.2788515	0.0401548	0.1413879	0.2186548	0.3830839	0.6748658	0.5775839	0.8398505	0.3829706	0.2869328	0.2552315	0.0174355	0.0814248	0.0731556	0.0710607	0.0021023	0.7790331	0.5171382	0.1216222	0.3154046	0.6582031	0.0974533	0.0921863	0.3831489	0.7225246	0.6116450	0.4482798	0.8497536	0.0455209	0.1542236	0.8632157	0.7178606	0.8759557	0.5440458	0.9127332	0.2239556	0.8765738	0.4212055	0.0181330	0.3069064	0.0109766	0.2087885	0.7827776	0.2876067	0.0168221	0.5144450	0.0408960	0.0136163	0.5113354	0.1165163	0.6672997	0.4203145	0.9577838	0.1564386	0.0231495	0.0216834	0.4230996	0.2854895	0.2523591	0.7235915	0.3987374	0.5236697	0.6280466	0.0105803	0.3844208	0.6567660	0.8107752	0.6408670	0.9086763	0.3231388	0.9257631	0.5597716	0.4330431	0.7477041	0.7222502	0.0995338	0.9069155	0.0821533	0.5159301	0.6560206	1.0840817	0.5301381	0.8943640	0.4158392
800	0.8657508	0.4600659	1.0319837	0.5282413	0.3877711	0.1733374	0.1979917	0.5015845	0.8079029	0.5458154	0.9360874	0.2963319	0.7921928	0.0631926	0.0853010	1.0400824	0.2760468	0.0492812	0.1904445	0.1902388	0.3913779	0.8949299	0.5123967	0.9188920	0.3860543	0.1355449	0.2133452	0.0185828	0.0713118	0.0796985	0.0692890	0.0079172	0.8456934	0.5495818	0.2007469	0.5902869	0.7361505	0.0828099	0.1299881	0.3439716	0.7707327	0.6694184	0.4557350	0.9514384	0.0599960	0.1765594	0.8639051	0.7793479	0.8734104	0.5535126	0.9536946	0.1604191	0.9082276	0.4180807	0.0028016	0.2679875	0.0079056	0.2075083	0.8194421	0.2887111	0.0142735	0.5012410	0.0430430	0.0156690	0.4596466	0.1420452	0.6525199	0.4266812	0.8490729	0.1684901	0.0152786	0.0163546	0.4699028	0.2747781	0.2027555	0.6480965	0.4251793	0.5637325	0.6618667	0.0082012	0.4062265	0.6213286	0.6636542	0.7309892	0.9605670	0.3716224	0.8674564	0.5919312	0.4714815	0.7152612	0.7015388	0.0919078	0.8817053	0.1063904	0.6385098	0.5371458	0.9496825	0.5810605	0.8045528	0.3701892
850	0.8492756	0.5272662	0.8921605	0.5778501	0.3730381	0.2151133	0.1828228	0.4558374	0.8294129	0.5945925	1.0128981	0.3444995	0.8101670	0.0778489	0.0936598	1.0419299	0.2405866	0.0397904	0.1643858	0.1040208	0.3343593	0.9436738	0.4637298	0.9267550	0.2500575	0.1051754	0.2175124	0.0232993	0.0828786	0.0783551	0.0554460	0.0182190	0.8895665	0.5632590	0.3483864	0.6918068	0.8285833	0.0464311	0.1171185	0.3255832	0.8241687	0.6539186	0.3691226	0.9049166	0.0335237	0.1305887	0.8428493	0.8890532	0.7110594	0.5451994	0.9974303	0.1583667	0.8440658	0.3533378	0.0010535	0.2511616	0.0100200	0.1832725	0.7682741	0.2764939	0.0560739	0.5494044	0.1044829	0.0314978	0.4399196	0.1800703	0.6158340	0.3096654	0.8809542	0.1538308	0.0096276	0.0140876	0.4996050	0.3120391	0.1480639	0.6205872	0.4300671	0.5184012	0.7182950	0.0037718	0.4164773	0.5857863	0.6865474	0.7241568	0.8753682	0.3529606	0.8961787	0.6125835	0.4936292	0.7019822	0.7265006	0.0649479	1.0288185	0.0727665	0.6286432	0.6274351	1.0027563	0.5984095	0.7617250	0.2782106
900	0.7931212	0.3530969	0.9721270	0.5027323	0.4259108	0.2191177	0.2466036	0.4302878	0.8082979	0.5814898	1.0427167	0.3226691	0.8314567	0.0804248	0.1008456	1.0871153	0.2034071	0.0452664	0.1659791	0.0599071	0.2494791	0.9032675	0.4143716	0.7977588	0.1584247	0.1127301	0.2255856	0.0170033	0.0982914	0.0550443	0.0470581	0.0191790	0.8952563	0.6379255	0.4195057	0.8583341	0.8239534	0.0397478	0.0966233	0.3489920	0.7781278	0.6672023	0.4500189	0.9272724	0.0301837	0.0916147	0.8934750	0.7165604	0.5939007	0.5544059	0.9961659	0.1362324	0.9260975	0.4511129	0.0031567	0.2347779	0.0012762	0.1732949	0.7090535	0.3279630	0.0402630	0.5504192	0.0718764	0.0376847	0.4491666	0.2617056	0.6220714	0.1964984	0.8873846	0.1469599	0.0087359	0.0307219	0.4322582	0.2695270	0.1661425	0.5674353	0.4873260	0.5772077	0.7124455	0.0081393	0.4756016	0.6721475	0.7077439	0.7583070	0.9205897	0.3034178	0.8389236	0.5449929	0.6156590	0.6268026	0.8116365	0.0851629	0.9636218	0.0774335	0.6939030	0.6148980	0.9017490	0.5423965	0.7826790	0.2523934
950	0.8881196	0.3430205	0.9488657	0.4557588	0.4474720	0.1468296	0.2574287	0.4608076	0.8555789	0.5504221	0.9932696	0.3196526	0.8236620	0.1134523	0.0775875	1.0362785	0.1980975	0.0464026	0.1693660	0.0520328	0.1829261	0.9896229	0.4605111	0.8410042	0.1231378	0.1151518	0.2017247	0.0185479	0.0776294	0.0613701	0.0560844	0.0224278	0.9630117	0.6284553	0.4918609	0.7892155	0.8697227	0.0531938	0.1196077	0.3785367	0.7660308	0.6936876	0.4514809	0.9933531	0.0282417	0.1052314	0.9865919	0.5922458	0.6007814	0.5962455	0.9671082	0.1189319	0.9530472	0.5374467	0.0028175	0.2087259	0.0023887	0.1627601	0.7837081	0.3354743	0.0400513	0.4977579	0.1283599	0.0296514	0.3547914	0.2908467	0.5075223	0.2028312	0.8421753	0.1484512	0.0008220	0.0342024	0.4016505	0.2232624	0.2433965	0.5632071	0.6856324	0.5866079	0.7099955	0.0041158	0.4401225	0.7442808	0.6940764	0.6766588	1.0165572	0.2636670	0.8606648	0.5878671	0.7084210	0.6562812	0.7446857	0.0533686	1.0358301	0.0287094	0.6256164	0.7077504	1.0327302	0.5405273	0.8304543	0.2967723
1000	0.8838627	0.3718642	0.8953806	0.4497003	0.4547699	0.2124915	0.2303542	0.4560574	0.8329407	0.5660366	1.0733358	0.3034944	0.8188262	0.0485893	0.0585965	1.0395104	0.1358226	0.0556959	0.1553353	0.0317517	0.1654978	1.0004210	0.4667690	0.8193494	0.0948750	0.1224250	0.2201896	0.0213224	0.0641637	0.0780704	0.0511375	0.0166690	0.9731067	0.5338605	0.4568886	0.8979272	0.9085271	0.0386010	0.0907752	0.3894606	0.7649122	0.6155812	0.3761619	0.9470841	0.0324243	0.1102543	0.9715975	0.6273536	0.6656113	0.5011618	1.0001108	0.1289229	0.9612020	0.5290965	0.0008366	0.2124316	0.0020882	0.1519090	0.7490327	0.2626390	0.0360077	0.5083338	0.1122635	0.0109453	0.3526542	0.3032891	0.4395216	0.2089025	0.8526235	0.1596748	0.0064502	0.0666743	0.4029243	0.2607642	0.2579760	0.5537372	0.7878280	0.5900253	0.6746433	0.0025689	0.4712834	0.7548023	0.6872583	0.6856902	0.8814376	0.1795419	0.8702794	0.5617438	0.6806739	0.7074679	0.7357660	0.0704037	0.9512834	0.0236054	0.7080168	0.7460129	0.9976874	0.5948617	0.8756718	0.3010325

0	0.4504984	0.5105983	1.0087692	0.3775308	0.5223548	0.2290704	0.2094727	0.4651150	0.7175717	0.6549941	1.0083597	0.3082482	0.8213174	0.0362803	0.0596284	1.0646099	0.0754296	0.0633423	0.1484667	0.0125289	0.1570169	1.1080664	0.4756865	0.9214755	0.1437656	0.1323785	0.1623676	0.0258815	0.0665022	0.1021834	0.0571528	0.0183250	0.9884542	0.0407338	0.5475313	0.9918551	1.0217315	0.0980720	0.1677212	0.3548798	0.7034544	0.6632860	0.3954841	0.9143467	0.0363293	0.1361098	0.9157393	0.7276699	0.6558442	0.4262722	1.0112715	0.3481465	0.8160794	0.6177655	0.0007870	0.3370587	0.0068986	0.1511764	0.8140203	0.2603691	0.0233860	0.3871862	0.0611859	0.0181265	0.4388927	0.4471186	1.0509120	0.1697489	0.8124756	0.2050062	0.0047595	0.1322862	0.5063590	0.3168428	0.3921551	0.5031988	0.3472859	0.4976706	0.7203629	0.0053980	0.5412704	0.7160621	0.7221293	0.7768509	0.9141983	0.2984563	1.0299486	0.6441137	0.9048418	0.7526006	0.7084041	0.0742135	1.0179880	0.0009248	0.6966946	0.8095229	0.8899548	0.5124583	0.9013276	0.2226676
50	0.4159800	0.3756842	0.7884498	0.2624010	0.3154840	0.1598129	0.2121120	0.3231960	0.8327679	0.5158803	1.0391616	0.2636301	0.8563970	0.0835877	0.1749349	0.8536732	0.1281423	0.0364872	0.1581706	0.0386544	0.2021433	0.8209230	0.4520907	0.9003439	0.4105362	0.1016670	0.2261966	0.0109673	0.1260867	0.0647514	0.1941838	0.0149190	0.8418174	0.1929045	0.6293618	0.9558511	1.0801612	0.2971596	0.1470430	0.5176328	0.7752725	0.6126112	0.4155283	0.8644382	0.0310401	0.2028240	0.9781728	0.7853054	0.5697083	0.3910806	0.9713125	0.3991034	0.7816532	0.4340025	0.0040660	0.5192297	0.0088381	0.0961291	0.7523959	0.2855862	0.0367439	0.4687744	0.0449632	0.0128049	0.4476468	0.5080223	0.7766751	0.1968281	0.8317633	0.1099221	0.0023119	0.1202751	0.4689126	0.3103932	0.2437364	0.5835645	0.6726572	0.4758646	0.7339199	0.0093489	0.4616563	0.6014845	0.6885337	0.7353444	0.8638287	0.4877135	0.8374518	0.5775466	0.8073814	0.7644908	0.7079523	0.2660533	1.0528238	0.0257261	0.6336962	0.8549373	0.9172828	0.6357409	0.6755825	0.2696661
100	0.3587674	0.3526512	0.5187770	0.1081016	0.1233206	0.1925146	0.1916336	0.2445055	0.9176255	0.3876597	0.9504511	0.2661754	0.8990269	0.0714968	0.2585575	0.6085731	0.0436253	0.0481875	0.2030813	0.0181885	0.3261635	0.5593818	0.4254830	0.8848701	0.6390731	0.0952276	0.1976838	0.0152290	0.2107138	0.0445018	0.2778284	0.0875536	0.7991474	0.2349916	0.3829075	0.9693906	1.0225681	0.5125778	0.0805921	0.6716573	0.8191545	0.5471628	0.4152698	0.8439267	0.0151675	0.1909807	0.8853206	0.7548565	0.5220305	0.3933155	1.0654385	0.5562233	0.8039162	0.3987355	0.0014384	0.7410682	0.0700434	0.0532141	0.7594853	0.2394737	0.0884779	0.3094756	0.0793590	0.0207432	0.3986155	0.3954416	0.5408403	0.3560906	0.7407760	0.2547850	0.0105016	0.1506045	0.4632467	0.3451694	0.2207319	0.5814885	0.6387199	0.3019530	0.7593999	0.0037553	0.5468778	0.5305091	0.7222306	0.7241103	0.9030285	0.5152890	0.8084689	0.4960118	0.7506019	0.7936057	0.5624909	0.4430392	0.9209714	0.0282883	0.6890961	0.7982382	0.9001439	0.7386284	0.5398411	0.2583901
150	0.3394872	0.5154507	0.3708926	0.0464338	0.0442573	0.1955866	0.1646537	0.1848375	0.9720474	0.3001360	0.9864952	0.2059468	0.8141442	0.0944197	0.2291023	0.4708804	0.0400941	0.0381676	0.1346573	0.0229643	0.4199844	0.3332375	0.4366595	0.8959077	0.7778340	0.1028327	0.1516101	0.0201978	0.2926245	0.0837529	0.3962172	0.1576138	0.7782880	0.1349377	0.2588814	0.8935954	0.8851517	0.5341706	0.0861548	0.8140500	0.7178012	0.4049890	0.6173448	0.9408180	0.0189392	0.1706525	0.8678318	0.7568249	0.5261998	0.4078860	1.0137897	0.7429364	0.8886298	0.3497754	0.0017460	0.6654393	0.0613736	0.0342684	0.6979353	0.2437951	0.2533742	0.0947225	0.1117772	0.0227234	0.4542701	0.3446094	0.5138689	0.3813894	0.7150833	0.6107105	0.0157731	0.0859703	0.4772779	0.2864105	0.1933727	0.5754458	0.5983687	0.3151206	0.6605682	0.0137881	0.5698994	0.5375779	0.6962740	0.7878156	0.8924156	0.5573187	0.7407654	0.5240003	0.8416085	0.8361860	0.5919136	0.5293165	0.8762579	0.0121200	0.6792711	0.8435574	0.9994013	0.8042322	0.5111671	0.3158382
200	0.2310094	0.7521999	0.3557562	0.0449260	0.0360969	0.2178631	0.2122688	0.1197654	1.1083075	0.2112524	1.0734375	0.1577162	0.8623466	0.1001209	0.2171690	0.3938604	0.0341863	0.0487748	0.1124696	0.0178028	0.4754738	0.2424964	0.5091782	0.8650079	0.5875059	0.0673520	0.1840284	0.0176407	0.3322457	0.0967097	0.4567855	0.2499415	0.8839704	0.0979826	0.2094048	0.9773104	0.8358995	0.5348879	0.0901091	0.8230967	0.6820440	0.3569608	0.7398585	0.9284598	0.0270876	0.1421702	0.7913456	0.7099370	0.4940310	0.3797645	1.0176085	0.7689858	0.8615489	0.4539679	0.0000700	0.7057314	0.0496266	0.0245386	0.6122851	0.3016281	0.2731114	0.0371145	0.0959874	0.0340994	0.4296061	0.3059052	0.5319785	0.4069423	0.8062382	0.7763295	0.0167713	0.0300255	0.4783533	0.2917919	0.2270302	0.7098270	0.4799445	0.3607034	0.5982337	0.0213887	0.6172481	0.5123934	0.7287645	0.8043536	0.7875380	0.6272487	0.6647414	0.5098472	0.8797641	0.7764263	0.5279549	0.6248023	0.9496817	0.0107646	0.6016461	0.7274325	0.9981849	0.8140535	0.4198091	0.3854220
250	0.1489167	0.7476147	0.4054805	0.0094802	0.0228454	0.2105226	0.2063983	0.0803375	1.0256431	0.1358969	1.0100867	0.1048841	0.8781742	0.0870407	0.2670941	0.3675357	0.0297537	0.0396089	0.1339075	0.0134642	0.3818597	0.2712156	0.4677508	0.7874259	0.6803728	0.0818336	0.2035224	0.0099552	0.2884395	0.1015416	0.4991069	0.2448637	0.8243329	0.0460992	0.1888939	0.9572805	0.7549329	0.6815614	0.0669289	0.8569151	0.7894126	0.3198159	0.8012786	0.8661242	0.0260336	0.1817440	0.8286321	0.7096890	0.5091163	0.3953820	1.0104488	0.8105314	0.8329979	0.3788218	0.0004429	0.6648825	0.0535296	0.0254169	0.5901089	0.2803253	0.3058952	0.0220347	0.1371324	0.0530652	0.4250008	0.3194788	0.4889882	0.3765643	0.7720184	0.9243163	0.0121106	0.0252160	0.5729831	0.2965721	0.2303827	0.8171312	0.4936889	0.3628348	0.6981593	0.0533793	0.4878052	0.4143740	0.7179614	0.8563257	0.8000451	0.6605323	0.6189617	0.4755677	0.9238547	0.8335938	0.4837752	0.5790262	0.9533620	0.0140863	0.6315670	0.7932656	0.8282453	0.8009032	0.4351885	0.4333920
300	0.1393043	0.7248455	0.3964586	0.0055299	0.0155819	0.2089756	0.1740853	0.0779717	0.9501514	0.1375027	1.0351964	0.0996986	0.8470297	0.0788936	0.2718352	0.3469186	0.0216339	0.0425871	0.1105446	0.0220453	0.3771562	0.2718379	0.5076573	0.7729679	0.6430783	0.1062160	0.1816345	0.0191898	0.2757539	0.1422880	0.4908716	0.2433488	0.8648342	0.0461691	0.1716998	0.9531312	0.7307797	0.6683594	0.0491027	0.9119862	0.7642492	0.3082748	0.8420795	1.0238775	0.0380566	0.1774807	0.8365079	0.6521714	0.5130857	0.4263232	1.0654652	0.7281970	0.9491979	0.4150385	0.0010356	0.5833102	0.0486282	0.0258585	0.5547949	0.2433258	0.3673955	0.0028581	0.1697260	0.0341612	0.4680119	0.2935125	0.4999761	0.3490106	0.8351389	0.9622498	0.0123263	0.0543177	0.5288873	0.2899880	0.2304403	0.9901999	0.4435337	0.3228604	0.7838994	0.0319613	0.5072945	0.3961302	0.7341312	0.8029108	0.6776321	0.7264244	0.5919824	0.4293145	0.9971687	0.8749163	0.4936523	0.5866080	0.9672258	0.0213584	0.6196968	0.7677260	0.8831148	0.7687231	0.4025888	0.4645875
350	0.1214472	0.8481095	0.3761634	0.0267712	0.0063840	0.2290932	0.2106146	0.0493385	0.9733815	0.1480728	0.9759903	0.0853571	0.8713553	0.0775296	0.2966074	0.3381089	0.0417756	0.0407500	0.1467148	0.0225569	0.4541230	0.2771938	0.5541414	0.6803933	0.7381905	0.0859113	0.1944812	0.0155011	0.2937319	0.1721955	0.5025498	0.2185434	0.9830463	0.0667888	0.1889040	0.8485295	0.6514804	0.6623937	0.0756778	0.7897115	0.7392445	0.3383457	0.8728820	0.9391929	0.0336866	0.1902417	0.7967310	0.6447209	0.4258814	0.4523449	1.0126592	0.7358843	0.9907084	0.4113402	0.0012653	0.6149888	0.0510939	0.0275791	0.6750532	0.2806011	0.3674807	0.0143325	0.2054779	0.0264959	0.4768681	0.2595749	0.5296135	0.4127340	0.8978451	0.9693794	0.0048774	0.0530598	0.5377979	0.3078677	0.2130215	0.9650411	0.3891781	0.3719270	0.7203312	0.0431172	0.5318823	0.4005390	0.6967979	0.7874120	0.6691407	0.6657992	0.5859983	0.4119822	0.9378836	0.8540816	0.4841836	0.6204330	0.8955476	0.0210107	0.5894579	0.8581318	0.8653691	0.7979668	0.3680792	0.5269300
400	0.1205813	0.9595867	0.4541641	0.0275586	0.0032266	0.2178138	0.2358398	0.0418195	0.9118712	0.1581402	0.9326762	0.0915852	0.7582611	0.0958605	0.3174905	0.3875052	0.0351812	0.0459893	0.1090964	0.0227733	0.4518583	0.2000498	0.6094765	0.7291874	0.5884861	0.0797325	0.2192187	0.0143358	0.2844531	0.1996624	0.5138366	0.1647936	0.8957399	0.1225358	0.1937418	0.7919304	0.6088927	0.6096378	0.0941591	0.7271892	0.6722100	0.3297078	0.8746643	0.9166339	0.0412384	0.2158198	0.8351203	0.6570531	0.4011166	0.4115336	1.0615965	0.7837990	0.9499986	0.3028090	0.0000348	0.5781242	0.0504889	0.0261393	0.5709922	0.2772810	0.3417559	0.0041038	0.2524343	0.0192229	0.5128930	0.2316200	0.5402683	0.3657678	0.8312727	1.0519984	0.0083300	0.0331646	0.5035126	0.2792265	0.2682577	0.9946973	0.3613234	0.3597579	0.7571065	0.0549427	0.5120214	0.3537878	0.7173110	0.8889860	0.6306385	0.7483995	0.6580136	0.3814325	0.8704186	0.8780499	0.4772876	0.6227628	0.9672873	0.0214904	0.5660800	0.8649760	0.9533712	0.9069789	0.3552281	0.4875657
450	0.1087192	0.8044225	0.5105612	0.0160803	0.0013935	0.1775699	0.2024779	0.0632002	0.8949836	0.1436048	0.9457818	0.0778092	0.7434798	0.1007813	0.2776072	0.3870778	0.0265173	0.0674123	0.1534952	0.0174910	0.4747707	0.2718537	0.5765559	0.5994711	0.5442011	0.0893790	0.2130531	0.0115839	0.2933929	0.1848779	0.5359202	0.1617408	0.9104829	0.1118713	0.1834367	0.7556059	0.5232879	0.6623778	0.1240588	0.8120732	0.6880178	0.3614106	0.8284274	1.0414628	0.0455468	0.2053639	0.8212766	0.5822854	0.5025984	0.4257164	1.0462225	0.7204539	0.9331191	0.3197111	0.0004571	0.5819137	0.0357873	0.0333344	0.6285387	0.2614543	0.3223189	0.0033799	0.2215342	0.0156617	0.4721881	0.1775395	0.6140982	0.3641201	0.8891003	1.1139210	0.0058923	0.0140836	0.5443687	0.2338302	0.2086219	1.0337676	0.4405309	0.3591218	0.7812892	0.0374638	0.5271326	0.3226560	0.7232201	0.9223839	0.5602767	0.7866922	0.5881304	0.3861920	0.9064144	0.9479770	0.5568912	0.5927829	0.8687001	0.0165715	0.7016924	0.8437138	0.9354737	0.9116258	0.4583700	0.4700979
500	0.0900141	0.6667261	0.4493590	0.0181078	0.0000000	0.2411632	0.1696464	0.0482663	0.8609705	0.1782560	0.8879593	0.0827535	0.8571333	0.1209456	0.2937729	0.3479288	0.0424127	0.0611598	0.1529219	0.0292304	0.4514522	0.3659287	0.6126585	0.5862100	0.6139504	0.0909070	0.2027013	0.0124322	0.2932534	0.1716687	0.5533486	0.1674483	0.8344799	0.0714921	0.1355470	0.6288115	0.4904558	0.6613582	0.0965417	0.8583717	0.7331535	0.3760505	0.8382262	1.0768839	0.0426395	0.1920133	0.8279259	0.6329938	0.4226733	0.4112819	0.9106743	0.7071805	0.8906349	0.2685461	0.0026229	0.5914950	0.0360210	0.0221374	0.5984327	0.3036566	0.3025894	0.0000000	0.2600879	0.0244547	0.4992317	0.1454151	0.5075941	0.3035883	0.8521920	1.0111122	0.0073653	0.0386843	0.5197836	0.2730869	0.2230008	1.0313081	0.3908721	0.3148660	0.7889563	0.0313377	0.5271007	0.4104914	0.6526954	0.8086406	0.6088621	0.7929135	0.5457082	0.3323357	0.8232540	0.9221955	0.5146801	0.7006817	0.9118028	0.0299512	0.6831489	0.8840516	0.7994902	0.8458513	0.3614537	0.4592592
550	0.2534935	0.6183846	0.6175663	0.2302400	0.1540300	0.2406254	0.2053362	0.1180130	0.8487109	0.2492905	0.9144028	0.0888570	0.8613683	0.1004993	0.1749409	0.5992642	0.0327215	0.0508851	0.1264681	0.0239677	0.4466103	0.4588592	0.6997507	0.5040280	0.4386568	0.0867217	0.1665463	0.0349390	0.1996470	0.1404318	0.3934218	0.1242988	0.9679738	0.1644592	0.2182558	0.5556704	0.6074140	0.4743894	0.1217382	0.6798232	0.7052023	0.3909352	0.7926573	0.9093240	0.0488548	0.2038788	0.8462615	0.4904845	0.4418369	0.3633482	0.9839272	0.6592009	0.8862376	0.3655321	0.0021198	0.4458064	0.0415663	0.0384151	0.6324529	0.2359082	0.3718020	0.0152159	0.2110154	0.0257193	0.5141097	0.1178203	0.6359816	0.2082663	0.7797705	0.9396603	0.0083191	0.0221443	0.5896970	0.2655775	0.1790123	0.9673366	0.4607742	0.4558310	0.7550149	0.0306966	0.4523774	0.3947474	0.6664145	0.9062136	0.6312767	0.6363926	0.5263822	0.3520814	0.8546476	0.8460902	0.5124105	0.4958895	0.9749836	0.0352953	0.6647265	0.8840447	0.8735724	0.7913406	0.4783508	0.4452948
600	0.4230305	0.4461049	0.9225994	0.2976541	0.3566324	0.2445466	0.2235786	0.2786396	0.8095956	0.3866038	0.9711661	0.0979459	0.9551372	0.0894111	0.1135417	0.8252750	0.0625345	0.0598251	0.1227107	0.0218403	0.3943218	0.6858328	0.7579163	0.6598180	0.2508689	0.0766822	0.1939713	0.0293876	0.1634671	0.1342807	0.2210106	0.0825529	0.8643170	0.1129815	0.2635039	0.5772924	0.7163006	0.2888371	0.1365918	0.4005522	0.7453583	0.4815415	0.6670408	1.0191442	0.0784994	0.2089516	0.9493824	0.4937722	0.3582070	0.4487574	0.9590123	0.5421249	0.9071827	0.3677992	0.0022719	0.2738526	0.0382738	0.0451795	0.6500109	0.2902312	0.2712301	0.0764144	0.1348825	0.0262962	0.4802271	0.1206363	0.7293201	0.1671753	0.8724515	0.5632870	0.0030794	0.0144003	0.5550500	0.3004781	0.2096514	0.9403506	0.5095042	0.5197141	0.7175777	0.0203048	0.4878532	0.5095551	0.7032100	0.9086486	0.7608798	0.5297266	0.6317192	0.3918805	0.8283447	0.8772563	0.6060245	0.2871305	0.8363206	0.0274630	0.6682314	0.8206330	0.9964994	0.6815273	0.7583655	0.3895317
650	0.4976827	0.2831641	0.9831682	0.3362701	0.4595394	0.2416705	0.1800193	0.3734298	0.8235152	0.4557790	0.9091867	0.1243950	0.8973108	0.0677041	0.0716978	1.0357522	0.0850292	0.0805793	0.1571111	0.0237860	0.2774287	0.8354790	0.6093199	0.6453375	0.1583928	0.0900203	0.1922192	0.0333892	0.1196018	0.1597262	0.1646506	0.0549980	0.8758000	0.0892013	0.3229948	0.7137061	0.8220798	0.1807069	0.1584190	0.3882755	0.7654253	0.5537336	0.4303795	1.0062079	0.0870385	0.1862546	0.9376938	0.4166459	0.5072254	0.5025272	0.9762540	0.4666639	0.9639271	0.3207970	0.0002681	0.2406728	0.0233519	0.0546652	0.6623456	0.2586847	0.1670592	0.1861496	0.0784189	0.0213468	0.5179073	0.2021838	0.7880770	0.1430628	0.8059667	0.3660864	0.0012875	0.0106090	0.4750284	0.2558516	0.2098402	0.9189288	0.4564769	0.5859661	0.7383571	0.0132824	0.4806283	0.6350879	0.8089126	0.9648500	0.8094476	0.3897636	0.7686685	0.3670964	0.8384839	0.8207523	0.5914746	0.1527018	0.8630592	0.0098887	0.6275524	0.7747170	0.9195047	0.5586046	0.7930030	0.4319768
700	0.5209208	0.2034745	0.9144744	0.3824571	0.4819819	0.2401902	0.2394544	0.3578124	0.7911183	0.5163310	1.0203539	0.1582303	0.9145884	0.0685299	0.0749086	0.9521756	0.0967938	0.0517137	0.1420989	0.0103696	0.2321520	0.9097693	0.6097830	0.7464464	0.1060240	0.0881985	0.2105999	0.0316736	0.0955405	0.1159200	0.1011332	0.0208349	0.8396539	0.0610167	0.3995129	0.8492012	0.9009176	0.1248371	0.1617202	0.3260511	0.8297927	0.6182327	0.4170899	1.0522687	0.0775759	0.1352088	0.9649262	0.4612588	0.5903239	0.4125193	0.9053662	0.3964381	1.0518780	0.4009797	0.0016928	0.2528432	0.0093492	0.0637577	0.7518614	0.2881062	0.0541544	0.2816312	0.0305505	0.0209262	0.3958243	0.3028154	0.8845944	0.1327390	0.6931047	0.2164736	0.0036460	0.0163038	0.5156160	0.2828201	0.1971133	0.8045730	0.4086589	0.6047277	0.7785584	0.0044864	0.4916556	0.6809879	0.7359664	0.9037267	0.8656509	0.2575940	0.8843896	0.3979371	0.8432710	0.7394289	0.6115748	0.0797604	0.8445174	0.0072992	0.6529315	0.7856054	0.9905443	0.4662577	0.8430281	0.4315909
