"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.1740264	0.5964852	0.3363560	0.6773512	0.8385526	0.9510976	0.5855976	0.0878897	0.5769998	0.7777799	0.5519790	0.7196210	0.6072133	0.4854302	0.5900833	0.0172763	0.6847239	0.2746857	0.5522408	0.9744493	0.7227154	0.2799690	0.2983913	0.3247635	0.9999969	0.7100524	0.3884676	0.9997892	0.0388795	0.9573142	0.1856548	0.5494492	0.5921145	0.8311667	0.6897114	0.5759470	0.7480369	0.6199893	0.7087171	0.9239315	0.9236011	0.6089830	0.5366300	0.4667403	0.7125755	0.3104523	0.9999979	0.5158235	0.3204825	1.0000000	0.2628647	0.1750424	0.2080141	0.0015454	0.1167045	0.1239173	0.0745836	0.3415342	0.5964233	0.8071116	0.6980722	0.2768095	0.9610195	0.6532583	0.4516603	0.3589705	0.9522837	0.7577004	0.7403748	0.5786972	0.4861376	0.6177727	0.8427434	0.3201873	0.4535827	0.0856384	0.7834073	0.3046440	0.9864871	0.9076513	0.9890061	0.0843073	0.1621873	0.8720163	0.5136944	0.8131571	0.4479977	0.0798408	0.2624608	0.7888895	0.0178162	0.9741464	0.4491353	0.2654415	0.9725468	0.3751832	0.5015731	0.7474299	0.9434547	0.0547650
650	0.1496850	0.5425327	0.3008976	0.6537496	0.7565519	0.9503256	0.4986636	0.0779836	0.5977600	0.7054211	0.4958497	0.7094204	0.5872191	0.4561188	0.5622958	0.0161338	0.6764420	0.2681418	0.4929133	0.9627290	0.7448311	0.2842155	0.3483133	0.3434146	0.9999974	0.7772284	0.3924562	0.9991693	0.0488839	0.9479504	0.1787180	0.5867302	0.5912510	0.8444121	0.7569173	0.6539711	0.8031936	0.5746878	0.6621278	0.9313108	0.9226467	0.5708048	0.3599808	0.4210896	0.5331278	0.2700038	0.9999973	0.4988683	0.3461478	1.0000000	0.2667347	0.1778252	0.2136906	0.0010085	0.0924172	0.1152692	0.0459430	0.2992986	0.5819206	0.8216391	0.6673330	0.2814854	0.9569118	0.7076138	0.4766063	0.3423649	0.9447278	0.7848739	0.7973081	0.5496216	0.4497017	0.6257668	0.8568861	0.3220395	0.4596395	0.0765442	0.7195216	0.3168028	0.9870578	0.9331843	0.9888535	0.0910294	0.1268366	0.8680648	0.5296982	0.8126263	0.3186640	0.0792656	0.2251372	0.8575958	0.0272251	0.9740907	0.4526742	0.3093625	0.9667972	0.4324882	0.3633349	0.7069770	0.9456611	0.0524290
700	0.1254852	0.5029371	0.2695967	0.6492116	0.7143167	0.9587551	0.4450195	0.0673036	0.5496634	0.6743284	0.4706968	0.7017780	0.5630256	0.4225112	0.5567862	0.0140169	0.6714913	0.2593399	0.4662144	0.9500729	0.7631423	0.3543501	0.3782641	0.3518644	0.9999981	0.8184367	0.3942400	0.9983713	0.0534397	0.9415221	0.1675096	0.6219257	0.5865740	0.8490204	0.8093984	0.7042215	0.8436681	0.5569436	0.6039325	0.9356927	0.9161013	0.5150232	0.2566436	0.3900899	0.3588224	0.2245228	0.9999967	0.5019899	0.3567111	1.0000000	0.2556894	0.1785095	0.2142413	0.0005996	0.0792136	0.1093001	0.0413719	0.3158066	0.5517887	0.8360820	0.6335320	0.2866902	0.9546957	0.7467422	0.4956101	0.3274988	0.9393250	0.8146385	0.8365353	0.5146992	0.4000630	0.6274408	0.8738004	0.3311921	0.4827775	0.0722925	0.6674218	0.3176497	0.9888709	0.9468905	0.9883220	0.1092457	0.1326249	0.8488435	0.5401610	0.7980058	0.2122325	0.0906812	0.1884147	0.8837203	0.0357616	0.9739700	0.4252604	0.3961354	0.9560040	0.4471936	0.3053038	0.6853082	0.9579511	0.0487481
750	0.1067017	0.4728352	0.2486157	0.6562882	0.7283202	0.9700787	0.4241310	0.0584008	0.4752846	0.6671964	0.4580431	0.6981403	0.5413991	0.3944185	0.5556916	0.0119248	0.6689001	0.2525320	0.4555796	0.9398847	0.7753230	0.4302626	0.4020184	0.3554370	0.9999986	0.8403881	0.3953792	0.9976897	0.0555288	0.9410617	0.1548134	0.6506542	0.5759809	0.8464030	0.8434154	0.7383804	0.8688516	0.5071392	0.5617844	0.9367589	0.9026473	0.4709177	0.1985993	0.3523999	0.2376297	0.1897564	0.9999965	0.5156719	0.3605910	1.0000000	0.2421681	0.1795712	0.2120292	0.0003466	0.0752602	0.1062938	0.0563371	0.3612617	0.5209025	0.8477269	0.6027944	0.2895545	0.9532253	0.7719357	0.5055866	0.3164037	0.9373135	0.8426969	0.8625376	0.4848970	0.3533614	0.6265742	0.8842671	0.3446463	0.5183408	0.0772525	0.6248016	0.3323429	0.9902566	0.9590121	0.9875145	0.1358763	0.1404846	0.8128355	0.5474562	0.7781733	0.1379522	0.1105840	0.1573703	0.9083403	0.0414042	0.9735265	0.3833882	0.4622810	0.9400333	0.4449282	0.3224899	0.6837769	0.9724571	0.0452538
800	0.0937012	0.4504149	0.2368830	0.6662359	0.7786486	0.9798863	0.4191425	0.0502608	0.4015023	0.6682789	0.4506849	0.6974337	0.5246603	0.3734768	0.5554096	0.0103812	0.6674487	0.2483890	0.4519503	0.9330155	0.7825110	0.4961402	0.4210775	0.3568974	0.9999989	0.8516448	0.3962218	0.9972163	0.0565980	0.9455648	0.1429041	0.6754049	0.5489685	0.8400850	0.8642607	0.7623987	0.9009668	0.3751372	0.5403687	0.9349720	0.8855624	0.4441228	0.1624329	0.3136808	0.1549813	0.1683511	0.9999967	0.5308022	0.3608613	1.0000000	0.2283894	0.1825424	0.2096029	0.0002075	0.0778087	0.1056537	0.0880550	0.4152572	0.4952679	0.8562827	0.5780118	0.2894191	0.9521719	0.7875380	0.5093776	0.3086465	0.9376909	0.8666284	0.8782922	0.4628761	0.3193068	0.6245096	0.8890603	0.3569371	0.6248159	0.0896878	0.5904273	0.3620590	0.9910645	0.9715285	0.9866221	0.1557350	0.1436572	0.7696553	0.5527762	0.7578016	0.0881909	0.1320954	0.1353750	0.9328531	0.0449779	0.9722883	0.3483316	0.4927462	0.9194079	0.4380124	0.3773226	0.6868870	0.9808734	0.0425945
850	0.0852035	0.4351328	0.2339471	0.6760909	0.8378718	0.9871844	0.4209264	0.0430106	0.3399582	0.6712007	0.4458635	0.6981813	0.5125944	0.3587796	0.5552949	0.0094209	0.6665251	0.2461849	0.4510476	0.9288911	0.7864521	0.5487396	0.4347212	0.3574837	0.9999991	0.8575062	0.3968249	0.9969161	0.0572670	0.9522258	0.1330579	0.7017278	0.5142124	0.8323053	0.8770416	0.7798053	0.9420118	0.2595846	0.5327661	0.9311513	0.8692647	0.4291464	0.1375327	0.2778385	0.0986033	0.1561990	0.9999971	0.5429990	0.3576680	1.0000000	0.2136565	0.1889625	0.2082768	0.0001359	0.0837398	0.1061316	0.1308921	0.4666237	0.4716896	0.8622397	0.5601118	0.2870783	0.9515018	0.7991823	0.5101687	0.3034769	0.9390980	0.8854785	0.8867390	0.4452204	0.2999389	0.6219230	0.8906328	0.3655086	0.8008923	0.1107570	0.5643575	0.3935268	0.9914913	0.9823404	0.9858055	0.1619225	0.1438953	0.7313834	0.5562313	0.7407373	0.0574781	0.1500239	0.1232136	0.9523043	0.0471099	0.9693064	0.3258100	0.5042027	0.8958728	0.4313245	0.4345137	0.6790653	0.9812382	0.0408033
900	0.0798892	0.4264740	0.2419011	0.6859903	0.8883252	0.9921315	0.4256569	0.0372990	0.2934326	0.6740052	0.4425073	0.6993661	0.5042973	0.3490347	0.5552322	0.0089364	0.6658987	0.2451037	0.4508697	0.9266062	0.7885103	0.5875573	0.4435567	0.3577169	0.9999993	0.8606668	0.3972317	0.9967268	0.0577675	0.9587778	0.1255987	0.7284253	0.4920465	0.8238238	0.8850781	0.7917534	0.9719106	0.1963646	0.5319479	0.9263640	0.8562326	0.4206979	0.1199142	0.2478624	0.0652540	0.1490115	0.9999975	0.5515971	0.3511693	1.0000000	0.1981718	0.1963822	0.2081933	0.0000990	0.0899383	0.1071750	0.1721267	0.5090239	0.4497083	0.8662314	0.5490997	0.2834711	0.9510604	0.8093403	0.5100806	0.3001408	0.9408088	0.8996157	0.8905305	0.4301115	0.2938364	0.6177071	0.8907735	0.3706740	0.9020309	0.1438827	0.5480486	0.4098991	0.9917108	0.9899242	0.9851623	0.1573910	0.1431043	0.7078564	0.5574966	0.7303011	0.0400109	0.1581435	0.1189123	0.9655829	0.0482965	0.9650596	0.3132409	0.5082223	0.8734536	0.4263868	0.4770148	0.6713498	0.9755004	0.0396793
950	0.0767889	0.4241277	0.2575405	0.6954234	0.9244534	0.9952060	0.4312074	0.0332923	0.2605815	0.6757943	0.4401975	0.7004793	0.4988922	0.3431527	0.5551937	0.0088648	0.6654739	0.2445992	0.4505193	0.9254120	0.7895492	0.6141610	0.4489701	0.3578090	0.9999993	0.8624276	0.3974982	0.9966007	0.0581668	0.9640187	0.1202904	0.7499029	0.4817714	0.8154423	0.8901461	0.7977552	0.9874143	0.1679451	0.5336232	0.9215920	0.8468650	0.4157669	0.1078306	0.2263739	0.0474045	0.1440921	0.9999978	0.5575425	0.3427463	1.0000000	0.1836710	0.2018261	0.2088238	0.0000789	0.0941929	0.1089486	0.1966046	0.5396125	0.4325484	0.8687854	0.5442755	0.2792161	0.9505818	0.8172411	0.5102302	0.2980306	0.9425524	0.9098424	0.8916303	0.4186616	0.2991798	0.6119436	0.8904674	0.3736174	0.9335669	0.1887165	0.5428706	0.3993971	0.9918247	0.9945250	0.9847278	0.1481262	0.1422102	0.7065276	0.5560885	0.7275606	0.0303668	0.1520054	0.1193897	0.9739054	0.0489290	0.9612893	0.3067834	0.5096225	0.8576529	0.4234400	0.5025752	0.6713736	0.9668802	0.0390016
1000	0.0752802	0.4268223	0.2727836	0.7031779	0.9477655	0.9969822	0.4362805	0.0307582	0.2386688	0.6763521	0.4386878	0.7013350	0.4957131	0.3403385	0.5551685	0.0091600	0.6651903	0.2443730	0.4499000	0.9248148	0.7900607	0.6313824	0.4522198	0.3578454	0.9999994	0.8634324	0.3976751	0.9965107	0.0584797	0.9674706	0.1167074	0.7642676	0.4772282	0.8083097	0.8930691	0.7984399	0.9941811	0.1565937	0.5355401	0.9174630	0.8405440	0.4128395	0.1000351	0.2129670	0.0382322	0.1401790	0.9999980	0.5619092	0.3342185	1.0000000	0.1720592	0.2050026	0.2096090	0.0000673	0.0954440	0.1113562	0.1984790	0.5595748	0.4214006	0.8702674	0.5442561	0.2748421	0.9498897	0.8223616	0.5109990	0.2967248	0.9441628	0.9168861	0.8913089	0.4114160	0.3125860	0.6061350	0.8901160	0.3753068	0.9406753	0.2375642	0.5462845	0.3681976	0.9918853	0.9970726	0.9844685	0.1386956	0.1416128	0.7265392	0.5527167	0.7292988	0.0248374	0.1372335	0.1221743	0.9788780	0.0492621	0.9588161	0.3036459	0.5101234	0.8510167	0.4221804	0.5154499	0.6747462	0.9581488	0.0386016

0	0.0775026	0.4421717	0.2882492	0.7174238	0.9773761	0.9986062	0.4432541	0.0303148	0.2167458	0.6736899	0.4360025	0.7014531	0.4966043	0.3450999	0.5551055	0.0111733	0.6645574	0.2443236	0.4482153	0.9242772	0.7905294	0.6579837	0.4567946	0.3578689	0.9999994	0.8649099	0.3981046	0.9962756	0.0592025	0.9643113	0.1132231	0.7849787	0.4712322	0.7952016	0.8927271	0.7884165	0.9984114	0.1525135	0.5348330	0.9072774	0.8300389	0.4090271	0.0894637	0.1970378	0.0283063	0.1285167	0.9999985	0.5758141	0.3149016	1.0000000	0.1523706	0.2090608	0.2107032	0.0000596	0.0781265	0.1175940	0.1385715	0.5878901	0.4091067	0.8698800	0.5672304	0.2621206	0.9458638	0.8283260	0.5191431	0.2957441	0.9491129	0.9240017	0.8870483	0.4059881	0.3595895	0.5935234	0.8891349	0.3784876	0.9401453	0.3105019	0.5693121	0.2734291	0.9919643	0.9996796	0.9843668	0.1168711	0.1423157	0.8341632	0.5447555	0.7293695	0.0150672	0.1064269	0.1354158	0.9856325	0.0496488	0.9556020	0.3014942	0.5104500	0.8579725	0.4244323	0.5223544	0.6848274	0.9354099	0.0380324
50	0.0775029	0.4427590	0.2895614	0.7036065	0.9773891	0.9286936	0.4123333	0.2753040	0.2175592	0.7082521	0.5970415	0.7934685	0.4966246	0.3451090	0.5551112	0.0623803	0.6645589	0.2443353	0.4746887	0.9286412	0.7854286	0.6135939	0.2990941	0.2809769	0.9999994	0.8637648	0.3980766	0.9965913	0.0386297	0.9427196	0.2910662	0.5471215	0.4711970	0.7983635	0.8928898	0.7935188	0.8915452	0.1525752	0.5395709	0.9072779	0.8302438	0.4170324	0.0894158	0.1896710	0.1084510	0.1285619	0.9999985	0.5756217	0.3199830	1.0000000	0.1535357	0.4349421	0.2169363	0.0000646	0.1240013	0.2195236	0.3099963	0.5809193	0.4377397	0.7307653	0.5670221	0.2622272	0.7640425	0.8264390	0.4529917	0.2516357	0.9490830	0.9219888	0.8854264	0.4088995	0.3607579	0.6082454	0.8880444	0.3729362	0.9541767	0.2380745	0.6381508	0.2197485	0.9919626	0.9969175	0.9873721	0.1126834	0.2628771	0.8392103	0.6302112	0.5497047	0.0157175	0.1093247	0.1355299	0.9854717	0.0462523	0.9555902	0.2998037	0.5104501	0.9292566	0.4245452	0.5241263	0.6962540	0.9361773	0.0380345
100	0.0777002	0.4521353	0.2935987	0.6281834	0.9769635	0.5633342	0.3031215	0.4768997	0.2283035	0.7280167	0.7465708	0.8875291	0.4974116	0.3457896	0.5552027	0.1207720	0.6646250	0.2446913	0.5039328	0.9481329	0.7498178	0.4143039	0.1644765	0.1991343	0.9999994	0.8502879	0.3976357	0.9978138	0.0178458	0.7903966	0.4659841	0.2984336	0.4717317	0.8059555	0.8935204	0.7929633	0.7953951	0.2223192	0.5592634	0.9074492	0.8334628	0.4393134	0.0889365	0.1907860	0.3292517	0.1297650	0.9999985	0.5716569	0.3470307	1.0000000	0.1730417	0.5286219	0.2541266	0.0001848	0.1665107	0.3218179	0.4257053	0.5441260	0.4812390	0.5989747	0.5624925	0.2640824	0.5584177	0.8207636	0.3691467	0.2159735	0.9360409	0.9003235	0.8711460	0.4255125	0.3674999	0.6614953	0.8827373	0.3494496	0.9779964	0.1434782	0.7243794	0.1662959	0.9919036	0.9886382	0.9899211	0.0876767	0.3282384	0.8885136	0.7196606	0.5238987	0.0142680	0.1388199	0.1382780	0.9790240	0.0317948	0.9555380	0.2907621	0.5104504	0.9755226	0.4273091	0.5297627	0.7426967	0.9491915	0.0381090
150	0.0794648	0.4899985	0.2723108	0.5346625	0.9737618	0.2859524	0.2036644	0.5544880	0.2628780	0.7314584	0.8084798	0.9358591	0.5022637	0.3510722	0.5553962	0.1540919	0.6649945	0.2469421	0.5199924	0.9693370	0.6830366	0.2378239	0.1020381	0.1553046	0.9999994	0.8054578	0.3966190	0.9989128	0.0075683	0.5806021	0.5505353	0.1615802	0.4823163	0.7871837	0.8934265	0.7810296	0.7482343	0.3944883	0.5793179	0.9084488	0.8406896	0.4520365	0.0894303	0.2425675	0.5611901	0.1341831	0.9999984	0.5580654	0.3800519	1.0000000	0.1996514	0.5524828	0.3087970	0.0007060	0.1871403	0.3738517	0.4250089	0.4869705	0.5257605	0.5381632	0.5484708	0.2652508	0.4098791	0.8236517	0.3137474	0.2012274	0.8524999	0.8307278	0.8175854	0.4504917	0.3734763	0.7034282	0.8756804	0.3245971	0.9488951	0.0848267	0.7815131	0.1441521	0.9914827	0.9817559	0.9910276	0.0646961	0.3502238	0.9370247	0.7670667	0.5240002	0.0089683	0.2216112	0.1626511	0.9331418	0.0180034	0.9558450	0.2919824	0.5104410	0.9902874	0.4375416	0.4930475	0.7710788	0.9707284	0.0386686
200	0.0859829	0.5395570	0.2446402	0.4747999	0.9635800	0.1557447	0.1426666	0.5789467	0.3113355	0.7225861	0.8196109	0.9566299	0.5161904	0.3675093	0.5555773	0.1695018	0.6657265	0.2535486	0.5276303	0.9837657	0.6098676	0.1476350	0.0751376	0.1354479	0.9999992	0.7368263	0.3955567	0.9995207	0.0033527	0.4301644	0.5857583	0.0956203	0.5057205	0.7481998	0.8915396	0.7638919	0.7122095	0.5067651	0.5895462	0.9105150	0.8481614	0.4563279	0.0940733	0.2982883	0.6979456	0.1410493	0.9999982	0.5329152	0.4049662	1.0000000	0.2215415	0.5553876	0.3562902	0.0017980	0.1959172	0.3962993	0.4299033	0.4372145	0.5689628	0.5145093	0.5315532	0.2574223	0.3408256	0.8363706	0.2819672	0.1962044	0.7508311	0.7259326	0.7306625	0.4764842	0.3644541	0.7225675	0.8687796	0.3087035	0.8111640	0.0463246	0.8158002	0.1509271	0.9895742	0.9738606	0.9915152	0.0505555	0.3615104	0.9669301	0.7912818	0.5142701	0.0047129	0.3053720	0.2393053	0.8324668	0.0256744	0.9578328	0.3249858	0.5103836	0.9953264	0.4527408	0.4327139	0.7687995	0.9853607	0.0406711
250	0.0974016	0.5683342	0.2282977	0.4474673	0.9448017	0.1066243	0.1111293	0.5859935	0.3559993	0.7060794	0.8079617	0.9645449	0.5388307	0.3919315	0.5556920	0.1757731	0.6665622	0.2646862	0.5314506	0.9918175	0.5503482	0.1098213	0.0637358	0.1270524	0.9999988	0.6737434	0.3948007	0.9997998	0.0017587	0.3493505	0.6036672	0.0650230	0.5256077	0.7119294	0.8879988	0.7460490	0.6760842	0.5604524	0.5875249	0.9130240	0.8535538	0.4579273	0.1032195	0.3339278	0.7667532	0.1479894	0.9999977	0.4988803	0.4212308	1.0000000	0.2395508	0.5518258	0.3884298	0.0033181	0.2001740	0.4050532	0.5052247	0.4046322	0.6138098	0.5051009	0.5225171	0.2405830	0.3323749	0.8512014	0.2644987	0.1959780	0.6874222	0.6339854	0.6567427	0.5033869	0.3446140	0.7308513	0.8626440	0.3006785	0.6703570	0.0232112	0.8377451	0.1792963	0.9820889	0.9622352	0.9918917	0.0425662	0.3697069	0.9821349	0.8049206	0.5000595	0.0026160	0.3761271	0.3269806	0.7417793	0.1021414	0.9612402	0.3734137	0.5102241	0.9976951	0.4659738	0.4028318	0.7603775	0.9929112	0.0450964
300	0.1089059	0.5788029	0.2209987	0.4369632	0.9203352	0.0939412	0.0962875	0.5879238	0.3924266	0.6901045	0.7903728	0.9669451	0.5626347	0.4140203	0.5557510	0.1781202	0.6672501	0.2774466	0.5336204	0.9958728	0.5100167	0.0952493	0.0589320	0.1236205	0.9999981	0.6302374	0.3943642	0.9999184	0.0011776	0.3134502	0.6246737	0.0509673	0.5358371	0.6872681	0.8834522	0.7295583	0.6471375	0.5824963	0.5761577	0.9152802	0.8568759	0.4593553	0.1138685	0.3529620	0.8008492	0.1535979	0.9999966	0.4632730	0.4310519	1.0000000	0.2519999	0.5480419	0.4073023	0.0048553	0.2033676	0.4077037	0.5951051	0.3861180	0.6579728	0.4999945	0.5252488	0.2216416	0.3453768	0.8640015	0.2549719	0.1988008	0.6571531	0.5728975	0.6076274	0.5308260	0.3260448	0.7352281	0.8576874	0.2970260	0.5876533	0.0115322	0.8533407	0.2130057	0.9665771	0.9476447	0.9923251	0.0383867	0.3765653	0.9884279	0.8115195	0.4890881	0.0018339	0.4234250	0.3812459	0.6886841	0.2034277	0.9643214	0.4152187	0.5099252	0.9988841	0.4745303	0.3978590	0.7531022	0.9963709	0.0519196
350	0.1168988	0.5812948	0.2182996	0.4332480	0.8942393	0.0956844	0.0896970	0.5884392	0.4211705	0.6784825	0.7754508	0.9671629	0.5811217	0.4289404	0.5557781	0.1789465	0.6677099	0.2886655	0.5349090	0.9977950	0.4857046	0.0898533	0.0568739	0.1222424	0.9999971	0.6046499	0.3941413	0.9999671	0.0009674	0.2990230	0.6602699	0.0445874	0.5396097	0.6730433	0.8785589	0.7157655	0.6289179	0.5903506	0.5614089	0.9169902	0.8589319	0.4610665	0.1231865	0.3625162	0.8177631	0.1575655	0.9999947	0.4331273	0.4365662	1.0000000	0.2587874	0.5457990	0.4173674	0.0060762	0.2066154	0.4079401	0.6431175	0.3764657	0.6950096	0.4959658	0.5360424	0.2061157	0.3552275	0.8739018	0.2497553	0.2032383	0.6454323	0.5366418	0.5783372	0.5556181	0.3140611	0.7387239	0.8541218	0.2953482	0.5479778	0.0063026	0.8649134	0.2397383	0.9537509	0.9328476	0.9927672	0.0364680	0.3820942	0.9899781	0.8131403	0.4830117	0.0016378	0.4484277	0.4030629	0.6631980	0.2727898	0.9662528	0.4426469	0.5095020	0.9994285	0.4793391	0.4027434	0.7473607	0.9978439	0.0598633
400	0.1211982	0.5814642	0.2174919	0.4319787	0.8696853	0.1012952	0.0868812	0.5885799	0.4422554	0.6712433	0.7655517	0.9666869	0.5929195	0.4374715	0.5557898	0.1792233	0.6679769	0.2968771	0.5356329	0.9986708	0.4721428	0.0878934	0.0559356	0.1216945	0.9999959	0.5909200	0.3940359	0.9999868	0.0008897	0.2919238	0.7033863	0.0417541	0.5405680	0.6656083	0.8738909	0.7053480	0.6193746	0.5925473	0.5480295	0.9181886	0.8603820	0.4627975	0.1300479	0.3672127	0.8259414	0.1601228	0.9999920	0.4113964	0.4394526	1.0000000	0.2618519	0.5448185	0.4223086	0.0069035	0.2098784	0.4076060	0.6516323	0.3716533	0.7213551	0.4925116	0.5490447	0.1956143	0.3535328	0.8810000	0.2468891	0.2077584	0.6420991	0.5161758	0.5625698	0.5748771	0.3080404	0.7427089	0.8518325	0.2944770	0.5305227	0.0041238	0.8733129	0.2566043	0.9505084	0.9202272	0.9931328	0.0357953	0.3860960	0.9894608	0.8119997	0.4803154	0.0016559	0.4593031	0.4062986	0.6521547	0.3090646	0.9672011	0.4574487	0.5090243	0.9996610	0.4819381	0.4095006	0.7430490	0.9984375	0.0673171
450	0.1231097	0.5812991	0.2173227	0.4315537	0.8489550	0.1063037	0.0857098	0.5886237	0.4561239	0.6672071	0.7598964	0.9661353	0.5995784	0.4419291	0.5557947	0.1793128	0.6681175	0.3021687	0.5360025	0.9990590	0.4649692	0.0871874	0.0554593	0.1214778	0.9999948	0.5839238	0.3939885	0.9999947	0.0008591	0.2868366	0.7400922	0.0405238	0.5406014	0.6619640	0.8698789	0.6982377	0.6150962	0.5927602	0.5380153	0.9190269	0.8615442	0.4642564	0.1345561	0.3694842	0.8296947	0.1616546	0.9999886	0.3974865	0.4408707	1.0000000	0.2632048	0.5444971	0.4245171	0.0074192	0.2127772	0.4073818	0.6390715	0.3692654	0.7377227	0.4897852	0.5603550	0.1893616	0.3424025	0.8857408	0.2453189	0.2113638	0.6418213	0.5051200	0.5552346	0.5879366	0.3056450	0.7469914	0.8505015	0.2939409	0.5233551	0.0032549	0.8791108	0.2658153	0.9528159	0.9107782	0.9933891	0.0357309	0.3886858	0.9883952	0.8098660	0.4793239	0.0017294	0.4632681	0.4018453	0.6476472	0.3256290	0.9675803	0.4640343	0.5085788	0.9997585	0.4833586	0.4152563	0.7401054	0.9986663	0.0732748
500	0.1238452	0.5812473	0.2173166	0.4314181	0.8332641	0.1095640	0.0852313	0.5886412	0.4642530	0.6651819	0.7569795	0.9657097	0.6030769	0.4441794	0.5557967	0.1793412	0.6681865	0.3052931	0.5361733	0.9992277	0.4613145	0.0869333	0.0551895	0.1213925	0.9999939	0.5804385	0.3939678	0.9999978	0.0008452	0.2828526	0.7647590	0.0399941	0.5404265	0.6602555	0.8667503	0.6938283	0.6134859	0.5924236	0.5314173	0.9196400	0.8625085	0.4653259	0.1372851	0.3705530	0.8312899	0.1625171	0.9999853	0.3893294	0.4415320	1.0000000	0.2639524	0.5444406	0.4253772	0.0077348	0.2150441	0.4073523	0.6210976	0.3680645	0.7468463	0.4878517	0.5686474	0.1859566	0.3280578	0.8887113	0.2444678	0.2138026	0.6422969	0.4994561	0.5525896	0.5958488	0.3049642	0.7507321	0.8497893	0.2935720	0.5206940	0.0029176	0.8829043	0.2704037	0.9560408	0.9043592	0.9935484	0.0359047	0.3901966	0.9874525	0.8077710	0.4790352	0.0017995	0.4644634	0.3956807	0.6458803	0.3325690	0.9676978	0.4662032	0.5082241	0.9997999	0.4841484	0.4193882	0.7382984	0.9987520	0.0775118
550	0.1239566	0.5706952	0.2157497	0.4352255	0.8226699	0.1164398	0.0898041	0.3360723	0.4669858	0.6283664	0.5627025	0.8772676	0.6040236	0.4448630	0.5557974	0.1279832	0.6682187	0.3065266	0.5099819	0.9990534	0.4761019	0.0879902	0.1742546	0.1982513	0.9999933	0.5993075	0.3939594	0.9999891	0.0210564	0.2843918	0.5730024	0.2216564	0.5407267	0.6731515	0.8642783	0.6869272	0.7098329	0.5920323	0.5227932	0.9201093	0.8632791	0.4659251	0.1394426	0.3711455	0.7742652	0.1629806	0.9999825	0.3855900	0.4414136	1.0000000	0.2578485	0.3177258	0.4212761	0.0073613	0.1638244	0.3013571	0.4644155	0.3687739	0.7302398	0.6242955	0.5688729	0.1847553	0.4966676	0.8912525	0.3097580	0.2580634	0.6410565	0.5106785	0.5567914	0.5944145	0.3038677	0.7505298	0.8505664	0.2962602	0.5163573	0.0030113	0.8262165	0.3664061	0.9587314	0.9004173	0.9914044	0.0368570	0.2691833	0.9867997	0.7279413	0.6915369	0.0018267	0.4652746	0.3779380	0.6454387	0.3357312	0.9677231	0.4662363	0.5079758	0.9509504	0.4844529	0.4202930	0.7276324	0.9963979	0.0800690
600	0.1189009	0.5100952	0.2096824	0.4756137	0.8178033	0.2322944	0.1305558	0.1256160	0.4601014	0.6136309	0.3921228	0.7784442	0.5928503	0.4333521	0.5557890	0.0694506	0.6682298	0.2992994	0.4811506	0.9955437	0.5509673	0.1187897	0.2942732	0.2800810	0.9999937	0.6843322	0.3939959	0.9997454	0.0414700	0.3342173	0.3528529	0.4418817	0.5467813	0.7357850	0.8623971	0.6945149	0.7967753	0.5917125	0.5030131	0.9204717	0.8637652	0.4639450	0.1428422	0.3795057	0.6772032	0.1634096	0.9999809	0.3973380	0.4347704	1.0000000	0.2441815	0.2228218	0.3920596	0.0052410	0.1106603	0.1922378	0.3057549	0.3756049	0.6761800	0.7542199	0.5631059	0.1940770	0.7108722	0.8946420	0.3912570	0.2941072	0.6326865	0.6096173	0.6216496	0.5668166	0.2958105	0.7336122	0.8574979	0.3116431	0.4973539	0.0039410	0.7378956	0.4666879	0.9668446	0.9006156	0.9894554	0.0451641	0.1995849	0.9862174	0.6521482	0.7762529	0.0017035	0.4810049	0.2942800	0.6474498	0.3373695	0.9678852	0.4641537	0.5078825	0.9186140	0.4836686	0.3865586	0.6698328	0.9787659	0.0777212
