"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
800	0.6295754	0.6841128	0.5669983	0.6493125	0.3135091	0.3438537	0.4444589	0.4295362	0.5183760	0.2036115	0.4377159	0.2223125	0.3874490	0.2505032	0.2267676	0.2985052	0.1288434	0.0263854	0.2170669	0.1689328	0.2317640	0.4295805	0.1509548	0.2138052	0.0239743	0.5683421	0.1455304	0.1077423	0.5742094	0.5330707	0.0451879	0.0955506	0.1247696	0.1616013	0.6120208	0.0445730	0.3744154	0.1855284	0.4016858	0.4955742	0.3847897	0.4812707	0.0332288	0.6412362	0.0635115	0.7204812	0.0087976	0.5883763	0.0429007	0.7182556	0.3355673	0.6114681	0.6992762	0.6544918	0.3164854	0.2967395	0.5971471	0.4073953	0.6565703	0.4859348	0.5107187	0.0222069	0.0692960	0.7046758	0.1016043	0.2115085	0.3498771	0.3787368	0.4494442	0.1104619	0.0196847	0.6697625	0.7386337	0.1966252	0.4182651	0.0240515	0.5786643	0.1518994	0.5956373	0.7508898	0.2050116	0.3468136	0.5340664	0.3369413	0.0211744	0.4912557	0.6283076	0.5898969	0.8245521	0.4292349	0.6187821	0.1216120	0.4577555	0.3206079	0.4904778	0.2157579	0.2570515	0.6099533	0.4373907	0.3283516
850	0.5857103	0.6642210	0.6927666	0.6771508	0.3540434	0.2738893	0.4737071	0.3701149	0.5692743	0.2635145	0.4919775	0.3180520	0.2902144	0.3333544	0.2823885	0.3533902	0.1754576	0.0208256	0.1918127	0.2035542	0.2364541	0.3561580	0.1388449	0.2340600	0.0419055	0.5491318	0.1257031	0.1335630	0.6057798	0.4876106	0.0202097	0.1339115	0.1332289	0.2273248	0.5856404	0.0635462	0.4103824	0.2094721	0.3367938	0.3074653	0.3625561	0.6217227	0.0485146	0.5903268	0.0793343	0.5646920	0.0250694	0.5037170	0.0657353	0.6444412	0.2941359	0.6846851	0.5947162	0.6900606	0.3427697	0.2439398	0.6165834	0.4170841	0.5904342	0.6231858	0.3459466	0.0010357	0.0655964	0.6909682	0.1310647	0.0862165	0.3110648	0.3274155	0.4168027	0.1278500	0.0125079	0.6362877	0.6262599	0.2195726	0.4744593	0.0250229	0.5725615	0.1498845	0.5521237	0.5225413	0.1724949	0.3492760	0.6596852	0.3234582	0.0208692	0.4784420	0.5291000	0.6090448	0.7030650	0.5405303	0.5270944	0.0743760	0.4622229	0.1718579	0.4891211	0.2613822	0.2586416	0.5982662	0.4422753	0.3803995
900	0.6633878	0.7437069	0.6078995	0.6592104	0.3977445	0.2803801	0.3798641	0.3203655	0.4389686	0.2969340	0.6203080	0.2870242	0.3274346	0.3715295	0.2731216	0.3373568	0.2136246	0.0347028	0.1774428	0.1907186	0.1635558	0.3585383	0.1655413	0.2403460	0.0353911	0.6605325	0.1250194	0.0775677	0.5097773	0.3740510	0.0309395	0.1672709	0.1002709	0.1407964	0.7628677	0.0683168	0.4751010	0.2785769	0.3241260	0.3968212	0.3888779	0.7083585	0.0747934	0.6357807	0.0654152	0.5734334	0.0059203	0.5124253	0.0819282	0.6669542	0.2912356	0.6356799	0.7020880	0.6843851	0.2354444	0.2801796	0.6969061	0.4056223	0.6187580	0.6407838	0.4051666	0.0105764	0.0432469	0.7198192	0.1133030	0.0976246	0.2813707	0.3917963	0.4307916	0.1315399	0.0087756	0.6120169	0.6407495	0.2599690	0.4630038	0.0229722	0.6003602	0.1237368	0.5921222	0.6041114	0.1656479	0.2742958	0.5869458	0.4618688	0.0280093	0.5271764	0.5709751	0.5387130	0.6187416	0.4537109	0.6251595	0.0669682	0.5028437	0.2190459	0.4511499	0.2624420	0.2301933	0.7051554	0.5332054	0.3574946
950	0.6714622	0.6507110	0.5134642	0.7234366	0.4726304	0.2725921	0.4825212	0.3428543	0.4262129	0.2740036	0.5575465	0.4857855	0.3263945	0.4543208	0.2657347	0.3395488	0.2281207	0.0154926	0.1790289	0.2025009	0.1361158	0.3645656	0.1578703	0.2584096	0.0421292	0.5498994	0.1915061	0.1356837	0.6812368	0.3939865	0.0315766	0.0790837	0.1199470	0.1367924	0.6262275	0.0799346	0.4454255	0.2976810	0.2965680	0.4091432	0.4081486	0.5826796	0.0511069	0.5823347	0.0594246	0.6993871	0.0133729	0.5700402	0.1435900	0.6620854	0.2901831	0.7052653	0.7191198	0.6001925	0.2472345	0.2864110	0.6314918	0.3490130	0.5719764	0.5907087	0.4878889	0.0147436	0.0503005	0.5258365	0.0339400	0.0988455	0.2716009	0.4103932	0.4429108	0.0649469	0.0078618	0.7752080	0.6583292	0.2554652	0.4886746	0.0571347	0.5694177	0.0907915	0.5978553	0.5691938	0.2513477	0.3299809	0.6173049	0.5225266	0.0095861	0.3818446	0.5258009	0.5568016	0.6531758	0.5618827	0.5407612	0.0438364	0.3952829	0.1839729	0.4607438	0.2854342	0.2980264	0.6599356	0.4645988	0.3760742
1000	0.6581972	0.6707361	0.6244843	0.7133160	0.3389246	0.3494910	0.4729597	0.3624596	0.4806139	0.2250406	0.6515434	0.3572021	0.3880470	0.4212953	0.2699123	0.2786315	0.2051661	0.0180930	0.1595093	0.2048651	0.1630004	0.3604639	0.1987654	0.2928650	0.0136418	0.5694867	0.1669694	0.1225014	0.4682918	0.4531557	0.0428233	0.0814205	0.0805435	0.1571545	0.5625934	0.0522197	0.5234476	0.2732253	0.3490393	0.3490942	0.3635340	0.6279293	0.0265014	0.6882962	0.0581127	0.7735451	0.0786166	0.4658359	0.0775578	0.6221590	0.3682128	0.7482469	0.6741027	0.6001560	0.2876096	0.2515585	0.5447237	0.3231318	0.6792529	0.7303948	0.3930792	0.0148383	0.0314582	0.5840421	0.0447174	0.0901478	0.2928187	0.4237486	0.4947425	0.0928065	0.0038008	0.7148239	0.6789214	0.2149805	0.5450184	0.0309996	0.5668848	0.1769107	0.5491817	0.5197392	0.2604001	0.2901514	0.5725918	0.4538535	0.0594539	0.4471839	0.5824122	0.6473790	0.5908439	0.5070992	0.5116221	0.0333243	0.4581500	0.2421192	0.5093323	0.2432583	0.2437420	0.6617665	0.5681293	0.3709120

0	0.6262096	0.2324673	0.4395964	0.3711065	0.1025050	0.4043490	0.4881256	0.4223841	0.5249576	0.1883344	0.7017944	0.4588589	0.4526261	0.2664109	0.0722487	0.0743114	0.8034026	0.0393278	0.2552507	0.1004704	0.2159707	0.4497549	0.1846548	0.1979965	0.0129610	0.6573816	0.1887945	0.1281253	0.6260028	0.4100046	0.0327518	0.1743207	0.0746601	0.1078171	0.6696744	0.0704970	0.4151944	0.7171468	0.1061778	0.1927041	0.0089026	0.5705730	0.0262848	0.2889019	0.2061505	0.6059362	0.0506325	0.6330724	0.0881052	0.7758568	0.4723746	0.6237498	0.5856230	0.5827405	0.2109851	0.2413666	0.7045643	0.3556738	0.7062872	0.5275934	0.4804810	0.0265488	0.0630954	0.6885300	0.3871326	0.0328219	0.3082414	0.5587551	0.0880211	0.0251316	0.0068612	0.7781098	0.6537966	0.2710486	0.5284205	0.0089417	0.5340259	0.1069965	0.5906851	0.3102904	0.2334854	0.3963567	0.6476673	0.2255989	0.0091005	0.7476819	0.7024681	0.6130979	0.7218303	0.5314699	0.6421801	0.0419695	0.4908110	0.0930388	0.3164101	0.3192259	0.2046874	0.8541151	0.6760290	0.2130277
50	0.5184932	0.0937308	0.5329998	0.5174025	0.2656587	0.1998827	0.5019108	0.5395800	0.5427778	0.1668616	0.5159737	0.4807652	0.4511178	0.2061975	0.0434174	0.0958317	0.5665984	0.1978852	0.1661987	0.1658408	0.1752282	0.3018114	0.2339503	0.1748405	0.0195710	0.6757684	0.1992380	0.1361218	0.5261290	0.3401765	0.0450837	0.1023004	0.0871467	0.0532498	0.4802846	0.1018010	0.5395432	0.3450000	0.2663629	0.1920987	0.0399332	0.6323175	0.0707259	0.2224031	0.3663976	0.6236989	0.0890451	0.6110540	0.0504920	0.7210996	0.3909473	0.6185681	0.5140828	0.6907714	0.2491811	0.3604332	0.6580855	0.3348168	0.6009346	0.5315343	0.4010615	0.0047491	0.1009635	0.6244268	0.1819730	0.0175520	0.3485318	0.4727706	0.0853294	0.0424849	0.0078664	0.5952959	0.7570364	0.2969977	0.4862371	0.0064566	0.5635954	0.1291272	0.4799324	0.2196056	0.2797889	0.3839472	0.7627091	0.2442255	0.0023716	0.4830484	0.5351548	0.6077538	0.7166433	0.5158800	0.6005599	0.1350889	0.4674139	0.1993304	0.4896187	0.3016884	0.2669199	0.6723844	0.3898033	0.2041190
100	0.3532795	0.1969439	0.4660628	0.4543637	0.4834197	0.1629604	0.4804708	0.4774727	0.5257196	0.1253487	0.6616112	0.4486373	0.3926298	0.2248637	0.0423617	0.0775545	0.4267252	0.2284772	0.1935042	0.1535556	0.1827180	0.4510585	0.1972960	0.2109834	0.0110836	0.6186084	0.2531139	0.1266565	0.6675120	0.3967575	0.0464243	0.0976435	0.0960015	0.1258533	0.5802926	0.0963007	0.6425671	0.1622119	0.4998572	0.2756981	0.2545719	0.7691946	0.0480352	0.2546521	0.5151970	0.6131572	0.0773922	0.5757589	0.0337649	0.8698717	0.3827642	0.6820272	0.6456174	0.6251944	0.3042060	0.3006659	0.5909771	0.3912333	0.6895557	0.5666177	0.4336870	0.0105342	0.1070324	0.5209957	0.1633809	0.0599152	0.3240264	0.4535439	0.1076406	0.0265157	0.0037194	0.6619557	0.7333728	0.2300458	0.4906371	0.0036498	0.6206516	0.1093294	0.2650378	0.2561428	0.3456602	0.2567344	0.6341176	0.2574839	0.0147911	0.4130123	0.6536071	0.5332143	0.6590569	0.5533571	0.5841220	0.2373196	0.5412257	0.1447783	0.3738268	0.3273888	0.1526711	0.6776451	0.3121568	0.2259683
150	0.2216131	0.2709599	0.4361788	0.6141844	0.4165020	0.0964600	0.4749150	0.6078260	0.5052807	0.1121921	0.5546109	0.4615998	0.3002149	0.2391841	0.0618046	0.0359607	0.2506770	0.2608543	0.2928194	0.1893534	0.1215218	0.4382111	0.1029988	0.2399814	0.0486357	0.6011836	0.2199876	0.1900715	0.5140938	0.4253483	0.0264992	0.1156410	0.0931464	0.1226622	0.4736272	0.0674692	0.4687987	0.0589010	0.5668679	0.3993850	0.3240768	0.7592905	0.0628694	0.1755894	0.3609276	0.7078476	0.0307703	0.5305097	0.0060753	0.6947225	0.4795103	0.5539819	0.5871396	0.5018489	0.3651946	0.3518580	0.6184588	0.3888852	0.8108132	0.4916439	0.4737282	0.0086918	0.1192523	0.6987859	0.1354427	0.0983030	0.2661299	0.4595596	0.1390349	0.0528125	0.0071887	0.6121117	0.6614714	0.2745698	0.4544227	0.0154272	0.5882578	0.1569376	0.2153433	0.2060385	0.3803620	0.2406850	0.6308602	0.1883865	0.0061302	0.1624357	0.5779831	0.5413021	0.6990872	0.5924154	0.6687418	0.3005698	0.4203744	0.1544346	0.5433796	0.3124970	0.2646327	0.8014442	0.2404242	0.2734921
200	0.1582012	0.5583101	0.3904740	0.6992451	0.5572782	0.1268286	0.4883242	0.5463479	0.4807390	0.0818040	0.6379679	0.4256442	0.3673473	0.2342565	0.0559785	0.0551168	0.2011840	0.3085264	0.3073017	0.2096232	0.1349108	0.4130251	0.0648097	0.1927816	0.0263320	0.7473485	0.0987730	0.1086217	0.4920173	0.4852158	0.0152990	0.0883959	0.1043233	0.0856408	0.6233024	0.1151163	0.4007940	0.0692427	0.4713208	0.3726186	0.3731355	0.6531111	0.0479224	0.1840009	0.4533952	0.7454367	0.0103403	0.5598772	0.0034891	0.6653446	0.4311808	0.6313876	0.4808541	0.5242589	0.3524183	0.2967326	0.5931076	0.3918655	0.7538931	0.6912075	0.4062882	0.0091000	0.1315827	0.6701050	0.0922234	0.1280114	0.3741736	0.5718863	0.1602235	0.0301930	0.0313088	0.7509474	0.6317215	0.3044283	0.3920164	0.0182053	0.4952391	0.1414815	0.0873127	0.1591279	0.4038798	0.1942883	0.6612279	0.1860608	0.0205906	0.1110576	0.7437196	0.6004613	0.6017557	0.6972168	0.6294784	0.4412538	0.3771650	0.2877749	0.4476797	0.3929087	0.3121180	0.6707673	0.3371137	0.2004460
250	0.1582379	0.5872967	0.3825868	0.6097394	0.5643509	0.0711886	0.6112448	0.5267194	0.4933545	0.0884762	0.6336205	0.3736473	0.4815694	0.2123532	0.0388646	0.1594854	0.2080903	0.2793199	0.3246754	0.1908177	0.1651237	0.3607685	0.0718286	0.2374427	0.0157271	0.7503922	0.0478561	0.1179352	0.4827478	0.4126810	0.0260558	0.1073559	0.1333662	0.1340074	0.5950944	0.0805395	0.6219404	0.0267960	0.5616871	0.4217769	0.3803884	0.7073491	0.0412206	0.2123621	0.4798644	0.6881722	0.0161487	0.5699848	0.0178674	0.6684363	0.4984420	0.7273878	0.4827604	0.6440480	0.3147422	0.2468897	0.4835897	0.4104485	0.7594700	0.6340984	0.5336811	0.0168511	0.1071846	0.5946552	0.0892068	0.1081160	0.3496475	0.4754465	0.2177312	0.0651992	0.1082868	0.5845224	0.5019162	0.1754414	0.3931660	0.0124082	0.6266121	0.1117737	0.0485010	0.2030575	0.5172251	0.2118741	0.7890932	0.1739872	0.0428866	0.1089653	0.9090107	0.6577852	0.5465155	0.6978692	0.5674028	0.3138513	0.4715849	0.2665359	0.4830241	0.2961144	0.2583638	0.6794850	0.2801524	0.2334907
300	0.1371496	0.5948310	0.4363280	0.6128459	0.5760029	0.0763066	0.4904657	0.5873500	0.5069867	0.0756964	0.6307110	0.3933367	0.3624724	0.2503350	0.0466991	0.1631593	0.2364989	0.3142417	0.3202053	0.2613247	0.1901948	0.3458351	0.0511020	0.1736387	0.0232446	0.7907570	0.0436185	0.1774681	0.4684411	0.3885742	0.0188564	0.1488601	0.1017338	0.1730538	0.5830431	0.0758037	0.5024529	0.0082961	0.6480410	0.4279890	0.3899360	0.7632515	0.0340009	0.1640731	0.4496390	0.7151614	0.0128248	0.6165164	0.0017917	0.6924080	0.4100787	0.6431267	0.4350782	0.5786101	0.3687680	0.3259186	0.6576087	0.3547891	0.7953068	0.5582924	0.5423753	0.0183085	0.1135177	0.7451012	0.0708553	0.0983928	0.2530937	0.5433615	0.1641790	0.0911695	0.0757626	0.6680690	0.5759547	0.2574963	0.4453682	0.0046540	0.5957555	0.1408252	0.0376030	0.3411978	0.5133879	0.1930106	0.7215209	0.1867471	0.0469932	0.1051715	0.7447083	0.6780294	0.6215535	0.6084586	0.5109076	0.4133698	0.3993477	0.2545856	0.5840159	0.3021389	0.1499511	0.6142967	0.2880731	0.2035240
350	0.2182135	0.6288670	0.4055303	0.6718877	0.5596170	0.0620214	0.5554204	0.5926406	0.5684870	0.0950216	0.5563080	0.4477742	0.3560000	0.2798078	0.0209714	0.1329364	0.1586437	0.3219487	0.3606756	0.2503115	0.1470554	0.3586656	0.0464163	0.2199894	0.0264325	0.7933218	0.0228934	0.1314663	0.6008289	0.4240131	0.0607212	0.1771915	0.0724774	0.1452809	0.6266831	0.0540139	0.5810892	0.0253744	0.5891319	0.3821432	0.3918846	0.6992203	0.0559669	0.1255772	0.5946220	0.6474985	0.0064896	0.5345307	0.0000934	0.7900223	0.3746493	0.5591572	0.4238264	0.6337490	0.3846136	0.2572408	0.5997200	0.4378058	0.8029757	0.6221678	0.5374843	0.0334043	0.1232170	0.6787631	0.0915355	0.1103714	0.2513710	0.5823757	0.2345422	0.0477529	0.0992739	0.6675744	0.6570917	0.2764906	0.4923747	0.0079795	0.6040079	0.1003190	0.0337908	0.3439123	0.5111788	0.2518774	0.7369865	0.1840938	0.0307555	0.0425885	0.6885118	0.5827913	0.7030212	0.6685872	0.6701324	0.3901536	0.3797113	0.2134436	0.5520560	0.3130756	0.1389641	0.7456029	0.2296111	0.2138973
400	0.1222064	0.6903586	0.3811732	0.6847464	0.5770848	0.0896244	0.4693068	0.5992683	0.4985960	0.0937745	0.6419187	0.3992091	0.4100436	0.2149314	0.0912911	0.2558226	0.2220029	0.3243916	0.3845039	0.1756752	0.1527445	0.4475394	0.0418201	0.1759685	0.0497187	0.5956007	0.0189185	0.1348081	0.5790943	0.4540789	0.0395288	0.2231940	0.0516922	0.1785436	0.6550051	0.0431662	0.5121496	0.0180036	0.5876818	0.3996757	0.4225717	0.6781510	0.0917993	0.0946887	0.4197846	0.6016909	0.0045437	0.6152357	0.0000000	0.7663254	0.2922182	0.5757415	0.3859875	0.5688152	0.4233180	0.3380554	0.6682714	0.5295799	0.6749136	0.6000863	0.5079100	0.0256525	0.1634573	0.5742631	0.0590340	0.1366177	0.2943335	0.5743512	0.1145499	0.0256198	0.1306363	0.7054025	0.6177692	0.1852153	0.3434922	0.0141179	0.5467015	0.1477297	0.0168396	0.2800330	0.5878211	0.1998568	0.7527126	0.1792616	0.0365174	0.0276133	0.6235686	0.5708211	0.5789497	0.7560150	0.5998493	0.4910697	0.2694431	0.2295534	0.5455457	0.2381143	0.1342045	0.6078581	0.3451048	0.2165837
450	0.1854839	0.7026592	0.3635189	0.7509111	0.5128653	0.0560146	0.4415289	0.6243398	0.6303852	0.1251613	0.6677007	0.4287717	0.4333931	0.2318997	0.0408299	0.2322900	0.1857484	0.4099631	0.4465699	0.1934581	0.1330873	0.5005000	0.0424868	0.1824743	0.0175069	0.7853479	0.0326535	0.1335844	0.5480868	0.4468913	0.0479035	0.1075152	0.1252545	0.1332376	0.7212117	0.0769227	0.4968304	0.0456166	0.7448458	0.4118038	0.4062742	0.5740866	0.1175326	0.1617275	0.4443114	0.5857197	0.0057275	0.5216959	0.0000792	0.6666062	0.3687435	0.5698516	0.5762847	0.5818764	0.3518834	0.3047697	0.6341880	0.5720148	0.7091882	0.5740062	0.4337510	0.0482272	0.1283257	0.5631911	0.1019805	0.1265617	0.2902703	0.5704801	0.1718602	0.0168375	0.1421168	0.5768614	0.6690035	0.2210242	0.4123087	0.0232443	0.6134551	0.1354378	0.0118475	0.3204269	0.5879344	0.2235138	0.6857690	0.1869599	0.0583886	0.0359606	0.6590726	0.5763080	0.6406450	0.6950903	0.4960483	0.4377753	0.1722598	0.2041615	0.5647319	0.2639606	0.1545699	0.6161726	0.2484400	0.1819424
500	0.1795389	0.5990912	0.3546253	0.5960167	0.4990469	0.0679143	0.4072105	0.5093296	0.6100114	0.0807329	0.6216530	0.4878359	0.4561692	0.2183129	0.0939861	0.2603525	0.0972071	0.3134015	0.3375855	0.2058791	0.1626714	0.4936681	0.0259518	0.2056848	0.0256681	0.5769207	0.0129109	0.1068941	0.6503210	0.4677193	0.0344644	0.0765005	0.0902190	0.1879982	0.6880694	0.0632951	0.5093697	0.0360380	0.7484780	0.3581330	0.4407761	0.6334844	0.1180601	0.2609120	0.3825723	0.5806346	0.0020440	0.6455389	0.0003740	0.7454301	0.3413324	0.6598236	0.5267936	0.5958585	0.3717135	0.3106814	0.5880145	0.5410942	0.6841781	0.6357819	0.5724087	0.0083798	0.0981478	0.6234620	0.1238840	0.1447866	0.2716442	0.5008580	0.1471571	0.0419134	0.1593021	0.7222115	0.7184556	0.2148434	0.4320829	0.0258984	0.5893223	0.0771693	0.0058836	0.3912617	0.5097841	0.2230893	0.5792666	0.1934899	0.0774323	0.0210153	0.6819237	0.4872748	0.4993698	0.7976278	0.6132018	0.4533895	0.1752893	0.2337667	0.5441334	0.1957278	0.1618806	0.7906273	0.3250540	0.3262195
550	0.3278710	0.6979270	0.4382981	0.5582090	0.3722770	0.1938478	0.4291933	0.5476386	0.6028050	0.0742510	0.5919258	0.3717554	0.2784840	0.2206828	0.0995500	0.3334519	0.1304760	0.1974618	0.3776915	0.2059348	0.1985206	0.4805337	0.1249406	0.1668211	0.0353416	0.6536124	0.0158938	0.2428726	0.5226826	0.5090271	0.0587354	0.1401313	0.1165818	0.1797288	0.6335594	0.0338014	0.5681468	0.0826447	0.6061026	0.4643517	0.3901091	0.5937439	0.0656988	0.2012863	0.3903229	0.5108308	0.0012656	0.6394793	0.0494241	0.5850013	0.2997379	0.6664545	0.4402500	0.5408370	0.3286944	0.2596613	0.6582265	0.5645391	0.7295988	0.6447908	0.5742440	0.0202409	0.1606382	0.5730459	0.1058549	0.1444556	0.2685525	0.5291903	0.2144972	0.0348115	0.1328659	0.6456567	0.6089442	0.2881072	0.4931023	0.0196418	0.6534197	0.1149992	0.1748479	0.3094888	0.3846059	0.2083550	0.4661626	0.1669717	0.0563676	0.1463525	0.4670497	0.6780923	0.5837839	0.6678250	0.4953993	0.4092657	0.0883919	0.2400133	0.5547822	0.2492566	0.0776491	0.6742103	0.3664483	0.3588406
600	0.4331462	0.7330346	0.6172739	0.6948666	0.2325597	0.2478657	0.4869818	0.7000958	0.5720010	0.1118904	0.4833860	0.3779013	0.3649559	0.2473661	0.2003258	0.3937292	0.1665138	0.1118797	0.3870431	0.1751537	0.2100338	0.3908128	0.1812043	0.1777979	0.0550181	0.5582626	0.0607108	0.1641287	0.6754297	0.4919497	0.0536384	0.1210101	0.0960569	0.1325027	0.6932797	0.0198007	0.3951657	0.1651751	0.4555882	0.4410562	0.3702451	0.7025458	0.0668678	0.1892900	0.3923942	0.6424343	0.0045537	0.4447179	0.0545618	0.6083396	0.2584494	0.7585561	0.5545003	0.6286298	0.3365845	0.3138836	0.6537030	0.3941112	0.6818303	0.5742592	0.5146583	0.0070029	0.1362059	0.6434370	0.1569739	0.1501853	0.2525297	0.4094908	0.4609011	0.1145751	0.0626291	0.5308451	0.5398723	0.2351644	0.4377954	0.0263267	0.6192130	0.1083580	0.3495517	0.4460632	0.3671667	0.3000113	0.6663332	0.1788457	0.0600312	0.2280792	0.5998286	0.5568519	0.6413723	0.5902433	0.5066673	0.3124101	0.1905373	0.1617324	0.4642219	0.2641103	0.1719553	0.6480561	0.5091661	0.3981835
650	0.4471508	0.6269442	0.5763892	0.6531117	0.2691571	0.2797371	0.4570855	0.6379042	0.7106117	0.2120285	0.5055158	0.3778488	0.5106274	0.3377340	0.2442171	0.2772213	0.2867847	0.0317983	0.3618797	0.1616894	0.1444099	0.3811676	0.1817011	0.1436925	0.0470064	0.6582279	0.1285126	0.1212756	0.5387783	0.5226178	0.0334150	0.1527650	0.0808359	0.1533661	0.7153264	0.0389587	0.4486315	0.1871899	0.3925205	0.3106052	0.3166133	0.5635153	0.0941515	0.1601784	0.2245537	0.6719188	0.0090862	0.4726006	0.0604705	0.7863014	0.4505198	0.5908482	0.6257017	0.6337094	0.2991741	0.2830547	0.7210590	0.3103520	0.7247518	0.6032487	0.4870414	0.0108926	0.1998963	0.6721621	0.2116972	0.1358069	0.2627119	0.3899012	0.4298305	0.0676274	0.0585508	0.7091220	0.6150367	0.3637969	0.4669392	0.0094219	0.5122563	0.1336593	0.4658825	0.5105324	0.2412575	0.2418084	0.6787044	0.2281163	0.0725261	0.5087841	0.4550981	0.6242131	0.7094437	0.5360601	0.4047821	0.2114472	0.3507179	0.0856999	0.5168333	0.3165111	0.1892890	0.6583307	0.5996166	0.3555302
700	0.7305787	0.6094628	0.4951582	0.6513091	0.4569114	0.3443416	0.5092791	0.6503798	0.5473584	0.2777429	0.6697649	0.4395178	0.4277632	0.3621563	0.2821110	0.2677528	0.3695539	0.0480091	0.2512582	0.1622763	0.1158986	0.4298403	0.2521746	0.1656879	0.0343776	0.6957476	0.1367110	0.1331328	0.5815413	0.3812627	0.0580630	0.1264221	0.0876242	0.1372554	0.7212258	0.0762914	0.4821440	0.2989422	0.3259411	0.3636791	0.3185218	0.6649754	0.0495936	0.2436535	0.1543852	0.5660275	0.0200267	0.5045922	0.0516858	0.6456886	0.3850443	0.5087922	0.7489652	0.4724888	0.2301884	0.4085459	0.6350379	0.4224140	0.6731762	0.6002020	0.6302952	0.0361680	0.1032510	0.6023669	0.0841067	0.1584578	0.2594372	0.4703158	0.4318670	0.0694940	0.0458115	0.6129462	0.7261966	0.3265827	0.3790922	0.0169421	0.6496860	0.1550749	0.6691653	0.5451661	0.2329575	0.3032955	0.6015858	0.3823150	0.0328645	0.4591956	0.5388234	0.6089182	0.7856179	0.5190213	0.4543368	0.1412024	0.4273314	0.1012434	0.3832249	0.2445533	0.1894644	0.5914468	0.6840650	0.3722406
750	0.6552131	0.7328230	0.4545938	0.6547137	0.3901601	0.2635922	0.5124812	0.5819507	0.6343738	0.2470093	0.4928800	0.4105197	0.3393481	0.4306244	0.2974061	0.2687549	0.2050490	0.0123691	0.2732275	0.1749489	0.1083115	0.5256639	0.2318885	0.1858524	0.0082847	0.6837963	0.1720043	0.1818390	0.5440518	0.4673850	0.0192847	0.0832692	0.0947779	0.1460019	0.6028969	0.0855796	0.3621201	0.3568859	0.3037133	0.4348173	0.3265942	0.7027270	0.0394572	0.4030881	0.1323242	0.7953449	0.0151403	0.5613387	0.0713926	0.7667001	0.3970891	0.7006227	0.5944362	0.6064455	0.2227708	0.3222206	0.5684670	0.3996014	0.5639750	0.5765681	0.4983239	0.0282185	0.0842664	0.7259803	0.1525838	0.0824436	0.3042426	0.4861625	0.4129418	0.1502246	0.0219093	0.4177737	0.7521037	0.2639101	0.3862666	0.0218875	0.5391839	0.1420999	0.7346393	0.5825400	0.2426064	0.4324748	0.6633796	0.2801306	0.0187647	0.4448254	0.6898827	0.6096872	0.7361969	0.4712193	0.4910998	0.0440971	0.4227004	0.1261032	0.4064964	0.4249402	0.3070908	0.6038247	0.4495987	0.4128033
800	0.6632102	0.7285531	0.4614861	0.6558431	0.4649159	0.3069616	0.4944143	0.5264194	0.5583386	0.2196917	0.4640824	0.3948225	0.3623608	0.4326352	0.1650137	0.3431626	0.2019369	0.0097941	0.1919660	0.1034772	0.1843211	0.4562185	0.2818217	0.1711366	0.0084618	0.6126472	0.1962698	0.1749012	0.5910806	0.4113299	0.0649888	0.1871843	0.0883816	0.1906634	0.5310382	0.1163605	0.4313496	0.4220791	0.2794936	0.4099478	0.4333291	0.6560165	0.0207690	0.4971181	0.1054187	0.6831050	0.0298476	0.5510098	0.0627119	0.5695834	0.4062831	0.7851678	0.5184499	0.6804544	0.2305893	0.2562090	0.7261345	0.4153313	0.7021184	0.6225398	0.5056538	0.0082208	0.0739636	0.5886838	0.0932233	0.1394150	0.2663974	0.4984644	0.4697305	0.0903799	0.0153488	0.6984478	0.6408423	0.2181469	0.3608401	0.0216849	0.6416063	0.0878215	0.6516219	0.5007503	0.2723257	0.2686433	0.6302048	0.4257676	0.0306755	0.3280204	0.5750916	0.5418870	0.6884138	0.4606934	0.4469067	0.0523879	0.4123656	0.1618961	0.4615625	0.2646504	0.2546575	0.6402117	0.7231456	0.2936824
