"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
950	0.9367344	0.2667785	0.8014835	0.4319137	0.1476965	0.7103027	0.7906958	0.6567870	0.8457191	0.2988727	0.8259612	0.6854970	0.6282777	0.2714067	0.0847669	0.0739634	0.8843134	0.0415433	0.2989297	0.2715563	0.2551949	0.5443101	0.2612449	0.3405767	0.0335557	0.9227188	0.1536682	0.2031246	0.7968326	0.6526004	0.0341244	0.1472845	0.1644783	0.2017832	0.9575675	0.0871960	0.7522348	0.9097770	0.1031240	0.2502364	0.0153561	0.9436758	0.0808734	0.5789943	0.3673921	0.9966384	0.1051357	0.8544268	0.1450533	1.0568293	0.6696158	1.0225599	0.8425838	0.8762564	0.3234468	0.4914261	0.9521546	0.5410602	0.7399667	0.7254696	0.5963743	0.0250543	0.1266087	0.9196505	0.4693551	0.0232966	0.3676819	0.5430900	0.2107929	0.0733789	0.0163442	0.9079323	0.9033739	0.2840527	0.7298000	0.0213153	0.8067624	0.1440721	0.8861722	0.5472404	0.3534195	0.7044415	1.0129663	0.3282439	0.0041114	1.0097960	1.0682031	0.9028592	1.0376847	0.6581653	0.9798735	0.0397754	0.5559523	0.1725892	0.5662331	0.4110070	0.3308875	1.0036312	0.8473460	0.3693536
1000	1.0031221	0.2610178	0.6768388	0.5932395	0.1436605	0.5699579	0.7481185	0.6318335	0.8883347	0.2414051	0.8064845	0.6819557	0.6333545	0.3031419	0.0616763	0.1061413	1.0080806	0.0360630	0.2492822	0.2186812	0.2163927	0.6114046	0.2799845	0.3907749	0.0197459	0.8900473	0.1457017	0.2419651	0.8062516	0.6433755	0.0319603	0.1844890	0.1171540	0.2046806	0.9710492	0.1451467	0.7340339	0.9228991	0.0945588	0.2618726	0.0246563	0.9544543	0.0556239	0.4992081	0.3289301	1.0690335	0.1004902	0.7477330	0.1338780	1.0808517	0.5956972	0.9677780	0.9215262	0.8833279	0.3913903	0.5501300	0.9688230	0.5141998	0.8214673	0.8404957	0.5692882	0.0220227	0.1358091	0.8627241	0.4395047	0.0200112	0.3747356	0.4986506	0.2356618	0.0459807	0.0059890	0.9566260	0.9349808	0.3166537	0.8099256	0.0282989	0.8482520	0.1462595	0.8835472	0.5682067	0.3525124	0.6625808	1.0477162	0.3151149	0.0012444	0.9891410	1.1607590	0.8899296	0.9828027	0.6323429	0.9553552	0.0383294	0.6115870	0.1830008	0.5962264	0.4593064	0.3615805	1.0115252	0.9037195	0.3726032

0	0.9888840	0.3557741	0.7161737	0.5203194	0.1182880	0.6097424	0.7053916	0.7026253	0.8378506	0.3023996	0.8340534	0.6603461	0.6797425	0.3738714	0.0658408	0.0980649	1.0079584	0.0665591	0.2926931	0.2102005	0.3039603	0.6274367	0.2750664	0.2793507	0.0327197	0.9314297	0.2214413	0.1764164	0.8259256	0.6102119	0.0485175	0.1903259	0.1256789	0.1689318	0.9606019	0.0872343	0.7016977	0.9441439	0.1510472	0.2819864	0.0090659	0.9685959	0.0545246	0.5214707	0.3712949	0.9714283	0.0916655	0.8396772	0.1236899	1.1303003	0.6090854	1.0257982	0.8997391	0.8492684	0.3126291	0.4027137	1.0574127	0.4898871	0.8464930	0.8406540	0.6951276	0.0101850	0.1470891	0.9850568	0.6288567	0.0451084	0.4824702	0.7488940	0.1442342	0.0490285	0.0083960	1.1349236	1.0790973	0.3524346	0.9076958	0.0161159	0.8116850	0.1661941	0.8963127	0.5319068	0.2872330	0.5889899	0.8690830	0.3512442	0.0068182	1.0285022	1.0089484	0.9225599	1.1389149	0.6887216	0.9845776	0.0688761	0.6593649	0.1467877	0.5795629	0.4247471	0.3353111	1.1218831	0.9567246	0.2479036
50	0.9097634	0.3861334	0.7410882	0.6645097	0.1090522	0.7008814	0.8913477	0.6021483	0.7274489	0.2773184	0.8752674	0.5609524	0.6057085	0.3922166	0.1374923	0.0900048	1.1344143	0.2684189	0.2480203	0.2486217	0.2813974	0.7803026	0.2865523	0.2799913	0.0282822	0.9138481	0.1936472	0.2142046	0.7706242	0.5768173	0.0598462	0.2142873	0.1229061	0.2402649	0.8076405	0.2133406	0.7423686	0.9626555	0.1215920	0.2582483	0.0204607	0.8606468	0.0632144	0.5191187	0.3516600	0.9701349	0.1209877	0.7492834	0.1292303	0.9020533	0.6721662	1.0039117	0.8986517	0.8597547	0.2831225	0.4279072	1.0024629	0.5353605	0.7825131	0.7669437	0.6912667	0.0106568	0.1016533	0.9981221	0.4482949	0.0404097	0.5227369	0.6170151	0.1957832	0.0409539	0.0067790	0.8902691	1.0628235	0.3255535	0.7496751	0.0323260	0.8712534	0.2346698	0.8814439	0.5457432	0.4018835	0.5329608	1.1003051	0.3491163	0.0052668	0.9205262	1.0175619	0.9049239	0.9677670	0.6644452	1.0300374	0.0423770	0.6975306	0.1282738	0.5930305	0.3754505	0.4124230	0.8546816	0.8968445	0.4057479
100	0.9642713	0.2548214	0.8136918	0.7533208	0.1762325	0.5577202	0.9690313	0.3518509	0.7362687	0.2741415	0.8842678	0.6591121	0.5313142	0.4550807	0.1463636	0.1015296	0.9398534	0.5079155	0.4458120	0.2369671	0.2163408	0.9080514	0.2776782	0.2808869	0.0183620	0.9083721	0.1757226	0.1932306	0.8311752	0.6152652	0.0496375	0.2247526	0.1528602	0.2411432	0.5781315	0.3924567	0.6837198	0.8633203	0.1442053	0.3339841	0.0248504	0.9793548	0.0452717	0.5285093	0.4297012	0.9280030	0.1333653	0.7654857	0.1310867	0.8538408	0.6086718	1.0263856	0.9494021	0.8924810	0.2353828	0.5523559	0.9573602	0.4803246	0.8656822	0.7401613	0.6771095	0.0088415	0.0925248	0.9609109	0.3712971	0.0335347	0.5061143	0.6163524	0.1792078	0.0648176	0.0166186	0.9905458	1.0875267	0.3718104	0.8205569	0.0283552	0.9199191	0.2098547	0.7507227	0.5573466	0.4817642	0.5553132	1.0175319	0.2911289	0.0015362	0.9869562	0.9141816	0.9430532	0.9341984	0.6675709	1.0501501	0.0602089	0.6818304	0.1618153	0.7091930	0.4145736	0.3774330	0.7217178	0.8210330	0.5411001
150	1.0941807	0.1592581	0.6900687	0.8267915	0.1742486	0.4676296	1.0100635	0.2065799	0.7444146	0.3257551	0.7146917	0.6019760	0.5776718	0.4698702	0.1344115	0.1079964	0.8617525	0.5109532	0.5475458	0.2131746	0.2242283	0.9399866	0.3398054	0.3541471	0.0130690	0.9298970	0.2286262	0.2185260	0.8730257	0.5840877	0.0672868	0.1893480	0.1529636	0.2826461	0.2555674	0.4791470	0.6452999	0.8936386	0.1415172	0.3398915	0.0774839	0.9862937	0.0634893	0.4800533	0.4268306	0.9867128	0.1828315	0.7761261	0.1370223	0.8254451	0.5609558	0.9651595	0.9128695	0.9684827	0.2794663	0.5330157	0.9699836	0.5233865	0.8554187	0.8296530	0.6737337	0.0106770	0.0859685	0.9506143	0.3089369	0.0513763	0.5198650	0.6336115	0.1582546	0.0554215	0.0239997	1.1250653	1.0792651	0.5101639	0.6231028	0.0258774	1.0133180	0.2470257	0.9107279	0.5571588	0.5106278	0.5963344	1.0385274	0.2349975	0.0220636	0.9695161	0.9299368	0.8531411	0.9405220	0.6332575	1.0801333	0.1244188	0.7408761	0.1492310	0.7458313	0.4560709	0.3384747	0.6573597	0.7939271	0.5986943
200	1.1638575	0.1458150	0.6957619	0.9093306	0.2064286	0.3470754	1.0511595	0.1423071	0.8185981	0.4194041	0.7686811	0.5456174	0.6152798	0.5070743	0.1402234	0.1037787	0.9472715	0.6049481	0.5326439	0.2554705	0.2229548	0.8649929	0.2756139	0.3419199	0.0480719	0.8438945	0.2723070	0.2105094	0.9776044	0.6121797	0.0476291	0.1347792	0.1581721	0.3059165	0.1059471	0.5291305	0.7215011	0.8931203	0.1062700	0.2824959	0.2825081	0.9455140	0.0984694	0.4550327	0.5966850	0.9483518	0.1360894	0.7410941	0.1368082	0.7973778	0.6060592	0.8629479	1.0130442	0.8553945	0.4039566	0.6123347	0.9090998	0.4278002	0.9455213	0.8608565	0.7331232	0.0076604	0.0534931	1.0244891	0.2619324	0.0706314	0.5051818	0.6568169	0.1648969	0.0488315	0.0267057	0.9892887	1.0372231	0.7335876	0.7521192	0.0224850	0.9364660	0.2167257	0.7551850	0.6457405	0.5244681	0.6496842	1.1784010	0.3061953	0.0164030	0.9300926	0.9659703	0.7955974	0.8826832	0.6773369	0.9865814	0.1663551	0.7020598	0.1372141	0.7923003	0.5016204	0.3667213	0.6685042	0.8348959	0.6555048
250	1.0413005	0.0985446	0.6604073	0.8888327	0.2427107	0.3109552	0.9688179	0.0987176	0.7411881	0.3864244	0.7299023	0.6149153	0.6499090	0.5721049	0.1486893	0.1240350	0.9471125	0.6201851	0.5611717	0.2365950	0.2077328	0.9551093	0.2271736	0.3166247	0.0377919	0.8628981	0.2518855	0.1642106	0.8959351	0.5960224	0.0423761	0.1143952	0.1730587	0.2349064	0.0749732	0.6182900	0.7918537	0.9259166	0.0698426	0.4311358	0.4388675	0.9269366	0.0659515	0.3777888	0.5687999	0.9108540	0.1548574	0.7588888	0.1361973	0.7778667	0.6597871	0.8794065	0.9445024	0.9704102	0.4374995	0.7124688	1.0528852	0.4888088	0.9072055	0.8506539	0.7611949	0.0061106	0.0404467	0.9831288	0.1977075	0.0841404	0.4493089	0.5857933	0.1454945	0.0352890	0.0219353	0.9329587	1.0763818	0.8628365	0.7449956	0.0168002	0.9156181	0.1909112	0.6753834	0.5957916	0.5010880	0.6353266	1.1150332	0.3936544	0.0103121	0.9209516	0.9675273	0.6999616	0.8754351	0.6543478	0.9895437	0.3063805	0.7009790	0.0866243	0.8631230	0.5142194	0.3739090	0.5880520	0.9271671	0.5895914
300	1.0618498	0.1155471	0.6676670	0.9538758	0.2655597	0.3099257	1.0683201	0.1422019	0.7088818	0.4308371	0.7585324	0.7510755	0.6209838	0.6105070	0.1945684	0.1123769	0.8299020	0.6375233	0.5634399	0.2721424	0.2172963	1.0783627	0.2485419	0.3003093	0.0298808	0.9698907	0.1696240	0.1320779	0.8324980	0.5826473	0.0498453	0.1083039	0.1465472	0.2230486	0.0464800	0.4964751	0.7359783	0.9053518	0.1509006	0.4479904	0.4980265	1.0569919	0.0732764	0.3465652	0.6070538	1.0218946	0.1839517	0.7685511	0.0988731	0.7860141	0.5756545	0.9330072	0.9323779	0.9150729	0.4480553	0.7495384	1.0390712	0.4902667	0.8400180	0.8485685	0.7619095	0.0107253	0.0473113	0.9665740	0.1810230	0.1212286	0.5001500	0.6074435	0.2238500	0.0391485	0.0249134	0.9419376	1.0037307	0.9378549	0.8112855	0.0361663	0.9430318	0.1595557	0.8219623	0.6184246	0.4538517	0.5950377	1.0261294	0.3749562	0.0240947	0.7673138	0.9472956	0.6311361	0.7949073	0.7046642	0.9166004	0.3558801	0.6742867	0.0929676	0.8097791	0.6032258	0.3960141	0.6273750	0.9742264	0.6310632
350	0.9584415	0.0938255	0.8065966	0.9623329	0.2987466	0.2645822	0.9164083	0.0872945	0.7590408	0.4259630	0.9261552	0.6773210	0.5831523	0.5907774	0.1697223	0.1319378	0.7164197	0.6871441	0.5950683	0.2617802	0.2277427	1.0193046	0.2279218	0.3601765	0.0323148	0.8912127	0.1871847	0.2146524	0.7978603	0.5438363	0.0467842	0.1124343	0.1278844	0.2410507	0.0855457	0.4432385	0.7564254	0.8528903	0.2417385	0.5229120	0.5684151	1.0114688	0.0571360	0.2636876	0.4758325	1.1163948	0.1531382	0.8583222	0.1123200	0.7831816	0.4968350	0.9469251	0.9473064	0.7675020	0.4588887	0.6980214	1.0919188	0.6243502	0.8529496	0.7530871	0.8770500	0.0000000	0.0341968	0.9755703	0.1690831	0.1024278	0.4989379	0.6495665	0.2431363	0.0541236	0.0180726	0.8791494	0.9481091	0.8889200	0.7675211	0.0294780	0.9991532	0.1588934	0.6762383	0.6789882	0.4230357	0.4770287	0.9797839	0.4284599	0.0218898	0.7025738	0.8953535	0.4674194	0.8693358	0.7394339	0.9584052	0.4355629	0.7767285	0.0678387	0.9213013	0.5727600	0.3656177	0.6909258	0.8457133	0.6077797
400	1.0137565	0.0984729	0.7301181	1.0971811	0.2978626	0.2870997	0.9039845	0.1040857	0.7304899	0.3637267	0.8916863	0.6190084	0.5392241	0.5349241	0.1745616	0.1521849	0.7690802	0.6465732	0.7349729	0.2598679	0.1807011	1.0653167	0.1938395	0.2898423	0.0330895	1.0113721	0.1948295	0.1990701	0.8757500	0.5634896	0.0377631	0.1416116	0.1193006	0.2641387	0.0744384	0.4628735	0.7224672	0.8635718	0.3385941	0.5295174	0.5368253	0.9259588	0.1165554	0.2688858	0.4529007	1.0531706	0.1487637	0.8148322	0.1443915	0.7863256	0.6302046	0.9593444	0.9694532	0.9329963	0.5705742	0.7562958	1.0737673	0.6190315	0.8369561	0.8336284	0.9204543	0.0044850	0.0446204	0.9763894	0.2078080	0.1596049	0.4248280	0.6426432	0.2515241	0.0463190	0.0334428	0.9019814	0.9439686	0.7790668	0.7090554	0.0378222	1.0626088	0.1511560	0.6311477	0.7016253	0.4419054	0.6038509	0.9804299	0.4395432	0.0303838	0.5696671	0.9441318	0.5170254	0.8091100	0.7167136	0.9412203	0.5449828	0.7043114	0.0663803	0.8740065	0.5104694	0.3870524	0.6575808	0.8462610	0.5893293
450	1.0124398	0.0929119	0.7185141	1.0946702	0.2488613	0.3094856	1.0044876	0.1538421	0.8427762	0.3015417	0.9405208	0.6069954	0.5608878	0.5764395	0.1588811	0.1509293	0.7135448	0.6563060	0.7359645	0.2316344	0.2276246	0.9862224	0.2137257	0.2539595	0.0336271	0.9078135	0.1892248	0.1720875	0.8683221	0.6202456	0.0384113	0.1838918	0.1967146	0.3150614	0.0471383	0.4578576	0.7752464	0.6157624	0.3688516	0.5682065	0.5367267	0.9295446	0.1156623	0.2912046	0.5095014	0.9807930	0.1549674	0.8520744	0.1281142	0.8250464	0.5922539	0.9640242	1.0084650	0.9044997	0.5341183	0.6927147	1.0158986	0.5496919	0.8841076	0.7171324	0.9399072	0.0075951	0.0434244	0.9718743	0.1811325	0.2021694	0.4660129	0.7249730	0.2998160	0.0418569	0.0284628	0.8765748	0.9935559	0.8620815	0.6887810	0.0328486	1.0529765	0.1509363	0.5779399	0.7213529	0.4514987	0.6182179	0.9250637	0.4158024	0.0392113	0.5433574	0.9641234	0.5365172	0.8754708	0.7719203	0.9688735	0.4620579	0.7440374	0.0410966	0.9448373	0.4883455	0.4260277	0.6389082	0.7730308	0.6376544
500	0.9636658	0.0978273	0.7285118	1.0231798	0.2265806	0.2524334	1.0438732	0.1920403	0.8070139	0.2469581	0.8560444	0.6396245	0.5693082	0.5696273	0.1628515	0.1433290	0.8197976	0.5710294	0.6867035	0.2318487	0.1983833	1.0220084	0.2706456	0.3088360	0.0384360	0.9774150	0.1898178	0.1550704	0.8019070	0.5753119	0.0445218	0.1442047	0.1835470	0.3151309	0.0481186	0.4831746	0.6933413	0.6163229	0.4084642	0.5457615	0.4845353	0.9165172	0.0964075	0.2915134	0.4943322	0.9403824	0.1340346	0.9350200	0.0937520	0.8981365	0.6466189	0.9783034	0.9072174	0.8927023	0.4900248	0.5911501	0.8471957	0.5975519	0.8891477	0.7327988	0.9472206	0.0026104	0.0487315	0.9591986	0.1650375	0.2193189	0.4369401	0.6528362	0.4152427	0.0355335	0.0240275	0.8352402	0.9969850	0.8702376	0.7149281	0.0382724	1.0437558	0.1995722	0.6467940	0.7679450	0.4309463	0.5718215	1.0277419	0.3713776	0.0346483	0.5843356	1.0130602	0.6039949	0.9474677	0.6473215	0.9767375	0.4514468	0.6828294	0.0408645	0.8801525	0.5212456	0.3202321	0.6407116	0.8200022	0.6278423
550	1.0182498	0.1160231	0.8070892	0.9940494	0.2494710	0.2428291	0.9314400	0.3657379	0.8065839	0.2294917	0.8774349	0.6432593	0.6052390	0.4969933	0.1758373	0.1004322	0.7942122	0.3187172	0.6384871	0.3400542	0.1872331	0.8840213	0.2864755	0.2962944	0.0292616	1.0239740	0.1773763	0.2106244	0.8135658	0.5631809	0.0464945	0.1495044	0.1834663	0.2939637	0.0833723	0.3149470	0.6826920	0.5660118	0.4247100	0.4775987	0.6025767	1.0880994	0.1178533	0.2990754	0.5109765	0.9302728	0.1635818	0.7871491	0.1059864	0.8028449	0.5475993	0.8201455	0.9788186	0.9593406	0.4926427	0.6237542	0.9546735	0.5591795	0.8059053	0.8131077	1.0297479	0.0000713	0.0401775	0.8979332	0.2021659	0.3277205	0.3840824	0.6766440	0.4731310	0.0657359	0.0212406	0.8268051	0.9429634	0.7584021	0.6849655	0.0442750	0.9606781	0.2128507	0.5297047	0.8164584	0.3106609	0.4648555	1.0179835	0.3625575	0.0510610	0.5653565	0.9694585	0.6573915	1.0104766	0.5679962	1.0914788	0.4908553	0.6857212	0.0443921	0.8941537	0.5432401	0.4064195	0.7246477	0.8807422	0.5908133
600	1.0262383	0.0915643	0.8722539	0.9584288	0.2298831	0.2539818	0.7794201	0.5709096	0.7196997	0.2218376	0.9109792	0.6078136	0.5736825	0.3888039	0.0923091	0.1462455	0.7915236	0.1781660	0.4805450	0.2775045	0.1774773	0.7977647	0.3231196	0.3013721	0.0292175	0.9921069	0.1777907	0.2496284	0.7148694	0.6085861	0.0540414	0.1055232	0.1984417	0.3167508	0.1997962	0.1986804	0.6768995	0.5589312	0.4028507	0.5114951	0.4659272	0.9196933	0.1124434	0.3056146	0.5514875	0.9309697	0.1323966	0.7582534	0.1316621	0.8661090	0.5525227	0.8909584	0.9172420	0.9489338	0.4929252	0.5954527	1.0722271	0.6385899	1.0099162	0.8105776	0.9623289	0.0018036	0.0699562	0.9860946	0.2046172	0.2734577	0.4261725	0.6357933	0.5356912	0.0502766	0.0410676	0.8655729	0.9914496	0.4878797	0.7242512	0.0314451	0.8614746	0.2154440	0.5572188	0.8202027	0.2571509	0.5260540	1.0402883	0.3320941	0.0437063	0.5312929	1.0359724	0.8365457	0.9961561	0.6353744	1.0539196	0.5732585	0.6203812	0.0488185	0.8098914	0.5001207	0.4631397	0.8307423	0.8485668	0.5679490
650	1.0377185	0.1255764	0.8125249	1.0340386	0.1858909	0.4054328	0.7352342	0.6701604	0.7485475	0.1651102	0.8802892	0.6714303	0.6151264	0.3086408	0.0653318	0.1122954	0.7490185	0.0581355	0.3418831	0.1987556	0.2140303	0.7639642	0.3471344	0.3021812	0.0331464	0.9582067	0.2574490	0.2351900	0.7860416	0.5728386	0.0484775	0.0977052	0.2344255	0.2378773	0.4462988	0.1608717	0.6915994	0.6170258	0.4139246	0.6028332	0.4203974	0.9182479	0.1285902	0.3602019	0.5931145	0.9803274	0.1155352	0.7772130	0.1272687	0.9970715	0.5925458	0.9062048	0.9440576	0.9636773	0.4741436	0.5365942	0.9507615	0.6405522	0.9667405	0.8672536	0.8827383	0.0081120	0.1013503	0.9536745	0.1538567	0.2399666	0.4597435	0.7541368	0.5194133	0.0295447	0.0330948	0.8390705	0.9868780	0.4825110	0.7395884	0.0185530	0.8109479	0.1679424	0.5783302	0.6794859	0.2674811	0.5763881	0.9134776	0.2953071	0.0278028	0.5139298	0.9776101	0.8737296	1.0020033	0.6719027	1.0442418	0.5952749	0.7080157	0.0775877	0.6921706	0.4009059	0.3640730	0.9593571	0.8743344	0.4766233
700	1.1601066	0.2405839	0.7847141	1.0076885	0.1219987	0.4572989	0.6885254	0.7069550	0.7247138	0.2108712	0.7657737	0.7099439	0.6341878	0.2664933	0.0840114	0.1224430	0.7334290	0.0335741	0.2920405	0.2281482	0.2525520	0.6611051	0.2948016	0.2812198	0.0273402	0.8911132	0.2399892	0.1861800	0.7321032	0.5860713	0.0411776	0.0808970	0.1799400	0.2173412	0.6548994	0.1782594	0.6874608	0.5265118	0.3955201	0.4924119	0.2846276	0.9643286	0.1076434	0.2970225	0.5139409	1.0429591	0.0735931	0.7859047	0.1304535	1.0376026	0.6144665	0.9870328	0.9612699	0.9148707	0.4612409	0.4170309	0.8874153	0.5775420	0.9644012	0.8722026	0.6661549	0.0215092	0.1222778	0.9232409	0.1264916	0.2148065	0.4906196	0.7558778	0.5407897	0.0738646	0.0279005	0.8167116	0.9533687	0.3346178	0.7527999	0.0307744	0.8234562	0.1923922	0.6805644	0.7338513	0.3577083	0.6286321	0.8919324	0.3138266	0.0176441	0.5910791	0.9256165	0.9021831	1.0306370	0.6812703	0.8925127	0.5349813	0.6521676	0.0965798	0.5589484	0.4484426	0.3869122	0.9534009	0.9663458	0.3066004
750	1.0286631	0.4962474	0.8283940	0.7392297	0.1307567	0.5578478	0.7550177	0.8506269	0.8724620	0.3079674	0.7418739	0.7101523	0.5823171	0.3214651	0.0657480	0.1431901	0.8625003	0.0199035	0.2738981	0.2685338	0.2631498	0.6045014	0.2523122	0.2973039	0.0457651	0.9780803	0.2686837	0.2078336	0.8744456	0.6431362	0.0475207	0.1082135	0.1172605	0.2046676	0.6795821	0.1777139	0.6719829	0.6195047	0.3219119	0.4399019	0.1563390	0.9630622	0.0904936	0.4060793	0.4182624	1.0277056	0.0934947	0.7457792	0.0899958	0.9621704	0.5948629	1.0175991	1.0254287	0.9875993	0.4036205	0.3777042	0.7997876	0.5484997	0.8318171	0.8318786	0.6266045	0.0152882	0.1475815	0.8878272	0.1379414	0.1649212	0.4738645	0.7923762	0.5131755	0.0488727	0.0180015	0.8812076	1.0243237	0.3306588	0.8063048	0.0289716	0.8393191	0.1775509	0.6883235	0.7505144	0.2949741	0.5568952	0.9425984	0.2578131	0.0089487	0.6561941	0.9570968	0.8773796	0.9464650	0.7262246	0.9282828	0.3384516	0.6057745	0.1631648	0.4953296	0.4246806	0.3879946	1.0487734	0.9432605	0.3734716
800	1.0145587	0.3677357	0.8013399	0.6332434	0.0981031	0.6011660	0.7237957	0.8603586	0.9502757	0.3248050	0.8486278	0.6802438	0.6111193	0.2388674	0.0649075	0.1440321	0.8914091	0.0296059	0.2622366	0.2704602	0.2556874	0.5902120	0.2750513	0.3166597	0.0646778	0.8883384	0.2023197	0.1782165	0.8818102	0.5956121	0.0416213	0.1452937	0.1506172	0.2437852	0.6037677	0.1068582	0.6485168	0.6352249	0.2751031	0.3953487	0.1022678	1.0125695	0.0940389	0.4120275	0.4611141	1.0604751	0.1075979	0.8026341	0.0866152	0.8682870	0.5610613	0.9622376	0.9420867	0.8170647	0.4257409	0.4525890	0.8634923	0.6411751	0.8407779	0.9000029	0.5807345	0.0282717	0.1319047	0.8656147	0.1897399	0.1106721	0.4914627	0.7799567	0.5586236	0.0470624	0.0307233	0.8971554	1.0916635	0.3541622	0.7302035	0.0352562	0.8550686	0.2217319	0.7858858	0.6542422	0.3214363	0.4945152	0.9613966	0.4185345	0.0078000	0.7253369	0.9581008	0.8651402	1.0353842	0.6430883	0.8936914	0.2069509	0.6968962	0.1711234	0.5585285	0.3790742	0.4262654	1.0599091	0.9297341	0.2889836
850	0.9151715	0.3984613	0.7759190	0.6617910	0.1380324	0.6419375	0.7187335	0.7862299	0.9254568	0.2881642	0.8266684	0.7578585	0.6654724	0.2798679	0.0761162	0.1089839	0.8887690	0.0269663	0.2250564	0.2738148	0.3227351	0.6424723	0.2817777	0.3086904	0.0381139	0.9120180	0.2686629	0.1737521	0.8866389	0.6681786	0.0545174	0.1564380	0.1256553	0.1753075	0.8828624	0.0858074	0.7569209	0.7434271	0.2762667	0.3303889	0.0571306	0.9678426	0.0630056	0.4461999	0.3718304	1.0418286	0.0967245	0.7382639	0.1525095	0.9096209	0.5451501	0.9533038	0.9157613	0.7809908	0.3970975	0.4141492	0.9394716	0.5896575	0.7360102	0.8547429	0.6055738	0.0412398	0.1488944	0.9501935	0.2381051	0.1000639	0.4331456	0.8252098	0.4757603	0.0493261	0.0098851	0.9861156	1.0721197	0.3699412	0.6840876	0.0158979	0.8943661	0.2074484	0.8858819	0.6304040	0.3794016	0.5199346	0.8905404	0.4246398	0.0093317	0.9473966	0.9862751	0.8617072	0.9778370	0.5841148	0.9775810	0.1073599	0.5886711	0.2123724	0.5494952	0.3648825	0.3891994	1.0333069	0.8765411	0.2335371
900	0.9469203	0.2883680	0.7251526	0.7340985	0.1358485	0.7205566	0.7343056	0.7739278	0.8463169	0.2600164	0.7926183	0.7327706	0.6587535	0.2654018	0.0641826	0.0828487	0.9718842	0.0337478	0.2737232	0.3310723	0.3580388	0.6639537	0.2769379	0.3213553	0.0200298	0.9797283	0.2362550	0.1815456	0.9327865	0.6816272	0.0455582	0.1707645	0.1429927	0.1305794	0.8122328	0.1778521	0.7595539	0.7855412	0.2168345	0.3545913	0.0431056	0.8970352	0.0662133	0.4599550	0.2976929	0.9865472	0.1182888	0.7828718	0.1297608	0.9530459	0.5874989	0.9683430	0.8226980	0.7999563	0.3573497	0.4690493	0.9767158	0.6564554	0.7805935	0.8120836	0.5738044	0.0279198	0.1721662	0.8739914	0.2502596	0.0882264	0.4718406	0.6859385	0.3989909	0.0648955	0.0151661	0.9121105	1.0263923	0.3490816	0.7586396	0.0233922	0.8707791	0.2022604	0.8988133	0.6142884	0.3336464	0.6007588	0.9748701	0.3638071	0.0103100	1.0396537	0.9848832	0.8588472	0.9494016	0.6279379	1.0156906	0.0735832	0.5928622	0.1714668	0.5422573	0.4358067	0.4906461	1.0642404	0.8286517	0.2256750
950	0.9652970	0.2698750	0.8044097	0.7563607	0.1266709	0.7140672	0.6680827	0.7488726	0.8310430	0.2741279	0.8734890	0.8580798	0.5599313	0.2626088	0.0643640	0.0892731	0.9570168	0.0238343	0.2366877	0.3077258	0.2659283	0.7065197	0.2180280	0.2987505	0.0289406	0.9100813	0.1764875	0.1986926	0.9135278	0.6437444	0.0497680	0.1370859	0.1279015	0.1383445	0.7743059	0.1796787	0.7153038	0.7668480	0.1906879	0.3632915	0.0368142	0.9620267	0.0597277	0.5914799	0.3576390	1.0651414	0.1228788	0.7920963	0.1128831	0.9693979	0.5656264	0.9415564	0.8761316	0.9375559	0.3482605	0.4082790	1.0316190	0.6405703	0.9213712	0.7358425	0.6567234	0.0183664	0.1568491	0.8812580	0.2568651	0.1001555	0.5151446	0.7592838	0.2971815	0.0561656	0.0052758	0.9062960	1.0539102	0.3456071	0.8437819	0.0176466	0.8939604	0.1935364	0.8506640	0.5904963	0.2819349	0.5517245	1.0335355	0.3676482	0.0151204	0.9245431	0.9336041	0.9268407	1.0170977	0.6152299	0.8605821	0.0425046	0.5626028	0.1606332	0.6027842	0.4261611	0.3485735	0.9678216	0.8788493	0.2336180
