Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
200	0.4804257	0.3990937	0.5234573	0.3536369	0.1330568	0.1263612	0.2071274	0.4819524	0.2710200	0.0623424	0.6536650	0.6555198	0.2097652	0.0455762	0.0199868	0.3148869	0.1470776	0.0234890	0.0322186	0.0921448	0.3548202	0.1125717	0.3799292	0.4214140	0.6369752	0.5682124	0.0063814	0.0073305	0.0366544	0.0893951	0.0220353	0.0088292	0.4392773	0.3508138	0.5448572	0.4941625	0.4141692	0.0569142	0.1226059	0.3894425	0.4945844	0.2804754	0.5783608	0.4617958	0.0173612	0.1402537	0.3748697	0.3607798	0.4928047	0.4105156	0.6977807	0.3880383	0.2881627	0.1279366	0.2589465	0.2613232	0.1373913	0.2029301	0.2492078	0.1661772	0.0058707	0.1532391	0.0009222	0.0270357	0.3882696	0.1107883	0.3381313	0.5926532	0.5263952	0.0618955	0.0065957	0.1157157	0.3425706	0.2111290	0.0327974	0.0982878	0.2806064	0.3068791	0.5105915	0.0100986	0.3288619	0.5359316	0.5061636	0.2887995	0.5693609	0.1649076	0.4234110	0.5139639	0.3429901	0.2763589	0.1532712	0.1125705	0.5917999	0.0642313	0.0169136	0.4172696	0.7598525	0.4128473	0.1342022	0.2069491
250	0.4409849	0.4050938	0.5649647	0.3380577	0.0910491	0.0977940	0.1960653	0.5729643	0.2439871	0.0415814	0.5810609	0.5808806	0.1541268	0.0113098	0.0455739	0.2164596	0.1121595	0.0289107	0.0520397	0.1081273	0.3443038	0.0958784	0.3734027	0.4473513	0.4590506	0.5733458	0.0027526	0.0237704	0.0173496	0.0599510	0.0362862	0.0054199	0.5757123	0.3640779	0.5032657	0.5124523	0.3920639	0.0765336	0.0836323	0.4643566	0.4817463	0.2669360	0.5758605	0.4469648	0.0212381	0.1541307	0.4502790	0.3892017	0.4059105	0.4672086	0.7126298	0.2985256	0.2747892	0.1641504	0.2373038	0.3230897	0.2295784	0.2504397	0.2268631	0.2153048	0.0233028	0.0491382	0.0001925	0.0148359	0.3072785	0.1332894	0.3848227	0.6232465	0.5359150	0.0983449	0.0059462	0.0680824	0.2101033	0.2981525	0.0347240	0.1326983	0.2174188	0.3542988	0.4353092	0.0078143	0.3133763	0.4993561	0.5322333	0.3104452	0.6228602	0.2231019	0.3533459	0.4142764	0.3968599	0.1858287	0.2374155	0.1290821	0.5379525	0.0911046	0.0252188	0.5317650	0.6116590	0.4508663	0.0796512	0.3174655
300	0.4396585	0.4022632	0.5263290	0.3384221	0.0878021	0.1547522	0.2218244	0.4890593	0.1539071	0.0576737	0.5792898	0.4781374	0.1740208	0.0137807	0.0578467	0.2687403	0.1463614	0.0628781	0.0661964	0.2007862	0.2995693	0.0835154	0.2400325	0.4862149	0.5704982	0.7067279	0.0121782	0.0032814	0.0316163	0.0714173	0.0350709	0.0009151	0.4949986	0.4343381	0.4375819	0.5312359	0.3417454	0.0679244	0.0855875	0.4112094	0.4079165	0.3037078	0.5622992	0.3988499	0.0236543	0.1681231	0.3341323	0.3464100	0.3321879	0.4636179	0.4954282	0.2669098	0.2121012	0.1172207	0.2649453	0.4160590	0.1949212	0.2462839	0.2847563	0.2104307	0.0190751	0.0591594	0.0008004	0.0249889	0.2937136	0.0873265	0.2701492	0.5909314	0.5576505	0.0710531	0.0041846	0.0766809	0.2574021	0.2537967	0.0178831	0.1496861	0.1239105	0.3983632	0.5462313	0.0078094	0.3001502	0.4841218	0.4786655	0.2487714	0.6763893	0.2337895	0.3277671	0.3656108	0.3679827	0.2143554	0.3269271	0.2392806	0.4373202	0.0818296	0.0283968	0.4867374	0.7323471	0.4885161	0.0998733	0.2531290
350	0.4190302	0.3597508	0.5778435	0.4296986	0.0750800	0.1615305	0.1865730	0.5804507	0.1636903	0.0512498	0.6127698	0.5494711	0.1537955	0.0187113	0.0377819	0.2566318	0.1716308	0.0304162	0.0441343	0.2198001	0.3673465	0.0551469	0.3644016	0.4666477	0.6351907	0.6104868	0.0124025	0.0229619	0.0817805	0.0761219	0.0341247	0.0037792	0.4821212	0.4336210	0.3720737	0.4104395	0.1718100	0.0555508	0.0564395	0.4520645	0.4353742	0.3157747	0.5430844	0.4067138	0.0157211	0.0989429	0.4682076	0.3855329	0.3644487	0.3752258	0.6401025	0.2923881	0.2514672	0.1271134	0.3093826	0.3465947	0.1814451	0.2448326	0.2422612	0.2620679	0.0102922	0.1014421	0.0009406	0.0191040	0.2534497	0.1757771	0.3532949	0.5539851	0.5144783	0.0620259	0.0275730	0.1216422	0.2920733	0.3457334	0.0167493	0.1548566	0.1359105	0.3938035	0.4380614	0.0004397	0.2435367	0.4938136	0.4758280	0.2148162	0.7867978	0.2372933	0.3927091	0.2604659	0.2122530	0.1887752	0.2159862	0.2468102	0.5747217	0.0515816	0.0430024	0.4619488	0.7256338	0.4655795	0.1210472	0.3108812
400	0.4352564	0.3317361	0.5642303	0.3586517	0.0585694	0.1636214	0.2386880	0.6986655	0.1375550	0.0720802	0.8861054	0.5698847	0.1592556	0.0162524	0.0279756	0.3446623	0.1920810	0.0632455	0.0532211	0.1889933	0.4273256	0.0859494	0.2664452	0.5335497	0.7045498	0.6186159	0.0152165	0.0111398	0.0420724	0.0674912	0.0433666	0.0000464	0.4657881	0.3624779	0.4795826	0.2960829	0.2284410	0.0335476	0.1557646	0.4345166	0.4672421	0.3096171	0.4625850	0.4507791	0.0087027	0.0576104	0.4270134	0.3562413	0.4487885	0.4354689	0.6573236	0.2704482	0.1521422	0.1531241	0.1584114	0.3654322	0.1319417	0.2030445	0.2785954	0.2429484	0.0064879	0.0912900	0.0001622	0.0144525	0.2767653	0.1631388	0.4665693	0.4717445	0.5715625	0.0625736	0.0054356	0.1177767	0.3444248	0.2604435	0.0190944	0.1297115	0.1405955	0.3385833	0.4293720	0.0048599	0.2948177	0.5507301	0.4558382	0.1823154	0.5929642	0.1451861	0.4005292	0.3183245	0.3465905	0.2956193	0.2314232	0.2352678	0.5041814	0.0477140	0.0313582	0.4739893	0.6724226	0.4839252	0.0996953	0.2509799
450	0.4147863	0.3340805	0.5981656	0.4278178	0.0679154	0.2727627	0.2344864	0.6404511	0.2512675	0.0494762	0.6275723	0.5359199	0.1800083	0.0253038	0.0450802	0.2941007	0.1918994	0.0206676	0.0258347	0.2705709	0.3476624	0.0639741	0.2371941	0.5945847	0.7202289	0.6479632	0.0199992	0.0094431	0.0423208	0.0982738	0.0396592	0.0000026	0.4949287	0.4318817	0.2942869	0.1538348	0.2030403	0.0434629	0.0907510	0.4975987	0.4778089	0.3505296	0.5939217	0.4127414	0.0094517	0.0668096	0.3809949	0.3684768	0.4231820	0.5770492	0.7118229	0.2733527	0.2591497	0.1494243	0.2517365	0.4526989	0.1864719	0.2652757	0.2507932	0.1626912	0.0080121	0.1219203	0.0011792	0.0021350	0.3604372	0.0988385	0.4816812	0.5579595	0.4964474	0.1154030	0.0092906	0.0826149	0.3002791	0.3079692	0.0527662	0.1007310	0.1201970	0.2861929	0.4599085	0.0154086	0.2358390	0.5222001	0.4799961	0.2197720	0.5917782	0.2054130	0.4507265	0.3036443	0.3035717	0.2658833	0.2315210	0.1728165	0.6074270	0.1151082	0.0286956	0.4735447	0.5028167	0.5723812	0.0649745	0.2316582
500	0.5373726	0.2176216	0.5605708	0.4450938	0.0461767	0.2810910	0.2247454	0.5156463	0.1258482	0.0441300	0.6533984	0.4812379	0.1324690	0.0428661	0.0288865	0.3204697	0.1809221	0.0245935	0.0679952	0.2187464	0.4041300	0.0547824	0.3456289	0.4552645	0.5951522	0.6816475	0.0041863	0.0147346	0.0340269	0.0877169	0.0609157	0.0001582	0.4396581	0.4575252	0.2073908	0.0903222	0.2733214	0.0324022	0.0631121	0.4125638	0.4623232	0.2473803	0.6236115	0.3811771	0.0178593	0.0987576	0.3985147	0.3790951	0.3602584	0.4840566	0.5789229	0.2165089	0.2642997	0.1423700	0.2437144	0.2631263	0.1747422	0.2292132	0.2264414	0.2199014	0.0019350	0.1024098	0.0002403	0.0066160	0.2777550	0.0392278	0.4346855	0.5202772	0.6044253	0.1152476	0.0027552	0.0888202	0.2801570	0.2710460	0.0367234	0.1580116	0.1723090	0.3603230	0.4352563	0.0189746	0.2339117	0.5285487	0.6260468	0.2376342	0.5818883	0.1407192	0.4169967	0.3156435	0.2608654	0.2554406	0.2473986	0.1155457	0.5289971	0.0666607	0.0468438	0.4085336	0.5461169	0.5154097	0.0739419	0.2218756
550	0.4986842	0.2320723	0.4726045	0.3527719	0.0313260	0.2033990	0.2151486	0.5677360	0.4306305	0.2576387	0.6929357	0.3538665	0.4596529	0.0075356	0.0259225	0.6553342	0.2224040	0.0346775	0.1309816	0.2346554	0.4473669	0.0288907	0.3705070	0.4872702	0.5629381	0.2693425	0.0879974	0.0044445	0.0476670	0.1160340	0.0303097	0.0044509	0.4658402	0.5525736	0.2444570	0.0697594	0.2003120	0.0903610	0.0688677	0.3286743	0.5779106	0.3001687	0.6113137	0.3838453	0.0129396	0.1065360	0.4286348	0.4290515	0.4285439	0.4787442	0.5806119	0.2116181	0.3381804	0.3152661	0.0502442	0.2478193	0.0351056	0.1630581	0.3617576	0.1936990	0.0033198	0.2696404	0.0299039	0.0061737	0.4007013	0.1345309	0.4735209	0.2236848	0.5194928	0.0973851	0.0029228	0.0624233	0.2953980	0.2188045	0.1691867	0.3708520	0.1473656	0.5002555	0.3843187	0.0096967	0.1641479	0.4975436	0.5479516	0.2814631	0.6833884	0.1723805	0.4818804	0.3390873	0.2880116	0.4212040	0.3793633	0.1198774	0.5065076	0.0991079	0.2807372	0.4140705	0.7282328	0.5593116	0.3116037	0.2898161
600	0.5634453	0.2370600	0.5839471	0.3695085	0.1144705	0.1366460	0.2125629	0.4398507	0.6107289	0.2714684	0.6082030	0.2132424	0.4599554	0.0232218	0.0331280	0.6297966	0.2118618	0.0136370	0.1039146	0.2163606	0.3144450	0.1405311	0.3084726	0.4074883	0.4491404	0.2300238	0.1426045	0.0082390	0.0579378	0.0896823	0.0449613	0.0000668	0.5224152	0.3943514	0.2003819	0.0818885	0.2264168	0.0702228	0.0761128	0.3111135	0.4548236	0.4070907	0.3946900	0.5390234	0.0329156	0.0709577	0.5313693	0.5266677	0.5340551	0.3544316	0.6825791	0.1714914	0.4854880	0.2224536	0.0051934	0.2680191	0.0356996	0.1773822	0.4474338	0.1758126	0.0068501	0.3558585	0.0137242	0.0198214	0.3613631	0.0578275	0.6896844	0.1419793	0.5217318	0.0613656	0.0063533	0.0149525	0.3019937	0.1487037	0.2148325	0.4989522	0.1546403	0.3347123	0.4935769	0.0024264	0.1845225	0.4139959	0.4896606	0.3277632	0.6776509	0.2200439	0.4577586	0.4646491	0.3226771	0.4107198	0.4686782	0.0891633	0.4838973	0.0871459	0.4098527	0.3535713	0.6013678	0.4686408	0.4257658	0.2390207
650	0.5982649	0.3295822	0.6976591	0.4650974	0.1787454	0.1182985	0.1444087	0.3141620	0.4825064	0.4001009	0.6003496	0.1214683	0.5136849	0.0491599	0.0491956	0.5478185	0.1866521	0.0200835	0.0965315	0.1817702	0.3014972	0.1732157	0.2959824	0.4052110	0.2499611	0.2153430	0.1186530	0.0112737	0.0330397	0.0614269	0.0648426	0.0000250	0.6512586	0.3415030	0.1203064	0.1392895	0.3264314	0.0495306	0.0807826	0.2337047	0.4890974	0.3466689	0.2031425	0.5951996	0.0415213	0.1001690	0.5305071	0.5884443	0.5246832	0.4077842	0.6895515	0.1371235	0.5076397	0.2521170	0.0050802	0.2177432	0.0217752	0.1046431	0.3999623	0.2222610	0.0087351	0.3170513	0.0259374	0.0079043	0.3646101	0.0329734	0.6044724	0.1774778	0.5784189	0.0616083	0.0213477	0.0138610	0.2227790	0.2095991	0.1360712	0.4967445	0.2558104	0.3837306	0.4415555	0.0080724	0.1702893	0.4248210	0.5341223	0.2912618	0.5964662	0.1506862	0.5632218	0.3060283	0.2803972	0.4580103	0.4796026	0.0901997	0.5219111	0.0766750	0.4389318	0.3831289	0.6634037	0.3828964	0.5516588	0.2163920
700	0.5057415	0.3030390	0.7350958	0.4191316	0.3133975	0.1409659	0.1981683	0.3081471	0.5334946	0.3903366	0.6581004	0.1767217	0.4717395	0.0488873	0.0578301	0.6961866	0.2340633	0.0502945	0.0914672	0.1169613	0.2899331	0.4636990	0.3884185	0.5470183	0.2110968	0.1513491	0.1592438	0.0099516	0.0366782	0.0444946	0.0518598	0.0028979	0.4974540	0.3985017	0.0758040	0.1728438	0.3999849	0.0744230	0.0989618	0.2125964	0.4787824	0.4133845	0.3158024	0.5473449	0.0360690	0.1068443	0.6932935	0.5229728	0.5636377	0.3909557	0.7213210	0.1317303	0.5593856	0.2968713	0.0014920	0.1718595	0.0059130	0.1117870	0.4699692	0.1772007	0.0106094	0.2775190	0.0197490	0.0323844	0.3037222	0.0672858	0.4497863	0.2647029	0.5184177	0.0690372	0.0172111	0.0128405	0.3023902	0.1933902	0.1729275	0.5656022	0.3164419	0.3838765	0.4443758	0.0000000	0.3294383	0.3846768	0.4399843	0.3946649	0.6543904	0.1880043	0.6052529	0.2695814	0.2649866	0.5128701	0.5769938	0.0779803	0.5347094	0.1365251	0.4424947	0.3889387	0.6886292	0.4273897	0.5684064	0.1988302
750	0.5379878	0.2347876	0.5332660	0.4033107	0.3295048	0.1092798	0.1257783	0.2658940	0.4065784	0.3366532	0.5878671	0.2043484	0.5510825	0.0301693	0.0816499	0.6424850	0.1919927	0.0273078	0.0721371	0.1331706	0.2723263	0.4814040	0.3713918	0.5228542	0.2384984	0.1139740	0.1652906	0.0104546	0.0302961	0.0332456	0.0218870	0.0031270	0.4599004	0.4432542	0.0978254	0.2965928	0.5072739	0.0565569	0.0552460	0.2255155	0.4452346	0.4428261	0.3079023	0.5943568	0.0541763	0.0724974	0.6334552	0.6039558	0.5707963	0.4203178	0.6252156	0.0921677	0.5381586	0.2643272	0.0001734	0.1631310	0.0019631	0.1233639	0.5714811	0.1507845	0.0048025	0.2609913	0.0105956	0.0244147	0.2588604	0.0573174	0.4251927	0.2574701	0.5576509	0.1359247	0.0142532	0.0142564	0.2837832	0.1811702	0.1161969	0.3987184	0.2458226	0.4098546	0.3761032	0.0045666	0.2447702	0.3913607	0.5087931	0.5789063	0.5725153	0.2056124	0.4652639	0.3073239	0.2663491	0.4251637	0.3904221	0.0435448	0.4836191	0.0729764	0.4257947	0.3311868	0.6378225	0.3704767	0.5627436	0.2642962
800	0.4964559	0.3571284	0.6117267	0.3660229	0.2795298	0.1446224	0.1182856	0.3157734	0.4271071	0.3485109	0.6254326	0.1898505	0.5733865	0.0396740	0.0642616	0.7247267	0.1485681	0.0372180	0.0927234	0.0908656	0.2627871	0.7159420	0.3507781	0.5278403	0.1113455	0.0880886	0.1489510	0.0192064	0.0295773	0.0473189	0.0268161	0.0027820	0.6569172	0.3915845	0.1286400	0.5063519	0.4763636	0.0584923	0.0580174	0.2094757	0.6772794	0.4255893	0.1765923	0.4978843	0.0345998	0.0553856	0.5701175	0.5496284	0.4320680	0.3892071	0.6580967	0.0623427	0.5946608	0.2626196	0.0014722	0.1628192	0.0039930	0.1120963	0.4445396	0.2112624	0.0080090	0.3145188	0.0334389	0.0398445	0.3451652	0.1019894	0.4112525	0.1987081	0.4675119	0.1161789	0.0074436	0.0059371	0.2881954	0.1198680	0.0754065	0.4657599	0.2570605	0.4249638	0.3829735	0.0028493	0.3048216	0.4287663	0.3672390	0.4192835	0.4610090	0.1967621	0.5618496	0.4048355	0.3543620	0.3436939	0.4336536	0.0372343	0.6123919	0.0381246	0.4614808	0.4143180	0.5405003	0.4083688	0.5441957	0.1767890
850	0.4789767	0.3009172	0.5362086	0.3092386	0.3495393	0.1171265	0.1460385	0.2944179	0.5385140	0.3215532	0.6809934	0.1821494	0.5354209	0.0503028	0.0753650	0.6005356	0.1215987	0.0357180	0.1182383	0.0296811	0.1968978	0.6352741	0.2509598	0.4719764	0.1249574	0.0597996	0.1190487	0.0049461	0.0566102	0.0302335	0.0319614	0.0090814	0.5955631	0.4640359	0.2776045	0.4748009	0.5045769	0.0265396	0.0843132	0.1786157	0.5974582	0.4232138	0.1984872	0.6764619	0.0118090	0.1129216	0.5650977	0.5087616	0.4708056	0.3790207	0.5721282	0.0736956	0.5305261	0.2121490	0.0001541	0.2064607	0.0028486	0.1243154	0.4335201	0.1908970	0.0437209	0.2831962	0.0421976	0.0100536	0.3633322	0.1338021	0.3403352	0.1189455	0.5985366	0.0538755	0.0061014	0.0039835	0.3479360	0.2396593	0.0973704	0.3458887	0.3037280	0.3614867	0.4947560	0.0017664	0.3053082	0.4618236	0.4241923	0.4383348	0.4613245	0.1664495	0.5519699	0.3821585	0.3401656	0.4573317	0.4458428	0.0648336	0.6396169	0.0220290	0.4091330	0.3273953	0.5343927	0.3924176	0.5328588	0.1849405
900	0.5383114	0.1639288	0.5860860	0.3199479	0.3693119	0.0966712	0.1475959	0.2752199	0.4282561	0.3192882	0.5384910	0.1732272	0.4386005	0.0499927	0.0521935	0.5656162	0.1199425	0.0157714	0.1228353	0.0253088	0.1397975	0.5740161	0.3744333	0.5283803	0.0751219	0.0591711	0.1031308	0.0183766	0.0400072	0.0251313	0.0559055	0.0056659	0.5757554	0.4184181	0.2867997	0.4857715	0.6035934	0.0610297	0.0574396	0.2142161	0.5360469	0.3836705	0.2352743	0.5350388	0.0117477	0.0605557	0.6300363	0.5212654	0.3709902	0.3602483	0.5926926	0.0875775	0.6860411	0.2810207	0.0011617	0.1313648	0.0016043	0.0969736	0.4402743	0.1471356	0.0315609	0.3428856	0.0484753	0.0086115	0.3053056	0.1716207	0.4018876	0.1344225	0.4567183	0.1042462	0.0017772	0.0311072	0.2856402	0.1299276	0.0913506	0.3625513	0.3784676	0.4218211	0.4167821	0.0006215	0.2823711	0.4381437	0.4469843	0.4004824	0.5396894	0.1509051	0.6201211	0.3032529	0.4497570	0.3748622	0.4667034	0.0436345	0.7314118	0.0305166	0.4620013	0.3517895	0.7204983	0.4613679	0.5101252	0.1704799
950	0.6931106	0.1448437	0.6275486	0.2776687	0.3027091	0.1136772	0.1311262	0.2787893	0.4476422	0.3737574	0.5961938	0.2323440	0.5514539	0.0812861	0.0479371	0.7034659	0.1155678	0.0293364	0.1197752	0.0193206	0.2041382	0.5893820	0.3055067	0.4781058	0.0791972	0.0537139	0.1518006	0.0132830	0.0413246	0.0454772	0.0398401	0.0090149	0.5804396	0.3782023	0.3340676	0.5564367	0.6368087	0.0373334	0.1152085	0.2177972	0.5000916	0.4771616	0.2907503	0.5754928	0.0258573	0.0549447	0.5984602	0.4538305	0.3833388	0.2691385	0.6901057	0.0561070	0.6065645	0.3121510	0.0022868	0.1380671	0.0022562	0.0921006	0.4742716	0.1190359	0.0293298	0.3291911	0.0840643	0.0081360	0.2868955	0.2445788	0.3033376	0.1565605	0.4519704	0.1126031	0.0032614	0.0774820	0.2860890	0.1457253	0.1635196	0.2940408	0.5164730	0.3466713	0.4116410	0.0001421	0.2663783	0.5103926	0.4077251	0.4150607	0.5296992	0.0964315	0.5682898	0.3144058	0.4225934	0.4444395	0.4165948	0.0302649	0.6007817	0.0157946	0.3736133	0.4127423	0.6554852	0.3029020	0.4956648	0.2072324
1000	0.5695642	0.2360244	0.6377137	0.2888403	0.3512981	0.0671899	0.1181827	0.2134825	0.4437193	0.3167969	0.5976513	0.1607285	0.4673906	0.0266579	0.0443015	0.5856366	0.0841274	0.0164619	0.0908268	0.0175477	0.0949342	0.6148299	0.2514238	0.5246020	0.0793084	0.1081825	0.1278609	0.0086243	0.0411607	0.0379822	0.0395140	0.0073565	0.6488928	0.2666941	0.3191458	0.5295192	0.5099236	0.0234497	0.0502341	0.2087683	0.4833597	0.4590374	0.2347499	0.6693492	0.0063877	0.0624811	0.4910486	0.3222952	0.4340086	0.3582897	0.5955895	0.1493426	0.5936468	0.3591108	0.0002690	0.2056353	0.0002919	0.0895533	0.4552505	0.1933567	0.0138478	0.2446653	0.0911624	0.0036758	0.2735397	0.2094777	0.2623814	0.1600207	0.4297728	0.1148383	0.0076913	0.0696924	0.2863415	0.2019787	0.1602179	0.4053217	0.5685105	0.4448281	0.4058601	0.0028178	0.3288060	0.4905669	0.4511429	0.4075495	0.5693158	0.0984993	0.5112348	0.4086804	0.5308205	0.4490809	0.5133333	0.0400228	0.5915526	0.0307489	0.4325770	0.4189495	0.7212865	0.3528362	0.5026245	0.1966669

0	0.3154805	0.4192062	0.6389989	0.2443908	0.3459121	0.1524942	0.1541366	0.3243850	0.5316252	0.3950413	0.6385226	0.2343769	0.6033956	0.0146627	0.0375044	0.6314796	0.0612751	0.0212645	0.1014903	0.0074096	0.0976630	0.6779553	0.3731982	0.5068189	0.1155981	0.0484150	0.0933519	0.0057050	0.0281973	0.0246244	0.0378680	0.0031639	0.5379808	0.0180302	0.3987859	0.5440158	0.6617137	0.0750420	0.1156996	0.2037362	0.5867678	0.3908259	0.2412098	0.6113174	0.0165288	0.1025404	0.5881965	0.4476698	0.3618855	0.3674015	0.7240350	0.2849774	0.5656876	0.3415265	0.0009139	0.2397631	0.0009613	0.1161721	0.4864739	0.2103973	0.0250406	0.3036720	0.0205064	0.0110602	0.2768126	0.2756586	0.6504680	0.1156613	0.5699825	0.0993538	0.0008429	0.0829868	0.2886954	0.2890240	0.2060085	0.3736859	0.2218343	0.3427878	0.4744229	0.0028047	0.3592473	0.4958495	0.3938156	0.5346897	0.6195327	0.1477108	0.5934082	0.3960525	0.6059675	0.4384642	0.6179127	0.1028192	0.6224839	0.0028137	0.4467907	0.5128675	0.5109420	0.3152467	0.7638529	0.1177365
50	0.1562845	0.1934057	0.4061083	0.0909278	0.0634769	0.1290051	0.1111618	0.1146377	0.4913883	0.2287354	0.6047604	0.2065799	0.5405569	0.0474160	0.1817698	0.2820203	0.0589080	0.0217035	0.1087339	0.0459484	0.0978726	0.4682268	0.2559056	0.5049961	0.3398861	0.0546131	0.1421570	0.0146075	0.2106651	0.0573550	0.3082590	0.0439037	0.4742793	0.1701769	0.2617954	0.5807682	0.6122141	0.3319808	0.0512733	0.5362503	0.4950725	0.3580653	0.3057297	0.6372641	0.0137909	0.0931750	0.5803269	0.4992179	0.3305442	0.2577498	0.5269517	0.2751460	0.6020859	0.2457261	0.0000527	0.3745409	0.0096716	0.0297369	0.4202236	0.1452619	0.0769529	0.3172251	0.0319129	0.0131500	0.2817207	0.3369874	0.4216660	0.2208266	0.4841194	0.0550637	0.0012966	0.1184448	0.2571459	0.1917796	0.1637136	0.3776019	0.4355851	0.2721966	0.5375961	0.0089680	0.3213510	0.2643265	0.4531596	0.4417957	0.5699837	0.3232994	0.5641293	0.3431623	0.4619715	0.6445647	0.3494711	0.2727796	0.6873018	0.0168224	0.4299782	0.5309774	0.5875235	0.4440021	0.3238448	0.1966706
100	0.1846587	0.2576430	0.1980569	0.0254786	0.0161006	0.1772527	0.1374162	0.0881102	0.6308644	0.1538520	0.6748431	0.1704924	0.5664889	0.0601712	0.1980405	0.2685538	0.0286954	0.0172696	0.1489831	0.0249521	0.2073420	0.3518852	0.3197403	0.4735695	0.4225921	0.1220379	0.1422369	0.0060995	0.1635028	0.0524222	0.2752321	0.0795844	0.6677073	0.1101562	0.2618653	0.6775379	0.6374962	0.3531512	0.0618566	0.4613666	0.5399463	0.2643317	0.2689147	0.5582460	0.0272918	0.0873487	0.6139267	0.5694138	0.3476792	0.2473453	0.6116035	0.4037377	0.5386953	0.2630279	0.0000000	0.4122608	0.0599903	0.0301722	0.4467158	0.1942379	0.1393819	0.1185741	0.0694520	0.0166809	0.2815936	0.1926565	0.3086922	0.2297225	0.5163928	0.4005882	0.0040671	0.0761112	0.3091649	0.2012678	0.1470740	0.3278912	0.4444721	0.2402165	0.4065321	0.0071746	0.3651503	0.3432915	0.5111006	0.5136949	0.6147694	0.3304121	0.4764305	0.3227374	0.5307504	0.4209637	0.3169576	0.4732570	0.6329897	0.0098005	0.4398667	0.5695828	0.6026726	0.4887254	0.2777341	0.1717692
150	0.1733766	0.4018486	0.1970679	0.0175223	0.0078826	0.1229028	0.1194805	0.0489964	0.6271433	0.1116860	0.6920307	0.0684960	0.4527882	0.0471585	0.2357118	0.2453980	0.0176154	0.0179077	0.1002257	0.0119154	0.3047035	0.1630595	0.2744690	0.4756833	0.5299663	0.0297732	0.1001634	0.0005395	0.1676781	0.0885246	0.3084782	0.2091007	0.6110829	0.0381194	0.1193238	0.6251139	0.4834761	0.3752868	0.0591470	0.5698429	0.4535013	0.2402942	0.4845915	0.5177623	0.0207703	0.0944107	0.5490264	0.4172099	0.3617534	0.2374814	0.7987796	0.3888690	0.5155189	0.2746451	0.0000879	0.3673749	0.0649815	0.0102970	0.4086874	0.2224312	0.1914141	0.0652299	0.0539983	0.0260501	0.2916256	0.1608346	0.4229588	0.2423839	0.5275423	0.4906826	0.0173320	0.0071183	0.3209385	0.1326797	0.1792116	0.4046479	0.4111835	0.1913558	0.4584728	0.0168098	0.3846906	0.2909491	0.5177145	0.4158726	0.5135966	0.3992712	0.4746177	0.3075092	0.6252149	0.5164900	0.3702551	0.3881212	0.5343377	0.0101634	0.3717074	0.5222276	0.6516357	0.5532725	0.3183353	0.1879863
200	0.1406246	0.6668087	0.2333115	0.0104596	0.0127396	0.1084869	0.1171911	0.0810331	0.6052888	0.0808300	0.6103834	0.0740521	0.5116451	0.1060009	0.1692539	0.2285660	0.0322705	0.0463713	0.0612562	0.0196159	0.3457887	0.1386616	0.2615237	0.5289731	0.3668544	0.0472294	0.1507253	0.0048888	0.1838452	0.0838511	0.2879819	0.2376646	0.5638181	0.0746246	0.1189777	0.5423018	0.4733937	0.5421990	0.0585644	0.5059904	0.4961362	0.1853033	0.4976239	0.4948051	0.0177534	0.0996993	0.6145754	0.4303752	0.3479281	0.2763367	0.7342770	0.5171743	0.5822786	0.2967645	0.0003059	0.3795591	0.0179890	0.0068167	0.3516078	0.1654009	0.2338477	0.0310913	0.0565823	0.0268202	0.2835888	0.1665274	0.3909913	0.2173340	0.5625429	0.6125828	0.0074824	0.0093368	0.3737969	0.1506805	0.1392901	0.6170735	0.3697234	0.2307630	0.4860889	0.0045481	0.3013278	0.3591682	0.4029003	0.6414881	0.5546517	0.4945649	0.4263608	0.3400413	0.5681181	0.6143038	0.2867382	0.4448528	0.6490200	0.0174634	0.3997941	0.4096640	0.6359978	0.4904741	0.2114306	0.1992998
