Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
200	0.6927671	0.6382310	0.0099575	0.7070948	0.4515869	0.3161583	0.1084609	0.3994565	0.2679997	0.6400850	0.6608627	0.4174968	0.6307489	0.1619753	0.6940946	0.7439819	0.2559018	0.3967013	0.4250471	0.0063761	0.1430999	0.3168308	0.5777678	0.5312635	0.3013720	0.2693765	0.3812032	0.2285082	0.5995694	0.4011043	0.4952987	0.0617273	0.2805123	0.2586465	0.3734584	0.6079402	0.2925843	0.4900232	0.3160861	0.1915321	0.4103222	0.3843731	0.6595329	0.7910050	0.3348310	0.4025215	0.6799057	0.6899289	0.4739453	0.3127079	0.4605280	0.4810317	0.0020450	0.2826286	0.0218447	0.0070536	0.0291194	0.6269158	0.2988151	0.1882577	0.5705134	0.2662776	0.5362147	0.0009526	0.6341817	0.2971966	0.6197037	0.0922876	0.6524570	0.0676757	0.0087138	0.5415633	0.4406226	0.6653289	0.4351733	0.4472839	0.5340971	0.0016038	0.0661191	0.5941533	0.8027846	0.2648361	0.4882239	0.1812649	0.4286904	0.4883527	0.2655476	0.5333401	0.2122568	0.2832752	0.2513082	0.2215772	0.3282846	0.3103975	0.5771297	0.1214673	0.6035994	0.6824705	0.0257748	0.1733309
250	0.5812464	0.6602336	0.0209591	0.5266209	0.4090978	0.2680037	0.0818199	0.4268909	0.3737849	0.5762107	0.6065650	0.3429084	0.6977856	0.2002547	0.7008962	0.7970385	0.2765459	0.5697651	0.3458209	0.0233457	0.0938678	0.4017618	0.6696903	0.6954529	0.3484380	0.3480247	0.2681181	0.1146839	0.6269876	0.2661652	0.2877506	0.0451324	0.3576869	0.2380605	0.3816246	0.7068335	0.2835834	0.4482457	0.3398583	0.1924312	0.4551933	0.4388643	0.6524161	0.6818522	0.4567151	0.4804039	0.6097666	0.6816462	0.4653943	0.4165770	0.5217173	0.4748830	0.0011170	0.4439667	0.0343648	0.0171037	0.0308653	0.5926102	0.3090144	0.1704945	0.5069981	0.3666333	0.5155029	0.0035632	0.6893794	0.2649901	0.7960126	0.1316462	0.7222270	0.0081945	0.0214014	0.5058220	0.4845836	0.6632590	0.3931705	0.4380120	0.5322867	0.0024207	0.0864098	0.6006679	0.6535127	0.2660035	0.3996183	0.1295498	0.4993674	0.5103920	0.3289886	0.4784200	0.2849845	0.2068755	0.2404498	0.1390391	0.2751038	0.4166317	0.6807393	0.1722975	0.6699452	0.5734659	0.0413413	0.1794653
300	0.6256444	0.6548100	0.0256481	0.6132038	0.5441405	0.2502329	0.0604882	0.5330428	0.3079754	0.6449059	0.7474178	0.2903841	0.7185905	0.2404487	0.8796103	0.6738542	0.2727773	0.3918975	0.3540171	0.0186549	0.0807536	0.4141044	0.7890748	0.5759891	0.2213844	0.2735305	0.2658006	0.1322106	0.7014105	0.3195114	0.4054595	0.0503393	0.2372097	0.2536218	0.3069162	0.6086875	0.2434983	0.4215995	0.3407282	0.2308840	0.4694249	0.4558674	0.6649199	0.6919973	0.3722255	0.4143924	0.6233295	0.6049028	0.4671838	0.4758617	0.5042798	0.3757711	0.0008402	0.3876028	0.0090094	0.0216775	0.0198647	0.5419580	0.1914224	0.1294904	0.4538491	0.2125282	0.4923728	0.0005642	0.6686221	0.3348634	0.6456472	0.0520735	0.5864202	0.0358787	0.0284065	0.5900101	0.2919023	0.6806882	0.4522546	0.6573540	0.6808512	0.0006134	0.0487227	0.8699258	0.7684850	0.2413840	0.5880245	0.1470922	0.5021422	0.4198542	0.3702048	0.4769991	0.2907561	0.2163841	0.2135086	0.1861740	0.2807860	0.3076809	0.6486549	0.1038476	0.5880586	0.6015490	0.0455125	0.2066380
350	0.5866353	0.6971747	0.0248653	0.6810440	0.4523074	0.2812331	0.0648040	0.4749336	0.4380611	0.6156795	0.7652438	0.4143398	0.6140707	0.1419951	0.5597178	0.7769383	0.3030239	0.3973462	0.3304220	0.0171271	0.1741260	0.3493977	0.6875879	0.5154431	0.2996239	0.2982899	0.2904483	0.1277039	0.7309367	0.2385503	0.3191531	0.0380256	0.3350872	0.2566177	0.4062473	0.6120263	0.2772398	0.3807026	0.3983847	0.2516630	0.4409685	0.3747733	0.6110270	0.6411921	0.3714638	0.3965579	0.6893591	0.9940177	0.6020944	0.4002745	0.5144208	0.4226970	0.0000885	0.3518702	0.0189210	0.0414365	0.0237844	0.5953840	0.2682384	0.1013863	0.4960108	0.2992236	0.5814326	0.0001389	0.7978159	0.2699094	0.6282144	0.0642152	0.6849560	0.0502178	0.0259096	0.5340881	0.3884930	0.6124537	0.4720956	0.5530473	0.5606482	0.0008920	0.0678092	0.6904633	0.7294432	0.2779608	0.5077964	0.1194513	0.5158853	0.4468213	0.3150144	0.4741440	0.3233624	0.1959777	0.2308297	0.2120312	0.3743661	0.2686051	0.5622103	0.1044763	0.5741106	0.4872369	0.0729220	0.1512576
400	0.6582787	0.7338624	0.0216757	0.6662321	0.4231185	0.2679910	0.0667233	0.4397895	0.3843052	0.7510003	0.7746625	0.3904010	0.6593985	0.1664331	0.5540937	0.6430938	0.3270600	0.4688261	0.3401160	0.0323053	0.1054816	0.3564138	0.5577252	0.6645727	0.2686597	0.2850465	0.3229602	0.1540089	0.7623000	0.2857459	0.3437762	0.0646661	0.2715347	0.2724713	0.3086038	0.6334022	0.3473927	0.3443921	0.3532940	0.2386879	0.4723319	0.4416254	0.6368651	0.6872052	0.2986301	0.4943005	0.6219048	0.7580129	0.4147963	0.3059999	0.5352953	0.4655468	0.0012693	0.4850880	0.0126014	0.0113443	0.0038297	0.6305861	0.2488514	0.1094717	0.4704216	0.2060426	0.5455186	0.0000050	0.5776595	0.2795754	0.6615650	0.0821208	0.6647721	0.0420239	0.0306691	0.6726878	0.3588665	0.6445787	0.3743602	0.5372089	0.5904989	0.0005565	0.0428314	0.6369886	0.6418780	0.2309352	0.5349356	0.0698230	0.4598418	0.5295625	0.3694469	0.5642001	0.3194629	0.2045172	0.2292898	0.2064415	0.3484482	0.3562673	0.7483437	0.1199088	0.6057052	0.4482811	0.0575363	0.1508457
450	0.5773824	0.7820155	0.0089215	0.6670308	0.5186626	0.2990413	0.1104692	0.4556730	0.3021963	0.7080443	0.6560320	0.2965850	0.7164614	0.2280403	0.6494028	0.6811055	0.4344716	0.4064595	0.2997357	0.0140133	0.1430263	0.3492301	0.6102446	0.5366710	0.3270522	0.3345344	0.2380672	0.1052237	0.6147287	0.2532793	0.3259010	0.0142184	0.3370685	0.2189799	0.3275241	0.6522158	0.2578869	0.2524079	0.2817962	0.1789976	0.4240136	0.5388499	0.5039144	0.7350705	0.2973744	0.5320091	0.6605771	0.7160405	0.5061524	0.3883989	0.4951919	0.3396771	0.0001208	0.4453362	0.0092087	0.0010846	0.0032455	0.6473048	0.1692943	0.1738003	0.6204849	0.2136631	0.5376502	0.0000178	0.6380628	0.2974440	0.5768697	0.0855434	0.7563985	0.0456236	0.0466450	0.6568902	0.3795169	0.8017418	0.3804752	0.4348789	0.5793963	0.0052970	0.0435429	0.7552758	0.5232542	0.2311462	0.4808368	0.0660000	0.4481740	0.4937653	0.3541292	0.6370484	0.4508360	0.1740428	0.3424813	0.2272224	0.3247803	0.3102024	0.5900612	0.1364244	0.5747966	0.4607200	0.0765616	0.1959026
500	0.6365835	0.6021079	0.0158247	0.6181011	0.4810482	0.2647471	0.0807660	0.5252984	0.3836111	0.6387965	0.6607042	0.4035929	0.6985623	0.2182468	0.6673845	0.5965866	0.3166080	0.3994687	0.2974634	0.0243377	0.0944553	0.3293683	0.6742639	0.4640632	0.3454536	0.4201822	0.2960294	0.1322725	0.6119386	0.3084739	0.3646340	0.0488269	0.3679946	0.2336833	0.2906887	0.6072180	0.2096164	0.2453495	0.3018708	0.1531631	0.4974604	0.5484980	0.6058920	0.6786052	0.3359800	0.4263217	0.6687909	0.7311670	0.4454468	0.3611724	0.6062030	0.4581043	0.0032120	0.4197121	0.0105281	0.0088879	0.0219409	0.5970549	0.1818869	0.1606675	0.5395698	0.1660548	0.6690230	0.0001305	0.6715911	0.3312917	0.6495239	0.0560634	0.6509090	0.0469797	0.0760676	0.6054613	0.3886649	0.7379917	0.5987514	0.4927014	0.5873912	0.0006864	0.0783815	0.8049637	0.6648850	0.3094679	0.5250983	0.0760939	0.5168319	0.4095888	0.4115358	0.6037581	0.3631586	0.3008810	0.3600897	0.1634879	0.2802225	0.2820791	0.6156875	0.1382627	0.5054334	0.5780738	0.0384629	0.1546852
550	0.3978639	0.7013626	0.0694987	0.7507171	0.6003644	0.2637050	0.1093666	0.4131729	0.3212582	0.6097065	0.6145474	0.4629069	0.7147644	0.2234179	0.5403445	0.8449393	0.3838338	0.5067847	0.3669551	0.0377680	0.1485182	0.2830138	0.5659149	0.6325657	0.3477324	0.4138842	0.3281080	0.2188945	0.7101791	0.3847045	0.5446807	0.0866523	0.3152913	0.2035661	0.5551554	0.6530276	0.1664199	0.3143760	0.4540356	0.2386469	0.2377728	0.6974704	0.7745675	0.6882025	0.3632654	0.4480070	0.8089990	0.7504398	0.4231973	0.2582733	0.4949352	0.4113189	0.0001284	0.4344593	0.0068210	0.0380596	0.0042128	0.5527835	0.2586246	0.1300985	0.5600128	0.2374241	0.5041150	0.0000199	0.6310525	0.3041728	0.6862340	0.1318345	0.6078401	0.0132667	0.1572230	0.3704610	0.3490730	0.7640314	0.3178180	0.2989162	0.5815891	0.0004641	0.2299155	0.7170394	0.5058252	0.3412905	0.3153110	0.0896462	0.5888103	0.5652623	0.3971661	0.5416251	0.3146211	0.2353384	0.3166076	0.0421751	0.4098860	0.3158329	0.5519392	0.1238690	0.7069101	0.5776850	0.0455255	0.1528724
600	0.3785948	0.7345084	0.0868033	0.6383834	0.4539784	0.2525706	0.1416713	0.4213197	0.3301286	0.6163971	0.6930075	0.5166574	0.6491419	0.2606158	0.4808205	0.6621947	0.3280851	0.4949863	0.2812222	0.0146638	0.0551797	0.3474473	0.7099203	0.7280106	0.3039507	0.3501807	0.2911154	0.3044459	0.8362643	0.2869817	0.6885544	0.0865337	0.2761155	0.2931627	0.4733242	0.6344835	0.1546436	0.3127121	0.3376208	0.2706979	0.2463950	0.8107697	0.5176508	0.7562643	0.2224897	0.5557156	0.7110625	0.8164911	0.5408661	0.2769769	0.5685795	0.4124256	0.0015435	0.4386528	0.0122735	0.0055140	0.0168242	0.6049860	0.2233851	0.2248761	0.4974051	0.2166772	0.5121773	0.0000683	0.6938994	0.3404556	0.8727258	0.0831338	0.7678345	0.0267798	0.1848322	0.2196924	0.4012053	0.7910018	0.3642369	0.2814166	0.6053126	0.0003216	0.1697079	0.6594096	0.7295968	0.3037526	0.2847892	0.1942817	0.4662980	0.6978471	0.4512483	0.5511705	0.2268981	0.2585326	0.3987967	0.0131664	0.4698121	0.3101377	0.6969254	0.1356051	0.5262140	0.5291180	0.0459330	0.1063140
650	0.3956449	0.6008139	0.1728134	0.5783832	0.3876381	0.3087474	0.1936332	0.5082180	0.2717131	0.5173665	0.6470196	0.6091420	0.6684579	0.1589479	0.4711021	0.7404515	0.2741545	0.3579467	0.2762421	0.0225369	0.0559416	0.2899318	0.6403943	0.5588851	0.2977809	0.3214340	0.4226011	0.2870409	0.6449995	0.3583984	0.7391312	0.1057158	0.3365887	0.3618641	0.5875631	0.6744604	0.1718950	0.2361206	0.4669618	0.1945482	0.1955780	0.7371297	0.6126015	0.7611353	0.1494950	0.4572219	0.5727138	0.7817041	0.4190140	0.4163651	0.5981194	0.3666019	0.0008747	0.3124481	0.0050823	0.0192717	0.0519200	0.4738167	0.2715418	0.1696295	0.5293316	0.3881476	0.4520826	0.0004056	0.6240134	0.4583451	0.6415815	0.1491235	0.6996042	0.0173447	0.2410762	0.2044881	0.4598340	0.7706224	0.3923933	0.3237816	0.6477468	0.0003972	0.1847184	0.7443287	0.5634961	0.4872175	0.2355018	0.1784429	0.4136953	0.6168160	0.4128295	0.4831315	0.1987793	0.3200487	0.4666941	0.0106072	0.3969602	0.3169493	0.6209985	0.1714964	0.6096482	0.7352273	0.0259054	0.0987082
700	0.3860434	0.5283077	0.1328816	0.6225887	0.4607712	0.3333084	0.1325412	0.5516133	0.2748046	0.5161291	0.5584501	0.6736512	0.6589350	0.3065510	0.4944200	0.7209827	0.3639505	0.4246117	0.3604513	0.0389763	0.0609783	0.3080485	0.6869833	0.5078128	0.3050996	0.2869529	0.3501433	0.2731103	0.6880035	0.3378183	0.7182675	0.1204274	0.3065923	0.4038138	0.4233931	0.6628789	0.2190990	0.4492770	0.4399155	0.2097743	0.1128178	0.7164231	0.5007256	0.6750922	0.2456689	0.4575524	0.7733106	0.5986024	0.5264002	0.4007823	0.5641635	0.4366196	0.0003237	0.2950726	0.0219503	0.0304288	0.0240029	0.6611888	0.2115557	0.2692613	0.4366875	0.3540888	0.4605243	0.0000243	0.6541089	0.2928884	0.7020309	0.1101248	0.7218137	0.0424182	0.1659781	0.2154568	0.3134961	0.6667836	0.2775927	0.2216157	0.5504836	0.0000456	0.0933667	0.6808885	0.6493338	0.5378297	0.2209592	0.1222666	0.5587859	0.8081768	0.3904392	0.4003680	0.2305457	0.3012701	0.2517599	0.0132459	0.5654283	0.4238488	0.6768659	0.1441627	0.6424967	0.5896305	0.0270739	0.0864075
750	0.3281545	0.6515306	0.1055177	0.6100324	0.4508695	0.3534390	0.1691375	0.5298793	0.3290061	0.4927946	0.5812613	0.6480790	0.6216345	0.1810919	0.5117683	0.6418216	0.3317896	0.4581732	0.3641196	0.0199673	0.1108687	0.2133566	0.7793802	0.5302652	0.4386508	0.2941112	0.3374232	0.2956831	0.7737264	0.3262404	0.5640098	0.0940985	0.3596242	0.3918799	0.5300451	0.6804240	0.2327990	0.4231317	0.5307085	0.2154814	0.1436879	0.6325597	0.5825379	0.6176552	0.2826035	0.3633968	0.7508971	0.6709087	0.4086129	0.4272626	0.4587402	0.3706023	0.0002346	0.3397688	0.0095901	0.0239370	0.0497893	0.5859851	0.2659538	0.2357607	0.6190242	0.3353755	0.4755814	0.0000000	0.6749720	0.3243306	0.6929874	0.1377719	0.7000819	0.0131168	0.1837734	0.2459739	0.4135261	0.7443094	0.2975271	0.3542968	0.5972988	0.0003267	0.1363887	0.6281526	0.5460975	0.5971176	0.2286613	0.1858112	0.5986084	0.6276888	0.4277802	0.3632720	0.2467496	0.2805729	0.4551253	0.0113158	0.4122359	0.3176645	0.6786779	0.2735912	0.6731722	0.5941608	0.0441786	0.1054092
800	0.3913247	0.6418996	0.1248835	0.5642178	0.4201726	0.2494402	0.1268791	0.4713713	0.3111129	0.4653904	0.5761503	0.5515585	0.6200039	0.2626566	0.6083722	0.6763529	0.3282313	0.4823075	0.2391151	0.0183587	0.0732026	0.2747283	0.6776571	0.4626756	0.3021924	0.3816222	0.2283222	0.3372894	0.7712770	0.3712056	0.6254334	0.0977376	0.3204818	0.4462085	0.5320497	0.6141563	0.1902867	0.3924222	0.3486540	0.2747923	0.1103151	0.7400966	0.5461696	0.5846618	0.1381913	0.4070991	0.6632451	0.6534282	0.4352743	0.4498665	0.5243479	0.3373306	0.0030431	0.3396267	0.0160628	0.0357199	0.0413753	0.6947805	0.1673228	0.1635368	0.5264678	0.3376815	0.4231594	0.0000282	0.5486180	0.2798749	0.8522224	0.1108517	0.7061199	0.0235603	0.1446382	0.1642539	0.4121999	0.7041267	0.3232852	0.4077785	0.5860971	0.0035158	0.0952815	0.8370697	0.6440779	0.5311385	0.1735127	0.2965629	0.5485957	0.5929639	0.3172662	0.3837109	0.2614011	0.2645517	0.3848671	0.0030353	0.4735305	0.3607160	0.6737687	0.2021718	0.4847681	0.5416344	0.0804179	0.0945762
850	0.4121076	0.6382868	0.1339590	0.6389524	0.4442564	0.2308884	0.1555252	0.3739351	0.3351268	0.5325264	0.6580750	0.6714984	0.6544360	0.2528808	0.4760782	0.6093801	0.2771808	0.4104454	0.3288368	0.0236473	0.0661210	0.3533749	0.6424853	0.5985565	0.4012846	0.2630542	0.2927553	0.3056852	0.6974786	0.3364780	0.7366107	0.1151278	0.3222558	0.3797039	0.6337951	0.4904219	0.1486633	0.3791409	0.4825569	0.2836537	0.1813490	0.5391040	0.6444140	0.6372629	0.2119409	0.4101857	0.6745754	0.7508391	0.4191474	0.3729556	0.5511569	0.4010026	0.0005218	0.2299027	0.0096766	0.0227115	0.0501192	0.5634636	0.2363477	0.1623321	0.5804625	0.3915938	0.6044224	0.0000387	0.6620330	0.3760967	0.5914731	0.1716181	0.8161733	0.0367239	0.1098531	0.1786147	0.3963705	0.7382929	0.2817769	0.2677583	0.7225478	0.0027906	0.1100700	0.7335409	0.6765992	0.5401223	0.1649010	0.2742350	0.5240390	0.8287661	0.2718496	0.4565858	0.2579093	0.2258611	0.3858356	0.0172966	0.4331593	0.3355902	0.6446068	0.1413768	0.4529694	0.4922782	0.0349298	0.1170856
900	0.4233211	0.6510292	0.1365632	0.5528404	0.5600914	0.3124686	0.1473585	0.4651648	0.2442466	0.5582255	0.7286232	0.6557024	0.7744451	0.2038192	0.6009928	0.7480991	0.4671671	0.5372333	0.3703193	0.0418769	0.0661691	0.3566825	0.6185494	0.4773021	0.3968822	0.3314902	0.2398248	0.3559032	0.6078236	0.3449667	0.6867090	0.1028253	0.3612079	0.3673978	0.4600756	0.4858869	0.2083103	0.2955737	0.5050508	0.1797839	0.2194640	0.6824045	0.6077170	0.6328432	0.3215957	0.4551671	0.6267475	0.7638780	0.4602113	0.4900763	0.5422188	0.4151741	0.0006781	0.2710008	0.0220640	0.0183718	0.0326814	0.6267694	0.2288537	0.1928925	0.5183177	0.3422692	0.5210137	0.0003115	0.6465846	0.3524922	0.6177326	0.1815019	0.7069062	0.0114732	0.1239471	0.1690011	0.2677201	0.7350002	0.3256336	0.3158068	0.5600439	0.0004170	0.0707004	0.6669292	0.6103971	0.5246701	0.1393117	0.1893970	0.4879180	0.6984190	0.3458149	0.3139050	0.2663141	0.2043216	0.3915204	0.0036588	0.4423165	0.3916191	0.6186246	0.1389042	0.4896970	0.5473677	0.0526210	0.1373597
950	0.2875976	0.5768479	0.1422648	0.5128364	0.4199313	0.3341867	0.1075593	0.4525349	0.2747758	0.4397432	0.6963185	0.6471163	0.7285325	0.2595051	0.5346818	0.8025828	0.4033948	0.4790655	0.3726430	0.0191947	0.0486128	0.3185768	0.7378669	0.5986356	0.3027758	0.3219128	0.2125408	0.3110887	0.7761753	0.3340717	0.8674764	0.0863868	0.3245288	0.3446583	0.5760629	0.6318075	0.2369418	0.3575020	0.3918059	0.2168060	0.1681387	0.6564177	0.5020701	0.6646542	0.2179197	0.5603864	0.8071946	0.6372268	0.5080226	0.4228502	0.5423241	0.3863896	0.0001897	0.2180884	0.0327748	0.0212902	0.0423251	0.5796532	0.2673231	0.1948171	0.4472010	0.2678886	0.4430216	0.0000226	0.6360758	0.4051922	0.6644610	0.0895847	0.6935312	0.0268295	0.1347051	0.1866744	0.3757856	0.6978489	0.2719775	0.3311540	0.5941424	0.0012949	0.0723472	0.7792330	0.7892871	0.4903800	0.2237452	0.1915736	0.5262389	0.6083631	0.3543094	0.2868396	0.2765253	0.2611224	0.4135596	0.0027097	0.5074721	0.3942517	0.6469759	0.1586455	0.5379094	0.4792121	0.0673054	0.1564571
1000	0.2872818	0.7132066	0.1000495	0.5436693	0.4428994	0.3358440	0.1684416	0.4696467	0.2753601	0.4738566	0.5224300	0.5919818	0.7349473	0.1890203	0.4898825	0.5966648	0.3413525	0.4373397	0.3352035	0.0174211	0.0577572	0.3285996	0.7210967	0.6843373	0.2647269	0.2591112	0.3486270	0.3043422	0.6959779	0.4330736	0.7566798	0.0850385	0.3452883	0.4449965	0.6179046	0.7139238	0.2531973	0.4665480	0.4352225	0.1692787	0.1276409	0.5597022	0.5110632	0.6323883	0.2164679	0.3969300	0.8258324	0.7969408	0.5227012	0.4892991	0.5353689	0.4433801	0.0000210	0.3384266	0.0157695	0.0077357	0.0361648	0.6585194	0.3445772	0.1555534	0.5263743	0.3881897	0.5272649	0.0018592	0.7127382	0.3105079	0.7129887	0.0970326	0.6099752	0.0174539	0.1203861	0.1293302	0.3473779	0.6469877	0.2988228	0.3163703	0.6114484	0.0000764	0.0919207	0.6838036	0.6914823	0.4915795	0.1660736	0.1515019	0.4980674	0.7189400	0.3386708	0.2821505	0.1594827	0.3458992	0.4155478	0.0210430	0.5880631	0.3712812	0.5435522	0.1742151	0.5115060	0.5344537	0.0295699	0.0968921

0	0.3477538	0.6456897	0.1253736	0.5653069	0.6367529	0.3159592	0.2050745	0.4208263	0.2837665	0.4980404	0.6328307	0.6002745	0.7478766	0.2461135	0.5067411	0.6053450	0.5194794	0.4589480	0.3877807	0.0245560	0.0617977	0.3020310	0.7419483	0.5535992	0.3623326	0.3315532	0.2255224	0.3062482	0.6848603	0.5734713	0.8227328	0.1251897	0.3371407	0.4762930	0.5019948	0.5376057	0.2478385	0.4563699	0.4216254	0.2312922	0.1880414	0.6616585	0.4317818	0.7232272	0.1319758	0.5526452	0.6921933	0.7241733	0.5648563	0.4162586	0.5855388	0.4271649	0.0000795	0.2711650	0.0324439	0.0108706	0.0329208	0.6575682	0.2877408	0.1384748	0.5275200	0.4369783	0.4415579	0.0001052	0.5367282	0.3743488	0.7171215	0.0829960	0.8156461	0.0468842	0.1805323	0.1936983	0.3793820	0.7815893	0.2773570	0.3812051	0.6726172	0.0038236	0.1230161	0.7490341	0.7387989	0.4956034	0.2121620	0.1428892	0.5027753	0.6293092	0.2319804	0.5455171	0.2277831	0.2916553	0.3506007	0.0164149	0.5048464	0.3953773	0.7809604	0.1818020	0.6179343	0.5375592	0.0426413	0.1165714
50	0.3595107	0.5717655	0.0966704	0.5571905	0.3300469	0.2961904	0.1835185	0.1602169	0.3859767	0.6364944	0.6840455	0.6814479	0.6758485	0.2671041	0.3672007	0.6110331	0.3548446	0.4366921	0.1910701	0.0388697	0.0938916	0.2455356	0.7849725	0.5012988	0.3060781	0.3391233	0.3507718	0.3318096	0.7573319	0.4442381	0.6766672	0.0949595	0.1788414	0.5386138	0.2996218	0.3919750	0.4272111	0.4612247	0.3379179	0.0361879	0.1478708	0.5416529	0.4992681	0.5303333	0.2362423	0.3392625	0.8608127	0.3376738	0.5619322	0.4380041	0.4160522	0.3759278	0.0004164	0.2066487	0.0449117	0.0088466	0.0313918	0.6145189	0.2657102	0.2059047	0.5083355	0.3167853	0.5025499	0.0000480	0.5291298	0.3364848	0.6643369	0.1654081	0.6409091	0.0112881	0.1314437	0.1674968	0.3870031	0.7282671	0.3939761	0.2617517	0.6351159	0.0005770	0.0520563	0.6763901	0.7848583	0.5758029	0.4166796	0.2335965	0.5233011	0.6688304	0.4318571	0.3391167	0.3129189	0.3139677	0.3517298	0.0155780	0.3609795	0.2868131	0.6844785	0.1328463	0.6538033	0.4812023	0.0358450	0.0884336
100	0.4840315	0.6808556	0.0806264	0.5767215	0.3241200	0.2969207	0.1217694	0.1537524	0.3696604	0.7072901	0.7996871	0.6545257	0.7340422	0.2481050	0.4446174	0.5536099	0.3122870	0.4892028	0.2045083	0.0245701	0.0759242	0.1858411	0.6674596	0.5628789	0.3322495	0.3679603	0.2658138	0.3152465	0.6086877	0.3622047	0.7445014	0.0656282	0.0910712	0.5803055	0.2999665	0.2429391	0.4487401	0.5344972	0.3215722	0.0077353	0.1652237	0.7313691	0.6821336	0.6952376	0.1971607	0.6051587	0.6650037	0.3547669	0.6179611	0.5273082	0.5227707	0.4025153	0.0000750	0.1569331	0.0594209	0.0236314	0.0664564	0.6483846	0.2208687	0.0899246	0.4987455	0.2348136	0.4341689	0.0009343	0.5647900	0.4154849	0.7103164	0.1337093	0.6627651	0.0307487	0.1255598	0.1513287	0.3513848	0.7293044	0.4229349	0.2667945	0.6167299	0.0007123	0.0316746	0.6719474	0.6192719	0.5149459	0.4883936	0.1609958	0.5104960	0.7321286	0.3459247	0.2074378	0.2087802	0.2323622	0.2554212	0.0046514	0.3515690	0.4507034	0.6037288	0.0710827	0.6727541	0.6048850	0.0256544	0.0990660
150	0.4684755	0.6559006	0.1024459	0.5869789	0.2509684	0.5099361	0.2228045	0.1674692	0.3778458	0.7036571	0.8487311	0.5336727	0.7791592	0.2419329	0.4823480	0.6629415	0.2845536	0.4445646	0.1224881	0.0280865	0.0183041	0.1393851	0.6813729	0.4670835	0.2776725	0.4328751	0.1750913	0.3062838	0.5294623	0.4625315	0.6923483	0.0790583	0.0541568	0.5538733	0.2715882	0.3057541	0.6975881	0.5797492	0.3023249	0.0028036	0.2095704	0.5800916	0.5805979	0.6873490	0.1870221	0.5460545	0.7100774	0.3657893	0.5433858	0.4287870	0.4044839	0.4082157	0.0000000	0.0998810	0.0719524	0.0226925	0.0797561	0.6441946	0.1992734	0.1782807	0.5217532	0.3451054	0.3415540	0.0021505	0.6150935	0.5729982	0.5566347	0.1186701	0.5331576	0.0131922	0.1360801	0.1376391	0.3241637	0.6771460	0.4580534	0.3707168	0.5817389	0.0009128	0.1002277	0.7728870	0.5092000	0.6158526	0.4127701	0.1612615	0.4893699	0.6393811	0.4422138	0.2046875	0.1456999	0.2706511	0.3080216	0.0086378	0.2516202	0.4282594	0.7659066	0.0223087	0.6284714	0.5025622	0.0357059	0.2613080
200	0.3531655	0.7369054	0.1251745	0.5626257	0.2698073	0.5036126	0.3013516	0.1159975	0.4684819	0.6559788	0.6671028	0.6108193	0.7148725	0.2579159	0.4118906	0.8166404	0.2814398	0.5857559	0.0738863	0.0144792	0.0249087	0.3021241	0.5963425	0.4533010	0.3016255	0.3333418	0.1565614	0.2363947	0.7593464	0.4858697	0.6042361	0.0577951	0.0509273	0.5809803	0.2850395	0.2438933	0.6846111	0.6688223	0.2679005	0.0001630	0.1906214	0.6963734	0.6054534	0.7218278	0.1969180	0.5340849	0.6223667	0.3031890	0.5573529	0.4719107	0.3277129	0.4066965	0.0109377	0.1331919	0.1110004	0.0090048	0.0703179	0.6531848	0.1417635	0.1317392	0.5261716	0.2933129	0.3613840	0.0005194	0.6298640	0.4898454	0.6474666	0.1314047	0.7017459	0.0258313	0.1522162	0.2236691	0.2991356	0.7032689	0.4064632	0.3039134	0.5129459	0.0006668	0.1189140	0.7783826	0.4819811	0.4805046	0.5640392	0.2616877	0.5132754	0.6800702	0.4074032	0.1981665	0.0788739	0.2685069	0.2579716	0.0225339	0.3041357	0.4648501	0.6587773	0.0086800	0.5644388	0.4662083	0.0610938	0.2291615
