Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
500	0.6574681	0.5870144	1.0692369	0.5456192	0.2292233	0.9114380	0.2643017	0.5765156	0.8503306	0.2771335	0.9980677	0.2371849	0.1828691	0.0573973	0.8040416	0.4659446	0.3773086	0.6039596	0.1400225	0.0083892	0.8028570	0.5978915	0.0407429	0.0295386	0.6147506	0.3721618	0.2483023	0.5338314	0.8066888	0.9760871	0.3192074	0.3868267	0.4034620	0.2263685	0.8078421	0.6384500	0.0183787	0.1897328	0.2618730	0.2072808	0.6030547	0.3890628	0.8148874	0.9280340	0.1789463	0.5220624	0.2690150	0.6254967	0.6052202	0.9538826	0.3543543	1.0826301	0.0004749	0.5279805	0.8892271	0.0011708	0.9672500	0.7605150	0.3820341	0.3943588	0.9736555	0.0600990	0.2736125	0.1009400	0.2612449	0.7904496	0.0007781	0.0342682	0.5240627	0.7183015	0.8551269	0.6305364	0.2690441	0.3934508	0.4932682	0.8630157	0.5462204	0.8483576	0.6968915	0.5092120	0.3950764	0.4933735	0.7297949	0.2496910	0.9657094	0.8921336	0.3855279	0.1893942	0.2406970	0.1715941	0.9487575	0.2250885	0.0549658	0.6203526	0.4166160	0.5656036	0.4688262	0.8481751	0.4783168	0.7749245
550	0.7268049	0.5458578	0.9540678	0.3943298	0.2654701	0.6399977	0.0749420	0.5537477	0.7626026	0.8772049	1.0300375	0.3771864	0.1535202	0.0575681	0.8387433	0.4939297	0.4092150	0.5913949	0.3012125	0.0052923	0.8520457	0.1433869	0.0431781	0.0186293	0.5774067	0.3745694	0.3340180	0.5807804	0.8658199	1.0418794	0.3016591	0.3337344	0.3476001	0.2343718	0.7127822	0.6491890	0.0085471	0.2058582	0.1882094	0.6928878	0.5884836	0.3304146	0.9668184	0.8685979	0.1331897	0.4881868	0.2473583	0.5739084	0.6364246	0.9458404	0.4567911	1.0181709	0.0005411	0.4617365	0.5865002	0.0002980	1.0554578	0.6825798	0.5408634	0.8573824	0.9069575	0.1515611	0.1839859	0.1043859	0.2230761	0.7773624	0.0000317	0.0441354	0.4904648	0.6490414	0.9023937	0.6130547	0.1293901	0.3507654	0.5106923	0.8916516	0.4510308	0.8040848	0.3899926	0.4958876	0.4130394	0.4207237	0.7620032	0.7844096	1.0201832	0.8331183	0.3330642	0.2087725	0.2867671	0.1645362	0.9741730	0.3932357	0.0548173	0.5260481	0.3944691	0.4603039	0.4466203	0.8848499	0.5016957	0.9092739
600	0.7002180	0.5968686	1.0311800	0.4929796	0.2735788	0.5079866	0.0330663	0.5037583	0.6345214	0.8966633	0.9754011	0.4118016	0.1407211	0.0751066	0.8550354	0.4425434	0.4301011	0.6110267	0.3722385	0.0152956	0.9739694	0.0327745	0.0831877	0.0270470	0.6571012	0.3997555	0.3238406	0.5553486	0.8891907	0.9206655	0.3262553	0.3513164	0.3154066	0.2516282	0.6332165	0.6360229	0.0148038	0.1856883	0.1677271	0.7083663	0.6289748	0.3273342	1.0036119	0.9156577	0.1232385	0.4641173	0.3002153	0.5276363	0.7256880	0.9804605	0.7553108	1.0432213	0.0000000	0.4402312	0.5603825	0.0705436	0.9372426	0.5528734	0.6663181	1.0208980	0.9426442	0.1382966	0.2154214	0.0679533	0.2185675	0.7929966	0.0082435	0.0807425	0.4495648	0.5924705	0.8402930	0.6277711	0.0620376	0.3265015	0.4789255	0.7100510	0.3337990	0.9975521	0.2993489	0.4569989	0.3690016	0.4920974	0.8133637	0.9122054	0.9194522	0.7817020	0.3457473	0.2950190	0.2964594	0.1738847	0.9898571	0.3464037	0.0388543	0.5995891	0.4624200	0.5346715	0.4221277	0.8358380	0.5062947	0.9391949
650	0.7542155	0.5565034	1.0126117	0.4393269	0.2111358	0.5076768	0.0183223	0.4585452	0.5057642	0.8825565	0.9700180	0.4182686	0.1583220	0.0916546	0.8940752	0.3958310	0.3879716	0.6258747	0.3791134	0.0236889	1.0161474	0.0267141	0.0525105	0.0159234	0.5992657	0.4277299	0.2668954	0.6390926	0.9818607	1.0009276	0.3134847	0.3183642	0.2922349	0.2672382	0.6342319	0.7057941	0.0117664	0.2396331	0.1235765	0.6032810	0.5916370	0.2873287	1.0508068	0.9573855	0.1616841	0.4346343	0.3087745	0.5329502	0.6887112	1.0017100	0.8849491	0.9624843	0.0041391	0.5047766	0.5743961	0.2924196	0.9144440	0.6211604	0.7585648	0.9842957	0.9676869	0.1399483	0.2197214	0.0608544	0.2312637	0.7638787	0.0264009	0.0442840	0.4396647	0.5865477	0.7821666	0.6255173	0.0349459	0.2724402	0.5863970	0.6394262	0.1947463	0.9055347	0.3029697	0.3997071	0.3521614	0.4949733	0.8737644	0.8592178	0.9807847	0.7826804	0.3493865	0.4374683	0.2521863	0.1875302	1.0220965	0.2658500	0.0522175	0.6315042	0.4962655	0.4007359	0.3851240	0.8610183	0.5258626	0.9623151
700	0.7698085	0.5921463	0.9839471	0.4149652	0.2207714	0.5637465	0.0266960	0.4504718	0.4642062	0.9534700	0.9950845	0.4599654	0.1486226	0.0838780	0.9240515	0.3692464	0.4087388	0.6332612	0.3787506	0.0146024	0.9770032	0.0562354	0.0304049	0.0123256	0.6515786	0.3893858	0.2742104	0.5799238	0.9371942	1.0108458	0.2966165	0.3487224	0.3152759	0.2896686	0.6506877	0.6383627	0.0216691	0.2560065	0.0976531	0.6342079	0.6668930	0.3358420	0.9747711	0.9358755	0.0881179	0.4320712	0.3806980	0.4906248	0.7367097	0.9537001	0.9141027	0.9628264	0.0012558	0.4471331	0.5842246	0.2966046	0.8896300	0.5515542	0.6718289	1.0229215	1.0575132	0.1515015	0.1727677	0.0600084	0.1515900	0.8008813	0.0256154	0.0478660	0.4167833	0.5594044	0.8107957	0.5997324	0.0137882	0.2282028	0.5510527	0.6892175	0.1560904	0.8252649	0.3035622	0.4931917	0.3758721	0.6144049	0.9339483	0.8559922	0.9930713	0.7545104	0.3290938	0.5253604	0.1982419	0.1664652	1.0131552	0.2140486	0.0575681	0.5799968	0.5415514	0.3979078	0.3517620	0.8431570	0.4989871	0.9880900
750	0.7990175	0.5633002	0.9460456	0.4328807	0.2575783	0.5463528	0.0302280	0.4691964	0.4245767	0.9719995	1.0328165	0.5499372	0.1326957	0.1083415	0.8255638	0.5190104	0.4371140	0.5938657	0.3715579	0.0040643	1.0598444	0.0477167	0.0218396	0.0056067	0.6924696	0.3531888	0.2819891	0.6385883	0.9373335	0.9295503	0.2421800	0.3319643	0.3472797	0.3096853	0.6956037	0.5712968	0.0128754	0.2041475	0.0603408	0.6175658	0.6493797	0.3236261	0.9688724	0.9529908	0.0669553	0.5103144	0.3500489	0.5461552	0.7459775	0.9989407	0.9287888	0.9792492	0.0043438	0.4437905	0.6190548	0.4177446	0.9127433	0.5558087	0.8291857	1.0575920	1.0048727	0.1996043	0.1636862	0.0679156	0.1833181	0.7262575	0.0258008	0.0533813	0.3256437	0.5579807	0.9032248	0.5489072	0.0215502	0.2328336	0.5765050	0.5530083	0.1628904	0.8679335	0.2737264	0.5319124	0.3879553	0.6351820	0.9086261	0.9398554	0.9915435	0.8514108	0.3420777	0.5751261	0.1826403	0.1956156	0.9180864	0.2305168	0.0527558	0.5121448	0.4795500	0.4300136	0.3184769	0.8745821	0.5028945	0.9679712
800	0.7815021	0.7170551	1.0259561	0.4050057	0.2568114	0.5292232	0.0266635	0.5142757	0.4394524	1.0808350	0.9495415	0.4828363	0.1756189	0.0694315	0.8416935	0.5241976	0.4679368	0.6079597	0.3755140	0.0120062	1.0949390	0.0479288	0.0487035	0.0189074	0.6146619	0.4311139	0.2521939	0.5862751	0.8678477	0.9337995	0.2747667	0.3554532	0.2734906	0.2915885	0.6446221	0.6139142	0.0124888	0.1786113	0.0610595	0.5549811	0.5778036	0.3278847	0.9509067	0.9573623	0.1449229	0.4897017	0.2958032	0.6356854	0.6409292	0.9310832	0.8734488	0.9768518	0.0045744	0.3612605	0.6204191	0.5052198	0.8508150	0.5683837	0.8477006	0.9438744	1.0038525	0.2064259	0.2056589	0.0556699	0.1667990	0.8004782	0.0347790	0.0419277	0.3963292	0.3617662	0.8900793	0.6092584	0.0124449	0.2614264	0.5459977	0.6247312	0.1508027	0.9760599	0.2571268	0.5292862	0.4105818	0.6324300	0.8504152	0.9161663	0.9830997	0.8062788	0.3767368	0.6437572	0.2031101	0.2333410	0.8997884	0.2391638	0.0321577	0.4844526	0.4523129	0.4401780	0.3594070	0.9136341	0.5362963	0.9640371
850	0.7409462	0.7273082	0.9872491	0.3905881	0.2119528	0.5530430	0.0353832	0.5130301	0.4378141	1.0304666	0.9788711	0.4954966	0.2100349	0.0527090	0.8732662	0.5380422	0.4915438	0.5918654	0.3957664	0.0089082	1.0328547	0.0527153	0.0367459	0.0092613	0.5794592	0.4056306	0.2847574	0.5392332	0.8787035	1.0068003	0.2762880	0.3427237	0.2851950	0.2461262	0.5982838	0.6486682	0.0139339	0.1959100	0.0971576	0.6541545	0.6472773	0.3887076	1.0223427	0.8923513	0.2010873	0.4831424	0.2679050	0.6609474	0.7213983	0.9602699	0.9396890	0.9495403	0.0067800	0.4074868	0.6036730	0.4019301	0.8695388	0.5133436	0.8816780	1.0181906	0.9064998	0.1971832	0.2639236	0.0502199	0.2646664	0.8199097	0.0569756	0.0488888	0.3700528	0.2929658	0.8955338	0.5742701	0.0152287	0.2467187	0.5959923	0.6491423	0.1127548	1.0249556	0.2524143	0.5406274	0.3698053	0.5502503	1.0057819	0.8605191	0.9171986	0.7426165	0.3722652	0.6626627	0.2362643	0.2610314	0.9621950	0.2448280	0.0528141	0.5274573	0.5009126	0.3837125	0.3174431	0.8740061	0.5231409	0.9785896
900	0.7454164	0.6059377	0.8992630	0.3990482	0.2066540	0.5043974	0.0357877	0.5094701	0.4816602	1.0141258	0.9242325	0.5391943	0.1731791	0.0614327	0.8206367	0.6002444	0.4302600	0.5444333	0.3601766	0.0000000	1.0120500	0.0373138	0.0512693	0.0187784	0.6387122	0.4017269	0.2999617	0.5209632	0.8165613	0.9845244	0.2895825	0.3750126	0.3633884	0.2354475	0.6396073	0.6230953	0.0145529	0.1739720	0.1191882	0.6310846	0.6672449	0.3620533	1.0499282	0.9050640	0.1881842	0.5024468	0.2188328	0.6643232	0.7186570	0.9856063	0.9031885	0.9157009	0.0045868	0.3828321	0.5799475	0.4441129	0.8611459	0.5392169	0.8406828	0.9889457	0.9195938	0.1994251	0.2514662	0.0515627	0.2527981	0.7609114	0.0572748	0.0278293	0.3730080	0.3728892	0.9554877	0.5194432	0.0431260	0.2379208	0.5722428	0.7009599	0.1072353	0.9634738	0.2647619	0.5586649	0.3516077	0.5783996	1.0037973	0.9252190	0.9244876	0.7552408	0.3768951	0.6578690	0.2671247	0.2204191	0.9637368	0.2681221	0.0598290	0.6432030	0.4913529	0.3805456	0.2832595	0.8505261	0.4363285	0.9416809
950	0.6744087	0.6239799	0.9443981	0.3502054	0.2498729	0.5362970	0.0221729	0.5059600	0.5632167	0.9935656	0.9558807	0.4816021	0.1912183	0.0614325	0.7826910	0.5030293	0.4006321	0.5966418	0.3454166	0.0068636	0.9568066	0.0210517	0.0401648	0.0142901	0.6532902	0.4012893	0.3017922	0.4366420	0.9286873	0.9885283	0.3356758	0.3564440	0.3697617	0.2171022	0.6507033	0.5865729	0.0113549	0.1860277	0.1063622	0.5729552	0.6644374	0.3219577	0.9581505	0.9355042	0.2217737	0.4475539	0.2268635	0.6055293	0.6577377	1.0367908	0.9231951	0.9483896	0.0040959	0.3728783	0.5291158	0.4060450	0.8720285	0.5728739	0.8080922	0.9155409	1.0406366	0.2968874	0.2860063	0.0387517	0.2690060	0.8138006	0.0640445	0.0517659	0.3515057	0.4331892	0.8373495	0.5296687	0.0341046	0.2409219	0.6087246	0.6390357	0.0918674	0.9883838	0.2999035	0.5016544	0.3870976	0.5453418	0.8454776	1.0068573	0.9278004	0.8063278	0.3745703	0.6201536	0.3646321	0.2092536	0.9028842	0.2811957	0.0426688	0.5964148	0.4830802	0.4521861	0.3312322	0.8774800	0.4394107	0.9679807
1000	0.7600112	0.5803564	1.0272138	0.4276557	0.2250518	0.4381008	0.0102768	0.5098320	0.5421079	0.9302782	1.0945526	0.4184236	0.1564863	0.0837310	0.7602845	0.5411819	0.4290275	0.6093308	0.3797721	0.0168574	0.9725019	0.0410836	0.0412302	0.0086685	0.6288566	0.3703457	0.3372440	0.4772597	0.8534743	1.0829019	0.3440947	0.3123376	0.3835486	0.3137304	0.5758109	0.6792968	0.0129675	0.1749229	0.1137665	0.6496321	0.6216840	0.3669543	1.0396967	0.9302282	0.2716862	0.4513718	0.2427877	0.5288833	0.6908384	1.0773586	0.8911476	1.0494227	0.0041079	0.3081928	0.5474332	0.5065754	0.8836942	0.5471490	0.8729274	0.9669157	1.0317590	0.3104945	0.3456238	0.0527788	0.2459250	0.7497100	0.0410713	0.0483667	0.3506862	0.4473340	0.7455059	0.5601973	0.0356742	0.2395656	0.6038934	0.5827029	0.1102498	0.9984995	0.2636181	0.5224520	0.4419285	0.5873155	0.8735800	0.8923507	1.0011516	0.8581175	0.3738662	0.6247637	0.3514228	0.2168665	1.0506130	0.2724146	0.0646984	0.5463901	0.4685842	0.3587133	0.2750232	0.8804777	0.5029580	0.9663277

0	0.6692073	0.7053171	1.0203505	0.5217364	0.2061604	0.4543655	0.0175333	0.5111574	0.4770984	1.0503666	1.0305700	0.4568574	0.2426363	0.0812944	0.8489411	0.4101474	0.3102960	0.6023903	0.4433293	0.0144014	1.0703674	0.0494770	0.0508283	0.0171723	0.6229577	0.4060592	0.3210762	0.5062436	0.9694796	0.9025193	0.2998492	0.2862928	0.4295372	0.3754241	0.5918229	0.5968679	0.0116039	0.2302848	0.0774548	0.6366698	0.5867436	0.3217224	0.9871805	0.8571586	0.2835938	0.4599199	0.2438264	0.6546580	0.7970465	0.9779937	0.8943679	1.0374271	0.0017336	0.2516957	0.6344644	0.5335439	0.8225768	0.5464237	0.9273171	1.0362683	0.9642400	0.3134517	0.2563936	0.0422291	0.2305538	0.7246033	0.0519996	0.0467936	0.3359836	0.3784734	0.7494212	0.5582173	0.0190012	0.2307766	0.6557407	0.6276197	0.1306001	1.0423994	0.2666360	0.5110302	0.3597606	0.6699293	0.8504544	0.9940324	0.9076574	0.8583556	0.4149102	0.6298391	0.3218860	0.2418341	1.0029071	0.2459162	0.0596753	0.4413417	0.3745337	0.3503784	0.3101902	0.8170136	0.4939534	1.0469840
50	0.6725711	0.8475474	0.9676215	0.6072942	0.2296697	0.5310206	0.0347407	0.5411222	0.4032293	1.0111091	0.9467467	0.3964850	0.4915991	0.0645450	0.8638631	0.4305124	0.3021540	0.5627515	0.1981428	0.0115825	0.9808595	0.0327529	0.0518366	0.0153411	0.6769077	0.4093221	0.2679314	0.4916288	0.8938480	0.8754556	0.1469115	0.2618478	0.7103216	0.3785913	0.5787341	0.6154486	0.1109738	0.0235635	0.1225890	0.6289314	0.6393557	0.3393296	0.8137205	0.7847130	0.6781387	0.4962334	0.1958873	0.6032414	0.6946463	1.0548665	0.9515384	0.9863545	0.0071930	0.3621759	0.5457082	0.3346517	0.9158544	0.5654299	0.6287131	1.0010824	0.9865668	0.2453032	0.4033032	0.0605099	0.3995063	0.8110547	0.0573869	0.3555534	0.3621701	0.4343483	0.8266498	0.4940497	0.0335060	0.2061619	0.5897634	0.5692995	0.0780380	0.8480898	0.2764373	0.4678379	0.4109514	0.6381180	0.9900230	0.4958515	0.8992622	0.8101269	0.4314652	0.7344453	0.4855706	0.1544655	1.0199084	0.0792002	0.0374367	0.4143855	0.1691396	0.3658030	0.2751094	0.8450875	0.5402064	0.6353501
100	0.6606970	0.9169587	0.9327171	0.5851721	0.2332899	0.5592815	0.0291463	0.4908456	0.4204467	0.9883419	1.0129395	0.4358975	0.6724627	0.0277333	0.8659231	0.3790428	0.3567405	0.5691182	0.1331602	0.0026666	1.0511907	0.0362214	0.0403275	0.0131594	0.6668293	0.3913096	0.2930384	0.5670922	0.8895545	0.9047976	0.0729957	0.2537882	0.7698433	0.3250586	0.6609823	0.5203230	0.1515548	0.0073063	0.1170949	0.5755883	0.6289845	0.3516299	0.8911741	0.6526672	0.8989328	0.5599061	0.1961709	0.6859691	0.6490900	1.0410502	0.9718659	0.9771378	0.0116871	0.3557132	0.6081034	0.2736921	0.9828074	0.4609304	0.4492230	1.0469761	0.9184629	0.1705622	0.4828301	0.0697840	0.4545444	0.7333554	0.0427733	0.3961662	0.4323520	0.4085884	0.8282273	0.5304215	0.0137336	0.1848245	0.5634563	0.5160117	0.1845070	0.8794411	0.1851010	0.6107391	0.4548528	0.6599245	0.9933602	0.4675667	0.8246228	0.8723366	0.3726049	0.6638096	0.6096462	0.1832049	0.9897142	0.1119233	0.0404987	0.4323743	0.0926038	0.4341560	0.3342291	0.9102081	0.5322622	0.6795371
150	0.6729219	1.0209884	0.9526638	0.6360083	0.2223857	0.5434878	0.0262511	0.5233000	0.3694072	1.0592743	1.0605724	0.4830632	0.6890431	0.0353382	0.9481390	0.3493609	0.3443025	0.6068266	0.1028249	0.0164786	1.0430419	0.0319789	0.0623126	0.0108329	0.5935512	0.3510015	0.2654104	0.6183334	0.9563295	1.0120288	0.0416396	0.2251093	0.7409054	0.3144576	0.5511728	0.4283926	0.1317338	0.0030733	0.0840550	0.6053198	0.6696480	0.2944355	0.8554833	0.6255655	0.9258799	0.6230978	0.1972186	0.5729363	0.6701349	1.0509209	0.9275137	0.9577272	0.0170657	0.3784529	0.8091922	0.3104234	1.0874865	0.3616773	0.3968390	1.0195307	0.9596686	0.1521772	0.5234072	0.0424588	0.4577788	0.6093884	0.0499681	0.5038611	0.5037362	0.4568042	0.7555205	0.5787647	0.0119692	0.2237208	0.5961932	0.6202226	0.3307816	0.8876595	0.1650179	0.6024908	0.5339038	0.5095763	1.0010090	0.4950081	0.7309579	0.9940666	0.3940447	0.7002267	0.7063632	0.2269054	0.9655926	0.1122666	0.0436872	0.4364023	0.0518812	0.5117011	0.3430087	0.9544927	0.4977864	0.7305011
200	0.6397986	0.9087477	0.9902716	0.6561754	0.2222810	0.4737651	0.0271319	0.4961483	0.3334031	0.9649076	1.0495816	0.4669912	0.6855932	0.0207093	0.8856675	0.3845058	0.3247781	0.6214531	0.0995448	0.0120921	0.9975039	0.0293193	0.0582813	0.0150773	0.6145290	0.3730901	0.2518956	0.6147289	0.9333445	0.9485574	0.0309347	0.2180362	0.7936196	0.4028591	0.6158063	0.4852289	0.1337409	0.0024925	0.0759964	0.5773381	0.7159560	0.3015222	0.7903931	0.5385130	0.9676189	0.6695234	0.2872071	0.6098980	0.6997083	0.9959106	1.0686375	0.9799175	0.0174868	0.3576124	0.9385400	0.2985579	1.0874131	0.2934739	0.3620425	1.0484834	0.9224507	0.0885314	0.4468602	0.0553983	0.4307040	0.5562628	0.0451287	0.4164682	0.5345916	0.4951096	0.7245978	0.5840863	0.0023145	0.2606240	0.5121605	0.6376153	0.5233264	0.8755252	0.1403521	0.5170170	0.6607074	0.4886414	0.9324101	0.4887992	0.7150558	0.8500935	0.3772138	0.6919253	0.6084326	0.2253534	0.9529633	0.1058454	0.0430166	0.4490843	0.0477368	0.6125769	0.3302085	0.8577026	0.5284278	0.6552790
250	0.6754408	0.9767521	0.9385542	0.7427962	0.2200073	0.4515497	0.0240245	0.4636618	0.3129724	0.9798311	1.0567989	0.4888215	0.8012055	0.0380245	0.8826851	0.3838145	0.2877639	0.6157057	0.1057973	0.0047499	1.0327927	0.0233573	0.0191244	0.0117753	0.5776439	0.3836553	0.2732975	0.5548696	0.8384487	1.0404267	0.0259705	0.2036842	0.7369568	0.4754200	0.5100213	0.4172788	0.1313506	0.0034453	0.0754128	0.5151515	0.6102343	0.3311446	0.7420541	0.6361451	0.9951011	0.6870280	0.2616996	0.5747517	0.8192484	0.9898828	0.9392883	0.9624575	0.0102426	0.3362808	0.9250705	0.2994080	1.0486483	0.3029201	0.3243113	1.0234138	0.8715865	0.0863321	0.4632997	0.0752363	0.4617899	0.4486309	0.0491197	0.3899921	0.5325189	0.5138691	0.6898864	0.6128896	0.0017845	0.2412119	0.5095282	0.5879098	0.5277246	0.9278432	0.1164412	0.6337057	0.4869348	0.4586626	0.9983175	0.4851448	0.7757865	0.9069438	0.3803810	0.7285047	0.5943098	0.3021779	1.0345389	0.1564876	0.0291608	0.4666981	0.0537437	0.4858884	0.3026538	0.9269183	0.5415038	0.6892769
300	0.6802342	0.9910919	0.9365508	0.6375545	0.1904141	0.4896935	0.0365376	0.4439696	0.3311433	0.8939239	1.0038981	0.4461210	0.7822542	0.0330457	0.8513099	0.2948557	0.2579558	0.5964286	0.1027157	0.0071171	1.0010718	0.0466337	0.0291192	0.0204051	0.5751442	0.4205726	0.2649400	0.5568137	0.8643795	0.9495293	0.0198394	0.1869315	0.7453759	0.4231745	0.4271159	0.4242026	0.1256447	0.0005223	0.0850272	0.6274910	0.6580922	0.3122199	0.8342571	0.6110591	1.0166591	0.7034334	0.2198896	0.6045262	0.8087823	0.9928927	0.9606981	0.9658969	0.0183303	0.2698286	0.9817587	0.2894657	1.0569620	0.3191454	0.3200427	0.9879383	0.9107455	0.0717980	0.4563931	0.0482183	0.4676391	0.4903808	0.0490840	0.3920903	0.5770948	0.4637323	0.5988174	0.6484616	0.0026982	0.2486127	0.5112899	0.6254684	0.5041111	0.8098411	0.1138189	0.6660634	0.4950176	0.5589212	0.9550307	0.5061091	0.7242999	0.9608966	0.3905598	0.7401997	0.5425984	0.4488150	0.9117368	0.1479094	0.0307244	0.3991281	0.0417216	0.4114076	0.2853593	0.7841058	0.5150392	0.6666875
350	0.6659886	0.9048302	0.9053878	0.6079068	0.2169324	0.5426491	0.0102531	0.3774786	0.2785305	0.9507109	1.0208537	0.4819487	0.8183560	0.0245848	0.8994256	0.2758410	0.2231150	0.5781359	0.1120805	0.0056046	1.0168897	0.0451675	0.0316626	0.0059323	0.5737365	0.4372931	0.2447342	0.5757133	0.9396718	0.9483182	0.0242305	0.1845053	0.7356371	0.3996154	0.4743062	0.4732776	0.1479237	0.0002000	0.1356968	0.6234216	0.4879894	0.3116729	0.8195935	0.5638456	0.9626547	0.6840961	0.3112726	0.5167010	0.7778855	1.0137252	0.8732137	0.9758286	0.0169301	0.3074130	1.0637436	0.3493152	0.9619879	0.3035005	0.3373310	1.0008376	0.9181703	0.0858014	0.4469441	0.0525282	0.4898483	0.4905470	0.0733358	0.3687445	0.5459817	0.4992312	0.6839798	0.5865766	0.0046760	0.2207435	0.4603335	0.6800363	0.5339239	0.7988175	0.1198427	0.6634573	0.4258817	0.5283419	0.9497083	0.4496772	0.7490784	0.9410078	0.3870629	0.7452598	0.5477646	0.4093889	0.9740461	0.1354829	0.0457580	0.4503226	0.0211569	0.4277094	0.3270589	0.8655501	0.6187877	0.5811944
400	0.6856501	0.9391136	0.9913834	0.7028752	0.2570307	0.6234175	0.0240477	0.4255769	0.2257947	1.0312116	0.9673129	0.4765612	0.7877003	0.0365070	0.8191627	0.1907048	0.2112433	0.5211387	0.1478151	0.0055735	1.0609822	0.0379091	0.0337893	0.0160205	0.6099193	0.4314231	0.2788007	0.5880990	0.9757700	1.0001028	0.0224600	0.1860891	0.7212187	0.3264564	0.4436676	0.3777640	0.1554034	0.0000000	0.1618521	0.6926953	0.5414717	0.3847140	0.7687851	0.5299938	1.0536416	0.6633148	0.3271436	0.4372356	0.7310677	0.9916040	0.7601138	0.9312835	0.0084586	0.2579945	1.0507151	0.3080542	1.0119948	0.2878564	0.4022986	1.0206234	0.9759503	0.0854782	0.4869880	0.0634365	0.4853653	0.5137731	0.0646806	0.4721935	0.5627917	0.5091070	0.7301553	0.6005316	0.0066269	0.2348637	0.5604963	0.6639750	0.5384888	0.8281597	0.1320588	0.6649609	0.4978176	0.4868940	1.0717834	0.5015020	0.7567925	0.9466635	0.4383798	0.7133215	0.4920253	0.3845238	0.9930079	0.1315174	0.0387119	0.4767952	0.0358619	0.4001590	0.3228012	0.8665013	0.6120564	0.6560791
450	0.7058070	0.9921916	1.0414051	0.6656983	0.2033975	0.4510265	0.0164795	0.4376141	0.2280254	0.9561710	0.9551877	0.4298555	0.7877798	0.0251471	0.8530482	0.1478327	0.2715520	0.5573309	0.1211133	0.0117666	1.0818089	0.0337227	0.0380001	0.0136713	0.5883724	0.4071142	0.2709283	0.5964590	0.9813613	0.9346363	0.0125651	0.2097025	0.7270980	0.3548620	0.4485670	0.5071536	0.1441408	0.0000000	0.1476700	0.7235630	0.7328560	0.3598917	0.7284184	0.4906375	1.0732200	0.7206080	0.4390406	0.4226535	0.8290559	1.0238251	0.7912430	1.0286874	0.0106863	0.2625006	0.9855196	0.3077942	0.9605030	0.2859660	0.3841753	1.0248652	0.8913302	0.1521078	0.4811255	0.0654009	0.4685150	0.4595667	0.0647732	0.4352926	0.5002854	0.6088829	0.6639546	0.5772560	0.0042269	0.2417645	0.5960647	0.6049156	0.4275955	0.8032418	0.0982027	0.5863882	0.4257012	0.4833644	0.9214566	0.5427318	0.7838363	0.9022351	0.4544229	0.7365329	0.5109481	0.4414962	1.0470975	0.1382413	0.0472907	0.4980044	0.0403288	0.3631320	0.3016365	0.9341353	0.4711269	0.6223521
500	0.6781370	0.9571460	1.0848095	0.7180218	0.2343003	0.4264006	0.0251026	0.4769149	0.2227040	0.9424845	0.9854249	0.4750153	0.6989680	0.0411433	0.8024549	0.2476495	0.3384908	0.5964513	0.1321856	0.0191700	0.9975393	0.0363390	0.0197968	0.0258869	0.5813239	0.4103895	0.2530747	0.5968373	0.9265112	0.9521404	0.0120338	0.2091495	0.7947601	0.3980998	0.5399953	0.5201032	0.1458900	0.0000643	0.1375362	0.6345395	0.6148149	0.3332584	0.6887046	0.3819639	1.0696663	0.6739277	0.4088526	0.4932336	0.9116793	1.0324694	0.9008490	1.0363596	0.0051751	0.3102810	0.9438831	0.3292434	1.0238421	0.2943402	0.3648160	0.9424445	1.0345591	0.1124673	0.4624706	0.0560583	0.5217535	0.4399415	0.0554262	0.4155897	0.5031593	0.5876935	0.7346722	0.6301566	0.0034255	0.2254012	0.5535474	0.6976889	0.5580563	0.8670211	0.0843898	0.5591530	0.5233054	0.4370213	1.0113486	0.5172123	0.7361211	0.8969394	0.4451914	0.7298763	0.5038902	0.2914885	1.0619107	0.1143951	0.0270746	0.4631569	0.0322931	0.5394876	0.2645852	0.9327233	0.4754964	0.6254153
