Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
850	0.4278600	0.7982319	0.2007766	0.2967804	0.7697002	0.9569391	0.9759882	0.9997272	0.9999797	0.0206850	0.6714954	0.8630776	0.7281625	0.4569995	0.8258813	0.7685432	0.6654882	0.9994452	0.9718138	0.4838956	0.0476863	0.9986444	0.0780592	0.5135111	0.5547875	0.6544895	0.9919393	0.9971846	0.6146961	0.6673015	0.7505629	0.0677523	0.0714135	0.3910236	0.0169170	0.8470354	0.0998009	0.5411016	0.9847218	0.0456753	0.3123618	0.2712923	0.6892802	0.0033544	0.0909748	0.9366063	0.4538320	0.2966753	0.2235378	0.3693838	0.4369895	0.9940302	0.5042140	0.3478200	0.9657329	0.5343445	0.8936142	0.2299837	0.0107532	0.8815985	0.9779675	0.1998263	0.9852871	0.6856565	0.7792985	0.9593501	0.4413474	0.1289514	0.7188196	0.2066610	0.4896345	0.3916936	0.9129526	0.0614139	0.1753252	0.1855549	0.8485818	0.0005548	0.0153236	0.7582346	0.8586540	0.4156737	0.0021058	0.1472919	0.9582453	0.8639060	0.2105609	0.2120182	0.3906515	0.9515178	0.3962462	0.8212304	0.0636672	0.5722013	0.4531188	0.0816401	0.9993504	0.0067451	0.1762926	0.9709168
900	0.4245378	0.7982147	0.2078187	0.2964961	0.7695746	0.9556609	0.9759881	0.9997272	0.9999732	0.0211722	0.6701401	0.9046566	0.7527827	0.4546086	0.8427704	0.7701698	0.6672282	0.9996245	0.9702375	0.4857522	0.0474082	0.9993974	0.0781257	0.5371712	0.5496682	0.6535880	0.9918264	0.9958745	0.6237733	0.6726139	0.8015935	0.0677546	0.0714099	0.3734472	0.0169053	0.8392373	0.1013749	0.5418198	0.9850528	0.0548679	0.3785374	0.2157894	0.6173856	0.0047390	0.0917974	0.9347439	0.4555706	0.3263902	0.2046579	0.3727993	0.4785817	0.9939154	0.4975088	0.3477762	0.9638365	0.5349332	0.9084819	0.2260099	0.0106122	0.8740149	0.9770504	0.1971365	0.9852372	0.6922208	0.7751352	0.9594996	0.4359748	0.1401043	0.7539545	0.1756222	0.4801227	0.3916607	0.9034768	0.0579827	0.1690693	0.1811964	0.8321762	0.0005746	0.0166407	0.7787522	0.8933795	0.4392510	0.0021326	0.1443771	0.9565868	0.8708472	0.2143870	0.2117117	0.4124202	0.9449384	0.3800623	0.8230332	0.0665526	0.5721988	0.4484793	0.0745301	0.9997640	0.0078213	0.1684587	0.9705232
950	0.4232243	0.8004839	0.2122715	0.2963218	0.7695143	0.9556010	0.9759881	0.9997272	0.9999675	0.0214393	0.6689319	0.9245208	0.7650114	0.4507977	0.8671946	0.7712370	0.6688726	0.9996881	0.9694243	0.4871598	0.0469578	0.9997155	0.0779672	0.5524935	0.5424657	0.6524418	0.9916915	0.9945708	0.6362977	0.6756143	0.7990689	0.0677621	0.0714088	0.3619948	0.0168987	0.8334541	0.1022962	0.5421757	0.9852215	0.0534913	0.5218695	0.1634360	0.5694900	0.0060859	0.0923332	0.9345332	0.4573701	0.3451501	0.1935203	0.3747584	0.5145017	0.9934757	0.4879226	0.3493601	0.9630064	0.5355688	0.9164580	0.2241853	0.0105372	0.8680779	0.9763517	0.1987916	0.9838582	0.6947131	0.7729554	0.9595688	0.4291054	0.1399929	0.7772659	0.1566014	0.4667660	0.3916053	0.8978472	0.0608138	0.1650791	0.1773813	0.8126319	0.0005920	0.0183656	0.8106341	0.9126383	0.4620110	0.0021618	0.1442209	0.9552297	0.8741984	0.2171209	0.2114902	0.4268702	0.9410359	0.3672482	0.8239504	0.0682258	0.5721955	0.4480676	0.0703456	0.9999143	0.0089457	0.1614991	0.9702293
1000	0.4231976	0.8031274	0.2146188	0.2962249	0.7694790	0.9587443	0.9759881	0.9997272	0.9999633	0.0215669	0.6684207	0.9340413	0.7725175	0.4472569	0.8878770	0.7720512	0.6709876	0.9997076	0.9691664	0.4886364	0.0466303	0.9998517	0.0777278	0.5624189	0.5367946	0.6516646	0.9916540	0.9943452	0.6467535	0.6775089	0.7420362	0.0677725	0.0714083	0.3551201	0.0168952	0.8296919	0.1028063	0.5423638	0.9853275	0.0446948	0.6914827	0.1269105	0.5550498	0.0064121	0.0926222	0.9351035	0.4590325	0.3565306	0.1869880	0.3760416	0.5400591	0.9929621	0.4783203	0.3513137	0.9625558	0.5361008	0.9207355	0.2233320	0.0104795	0.8640157	0.9759127	0.2020790	0.9834457	0.6917961	0.7715130	0.9595964	0.4233937	0.1349703	0.7913934	0.1454813	0.4520175	0.3915564	0.8948939	0.0728599	0.1625158	0.1739182	0.8107443	0.0006070	0.0200016	0.8412012	0.9225795	0.4795997	0.0022009	0.1450662	0.9543177	0.8760544	0.2190334	0.2113759	0.4359856	0.9387267	0.3570943	0.8244387	0.0694002	0.5721927	0.4500871	0.0689302	0.9999689	0.0099341	0.1561992	0.9700433

0	0.4260845	0.8085088	0.2160117	0.2960338	0.7693707	0.9698872	0.9759881	0.9997272	0.9999586	0.0216118	0.6688386	0.9448046	0.7834040	0.4460165	0.8871352	0.7746276	0.6764106	0.9997115	0.9701837	0.4909942	0.0468731	0.9999564	0.0771195	0.5783065	0.5345638	0.6515737	0.9919567	0.9975601	0.6449943	0.6834658	0.5849059	0.0677581	0.0714069	0.3454329	0.0168902	0.8239822	0.1035679	0.5428804	0.9856835	0.0305058	0.6890895	0.1795721	0.7019250	0.0033016	0.0927555	0.9359050	0.4623510	0.3758301	0.1739607	0.3804800	0.5571232	0.9940719	0.4829050	0.3550019	0.9618431	0.5381954	0.9278450	0.2214300	0.0103140	0.8571540	0.9746090	0.2055966	0.9849542	0.6797465	0.7689073	0.9596627	0.4134763	0.1977310	0.8113214	0.1306173	0.4422416	0.3914684	0.8931561	0.1114488	0.1568840	0.1664850	0.8652727	0.0006333	0.0169157	0.9035071	0.9328850	0.5112374	0.0022999	0.1481708	0.9542746	0.8787443	0.2226050	0.2090880	0.4526459	0.9334574	0.3406511	0.8266061	0.0712172	0.5721880	0.4568308	0.0796708	1.0000000	0.0124626	0.1463752	0.9698363
50	0.4285972	0.8488623	0.2596536	0.3129642	0.8368273	0.7744312	0.9759880	0.9997126	0.8637652	0.0217796	0.6418297	0.9448232	0.7834129	0.4483717	0.9112215	0.7395775	0.7454154	0.9997389	0.9702076	0.4238546	0.4397185	0.4716465	0.0767539	0.5778381	0.5669791	0.8875257	0.9919585	0.9976014	0.6164673	0.6900472	0.5907511	0.0677571	0.1805339	0.3454102	0.0055407	0.5545521	0.1036041	0.5437773	0.9875410	0.0307239	0.4263887	0.6061648	0.3686359	0.0032640	0.0996914	0.5627323	0.3016050	0.3208600	0.1326736	0.3876517	0.5198818	0.9927551	0.5304330	0.4065389	0.5596333	0.4723504	0.9286995	0.3261774	0.0131185	0.8632589	0.9769914	0.2144035	0.9937945	0.6817413	0.7509696	0.9597448	0.4991535	0.3828286	0.8114278	0.1335482	0.2988099	0.3914218	0.8506630	0.1082100	0.0697890	0.2335081	0.8589302	0.0005446	0.0187494	0.8872691	0.7705989	0.5034363	0.0012728	0.1682456	0.9543141	0.8819597	0.2133133	0.2147610	0.3268616	0.8211311	0.3424360	0.8406758	0.2770002	0.5721465	0.4644973	0.0804252	0.6104592	0.0112276	0.1751802	0.9704125
100	0.4353638	0.8715202	0.3362075	0.3543189	0.8667119	0.6551279	0.9759867	0.9996662	0.8180758	0.0219872	0.5668188	0.9447753	0.7801832	0.4701390	0.8632662	0.7349345	0.7610552	0.9998188	0.9707518	0.2416743	0.4944411	0.2487461	0.0738159	0.5698135	0.6696669	0.9502859	0.9919536	0.9975546	0.5197254	0.7067760	0.6795386	0.0677528	0.1995496	0.3453519	0.0018468	0.4731653	0.1039254	0.5454878	0.9888881	0.0371898	0.1731177	0.7591090	0.2860865	0.0032993	0.1285795	0.4924159	0.2057158	0.3196610	0.1104795	0.4050139	0.4204231	0.9878722	0.4882832	0.4278763	0.4615032	0.4557118	0.9238700	0.3601433	0.0608158	0.8743912	0.9816074	0.2329948	0.9966509	0.7037002	0.7181854	0.9598984	0.5016076	0.3878515	0.8115959	0.1442927	0.2870607	0.3909131	0.7599793	0.0801950	0.0457295	0.2571476	0.8336111	0.0005025	0.0258854	0.8364277	0.7203815	0.4826972	0.0005784	0.2473172	0.9547551	0.8916726	0.2289590	0.2035940	0.3515942	0.7973052	0.3501518	0.8698749	0.3716602	0.5720404	0.4930015	0.0814657	0.4689454	0.0083602	0.2169320	0.9711340
150	0.4424547	0.8892803	0.3742888	0.3888826	0.8799332	0.5400176	0.9759835	0.9996155	0.8027480	0.0216566	0.4986928	0.9439217	0.7586077	0.5448210	0.8281142	0.7372096	0.7523483	0.9998896	0.9730701	0.1050687	0.5016594	0.1547021	0.0690555	0.5484143	0.7554532	0.9680053	0.9918709	0.9965539	0.4456393	0.7194088	0.8124650	0.0677506	0.2028623	0.3457585	0.0006441	0.4480444	0.1045571	0.5468227	0.9895782	0.0720907	0.0795047	0.8151661	0.2462752	0.0040350	0.1671633	0.4877790	0.1508494	0.3280707	0.0939202	0.4173388	0.3355222	0.9804861	0.4413376	0.5274244	0.4416307	0.4598202	0.9059291	0.4075539	0.2665810	0.8962250	0.9840928	0.1596554	0.9977208	0.7443578	0.7070023	0.9598413	0.4899459	0.3857793	0.8107582	0.1581453	0.3393551	0.3892949	0.6859000	0.0578040	0.0284370	0.2708708	0.7730655	0.0004422	0.0363901	0.7870872	0.7054409	0.4649244	0.0003112	0.3495992	0.9558375	0.8992967	0.3291953	0.1993322	0.3852257	0.7982877	0.3598780	0.8816700	0.4575724	0.5719316	0.5273770	0.0805669	0.4175358	0.0061699	0.2187972	0.9715106
200	0.4484343	0.9017949	0.3888147	0.4096248	0.8857979	0.4418468	0.9759791	0.9995786	0.7976086	0.0209493	0.4611254	0.9392671	0.6975659	0.6307228	0.8106087	0.7376448	0.7348593	0.9999316	0.9768082	0.0432568	0.5009019	0.1150238	0.0659006	0.5220962	0.8039171	0.9742125	0.9907974	0.9896617	0.4168507	0.7233124	0.9097486	0.0677533	0.2034398	0.3486155	0.0002524	0.4395478	0.1052402	0.5474468	0.9896898	0.1831402	0.0476292	0.8359080	0.2093371	0.0076676	0.1965553	0.4931921	0.1269167	0.3358372	0.0821393	0.4205920	0.2719149	0.9707694	0.4119051	0.7700862	0.4421206	0.4808710	0.8562498	0.4891833	0.4333155	0.9137925	0.9848663	0.0536691	0.9969417	0.7890316	0.7191121	0.9593474	0.4801047	0.3935232	0.8052454	0.1705026	0.4160869	0.3866115	0.6349831	0.0498715	0.0207653	0.2836595	0.6174517	0.0003449	0.0476880	0.7588544	0.7012233	0.4561744	0.0001860	0.4275327	0.9573123	0.8983571	0.4562103	0.2077606	0.4002407	0.8033082	0.3671101	0.8731861	0.5080163	0.5718873	0.5512716	0.0781085	0.3988596	0.0051537	0.2075987	0.9715301
250	0.4529226	0.9094782	0.3932525	0.4204631	0.8886167	0.3717444	0.9759750	0.9995569	0.7958887	0.0202837	0.4464673	0.9250739	0.6150649	0.6839016	0.8028805	0.7352231	0.7185198	0.9999528	0.9802250	0.0202616	0.4992133	0.0982830	0.0647366	0.4975785	0.8279308	0.9770194	0.9812455	0.9622415	0.4188072	0.7203362	0.9602222	0.0677665	0.2035413	0.3566024	0.0001248	0.4360745	0.1057430	0.5474911	0.9894755	0.3410666	0.0369043	0.8435954	0.1798193	0.0179965	0.2124585	0.4971666	0.1178113	0.3412511	0.0756958	0.4172400	0.2292210	0.9575866	0.3960832	0.8878102	0.4462699	0.5122900	0.7792092	0.5649986	0.4989824	0.9230184	0.9849235	0.0164705	0.9945691	0.8644362	0.7416085	0.9585166	0.4757141	0.4098079	0.7895446	0.1813635	0.4769750	0.3838091	0.6092343	0.0490760	0.0190284	0.2976167	0.4447938	0.0002587	0.0591251	0.7493611	0.6994896	0.4552274	0.0001273	0.4705560	0.9588295	0.8910870	0.5562351	0.2218445	0.4064948	0.8068832	0.3710760	0.8527144	0.5156422	0.5719853	0.5639165	0.0758134	0.3920748	0.0059736	0.2003311	0.9711360
300	0.4559732	0.9137385	0.3938924	0.4259542	0.8903684	0.3232281	0.9759718	0.9995458	0.7953152	0.0198781	0.4438892	0.8960110	0.5440150	0.7139644	0.7998046	0.7315551	0.7084589	0.9999625	0.9824715	0.0122157	0.4979086	0.0912199	0.0643513	0.4732178	0.8390882	0.9779714	0.9505731	0.9129945	0.4366291	0.7141844	0.9824789	0.0677833	0.2035602	0.3696392	0.0000832	0.4343988	0.1059865	0.5472230	0.9891557	0.4553528	0.0332892	0.8464454	0.1611220	0.0330197	0.2189711	0.4990765	0.1158346	0.3444297	0.0739000	0.4111958	0.2057457	0.9418153	0.3881974	0.9219698	0.4494864	0.5391166	0.7199655	0.6095671	0.5214411	0.9272582	0.9847572	0.0055146	0.9935241	0.9348701	0.7635031	0.9576533	0.4745393	0.4321668	0.7626268	0.1931356	0.5128124	0.3817294	0.6076842	0.0612509	0.0194406	0.3215076	0.3414081	0.0002050	0.0702328	0.7476525	0.6970800	0.4589232	0.0001032	0.4899771	0.9601551	0.8826642	0.6156048	0.2279725	0.4081897	0.8087291	0.3726026	0.8290123	0.5057514	0.5722098	0.5694659	0.0743377	0.3896100	0.0097264	0.1999262	0.9704230
350	0.4578737	0.9159045	0.3934164	0.4289343	0.8914875	0.2920354	0.9759697	0.9995406	0.7951246	0.0197355	0.4468085	0.8514610	0.4950717	0.7295917	0.7987956	0.7283008	0.7053720	0.9999662	0.9837354	0.0094041	0.4970308	0.0882398	0.0639807	0.4474038	0.8440699	0.9770621	0.9087857	0.8647307	0.4582321	0.7082263	0.9916032	0.0677921	0.2035643	0.3846601	0.0000697	0.4336192	0.1060134	0.5468732	0.9888819	0.5153970	0.0320632	0.8475021	0.1509375	0.0465542	0.2201685	0.4997396	0.1187977	0.3458835	0.0752459	0.4056802	0.1967995	0.9266347	0.3844472	0.9304537	0.4513056	0.5530771	0.6850442	0.6280265	0.5289204	0.9303108	0.9844987	0.0023557	0.9931123	0.9682897	0.7810372	0.9569665	0.4742786	0.4572122	0.7301140	0.2083948	0.5306290	0.3805462	0.6233605	0.0987395	0.0205579	0.3555082	0.2823801	0.0001756	0.0798634	0.7441151	0.6923550	0.4643148	0.0000967	0.4977806	0.9611914	0.8757612	0.6443493	0.2237384	0.4067747	0.8096619	0.3727688	0.8081255	0.4947495	0.5724303	0.5707655	0.0735255	0.3887146	0.0163648	0.2049105	0.9696561
400	0.4589681	0.9169121	0.3928185	0.4306452	0.8920776	0.2753460	0.9759684	0.9995383	0.7950614	0.0197642	0.4517463	0.7982695	0.4654870	0.7348551	0.7986185	0.7263044	0.7072758	0.9999670	0.9844795	0.0083958	0.4964307	0.0869825	0.0635105	0.4221581	0.8462571	0.9744806	0.8742970	0.8311045	0.4762230	0.7044365	0.9952316	0.0677953	0.2035655	0.3984542	0.0000654	0.4333872	0.1059166	0.5465993	0.9887382	0.5433448	0.0316441	0.8478939	0.1458877	0.0557818	0.2185527	0.4996492	0.1251000	0.3461373	0.0779717	0.4023726	0.1971247	0.9148424	0.3828370	0.9317201	0.4521512	0.5537176	0.6638418	0.6285705	0.5314056	0.9338688	0.9841820	0.0014564	0.9928696	0.9822146	0.7936834	0.9565460	0.4742337	0.4807499	0.6994384	0.2289764	0.5380886	0.3800398	0.6463068	0.1465205	0.0218562	0.3856365	0.2467660	0.0001605	0.0870840	0.7336340	0.6842971	0.4692545	0.0000993	0.5008303	0.9619359	0.8710157	0.6544198	0.2170442	0.4036272	0.8100996	0.3724324	0.7925191	0.4877903	0.5725509	0.5696548	0.0730566	0.3883893	0.0254383	0.2129721	0.9690543
450	0.4595526	0.9173328	0.3923814	0.4315907	0.8923299	0.2692856	0.9759677	0.9995373	0.7950401	0.0198662	0.4568831	0.7477868	0.4500735	0.7329487	0.7986993	0.7256421	0.7115190	0.9999665	0.9850129	0.0080211	0.4960115	0.0864520	0.0630536	0.4005878	0.8472510	0.9710023	0.8522685	0.8115910	0.4884122	0.7032262	0.9966579	0.0677967	0.2035656	0.4093210	0.0000640	0.4334659	0.1057881	0.5464758	0.9887323	0.5557260	0.0314997	0.8480391	0.1435351	0.0609373	0.2157706	0.4990631	0.1323848	0.3456952	0.0805632	0.4014719	0.2021681	0.9071258	0.3824259	0.9309544	0.4524176	0.5450824	0.6495272	0.6172384	0.5322331	0.9376615	0.9838585	0.0012032	0.9926933	0.9881109	0.8017215	0.9563921	0.4742360	0.4989979	0.6752278	0.2549275	0.5400855	0.3799335	0.6680697	0.1839414	0.0230340	0.4052236	0.2256640	0.0001534	0.0918069	0.7158552	0.6727756	0.4725489	0.0001065	0.5021250	0.9624348	0.8682541	0.6544272	0.2119553	0.4001902	0.8101068	0.3721216	0.7823796	0.4851722	0.5725656	0.5674791	0.0727072	0.3882711	0.0358786	0.2218537	0.9686806
500	0.4598421	0.9174824	0.3921309	0.4320639	0.8924207	0.2696446	0.9759673	0.9995369	0.7950326	0.0199744	0.4612513	0.7091353	0.4444085	0.7269445	0.7987933	0.7259624	0.7160848	0.9999658	0.9854496	0.0078770	0.4957212	0.0862282	0.0626910	0.3844883	0.8477647	0.9675583	0.8399474	0.8013409	0.4956400	0.7039721	0.9972161	0.0677974	0.2035654	0.4169354	0.0000636	0.4336616	0.1056918	0.5464956	0.9888188	0.5610775	0.0314496	0.8480928	0.1424860	0.0632820	0.2129582	0.4982086	0.1387607	0.3450283	0.0821434	0.4023054	0.2087433	0.9026866	0.3827141	0.9296908	0.4523597	0.5329515	0.6393981	0.6001036	0.5325057	0.9409244	0.9835768	0.0011307	0.9925789	0.9905894	0.8058260	0.9564316	0.4742469	0.5102574	0.6586325	0.2838018	0.5394148	0.3800192	0.6842800	0.2064888	0.0239190	0.4157763	0.2145460	0.0001510	0.0945630	0.6943126	0.6590431	0.4739275	0.0001155	0.5027850	0.9627494	0.8670592	0.6507239	0.2085699	0.3975358	0.8097169	0.3720564	0.7768075	0.4856897	0.5725168	0.5651939	0.0723784	0.3882282	0.0457982	0.2299341	0.9685005
550	0.4587003	0.8915285	0.3877335	0.4149428	0.8265301	0.4397906	0.9759673	0.9995631	0.9312252	0.0198335	0.4830969	0.6857184	0.4461805	0.6949111	0.6567415	0.7609922	0.6421792	0.9999519	0.9857725	0.0337707	0.1070616	0.6144667	0.0631951	0.3748030	0.8013771	0.7798150	0.8335638	0.7946296	0.5213918	0.6987456	0.9973591	0.0678016	0.0944377	0.4216585	0.0114044	0.7010681	0.1056209	0.5457809	0.9871613	0.5627554	0.0444654	0.3486623	0.3540026	0.0622929	0.1861798	0.8739577	0.2854962	0.4116350	0.1202406	0.3973650	0.2306212	0.9407264	0.3086163	0.8990846	0.8548600	0.5683881	0.7552015	0.4351634	0.4646050	0.9302997	0.9788333	0.0013282	0.9566394	0.9889646	0.8157001	0.9566861	0.3722550	0.2675345	0.6487990	0.3064605	0.7322360	0.3803114	0.7097256	0.2172428	0.1299858	0.3536470	0.2271214	0.0001814	0.0807100	0.6917180	0.8080730	0.4831489	0.0001710	0.4577039	0.9629222	0.8643639	0.5576443	0.1931595	0.5468275	0.9299859	0.3741102	0.7583720	0.2789271	0.5725299	0.5579026	0.0715003	0.7777535	0.0337925	0.2256975	0.9687875
600	0.4552781	0.8802600	0.3501254	0.3741863	0.8006480	0.5911344	0.9759693	0.9996245	0.9769139	0.0195294	0.5547536	0.6798875	0.4714372	0.5794699	0.7556875	0.7651414	0.6231602	0.9999051	0.9856644	0.1655304	0.0551021	0.8373380	0.0644915	0.3798265	0.6773753	0.6769110	0.8317498	0.7890953	0.6003720	0.6803924	0.9944822	0.0680166	0.0754238	0.4236727	0.0150973	0.7820034	0.1053266	0.5440711	0.9854787	0.5356502	0.1912307	0.1635673	0.4035285	0.0650518	0.1409648	0.9370390	0.3976593	0.4156638	0.1406770	0.3809131	0.3306728	0.9744439	0.3093090	0.5860757	0.9534038	0.5499442	0.8358849	0.2985530	0.1957606	0.9111721	0.9683690	0.0020747	0.9349896	0.9779299	0.8271675	0.9577766	0.3496924	0.1587297	0.6449768	0.3116855	0.7377781	0.3819382	0.7698999	0.2195699	0.1763763	0.3319141	0.2841134	0.0002168	0.0572735	0.7207566	0.8475128	0.5054891	0.0005424	0.3517864	0.9628547	0.8601302	0.3672148	0.1919555	0.5394489	0.9616201	0.3746607	0.7249210	0.1740803	0.5723621	0.5385088	0.0694644	0.9192615	0.0287376	0.2010039	0.9699227
650	0.4517801	0.8710917	0.2917055	0.3449529	0.7995675	0.7010347	0.9759735	0.9996731	0.9922416	0.0197763	0.6255376	0.7082631	0.5463445	0.4899433	0.8526005	0.7638938	0.6316977	0.9998463	0.9850900	0.3097093	0.0475583	0.9313689	0.0658742	0.4069699	0.5969004	0.6290001	0.8564333	0.8040945	0.6472125	0.6643562	0.9528709	0.0730849	0.0721134	0.4209029	0.0163031	0.8073715	0.1046856	0.5422607	0.9842139	0.3257490	0.5630848	0.0965954	0.4177007	0.0719968	0.1132620	0.9326914	0.4455828	0.4051626	0.1592780	0.3669949	0.4625321	0.9841633	0.3572426	0.4073946	0.9728285	0.5363966	0.8635739	0.2523447	0.0740575	0.9236593	0.9639009	0.0597719	0.9246117	0.9601033	0.8214320	0.9587300	0.3544886	0.1192430	0.6511613	0.3014563	0.6575548	0.3850632	0.8205105	0.2099090	0.1884512	0.3024436	0.3521986	0.0002901	0.0431647	0.7502934	0.8565995	0.5244253	0.0012295	0.2631244	0.9624705	0.8607379	0.2751928	0.2057822	0.5000027	0.9627438	0.3618359	0.7218737	0.1162517	0.5722065	0.5140427	0.0668923	0.9706691	0.0308556	0.1772530	0.9706386
700	0.4484963	0.8589731	0.2523970	0.3323374	0.7911487	0.8051277	0.9759782	0.9997013	0.9973821	0.0204371	0.6615441	0.7761297	0.6401488	0.4558937	0.8939874	0.7642695	0.6481697	0.9997958	0.9840221	0.4023287	0.0465039	0.9710371	0.0687051	0.4491807	0.5590252	0.6202859	0.9203980	0.8652038	0.6631782	0.6589585	0.8108361	0.0778811	0.0715363	0.4103438	0.0166999	0.8167270	0.1038630	0.5409615	0.9834803	0.1509885	0.8211637	0.0732966	0.4415107	0.0617428	0.1003861	0.9283538	0.4609179	0.3913045	0.1771035	0.3620224	0.5432824	0.9869430	0.4081027	0.3621792	0.9712890	0.5308808	0.8787020	0.2379484	0.0317808	0.9318033	0.9655518	0.1638960	0.9202030	0.9327017	0.8056538	0.9591340	0.3695332	0.1062100	0.6737797	0.2710372	0.5634728	0.3879662	0.8490217	0.1631918	0.1879282	0.2538018	0.4195297	0.0004241	0.0357911	0.7795457	0.8652536	0.5344268	0.0017671	0.2074341	0.9618710	0.8580583	0.2455500	0.2317933	0.4724528	0.9556395	0.3475076	0.7469265	0.0918672	0.5721681	0.4922955	0.0654138	0.9893446	0.0357606	0.1665570	0.9707733
750	0.4448821	0.8452314	0.2334490	0.3217885	0.7804054	0.8857822	0.9759821	0.9997155	0.9991031	0.0210560	0.6728127	0.8467002	0.7117105	0.4442716	0.9083161	0.7663179	0.6621048	0.9997610	0.9820807	0.4508799	0.0463581	0.9877684	0.0719719	0.4928413	0.5422769	0.6277310	0.9634707	0.9289969	0.6662296	0.6621192	0.6474889	0.0721882	0.0714339	0.3939773	0.0168326	0.8215344	0.1031011	0.5403266	0.9835177	0.0755490	0.9274329	0.0670738	0.5043727	0.0392105	0.0954187	0.9295737	0.4644210	0.3775527	0.1891890	0.3642408	0.5765837	0.9886998	0.4382796	0.3531280	0.9663833	0.5305204	0.8910840	0.2314739	0.0176884	0.9224060	0.9690724	0.1956556	0.9291774	0.8564132	0.7901619	0.9592586	0.3838577	0.1035009	0.7089144	0.2293886	0.4943227	0.3897553	0.8665466	0.1360948	0.1822515	0.2256863	0.5158154	0.0005547	0.0311218	0.8124369	0.8813383	0.5350158	0.0020539	0.1763595	0.9611536	0.8572028	0.2350196	0.2390339	0.4547583	0.9488735	0.3411580	0.7785532	0.0816529	0.5721697	0.4766284	0.0671281	0.9961291	0.0327208	0.1624645	0.9706297
800	0.4408656	0.8329567	0.2251007	0.3116351	0.7745205	0.9316201	0.9759847	0.9997221	0.9996764	0.0214215	0.6739427	0.8944155	0.7537899	0.4408476	0.9128647	0.7689957	0.6711016	0.9997393	0.9793604	0.4740555	0.0463388	0.9948236	0.0744432	0.5278353	0.5351089	0.6371558	0.9812700	0.9672013	0.6638522	0.6686315	0.5342793	0.0688858	0.0714141	0.3773439	0.0168776	0.8247044	0.1025891	0.5406206	0.9842506	0.0454357	0.9643851	0.0719627	0.5995829	0.0210879	0.0937423	0.9321804	0.4642462	0.3674352	0.1931814	0.3693025	0.5839547	0.9906747	0.4573175	0.3521087	0.9629882	0.5324973	0.9011389	0.2275055	0.0130309	0.9040723	0.9719814	0.2036749	0.9574669	0.7531714	0.7792801	0.9593413	0.3948846	0.1136644	0.7444685	0.1924154	0.4536796	0.3906623	0.8787204	0.1472004	0.1749992	0.2023340	0.6530431	0.0006178	0.0268104	0.8420765	0.8991213	0.5286293	0.0021977	0.1602310	0.9603329	0.8635848	0.2301316	0.2322739	0.4444458	0.9438974	0.3380943	0.8012203	0.0769351	0.5721773	0.4665612	0.0722117	0.9985937	0.0237789	0.1598188	0.9703953
850	0.4369044	0.8237993	0.2211085	0.3044583	0.7717454	0.9544491	0.9759863	0.9997251	0.9998659	0.0215646	0.6723269	0.9208207	0.7749593	0.4405625	0.9136023	0.7714372	0.6759419	0.9997263	0.9764902	0.4845831	0.0463427	0.9977974	0.0758848	0.5515651	0.5321712	0.6437010	0.9878796	0.9852378	0.6599151	0.6748895	0.4712113	0.0680102	0.0714093	0.3641774	0.0168918	0.8266820	0.1024499	0.5414342	0.9849675	0.0335922	0.9709083	0.0923130	0.6934875	0.0109786	0.0931855	0.9342688	0.4633007	0.3627909	0.1911407	0.3741766	0.5818572	0.9923886	0.4720342	0.3523168	0.9614395	0.5347986	0.9089663	0.2248697	0.0114695	0.8864882	0.9737842	0.2054147	0.9753206	0.7026615	0.7729957	0.9594455	0.4020448	0.1373057	0.7722604	0.1664219	0.4339743	0.3910875	0.8864136	0.1663120	0.1685499	0.1838868	0.7661152	0.0006410	0.0226405	0.8627325	0.9130390	0.5195918	0.0022745	0.1523840	0.9594062	0.8710182	0.2271276	0.2232988	0.4403757	0.9402619	0.3373156	0.8142044	0.0746975	0.5721827	0.4611937	0.0789328	0.9994891	0.0172446	0.1569361	0.9701836
