Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
1000	0.1611687	0.7884404	0.6920976	0.7028757	0.3357873	0.4884800	0.3291412	0.4686400	0.4491457	0.0387766	0.1505536	0.9989598	0.8759131	0.3497480	0.5147914	0.4054169	0.5825489	0.7376181	0.2864044	0.1697347	0.4988724	0.9411308	0.0817402	0.3043422	0.0770282	0.0092145	0.0006248	0.4799599	0.3504714	0.2628901	0.1126706	0.8676587	0.5667388	0.9598900	0.9986758	0.0147086	0.9999978	0.0002084	0.8525064	0.0177948	0.0323952	0.9435212	0.6732842	0.8938432	0.0746095	0.6908470	0.9999875	0.9999999	0.6034915	0.7819559	0.0343574	0.8911759	0.7105714	0.8815381	0.2430652	0.0795154	0.0605262	0.5145630	0.0888887	0.6289999	0.4116695	0.6695756	0.2750264	0.4330697	0.2465344	0.5627561	0.1769439	0.1187613	0.8012037	0.7386413	0.8277632	0.3619300	0.0014071	0.8476007	0.5973636	0.6617730	0.7083669	0.9983580	0.7249249	0.8774582	0.0049164	0.1910420	0.9284343	0.5731226	0.1794459	0.9358315	0.6790398	0.1046528	0.9169380	0.6041263	0.4948625	0.6748762	0.5995859	0.9999975	0.3873657	0.1633336	0.0090471	0.6244361	0.0413920	0.4670189

0	0.1640700	0.8139076	0.7248892	0.7017440	0.3243519	0.4687364	0.3291570	0.4657412	0.4501527	0.0396565	0.1507048	0.9989634	0.7894280	0.3679659	0.5116734	0.4076547	0.5800856	0.7409573	0.2901908	0.1722684	0.4953818	0.9386491	0.0829336	0.3052289	0.0770282	0.0092145	0.0005927	0.4800317	0.3501230	0.2687922	0.1165278	0.8902954	0.5876303	0.9603103	0.9986560	0.0126972	1.0000000	0.0002095	0.8508331	0.0177942	0.0328681	0.9416664	0.6632233	0.8939408	0.0745791	0.6796236	0.9999875	0.9999999	0.6024289	0.7855343	0.0428456	0.8847804	0.7165704	0.8957859	0.2551231	0.0652548	0.0648998	0.4924968	0.1164664	0.4498574	0.4959006	0.6830127	0.2760864	0.4677959	0.2804317	0.5639426	0.1785801	0.1236299	0.8072823	0.7131803	0.8267762	0.4101309	0.0015790	0.8454098	0.6103780	0.6741206	0.7096923	0.9987335	0.7204260	0.8572698	0.0024023	0.1952505	0.9322522	0.6969692	0.1862327	0.9362678	0.6692995	0.1020645	0.9184192	0.5705011	0.4759093	0.6723648	0.5989822	0.9999977	0.3847079	0.1621952	0.0085877	0.6298174	0.0410350	0.4686583
50	0.1675135	0.8146490	0.7247189	0.6986821	0.3259127	0.4550084	0.3291651	0.4289410	0.4510629	0.2616434	0.0312511	0.9989634	0.5698422	0.4213984	0.5116734	0.3971080	0.5783114	0.7442323	0.2903064	0.1739179	0.4385673	0.6422360	0.0829332	0.3052289	0.0770282	0.0092145	0.0006122	0.4801648	0.3494930	0.2848635	0.1179532	0.8894777	0.5485342	0.9676742	0.9886340	0.0062599	0.7693119	0.0002095	0.8508450	0.1919015	0.6017186	0.9415967	0.6431154	0.8939407	0.0745793	0.6759654	0.9999871	0.6506476	0.6024839	0.7856401	0.0424238	0.7846765	0.8109474	0.8736349	0.2553041	0.0619768	0.0320460	0.4945885	0.2278681	0.3760380	0.5356229	0.6838122	0.5538900	0.4658452	0.2809092	0.9338051	0.1803730	0.1237329	0.8298237	0.7147684	0.8528115	0.5108426	0.0015825	0.9367346	0.6120729	0.6718959	0.7087492	0.9987402	0.8363644	0.8067854	0.0026373	0.0865364	0.9322319	0.7020756	0.1415241	0.7588895	0.4811625	0.6784027	0.9368800	0.3544655	0.4751067	0.6723582	0.7025991	0.9999995	0.3847078	0.1527649	0.0071619	0.6362011	0.0417596	0.4554986
100	0.1752914	0.8223154	0.7163012	0.5953931	0.3444407	0.3983798	0.3292930	0.3281821	0.4647188	0.3417950	0.0224888	0.9989634	0.5102552	0.4406471	0.5116734	0.4701973	0.5566726	0.7788427	0.2956455	0.1995933	0.3013522	0.5341204	0.0829159	0.3052289	0.0770282	0.0092145	0.0005895	0.4810755	0.3428355	0.4914884	0.1304229	0.8780199	0.4233841	0.9704464	0.9444048	0.0062745	0.7061592	0.0002095	0.8511478	0.3391266	0.7630736	0.9384349	0.5138300	0.8939405	0.0745795	0.6766414	0.9999627	0.5964387	0.6023105	0.7904220	0.0372830	0.6663085	0.8596415	0.8274277	0.2321948	0.0563329	0.0138967	0.5020606	0.2656547	0.2613370	0.6042534	0.6878497	0.6342203	0.4448185	0.2786661	0.9890157	0.1987401	0.1233650	0.8372240	0.7191468	0.8477144	0.6008124	0.0016734	0.9622737	0.6264456	0.6699453	0.6855607	0.9985302	0.8612591	0.7715713	0.0051385	0.0486210	0.9321681	0.7145997	0.1511057	0.7439762	0.4877203	0.8388057	0.9725978	0.2998629	0.4660683	0.6726495	0.7418691	0.9999998	0.3847092	0.0780522	0.0049141	0.6376153	0.0434520	0.4148976
150	0.1780392	0.8530814	0.6768514	0.3977946	0.3787801	0.2706130	0.3299105	0.2383710	0.4997265	0.3707498	0.0284100	0.9989634	0.4762112	0.4475814	0.5116734	0.5480409	0.5009157	0.8467726	0.3370669	0.3067169	0.1986719	0.4900381	0.0827579	0.3052289	0.0770282	0.0092145	0.0004875	0.4829821	0.3310122	0.7332870	0.1703970	0.8391896	0.2798845	0.9708245	0.8943320	0.0074048	0.6888706	0.0002092	0.8536321	0.4682854	0.8099359	0.9132175	0.4062634	0.8939403	0.0745795	0.7099670	0.9999132	0.5880214	0.5979215	0.8237330	0.0287766	0.6218968	0.8570300	0.7924768	0.1539028	0.0653557	0.0165690	0.5708439	0.2790568	0.2261661	0.6314506	0.6905644	0.6844302	0.4121010	0.2707336	0.9973546	0.2323235	0.1172305	0.8394902	0.7218073	0.8300618	0.7010559	0.0022662	0.9648147	0.6512466	0.6691244	0.6276267	0.9985753	0.8659520	0.7025669	0.0149847	0.0315545	0.9320854	0.7240594	0.2255651	0.7426126	0.5445563	0.9001837	0.9883348	0.2769809	0.4426620	0.6732865	0.7567528	0.9999998	0.3847120	0.0441596	0.0038623	0.6021363	0.0419417	0.3691270
200	0.1760213	0.9012592	0.6092099	0.2624683	0.4132807	0.2061886	0.3320629	0.1828382	0.5376869	0.3811575	0.0345812	0.9989634	0.4579251	0.4500794	0.5116734	0.6008750	0.4250358	0.9094994	0.4671817	0.5175689	0.1453629	0.4685879	0.0820135	0.3052289	0.0770282	0.0092145	0.0003895	0.4868252	0.3214069	0.8648418	0.2418920	0.7562615	0.1804662	0.9699192	0.8578026	0.0092063	0.6841377	0.0002075	0.8633269	0.6071310	0.8297738	0.8305058	0.3527610	0.8939402	0.0745795	0.7451993	0.9998619	0.5867094	0.5790921	0.8963385	0.0186643	0.6104591	0.8383511	0.7661355	0.0986200	0.1073186	0.0192309	0.6370474	0.2810377	0.2159259	0.6245244	0.6908286	0.7141424	0.3937085	0.2477924	0.9988955	0.2573967	0.1023510	0.8321960	0.7126826	0.8115575	0.7634748	0.0048404	0.9575627	0.6706870	0.6579416	0.5839939	0.9989453	0.8777709	0.5739245	0.0422673	0.0198242	0.9320147	0.7292797	0.3624464	0.7423400	0.5947305	0.9411144	0.9949355	0.2494552	0.4141866	0.6724241	0.7623981	0.9999997	0.3847068	0.0338220	0.0035811	0.5531265	0.0325301	0.3331933
250	0.1736247	0.9394948	0.5372372	0.1909125	0.4387202	0.1664386	0.3377451	0.1527533	0.5643297	0.3847222	0.0388381	0.9989634	0.4491536	0.4509793	0.5116734	0.6313472	0.3531468	0.9482801	0.6439335	0.7210369	0.1201948	0.4573354	0.0803112	0.3052289	0.0770282	0.0092145	0.0003268	0.4939695	0.3159406	0.9175335	0.3104824	0.6345903	0.1322107	0.9685378	0.8369161	0.0128233	0.6828421	0.0002023	0.8846662	0.7261990	0.8537805	0.7404414	0.3336538	0.8939402	0.0745795	0.7638540	0.9998265	0.5864941	0.5476428	0.9540442	0.0104962	0.6048127	0.8283827	0.7482487	0.0765763	0.1627917	0.0198925	0.6432512	0.2851070	0.2127731	0.6054422	0.6870212	0.7302865	0.3855179	0.2173149	0.9994472	0.2665481	0.0864347	0.8004699	0.6738769	0.7935180	0.7778524	0.0124933	0.9419224	0.6750967	0.6192328	0.5715128	0.9990995	0.8928339	0.4357272	0.0694973	0.0107897	0.9319484	0.7319756	0.5252704	0.7420337	0.6335106	0.9618924	0.9977083	0.2053495	0.4194412	0.6679061	0.7645531	0.9999997	0.3846755	0.0433500	0.0038549	0.5149345	0.0218178	0.3107383
300	0.1724763	0.9640862	0.4815971	0.1488562	0.4531181	0.1325730	0.3483155	0.1370558	0.5792511	0.3856714	0.0413936	0.9989634	0.4452401	0.4513035	0.5116734	0.6478167	0.2991238	0.9679349	0.7723361	0.8483809	0.1083132	0.4520438	0.0784664	0.3052289	0.0770282	0.0092145	0.0002930	0.5029705	0.3132627	0.9361845	0.3522987	0.5153843	0.1120309	0.9672214	0.8265951	0.0201074	0.6824874	0.0001928	0.9111253	0.8077992	0.8775887	0.6924733	0.3300759	0.8939402	0.0745794	0.7698678	0.9998071	0.5864423	0.5206425	0.9805708	0.0060553	0.5921017	0.8348468	0.7373864	0.0690747	0.2058472	0.0186716	0.6298773	0.2958992	0.2114867	0.5878645	0.6797516	0.7387579	0.3790322	0.1951465	0.9996945	0.2672236	0.0750493	0.7463629	0.6138775	0.7747724	0.7636775	0.0256763	0.9198948	0.6649369	0.5548068	0.5735794	0.9987126	0.9059354	0.3329964	0.0824554	0.0055842	0.9318884	0.7336724	0.6452277	0.7414777	0.6647910	0.9707867	0.9988693	0.1592130	0.5152969	0.6590582	0.7653961	0.9999996	0.3846093	0.0693345	0.0045888	0.4911366	0.0165692	0.2980521
350	0.1722309	0.9790235	0.4470759	0.1215908	0.4603085	0.1101068	0.3621943	0.1283993	0.5865429	0.3856890	0.0427644	0.9989634	0.4435724	0.4514203	0.5116734	0.6562474	0.2641454	0.9771194	0.8417485	0.9148240	0.1027458	0.4500697	0.0771739	0.3052289	0.0770282	0.0092145	0.0002763	0.5110161	0.3120262	0.9424910	0.3722964	0.4320397	0.1040469	0.9662154	0.8219450	0.0316340	0.6823903	0.0001823	0.9317706	0.8565561	0.8906773	0.6714270	0.3318797	0.8939404	0.0745790	0.7701833	0.9997979	0.5864141	0.5047377	0.9908243	0.0040824	0.5710256	0.8483301	0.7312665	0.0667406	0.2326076	0.0164995	0.6187623	0.3079116	0.2104499	0.5757012	0.6726720	0.7429606	0.3733652	0.1845463	0.9997949	0.2657972	0.0683232	0.6877749	0.5730701	0.7582795	0.7399383	0.0395275	0.8988523	0.6485295	0.5023025	0.5781196	0.9972923	0.9159591	0.2761063	0.0876046	0.0031718	0.9318843	0.7354705	0.7142144	0.7405548	0.6844326	0.9745151	0.9993436	0.1266619	0.6620382	0.6474793	0.7657399	0.9999996	0.3845280	0.0893815	0.0054861	0.4778215	0.0148347	0.2911798
400	0.1722522	0.9876065	0.4282842	0.1043674	0.4637235	0.0986327	0.3767689	0.1209599	0.5897625	0.3854738	0.0434068	0.9989634	0.4428835	0.4514624	0.5116734	0.6602309	0.2436403	0.9813017	0.8755709	0.9471053	0.1002814	0.4495756	0.0764243	0.3052289	0.0770282	0.0092145	0.0002684	0.5167551	0.3114628	0.9444122	0.3806808	0.3856092	0.1009835	0.9655473	0.8199793	0.0439691	0.6823637	0.0001740	0.9442080	0.8843543	0.8958177	0.6624217	0.3347524	0.8939414	0.0745769	0.7689003	0.9997938	0.5863937	0.4970542	0.9946695	0.0032342	0.5485825	0.8606508	0.7279067	0.0662101	0.2480300	0.0145907	0.6125804	0.3170908	0.2094585	0.5678871	0.6677599	0.7448389	0.3694172	0.1808775	0.9998351	0.2645940	0.0647395	0.6376250	0.5588886	0.7466964	0.7200850	0.0498461	0.8836764	0.6335069	0.4806954	0.5816807	0.9948685	0.9229180	0.2492150	0.0896890	0.0021407	0.9319858	0.7372704	0.7502809	0.7392813	0.6950865	0.9760852	0.9995181	0.1083012	0.7535223	0.6358691	0.7658864	0.9999995	0.3844601	0.0998485	0.0062490	0.4708335	0.0143478	0.2877064
450	0.1720322	0.9922575	0.4187865	0.0941448	0.4653019	0.0940471	0.3940832	0.1091387	0.5911113	0.3852683	0.0436606	0.9989634	0.4426052	0.4514775	0.5116734	0.6619100	0.2324894	0.9831801	0.8916233	0.9622868	0.0993071	0.4496026	0.0760234	0.3052289	0.0770282	0.0092145	0.0002649	0.5203035	0.3111916	0.9447718	0.3839072	0.3631370	0.0998474	0.9651453	0.8191879	0.0512850	0.6823564	0.0001687	0.9510887	0.9025467	0.8975223	0.6585980	0.3371793	0.8939449	0.0745719	0.7676227	0.9997920	0.5863805	0.4937102	0.9961451	0.0028535	0.5309680	0.8692249	0.7257619	0.0664134	0.2566719	0.0133583	0.6095079	0.3228276	0.2086289	0.5614751	0.6648762	0.7455557	0.3671535	0.1797627	0.9998519	0.2639715	0.0629505	0.6002342	0.5569850	0.7398273	0.7077088	0.0560100	0.8745268	0.6227756	0.4827992	0.5839751	0.9925359	0.9274164	0.2374696	0.0905542	0.0017070	0.9321665	0.7387460	0.7684503	0.7380152	0.7005891	0.9767395	0.9995567	0.0991111	0.7868264	0.6262534	0.7659511	0.9999995	0.3844181	0.1049277	0.0067807	0.4673466	0.0142102	0.2860721
500	0.1712023	0.9946417	0.4141992	0.0883719	0.4660093	0.0937019	0.4263653	0.0919582	0.5917593	0.3851257	0.0437362	0.9989634	0.4424947	0.4514830	0.5116733	0.6625021	0.2268187	0.9840003	0.8992348	0.9692666	0.0989960	0.4497579	0.0758170	0.3052289	0.0770282	0.0092145	0.0002634	0.5222988	0.3110341	0.9446271	0.3850613	0.3531954	0.0994335	0.9649204	0.8188824	0.0489799	0.6823544	0.0001656	0.9552442	0.9197638	0.8980524	0.6570111	0.3387922	0.8939514	0.0745675	0.7667258	0.9997912	0.5863733	0.4923260	0.9967368	0.0026720	0.5195110	0.8743863	0.7237323	0.0670436	0.2613636	0.0126697	0.6080373	0.3260047	0.2080273	0.5531310	0.6633162	0.7457591	0.3660116	0.1787276	0.9998595	0.2637608	0.0620930	0.5751371	0.5581829	0.7361762	0.7011787	0.0591928	0.8696154	0.6161111	0.5020789	0.5853596	0.9913619	0.9305273	0.2325944	0.0909133	0.0015224	0.9322964	0.7398119	0.7774679	0.7373235	0.7033823	0.9770028	0.9995213	0.0948740	0.7912265	0.6193312	0.7659804	0.9999996	0.3843994	0.1074020	0.0071131	0.4656928	0.0141611	0.2853226
550	0.1615836	0.9956949	0.4121137	0.0852946	0.4657885	0.1054007	0.4886413	0.0902781	0.5674364	0.1629600	0.1705960	0.9989634	0.6323065	0.3980525	0.5116733	0.6882215	0.2273929	0.9834431	0.9028418	0.9703871	0.1365722	0.7318021	0.0757134	0.3052289	0.0770282	0.0092145	0.0002548	0.5154126	0.3109283	0.9152673	0.3829910	0.3496567	0.1015352	0.9553494	0.8496306	0.0578312	0.9130420	0.0001638	0.9584401	0.9374416	0.5643542	0.6572500	0.3336040	0.8939608	0.0745452	0.7775837	0.9998118	0.9356506	0.4916757	0.9969847	0.0016055	0.5158362	0.8772124	0.7218379	0.0681684	0.2621470	0.0126166	0.5847525	0.2101929	0.2338075	0.5221982	0.6593760	0.4708740	0.3655341	0.1758300	0.7434329	0.2643296	0.0613444	0.4986905	0.5603664	0.6894695	0.6315964	0.0606335	0.6582922	0.5937600	0.5572162	0.6311040	0.9916268	0.8611327	0.2613858	0.0877190	0.0462506	0.9325449	0.7378743	0.8785014	0.9151470	0.9020387	0.6520494	0.9993433	0.1918413	0.7844029	0.6153540	0.6623771	0.9999896	0.3844442	0.1335241	0.0087398	0.4555544	0.0138070	0.3146545
600	0.1424574	0.9955332	0.4137746	0.0875971	0.4577326	0.1240725	0.5083437	0.1142781	0.5285303	0.0828034	0.1667671	0.9989634	0.7047153	0.3788045	0.5116733	0.5967809	0.2647437	0.9707106	0.9038642	0.9286205	0.2479273	0.8356227	0.0756722	0.3052289	0.0770282	0.0092145	0.0002588	0.4987140	0.3108872	0.7339038	0.3551022	0.3545284	0.1103759	0.9526063	0.9098331	0.0322429	0.9761946	0.0001626	0.9604252	0.9428349	0.4701216	0.6651255	0.3149414	0.8939900	0.0745361	0.7976431	0.9999199	0.9898734	0.4912665	0.9970599	0.0007037	0.5319234	0.8785749	0.7219055	0.0767325	0.2356431	0.0131558	0.5464211	0.1668743	0.2969631	0.4622789	0.6541443	0.3726613	0.3664756	0.1705322	0.7053795	0.2655862	0.0646749	0.4528772	0.5618136	0.6976244	0.5940497	0.0595413	0.6055385	0.5455237	0.6077447	0.7323205	0.9918135	0.8289247	0.2867557	0.0785228	0.0608648	0.9325034	0.7317591	0.9177477	0.9325806	0.9166795	0.5527480	0.9978154	0.3181982	0.7855122	0.6178156	0.6231136	0.9999912	0.3847142	0.2017576	0.0168292	0.4437874	0.0132957	0.3677397
650	0.1288822	0.9943734	0.4312892	0.1047119	0.4301473	0.1342373	0.4566062	0.1511251	0.5112119	0.0539043	0.1587142	0.9989634	0.7482636	0.3718705	0.5116733	0.5151358	0.3449002	0.9315453	0.8975641	0.7463660	0.3506701	0.8836446	0.0757562	0.3052289	0.0770282	0.0092145	0.0003022	0.4877250	0.3109353	0.5423457	0.2755414	0.3809757	0.1447290	0.9534132	0.9537357	0.0223627	0.9934831	0.0001619	0.9596755	0.9278830	0.4391870	0.6796862	0.2934468	0.8939910	0.0745622	0.7955690	0.9999642	0.9983142	0.4910996	0.9967520	0.0005976	0.5914407	0.8788596	0.7248466	0.1123746	0.1626307	0.0174890	0.5524138	0.1457145	0.3901332	0.4145486	0.6511006	0.3242077	0.3720746	0.1647649	0.6997667	0.2554774	0.0775480	0.4480384	0.5608513	0.7233053	0.5581403	0.0499541	0.6342424	0.5108132	0.6022055	0.7861986	0.9903197	0.7840357	0.3680468	0.0711513	0.0657240	0.9321900	0.7301339	0.9296963	0.9350257	0.9192593	0.4694931	0.9822657	0.4633032	0.7990285	0.6256844	0.6082333	0.9999923	0.3848880	0.2328500	0.0337062	0.4595838	0.0132501	0.3999118
700	0.1237446	0.9930336	0.4813318	0.1357883	0.3882594	0.1360952	0.3945266	0.2337758	0.5041976	0.0434799	0.1546234	0.9989634	0.7708950	0.3693725	0.5116733	0.4654624	0.4271362	0.8761335	0.8690583	0.5112507	0.4161595	0.9106672	0.0762111	0.3052289	0.0770282	0.0092145	0.0003735	0.4828491	0.3112321	0.4737303	0.1961823	0.4585023	0.2097493	0.9553602	0.9790540	0.0232682	0.9982159	0.0001620	0.9564751	0.8809812	0.4001462	0.6949106	0.2739304	0.8939694	0.0745727	0.7745535	0.9999795	0.9996383	0.4912620	0.9950558	0.0009045	0.6988201	0.8750667	0.7334931	0.1620684	0.1025561	0.0260805	0.5837076	0.1281944	0.4616750	0.3971267	0.6507434	0.3005088	0.3820668	0.1645360	0.6986927	0.2346466	0.0925210	0.5099290	0.5557974	0.7577266	0.5082940	0.0317117	0.7025781	0.4939897	0.5816974	0.8055495	0.9929092	0.7294203	0.4981895	0.0664253	0.0677837	0.9320349	0.7336401	0.9200208	0.9354022	0.9121891	0.3500248	0.9529269	0.5314865	0.8201491	0.6343125	0.6025916	0.9999919	0.3849360	0.2106806	0.0510332	0.4952075	0.0144895	0.4171352
750	0.1287385	0.9920936	0.5611503	0.1702974	0.3488490	0.1394231	0.3557491	0.3397540	0.4974643	0.0398076	0.1526390	0.9989634	0.7814657	0.3684727	0.5116733	0.4377884	0.4884683	0.8259567	0.8015294	0.3478856	0.4537892	0.9261774	0.0773151	0.3052289	0.0770282	0.0092145	0.0004479	0.4810168	0.3128596	0.4555683	0.1496657	0.5679880	0.2674175	0.9571970	0.9908404	0.0256935	0.9995116	0.0001632	0.9473622	0.7702183	0.3132891	0.7105885	0.2578522	0.8939552	0.0745736	0.7545369	0.9999847	0.9998636	0.4921503	0.9893543	0.0018301	0.7986789	0.8607104	0.7538892	0.1772316	0.0761125	0.0353216	0.6069109	0.1141581	0.4941583	0.4141500	0.6537011	0.2883642	0.3909704	0.1788102	0.6973681	0.2136078	0.1023224	0.6037655	0.5360892	0.7872962	0.4565642	0.0162859	0.7654461	0.4882560	0.5734637	0.8114788	0.9957503	0.6980843	0.6007020	0.0597552	0.0704939	0.9320310	0.7378552	0.8758087	0.9355334	0.8924574	0.2577849	0.9417747	0.5560380	0.8222475	0.6432821	0.6004454	0.9999905	0.3849250	0.1646718	0.0615947	0.5287316	0.0185017	0.4318936
800	0.1417998	0.9911658	0.6462837	0.2053563	0.3201229	0.1545344	0.3391422	0.4092378	0.4863046	0.0387023	0.1516275	0.9989634	0.7861126	0.3681485	0.5116734	0.4226249	0.5279964	0.7901667	0.6915561	0.2568525	0.4748387	0.9343253	0.0789485	0.3052289	0.0770282	0.0092145	0.0005075	0.4803742	0.3181573	0.4506686	0.1271659	0.6577872	0.3082080	0.9585204	0.9957022	0.0253156	0.9998663	0.0001666	0.9251168	0.6220225	0.2002324	0.7355492	0.2477380	0.8939510	0.0745725	0.7436097	0.9999865	0.9999322	0.4949221	0.9739725	0.0038645	0.8579543	0.8388053	0.7825952	0.1662279	0.0697100	0.0453054	0.6194518	0.1047315	0.5036636	0.4446938	0.6598485	0.2819136	0.3972725	0.2037601	0.6932587	0.1969755	0.1077191	0.6829382	0.4970325	0.8057220	0.4262338	0.0078351	0.8049868	0.4894652	0.5716996	0.8114380	0.9966867	0.7029650	0.6649681	0.0487471	0.0783099	0.9320961	0.7401607	0.7551080	0.9356944	0.8619834	0.2098159	0.9407108	0.5647741	0.7532319	0.6525572	0.5996152	0.9999890	0.3848777	0.1356265	0.0627593	0.5515576	0.0265462	0.4476613
850	0.1555627	0.9891567	0.7148637	0.2495536	0.3018094	0.1808571	0.3328273	0.4426031	0.4734050	0.0386050	0.1511058	0.9989634	0.7880784	0.3680317	0.5116734	0.4144913	0.5516918	0.7676331	0.5634365	0.2105789	0.4862209	0.9379477	0.0805163	0.3052289	0.0770282	0.0092145	0.0005472	0.4801524	0.3268689	0.4491224	0.1172964	0.7168818	0.3402262	0.9593465	0.9976075	0.0232161	0.9999634	0.0001745	0.8936042	0.4886674	0.1152115	0.7792837	0.2459690	0.8939506	0.0745729	0.7405919	0.9999871	0.9999725	0.5019457	0.9426057	0.0078029	0.8842051	0.8187848	0.8086751	0.1567135	0.0710153	0.0566253	0.6299672	0.0978013	0.5059416	0.4686458	0.6673712	0.2785434	0.4018589	0.2303650	0.6827560	0.1861959	0.1109068	0.7317442	0.4542426	0.8157832	0.4228391	0.0040148	0.8261743	0.4956187	0.5771574	0.8060793	0.9964554	0.7222051	0.7033101	0.0374281	0.0929166	0.9321694	0.7396328	0.5702976	0.9358812	0.8276461	0.1886482	0.9404937	0.5680955	0.6572781	0.6606799	0.5992777	0.9999881	0.3848206	0.1249734	0.0525155	0.5650699	0.0365277	0.4581311
900	0.1656046	0.9851098	0.7609949	0.3260160	0.2910800	0.2108209	0.3304936	0.4570646	0.4630951	0.0388475	0.1508501	0.9989634	0.7888878	0.3679896	0.5116734	0.4103609	0.5652886	0.7544651	0.4531303	0.1887143	0.4919560	0.9391815	0.0816179	0.3052289	0.0770282	0.0092145	0.0005707	0.4800749	0.3356362	0.4485072	0.1136976	0.7547266	0.3647030	0.9598171	0.9983283	0.0209489	0.9999900	0.0001861	0.8677808	0.3061244	0.0695070	0.8307459	0.2546310	0.8939497	0.0745744	0.7423833	0.9999873	0.9999913	0.5156789	0.8985160	0.0142393	0.8919369	0.8045685	0.8274872	0.1515432	0.0735586	0.0673842	0.6371950	0.0916624	0.5080402	0.4825060	0.6737916	0.2769094	0.4049372	0.2538184	0.6633864	0.1807764	0.1130576	0.7551779	0.4251472	0.8210599	0.4367245	0.0024195	0.8368543	0.5056846	0.5883950	0.7944304	0.9956221	0.7367033	0.7282583	0.0286423	0.1100126	0.9322242	0.7365261	0.4108752	0.9360387	0.7927609	0.1799211	0.9385991	0.5694643	0.5901576	0.6667434	0.5991283	0.9999879	0.3847722	0.1222850	0.0359544	0.5725750	0.0434350	0.4636362
950	0.1716030	0.9779314	0.7887450	0.5047576	0.2853887	0.2810296	0.3296388	0.4629799	0.4565837	0.0391292	0.1507376	0.9989634	0.7892143	0.3679745	0.5116734	0.4084510	0.5727970	0.7472333	0.3778999	0.1791866	0.4945383	0.9393968	0.0822628	0.3052289	0.0770282	0.0092145	0.0005833	0.4800470	0.3421804	0.4480581	0.1130675	0.7790947	0.3812801	0.9600685	0.9985855	0.0191212	0.9999973	0.0001975	0.8543739	0.1336511	0.0484681	0.8717215	0.2863696	0.8939478	0.0745759	0.7460837	0.9999874	0.9999975	0.5354354	0.8556505	0.0225349	0.8909435	0.7956766	0.8397428	0.1485189	0.0755555	0.0747711	0.5645471	0.0863303	0.5113557	0.4894065	0.6780703	0.2762139	0.4059079	0.2724783	0.6376580	0.1787148	0.1145587	0.7641644	0.4217311	0.8237946	0.4563504	0.0017855	0.8420342	0.5195159	0.6005260	0.7773336	0.9945283	0.7435263	0.7493359	0.0224554	0.1264834	0.9322567	0.7318374	0.3078065	0.9361434	0.7582436	0.1764258	0.9358321	0.5700624	0.5524316	0.6707403	0.5990564	0.9999885	0.3847340	0.1239569	0.0224715	0.5765909	0.0456915	0.4663689
1000	0.1746255	0.9552958	0.8035060	0.6580350	0.2851013	0.4168214	0.3293277	0.4651578	0.4530451	0.0393454	0.1506961	0.9989634	0.7893439	0.3679690	0.5116734	0.4076847	0.5767604	0.7435266	0.3341878	0.1752144	0.4955179	0.9392796	0.0826047	0.3052289	0.0770282	0.0092145	0.0005895	0.4800369	0.3462482	0.4468964	0.1136197	0.7944550	0.3915586	0.9601963	0.9986658	0.0178226	0.9999992	0.0002050	0.8513127	0.0589142	0.0393638	0.8998734	0.3646505	0.8939458	0.0745769	0.7497395	0.9999875	0.9999992	0.5565963	0.8243314	0.0293779	0.8873175	0.7908650	0.8473098	0.1466621	0.0769465	0.0758412	0.4938123	0.0823243	0.5152849	0.4925208	0.6805194	0.2759762	0.4040192	0.2857803	0.6122097	0.1781703	0.1155626	0.7683813	0.4660161	0.8251966	0.4745511	0.0015549	0.8444015	0.5366278	0.6103374	0.7582086	0.9934891	0.7461049	0.7698874	0.0183310	0.1422684	0.9322723	0.7264045	0.2493675	0.9362036	0.7275179	0.1749590	0.9333242	0.5703286	0.5318283	0.6726089	0.5990200	0.9999900	0.3847154	0.1293618	0.0149556	0.5786976	0.0453072	0.4676685

