regulator-target	rank_importance	Rank	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	auroc
"('nac', 'gdha')"	22	16	TRUE	2204	"('nac', 'gdha')"	0	"[(0, 0.46330367184376325, 2.8456691252679708e-08), (10, 0.5588613719230493, 3.4707258400575392e-06), (20, 0.47886980056280709, 0.00016442032058158203), (30, 0.26546028609594596, 0.025259407807989635), (60, -0.092933597319124386, 0.60697687684734247), (90, -0.072233979837524692, 0.79035877256547871)]"	['-']	nac	gdha	nac	15	gdha	15	nac	gdha	15	4	1	1	31	0.226283666	0.494147873
"('hdfr', 'ydcs')"	23	17	FALSE												hdfr	ydcs	15	4	1	1	31	0.226283666	0.494147873
"('csir', 'ydcu')"	24	18	FALSE												csir	ydcu	15	4	1	1	31	0.226283666	0.494147873
"('hdfr', 'sera')"	25	19	FALSE												hdfr	sera	15	4	1	1	31	0.226283666	0.494147873
"('fear', 'ydct')"	26	20	FALSE												fear	ydct	15	4	1	1	31	0.226283666	0.494147873
"('fear', 'tyna')"	27	21	TRUE	1437	"('fear', 'tyna')"	0	"[(0, 0.47571645692961545, 1.0661078156426662e-08), (10, 0.55124009371025606, 5.0099763959464123e-06), (20, 0.40569180351215395, 0.0017428736284759668), (30, 0.15831611670116622, 0.18728599308744429), (60, 0.019635228522607583, 0.91363330074095772), (90, -0.3299590600588248, 0.21199671027945233)]"	['+']	fear	tyna	fear	15	tyna	15	fear	tyna	15	4	1	1	31	0.226283666	0.494147873
"('csir', 'fear')"	28	22	FALSE												csir	fear	15	4	1	1	31	0.226283666	0.494147873
"('csir', 'gltb')"	29	23	FALSE												csir	gltb	15	4	1	1	31	0.226283666	0.494147873
"('hdfr', 'gltb')"	30	24	TRUE	1858	"('hdfr', 'gltb')"		"[(0, 0.180923072546957, 0.039403410537661498), (10, 0.050777502980349193, 0.70001837503294362), (20, 0.24293392309900994, 0.068628041649372556), (30, 0.4032648008867773, 0.00048850624646668678), (60, -0.15674460213382202, 0.38369267524555528), (90, -0.42951598698845511, 0.096846545001208983)]"	['+']	hdfr	gltb	hdfr	15	gltb	15	hdfr	gltb	15	4	1	1	31	0.226283666	0.494147873
"('adiy', 'tyna')"	31	25	FALSE												adiy	tyna	15	4	1	1	31	0.226283666	0.494147873
"('fear', 'gabd')"	32	26	FALSE												fear	gabd	15	4	1	1	31	0.226283666	0.494147873
"('csir', 'hdfr')"	33	27	FALSE												csir	hdfr	15	4	1	1	31	0.226283666	0.494147873
"('asnc', 'asna')"	34	28	TRUE	461	"('asnc', 'asna')"		"[(0, 0.26720399814640372, 0.0021174087183777487), (10, 0.039024900217826876, 0.76719993369630513), (20, -0.036421664286257052, 0.78794911863574801), (30, 0.33107327865253711, 0.0047999982753676304), (60, 0.30162466915350306, 0.088030606836954781), (90, -0.030289456449159889, 0.91133538487943)]"	['+']	asnc	asna	asnc	15	asna	15	asnc	asna	15	4	1	1	31	0.226283666	0.494147873
"('hdfr', 'gltd')"	35	29	TRUE	1859	"('hdfr', 'gltd')"		"[(0, 0.061253682665983217, 0.48874603812376849), (10, -0.12318873570144809, 0.34838774049749077), (20, 0.091631308579190329, 0.49783325534665546), (30, 0.29087297225763686, 0.01385899605342852), (60, -0.2285165959807394, 0.20085635284388151), (90, -0.39030675555412025, 0.13501517384750844)]"	['+']	hdfr	gltd	hdfr	15	gltd	15	hdfr	gltd	15	4	1	1	31	0.226283666	0.494147873
"('fear', 'adia')"	36	30	FALSE												fear	adia	15	4	1	1	31	0.226283666	0.494147873
"('trer', 'beta')"	2	0	FALSE												trer	beta	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'ubia')"	5	1	FALSE												iclr	ubia	21	4	1	1	47	0.217370026	0.462047154
"('beti', 'betb')"	6	2	TRUE	484	"('beti', 'betb')"	0	"[(0, 0.9093689125230856, 1.351266056774044e-50), (10, 0.81596614148823254, 1.9919483883083768e-15), (20, 0.63746984359046044, 9.6948155390204834e-08), (30, 0.28085647973157324, 0.017668148343707883), (60, 0.17781805788423272, 0.32216476466269578), (90, 0.015453682772633044, 0.95470190272259592)]"	['-']	beti	betb	beti	21	betb	21	beti	betb	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'nuom')"	7	3	FALSE												iclr	nuom	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'nuon')"	8	4	FALSE												iclr	nuon	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'ydea')"	9	5	FALSE												trer	ydea	21	4	1	1	47	0.217370026	0.462047154
"('beti', 'prmc')"	10	6	FALSE												beti	prmc	21	4	1	1	47	0.217370026	0.462047154
"('beti', 'hema')"	11	7	FALSE												beti	hema	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'nuoj')"	12	8	FALSE												iclr	nuoj	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'hema')"	13	9	FALSE												iclr	hema	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'prmc')"	14	10	FALSE												iclr	prmc	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'dcuc')"	15	11	FALSE												trer	dcuc	21	4	1	1	47	0.217370026	0.462047154
"('beti', 'bett')"	16	12	TRUE	485	"('beti', 'bett')"	0	"[(0, 0.70127667745714084, 1.5311974407887255e-20), (10, 0.57220495396554316, 1.7848464671443441e-06), (20, 0.51435783016716308, 4.2596590659864942e-05), (30, 0.34851226172534422, 0.0028968482312138459), (60, 0.051106828320063184, 0.77759793303627145), (90, 0.1104134739410341, 0.68395182981804847)]"	['-']	beti	bett	beti	21	bett	21	beti	bett	21	4	1	1	47	0.217370026	0.462047154
"('arca', 'lldd')"	17	13	TRUE	342	"('arca', 'lldd')"		"[(0, -0.15027072137903449, 0.087913871847580746), (10, 0.029369789579447195, 0.82372246893863155), (20, 0.056870371290532427, 0.67434672751627645), (30, -0.25778557250570977, 0.029975726312543218), (60, 0.26076398952194357, 0.14272691895037135), (90, 0.0068939121239702588, 0.97978471636592579)]"	['-']	arca	lldd	arca	21	lldd	21	arca	lldd	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'cydb')"	18	14	FALSE												trer	cydb	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'rplp')"	19	15	FALSE												trer	rplp	21	4	1	1	47	0.217370026	0.462047154
"('beti', 'prfa')"	20	16	FALSE												beti	prfa	21	4	1	1	47	0.217370026	0.462047154
"('lldr', 'rpmc')"	21	17	FALSE												lldr	rpmc	21	4	1	1	47	0.217370026	0.462047154
"('lldr', 'rpsq')"	22	18	FALSE												lldr	rpsq	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'ubia')"	23	19	FALSE												trer	ubia	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'icd')"	24	20	FALSE												iclr	icd	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'nuoj')"	25	21	FALSE												trer	nuoj	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'tpx')"	26	22	FALSE												iclr	tpx	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'prfa')"	28	23	FALSE												iclr	prfa	21	4	1	1	47	0.217370026	0.462047154
"('beti', 'lldp')"	29	24	FALSE												beti	lldp	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'cyda')"	30	25	FALSE												iclr	cyda	21	4	1	1	47	0.217370026	0.462047154
"('lldr', 'rpss')"	31	26	FALSE												lldr	rpss	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'lldp')"	32	27	FALSE												trer	lldp	21	4	1	1	47	0.217370026	0.462047154
"('arca', 'rpsq')"	33	28	TRUE	388	"('arca', 'rpsq')"	0	"[(0, -0.42924420926305712, 3.4729356377892815e-07), (10, -0.37802165650552183, 0.00290230470849164), (20, -0.29406326934180727, 0.026399383826118256), (30, -0.10224950047586395, 0.39615748954987284), (60, -0.092345761895824871, 0.60926298960665692), (90, -0.17537253724200214, 0.51591720443531131)]"	['-']	arca	rpsq	arca	21	rpsq	21	arca	rpsq	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'cyda')"	34	29	FALSE												trer	cyda	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'treb')"	35	30	TRUE	2771	"('trer', 'treb')"	0	"[(0, 0.53402241996858379, 6.03265145589151e-11), (10, 0.668463654482783, 5.3371824641738609e-09), (20, 0.49138430214938011, 0.00010385425507780787), (30, 0.30509678130742929, 0.0096770341281055931), (60, 0.09187189150276541, 0.61110853373450968), (90, -0.10359633251879476, 0.70260876771038117)]"	['-']	trer	treb	trer	21	treb	21	trer	treb	21	4	1	1	47	0.217370026	0.462047154
"('lldr', 'nuon')"	36	31	FALSE												lldr	nuon	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'lldr')"	37	32	FALSE												iclr	lldr	21	4	1	1	47	0.217370026	0.462047154
"('lldr', 'acea')"	38	33	FALSE												lldr	acea	21	4	1	1	47	0.217370026	0.462047154
"('lldr', 'acka')"	39	34	FALSE												lldr	acka	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'trec')"	40	35	TRUE	2772	"('trer', 'trec')"	0	"[(0, 0.45287467758157884, 6.3030923453155218e-08), (10, 0.54657284144535001, 6.2451199654100351e-06), (20, 0.36618543440434947, 0.0050879648501949348), (30, 0.18747969824047322, 0.11744014433863398), (60, 0.073245796922223091, 0.68541433389325845), (90, -0.15525792355525975, 0.56586284619171212)]"	['-']	trer	trec	trer	21	trec	21	trer	trec	21	4	1	1	47	0.217370026	0.462047154
"('lldr', 'aceb')"	41	36	FALSE												lldr	aceb	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'acea')"	42	37	TRUE	1874	"('iclr', 'acea')"		"[(0, 0.023481367494405173, 0.7908711309892491), (10, 0.14052532522448874, 0.28420015244811309), (20, 0.26273918161102172, 0.048321318312771762), (30, 0.12008017984854054, 0.31853697113512691), (60, -0.51969290522347933, 0.0019378832725219751), (90, -0.80092917066027114, 0.00019271246414059149)]"	['-']	iclr	acea	iclr	21	acea	21	iclr	acea	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'bett')"	43	38	FALSE												iclr	bett	21	4	1	1	47	0.217370026	0.462047154
"('arca', 'rpsc')"	44	39	TRUE	386	"('arca', 'rpsc')"	0	"[(0, -0.40374772072393189, 1.903971386856697e-06), (10, -0.34333356170285756, 0.0072383227371014981), (20, -0.31454164885160502, 0.017174306995888754), (30, -0.13779457698353045, 0.25181793630004856), (60, -0.20389511611190148, 0.25506557951187997), (90, -0.32426322896748661, 0.22046738161711252)]"	['-']	arca	rpsc	arca	21	rpsc	21	arca	rpsc	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'rpsj')"	45	40	FALSE												trer	rpsj	21	4	1	1	47	0.217370026	0.462047154
"('lldr', 'rplv')"	46	41	FALSE												lldr	rplv	21	4	1	1	47	0.217370026	0.462047154
"('beti', 'acek')"	47	42	FALSE												beti	acek	21	4	1	1	47	0.217370026	0.462047154
"('arca', 'lldp')"	48	43	TRUE	343	"('arca', 'lldp')"		"[(0, -0.13264542071917024, 0.13246820241908849), (10, 0.033612451917600775, 0.79875708809606949), (20, -0.050428447932126946, 0.70949920040875813), (30, -0.323234790970997, 0.0059684978712207732), (60, 0.48843232591438762, 0.0039274839182197145), (90, 0.043775848589833063, 0.87211280945796332)]"	['-']	arca	lldp	arca	21	lldp	21	arca	lldp	21	4	1	1	47	0.217370026	0.462047154
"('iclr', 'acek')"	49	44	TRUE	1876	"('iclr', 'acek')"	20	"[(0, 0.33303914830071024, 0.00010808744424818531), (10, 0.59097847999384046, 6.6540425216493943e-07), (20, 0.64195363207287137, 7.3748631904665485e-08), (30, 0.3574722580340558, 0.0022099756864148142), (60, -0.35519786267530351, 0.042512796145768611), (90, -0.6151873788043829, 0.011197830209904837)]"	['-']	iclr	acek	iclr	21	acek	21	iclr	acek	21	4	1	1	47	0.217370026	0.462047154
"('trer', 'lldd')"	50	45	FALSE												trer	lldd	21	4	1	1	47	0.217370026	0.462047154
"('arca', 'tpx')"	51	46	TRUE	400	"('arca', 'tpx')"		"[(0, 0.13151601340634764, 0.13582577177420932), (10, 0.05322650771914398, 0.68628307239318154), (20, -0.017776246948254679, 0.89558172342844877), (30, 0.10683727265975795, 0.37519218416423039), (60, 0.33275787359780296, 0.058469043550918795), (90, -0.15902024544595775, 0.55636647149515517)]"	['-']	arca	tpx	arca	21	tpx	21	arca	tpx	21	4	1	1	47	0.217370026	0.462047154
"('argp', 'argo')"	0	0	TRUE	408	"('argp', 'argo')"	10	"[(0, 0.48159331361970947, 6.6059850752537347e-09), (10, 0.73698200057043772, 1.8995241038690415e-11), (20, 0.64774740467880165, 5.1448930669121522e-08), (30, 0.42597834344195007, 0.00021243255718464508), (60, 0.2370342432390615, 0.18412023674177974), (90, -0.34548731711369779, 0.18997607239031492)]"	['+']	argp	argo	argp	22	argo	22	argp	argo	22	4	1	1	20	0.636350292	0.724
"('dnaa', 'recf')"	1	1	TRUE	1119	"('dnaa', 'recf')"	0	"[(0, 0.84410329980791599, 1.8688401860141379e-36), (10, 0.64650574497494262, 2.4078808231908156e-08), (20, 0.47900854505306051, 0.00016360074301586167), (30, 0.48944781341946825, 1.4802463651968271e-05), (60, 0.7693828421540323, 1.6749688336204253e-07), (90, 0.69228795305586288, 0.0029591464390968845)]"	['+-']	dnaa	recf	dnaa	22	recf	22	dnaa	recf	22	4	1	1	20	0.636350292	0.724
"('argp', 'lysa')"	2	2	TRUE	413	"('argp', 'lysa')"	20	"[(0, 0.44722072985352135, 9.594575600107628e-08), (10, 0.64355020144973663, 2.9222502300953929e-08), (20, 0.67169588206277897, 1.0670908320233707e-08), (30, 0.55405209140217215, 5.3749924889461424e-07), (60, -0.13419368384628322, 0.4565513807230861), (90, 0.33416542634934765, 0.20587706046870985)]"	['+']	argp	lysa	argp	22	lysa	22	argp	lysa	22	4	1	1	20	0.636350292	0.724
"('argp', 'dapb')"	5	3	TRUE	409	"('argp', 'dapb')"	0	"[(0, 0.43495566232318994, 2.3263622348875191e-07), (10, 0.22652971863798499, 0.08177404386504776), (20, 0.17125886730144521, 0.20274658774587276), (30, 0.24627857402578168, 0.038419458663390263), (60, 0.19338982063964141, 0.28088911818993384), (90, 0.15055739358387635, 0.57782336839892823)]"	['+']	argp	dapb	argp	22	dapb	22	argp	dapb	22	4	1	1	20	0.636350292	0.724
"('lysr', 'lysp')"	6	4	FALSE												lysr	lysp	22	4	1	1	20	0.636350292	0.724
"('argp', 'pola')"	7	5	FALSE												argp	pola	22	4	1	1	20	0.636350292	0.724
"('dnaa', 'alda')"	8	6	TRUE	1112	"('dnaa', 'alda')"		"[(0, -0.33910070833202671, 7.9272166431703877e-05), (10, -0.3253232737676735, 0.011201831169684118), (20, -0.31996968398790732, 0.015251061360823669), (30, -0.31513269739656169, 0.0074329740057570972), (60, -0.40275139304258173, 0.020135495042098991), (90, -0.3906486080971468, 0.13464362491032045)]"	['-']	dnaa	alda	dnaa	22	alda	22	dnaa	alda	22	4	1	1	20	0.636350292	0.724
"('argp', 'dapd')"	9	7	TRUE	410	"('argp', 'dapd')"	0	"[(0, 0.80715798150554274, 4.359307532681526e-31), (10, 0.62864600689156547, 7.5215994887036654e-08), (20, 0.46564482414441172, 0.00026219758492440073), (30, 0.34352614280895533, 0.003356539903661613), (60, 0.2198331140656728, 0.21897546177315455), (90, -0.064120607496446366, 0.81349555048010469)]"	['+']	argp	dapd	argp	22	dapd	22	argp	dapd	22	4	1	1	20	0.636350292	0.724
"('dnaa', 'dapb')"	10	8	FALSE												dnaa	dapb	22	4	1	1	20	0.636350292	0.724
"('argp', 'dnan')"	12	9	TRUE	411	"('argp', 'dnan')"		"[(0, 0.0061041725833752558, 0.94504794936599301), (10, 0.43610277287003552, 0.00049565278663738725), (20, 0.25668943347699297, 0.053922485126699303), (30, -0.0075408103167795325, 0.95023391865564599), (60, -0.45138829857526663, 0.008371013448543272), (90, -0.32031096274078763, 0.22646986901669183)]"	['+']	argp	dnan	argp	22	dnan	22	argp	dnan	22	4	1	1	20	0.636350292	0.724
"('argp', 'nrda')"	13	10	TRUE	416	"('argp', 'nrda')"		"[(0, -0.0056527702692971702, 0.94910597366108185), (10, 0.16851007058362236, 0.19807971961308204), (20, 0.05891400830107768, 0.66333358456878422), (30, 0.023234321756243875, 0.84748624093182978), (60, -0.50639046844015845, 0.0026387052018949004), (90, 0.08825069387665295, 0.74517900211082977)]"	['+']	argp	nrda	argp	22	nrda	22	argp	nrda	22	4	1	1	20	0.636350292	0.724
"('dnaa', 'pola')"	14	11	TRUE	1118	"('dnaa', 'pola')"		"[(0, -0.30061019191485977, 0.00051063088398684649), (10, -0.31509413537180847, 0.01419920509845396), (20, -0.41184808287650926, 0.0014573264316888146), (30, -0.44452903992439591, 0.00010288139379026864), (60, 0.25973262445917744, 0.1443708834809832), (90, 0.18221584601714633, 0.49940312101622031)]"	['+']	dnaa	pola	dnaa	22	pola	22	dnaa	pola	22	4	1	1	20	0.636350292	0.724
"('dnaa', 'lysc')"	15	12	FALSE												dnaa	lysc	22	4	1	1	20	0.636350292	0.724
"('lysr', 'nrdb')"	16	13	FALSE												lysr	nrdb	22	4	1	1	20	0.636350292	0.724
"('lysr', 'yfae')"	17	14	FALSE												lysr	yfae	22	4	1	1	20	0.636350292	0.724
"('argp', 'alda')"	18	15	FALSE												argp	alda	22	4	1	1	20	0.636350292	0.724
"('lysr', 'argp')"	19	16	FALSE												lysr	argp	22	4	1	1	20	0.636350292	0.724
"('argp', 'lysc')"	20	17	TRUE	414	"('argp', 'lysc')"		"[(0, 0.27712030105811403, 0.0014134287244408586), (10, 0.10313356027152568, 0.43294714825731295), (20, 0.17698631109384733, 0.18782562316627008), (30, 0.31685569996200652, 0.0070975355538762724), (60, 0.22690207155893535, 0.20414389575171399), (90, -0.1429747758545894, 0.59733628948862627)]"	['+']	argp	lysc	argp	22	lysc	22	argp	lysc	22	4	1	1	20	0.636350292	0.724
"('dnaa', 'nrdb')"	21	18	TRUE	1117	"('dnaa', 'nrdb')"		"[(0, -0.012195624172205441, 0.89046673971950052), (10, 0.067471932833224016, 0.60849318021004661), (20, 0.22231344595700042, 0.096489394478835658), (30, 0.25821790254457666, 0.0296916560612418), (60, 0.19040219839376582, 0.28853057969552914), (90, -0.21829021532931583, 0.41667841685476226)]"	['+']	dnaa	nrdb	dnaa	22	nrdb	22	dnaa	nrdb	22	4	1	1	20	0.636350292	0.724
"('lysr', 'dapd')"	22	19	FALSE												lysr	dapd	22	4	1	1	20	0.636350292	0.724
"('baer', 'mdta')"	4	0	TRUE	469	"('baer', 'mdta')"	10	"[(0, 0.55791341156093621, 5.3586622757079703e-12), (10, 0.75885971327290702, 2.1406170028908719e-12), (20, 0.49818561171651937, 8.0297842002192627e-05), (30, 0.22820614462077657, 0.055606356194746451), (60, 0.21616997797318124, 0.22694354577362094), (90, -0.098994449466375312, 0.71529438288293323)]"	['+']	baer	mdta	baer	27	mdta	27	baer	mdta	27	4	1	1	57	0.477610946	0.755106945
"('cpxr', 'yidq')"	5	1	TRUE	995	"('cpxr', 'yidq')"	0	"[(0, 0.61234000485350115, 9.844149435765142e-15), (10, 0.52435393396735519, 1.7063158499762542e-05), (20, 0.49019157460576229, 0.00010858633014094294), (30, 0.48490159638976166, 1.8239432820471513e-05), (60, 0.26000057373468449, 0.143942460290201), (90, 0.021035684546687115, 0.93836494903308576)]"	['+']	cpxr	yidq	cpxr	27	yidq	27	cpxr	yidq	27	4	1	1	57	0.477610946	0.755106945
"('cpxr', 'acrb')"	6	2	FALSE												cpxr	acrb	27	4	1	1	57	0.477610946	0.755106945
"('cpxr', 'slt')"	7	3	TRUE	987	"('cpxr', 'slt')"	0	"[(0, 0.67911346495239455, 6.6579825545159743e-19), (10, 0.55953851404904498, 3.3578776439842196e-06), (20, 0.52078829869360521, 3.2807400519691549e-05), (30, 0.63293995036614736, 3.1750952287192667e-09), (60, 0.59218225905555699, 0.00028290567938240262), (90, 0.42244887647100265, 0.10308029725154917)]"	['+']	cpxr	slt	cpxr	27	slt	27	cpxr	slt	27	4	1	1	57	0.477610946	0.755106945
"('marr', 'marb')"	8	4	TRUE	2095	"('marr', 'marb')"	0	"[(0, 0.79245372468198561, 2.9012217472605854e-29), (10, 0.66768417502262156, 5.6425487278100824e-09), (20, 0.56890151706097225, 3.8883779416373875e-06), (30, 0.23517803460719805, 0.048352586556177038), (60, 0.24211437724115159, 0.17461902276098937), (90, 0.50886240787703685, 0.044116331758420189)]"	['-']	marr	marb	marr	27	marb	27	marr	marb	27	4	1	1	57	0.477610946	0.755106945
"('cpxr', 'cpxa')"	9	5	TRUE	953	"('cpxr', 'cpxa')"	0	"[(0, 0.78037763256104908, 7.1308150590950124e-28), (10, 0.47665932147399792, 0.00011806187816140857), (20, 0.4909463263920899, 0.00010556946584526746), (30, 0.62970174721383732, 4.0336756523784221e-09), (60, 0.00041800664522072744, 0.99815794768852317), (90, -0.066901668617837806, 0.80554756554688411)]"	['+']	cpxr	cpxa	cpxr	27	cpxa	27	cpxr	cpxa	27	4	1	1	57	0.477610946	0.755106945
"('cpxr', 'ygau')"	10	6	TRUE	994	"('cpxr', 'ygau')"	0	"[(0, 0.48776333905851554, 3.9577378745307828e-09), (10, 0.34163793755132332, 0.0075501744157867971), (20, 0.078808084087558183, 0.56008601862721785), (30, 0.25091533519691245, 0.034805468510410165), (60, 0.65621294990905421, 3.3767047483443112e-05), (90, 0.59722464672369313, 0.014575227504724855)]"	['+']	cpxr	ygau	cpxr	27	ygau	27	cpxr	ygau	27	4	1	1	57	0.477610946	0.755106945
"('cpxr', 'yqae')"	11	7	TRUE	996	"('cpxr', 'yqae')"		"[(0, 0.052517310984542036, 0.55290279705476353), (10, 0.32469260051095533, 0.011369352115080212), (20, 0.14207393644485311, 0.29177759218325755), (30, -0.085165644511771083, 0.48008535637337901), (60, 0.64358411648198044, 5.3361547784211579e-05), (90, 0.56717358412452978, 0.021949521221978532)]"	['+']	cpxr	yqae	cpxr	27	yqae	27	cpxr	yqae	27	4	1	1	57	0.477610946	0.755106945
"('baer', 'mdtc')"	12	8	TRUE	471	"('baer', 'mdtc')"	0	"[(0, 0.55693656856977314, 5.9387832175974118e-12), (10, 0.64733912411851391, 2.2790908129382019e-08), (20, 0.45541951278935927, 0.00037136018586080206), (30, 0.29259690966352997, 0.013280631698804363), (60, 0.096720099597371365, 0.59233928536448066), (90, 0.39013794960220843, 0.13519890286016106)]"	['+']	baer	mdtc	baer	27	mdtc	27	baer	mdtc	27	4	1	1	57	0.477610946	0.755106945
"('baer', 'yaiw')"	13	9	FALSE												baer	yaiw	27	4	1	1	57	0.477610946	0.755106945
"('mpra', 'emra')"	14	10	TRUE	2179	"('mpra', 'emra')"	0	"[(0, 0.74636869640120429, 2.175697971797576e-24), (10, 0.5000684650715711, 4.7357981840992936e-05), (20, 0.27117691321008075, 0.041311601065291144), (30, 0.23648295711672102, 0.047085341886865709), (60, 0.66946244091505158, 2.0413059899639233e-05), (90, 0.63317663444116279, 0.0084653228358849263)]"	['-']	mpra	emra	mpra	27	emra	27	mpra	emra	27	4	1	1	57	0.477610946	0.755106945
"('marr', 'tsr')"	15	11	FALSE												marr	tsr	27	4	1	1	57	0.477610946	0.755106945
"('baer', 'yqae')"	16	12	FALSE												baer	yqae	27	4	1	1	57	0.477610946	0.755106945
"('baer', 'mdtb')"	17	13	TRUE	470	"('baer', 'mdtb')"	10	"[(0, 0.41848878087114039, 7.2418237386647267e-07), (10, 0.81141209944252757, 3.7829781041575424e-15), (20, 0.65525978260524931, 3.1886497297659151e-08), (30, 0.23662397224448728, 0.04695004959034646), (60, -0.40044692706108731, 0.020928244044184838), (90, -0.28469935834315302, 0.28518793682217458)]"	['+']	baer	mdtb	baer	27	mdtb	27	baer	mdtb	27	4	1	1	57	0.477610946	0.755106945
"('cpxr', 'sbma')"	18	14	TRUE	986	"('cpxr', 'sbma')"	10	"[(0, 0.36515102992242393, 1.940683368283527e-05), (10, 0.52592054371109176, 1.5932406740523352e-05), (20, 0.433061710387871, 0.00076616250145299092), (30, 0.41007923151259745, 0.00038285883690990035), (60, -0.1258486691919522, 0.48526960960970522), (90, -0.16870731928424029, 0.53223921394165385)]"	['+']	cpxr	sbma	cpxr	27	sbma	27	cpxr	sbma	27	4	1	1	57	0.477610946	0.755106945
